Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	5.23544e+06	6.12006e+06	6.96069e+06	6.47479e+06	6.25094e+06	6.20705e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	8.64015e+06	8.95041e+06	9.14929e+06	6.95255e+06	7.43224e+06	8.46235e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16	2.74042e+07	2.69694e+07	2.76125e+07	2.82528e+07	2.75852e+07	2.73322e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	1.8868e+06	1.77259e+06	1.87843e+06	1.9084e+06	1.86381e+06	1.82517e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	9.82866e+06	9.97794e+06	9.62476e+06	9.94771e+06	9.9012e+06	9.63463e+06
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	4.98319e+07	5.03592e+07	5.27494e+07	5.09517e+07	5.25418e+07	5.11359e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	8.9868e+06	8.18449e+06	8.64218e+06	8.635e+06	8.09358e+06	8.17511e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18	9.59913e+07	9.44172e+07	9.70488e+07	9.96255e+07	9.51462e+07	9.98123e+07
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.47685e+07	6.69746e+07	6.7016e+07	6.58326e+07	6.09523e+07	6.84399e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	5	5	7.55912e+06	8.54379e+06	7.87632e+06	9.77798e+06	9.34992e+06	8.31472e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.06998e+08	1.97719e+08	2.07105e+08	2.07227e+08	2.06124e+08	2.0694e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.07947e+06	1.14866e+06	1.27193e+06	1.15479e+06	1.27112e+06	1.27934e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.39593e+07	1.54198e+07	1.48918e+07	1.40151e+07	1.44299e+07	1.42558e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	2.06399e+06	2.0696e+06		2.01858e+06	2.0219e+06	2.23121e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	2.67343e+08	3.50595e+08	2.27676e+08	3.50585e+08	2.71535e+08	3.43637e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.31637e+07	4.07511e+07	4.31283e+07	4.11472e+07	4.47716e+07	4.09095e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.46847e+07	1.53453e+07	1.44199e+07	1.70864e+07	1.53188e+07	1.6228e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		731016		757636	581593	723302
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5	1.4646e+07	1.43797e+07	1.5549e+07	1.3751e+07	1.45161e+07	1.45917e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	7	7	3.91081e+06	4.35767e+06	3.76403e+06	3.79128e+06	4.47027e+06	3.86744e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.15085e+07	2.13101e+07	2.16571e+07	2.21064e+07	2.16878e+07	2.11055e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	6	6	9.245e+06	9.2586e+06	1.03656e+07	9.57597e+06	1.00169e+07	9.72137e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.1279e+07	1.74016e+07	2.12671e+07	1.70318e+07	2.27987e+07	1.70269e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	1.91056e+07	1.96877e+07	1.94082e+07	1.91444e+07	1.96124e+07	1.96618e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.87647e+07	3.79432e+07	3.92568e+07	3.80828e+07	3.89522e+07	3.7213e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3	3.28068e+06	2.95317e+06	3.63238e+06	2.73651e+06		3.3121e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	6.89786e+07	7.59789e+07	7.2161e+07	7.69788e+07	7.05125e+07	7.47895e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1				180870	308709	343186
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	7.12019e+06	9.59687e+06	8.05036e+06	9.44475e+06	6.83208e+06	9.63581e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	6.53963e+09	6.62313e+09	7.0652e+09	6.70719e+09	6.73143e+09	6.57752e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	1.71571e+07	1.97748e+07	1.85801e+07	2.0359e+07	1.87779e+07	2.07532e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27	1.67856e+07	1.59958e+07	1.60412e+07	1.60463e+07	1.64997e+07	1.55259e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.55899e+07	2.3737e+07	2.34861e+07	2.39553e+07	2.47211e+07	2.36923e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	20	20	3.8909e+07	4.06162e+07	3.98569e+07	4.01725e+07	4.01626e+07	3.98054e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.23005e+07		8.49225e+06		7.87356e+06	
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.28881e+07	3.84596e+07	3.50538e+07	3.50599e+07	4.13899e+07	3.61097e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	6.86749e+06	7.15716e+06	7.4649e+06	6.72516e+06	7.10227e+06	6.83922e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	633011	712640	747246	735991	837397	702301
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	8.67825e+07	8.6697e+07	8.76808e+07	8.88042e+07	8.81858e+07	8.34464e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	36	36	4.42596e+07	4.61245e+07	4.58116e+07	4.70045e+07	4.49261e+07	4.64457e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	4.19381e+06	4.56672e+06	4.64538e+06	4.39961e+06	4.77284e+06	4.35753e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.45635e+06	1.55938e+06	2.85937e+06	2.46217e+06	3.38913e+06	2.29123e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	7	7	866190	884357	880274	713500	974819	885677
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4	2.92816e+07		2.83899e+07		2.88086e+07	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		18	18	9.54383e+07		8.74585e+07		9.79093e+07	1.03889e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	8.65262e+06	8.83468e+06	7.97403e+06	8.57066e+06	9.05082e+06	8.60757e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.96414e+06	2.06689e+06	1.44947e+06	1.89478e+06	1.58833e+06	2.09007e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	13	10	1.40833e+07	1.53805e+07	1.52379e+07	1.58296e+07	1.51808e+07	1.52788e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	6.64587e+06	6.27854e+06	5.97823e+06	6.6401e+06	7.24306e+06	5.78545e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	3	3		3.13272e+06		2.87251e+06	3.6149e+06	3.27665e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	2.50396e+07	2.57776e+07	2.55382e+07	2.75046e+07	2.47693e+07	2.70353e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.78725e+07	5.41487e+07	5.58287e+07	5.34643e+07	5.60592e+07	5.34817e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.14348e+07	2.07789e+07	2.21594e+07	2.20075e+07	2.24237e+07	2.19753e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	2	2	921611	765448	836550	763476	1.05449e+06	764201
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.36938e+07	1.28345e+07	1.44343e+07	1.3307e+07	1.36585e+07	1.36145e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20	1.59338e+08	2.44822e+06	1.56441e+08	3.02857e+06	1.55779e+08	2.7367e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.04148e+07	2.89793e+07	2.9719e+07	3.04211e+07	3.27135e+07	2.99115e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2		4.95892e+06	8.25401e+06	5.24775e+06		4.91413e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.1981e+07	1.24192e+07	8.67949e+06	1.20765e+07	1.2702e+07	1.17977e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.33395e+08	2.40361e+08	2.36427e+08	2.35465e+08	2.41164e+08	2.29969e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	2.29431e+06	2.17804e+06	1.28842e+06	1.83715e+06	1.27261e+06	2.26009e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	3.80633e+06	3.20139e+06	3.18711e+06	2.7951e+06	4.24326e+06	3.06088e+06
P13009	METH_ECOLI	metH	Methionine synthase	23	23	7.29669e+06	6.89663e+06	7.12212e+06	7.09215e+06	7.3258e+06	7.0255e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.71864e+06	7.95992e+06	7.37758e+06	7.90989e+06	7.51362e+06	8.06297e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.76484e+07	1.7775e+07	1.77534e+07	1.87017e+07	1.92837e+07	1.88346e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.88656e+08	1.85582e+08	1.85843e+08	1.91926e+08	1.93502e+08	1.89499e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	1.61916e+06	1.97376e+06	1.47376e+06	1.90033e+06	1.75313e+06	2.03072e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.31642e+07	1.53192e+07	1.37545e+07	1.51492e+07	1.46079e+07	1.58499e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.6265e+07	2.37059e+07	2.80562e+07	2.35312e+07	2.62853e+07	2.36619e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	2	2		1.02715e+06		1.11936e+06		1.04608e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	576357	701456	768982	934040	561680	613560
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.86028e+07	1.72801e+07	1.89952e+07	1.77539e+07	1.6406e+07	1.79744e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	9.64401e+06	9.55136e+06	9.30943e+06	9.12043e+06	1.04271e+07	9.23296e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	5	5	1.37614e+07	1.16417e+07	1.45574e+07	1.37732e+07	1.25839e+07	1.29254e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	4	4	334920	242535	207718	234931	295845	208364
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	17	1.1106e+08	1.16427e+08	1.10736e+08	1.16378e+08	1.08301e+08	1.16088e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.98088e+07	1.85609e+07	1.84247e+07	1.8175e+07	1.87407e+07	1.88194e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.47705e+06	1.7573e+06	1.17783e+06	1.30674e+06	1.29477e+06	1.4844e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	5.70969e+07	5.98949e+07	5.37559e+07	6.16001e+07	5.81958e+07	6.08666e+07
P15038	HELD_ECOLI	helD	Helicase IV	2	2	1.44164e+06	1.48034e+06	2.05848e+06	1.23734e+06	1.63622e+06	1.69425e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	21	21	2.20383e+07	2.25195e+07	2.3329e+07	2.29747e+07	2.20948e+07	2.21228e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.78526e+06	1.70398e+06	1.56313e+06	1.82211e+06	1.52523e+06	1.6205e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	2.17795e+06	2.72756e+06	3.08677e+06	3.15504e+06	3.1851e+06	3.58186e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	1.97864e+07	1.75085e+07	1.92757e+07	1.87233e+07	1.79425e+07	1.83072e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	1.71423e+06	2.2714e+06		2.01286e+06	1.79312e+06	2.60543e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	18	18	9.9707e+06	9.9458e+06	1.04536e+07	9.87121e+06	9.6844e+06	9.7727e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	1.43683e+06		1.57637e+06	979349	1.06185e+06	1.22072e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	20	20	1.16447e+08	1.2276e+08	1.18813e+08	1.27652e+08	1.17791e+08	1.26684e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10	6.51233e+07	1.99075e+06	6.3812e+07	1.42496e+06	6.5055e+07	1.9186e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.60085e+07	3.12514e+07	3.4481e+07	3.18386e+07	3.66006e+07	3.152e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	1.46342e+07	1.72487e+07	1.71576e+07	1.80044e+07	1.69104e+07	1.80749e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.10088e+07	1.06311e+07	1.0334e+07	1.10946e+07	1.10622e+07	1.09221e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	3	3		1.72616e+06		1.74629e+06	1.80877e+06	1.61351e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	1.02492e+07	8.88025e+06	8.71896e+06	9.04497e+06	1.01375e+07	9.17001e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11	7.62601e+07	2.31513e+06	7.74337e+07	1.49712e+06	7.60815e+07	1.75359e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	2.3745e+07	2.73913e+07	2.49468e+07	2.61339e+07	2.6869e+07	2.55017e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	4.19252e+06	4.30309e+06	3.82308e+06	4.53192e+06	4.34862e+06	4.26761e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	9.80524e+06	9.67659e+06	9.57554e+06	1.02387e+07	1.03118e+07	9.70931e+06
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	1	1				105113	614020	
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	4	3	3.69213e+06	3.68924e+06	2.95368e+06	3.73888e+06	3.518e+06	3.36504e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.58596e+07	3.39291e+07	3.69821e+07	3.51543e+07	3.6425e+07	3.51839e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2		304449		226027	266112	288488
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.56744e+06	7.22033e+06	7.33264e+06	6.56738e+06	6.79635e+06	6.92293e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	27	27	8.83759e+07	8.37093e+07	8.71464e+07	8.36501e+07	8.69755e+07	8.30712e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.55744e+06	1.62709e+06	1.50596e+06	1.57828e+06	1.36454e+06	1.41112e+06
P16681	PHNB_ECOLI	phnB	Protein PhnB	1	1		3.05778e+06				2.93853e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	2	2			683445	714611		
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21	3.16569e+07	2.99192e+07	3.10817e+07	3.18034e+07	3.12226e+07	2.98907e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	8.37473e+06	8.41378e+06	8.69258e+06	8.46207e+06	8.20078e+06	8.96262e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6	4.47243e+06	4.69013e+06	4.15618e+06	4.5402e+06	3.76684e+06	3.78112e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	8	8	4.85115e+06	5.34755e+06	4.90382e+06	5.93779e+06	5.02512e+06	5.3575e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.20745e+06	9.556e+06	8.24474e+06	9.09088e+06	9.65409e+06	8.77628e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.90783e+07	1.46894e+07	2.05627e+07	1.75729e+07	1.80128e+07	1.90457e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	33	33	1.92318e+08	1.90328e+08	1.92653e+08	1.87416e+08	1.89817e+08	1.87318e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	11	11	7.01214e+06	7.10231e+06	8.25769e+06	7.55661e+06	7.78052e+06	7.57435e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	10	10	7.38034e+06	7.04573e+06	7.62798e+06	7.43075e+06	7.54735e+06	7.43601e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	5	5	4.3131e+06	5.23816e+06	5.00479e+06	4.98567e+06	4.10338e+06	5.86639e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	30	30	2.55776e+07	2.49634e+07	2.51821e+07	2.60485e+07	2.59961e+07	2.50402e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.33662e+07	2.47212e+07	2.45227e+07	2.49601e+07	2.64277e+07	2.47953e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	10	10	1.08179e+07	1.09222e+07	1.13677e+07	1.15539e+07	1.10186e+07	1.14283e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	1.59148e+07	1.78936e+07	1.73265e+07	1.79167e+07	1.71662e+07	1.71349e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	9	9	4.13578e+06	3.97227e+06	4.08724e+06	3.90211e+06	4.1826e+06	3.83019e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	9.88804e+06	8.72573e+06	9.8611e+06	9.81604e+06	8.65434e+06	8.24793e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	9.18099e+06	1.07519e+07	1.12804e+07	1.15735e+07	1.11081e+07	1.2581e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	281264	242638	257861	275411		247376
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1		1.68062e+06		1.53608e+06	1.9499e+06	1.48173e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	2.16576e+07	2.31418e+07	2.31361e+07	2.39288e+07	2.21574e+07	2.30801e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	8.31352e+06	8.72376e+06	9.36416e+06	8.97821e+06	9.09142e+06	9.3163e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.29352e+07	8.22328e+07	8.1039e+07	8.07847e+07	8.37736e+07	8.12378e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	1.23648e+06	1.48881e+06	1.0031e+06	1.31129e+06	809340	1.14011e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.26652e+07	1.39554e+07	1.40315e+07	1.45257e+07	1.41511e+07	1.46353e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	2.96964e+06	2.57778e+06	3.78639e+06	3.10902e+06	3.29456e+06	3.25674e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	7.91235e+06	7.1441e+06	8.21774e+06	8.11814e+06	8.63226e+06	7.8749e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.20529e+06	7.35675e+06	8.34358e+06	7.17372e+06	7.67564e+06	7.6941e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	3.73131e+06	1.20511e+06	3.32537e+06	1.82358e+06	2.82886e+06	1.46275e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	1.57624e+06	1.90399e+06	1.64131e+06	1.95989e+06	1.20962e+06	1.59336e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.55068e+07	6.96194e+07	6.68986e+07	7.01559e+07	7.00611e+07	7.15132e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.16257e+07	1.18035e+07	1.13648e+07	1.18383e+07	1.17142e+07	1.18789e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.16425e+08	1.21174e+08	1.11209e+08	1.22466e+08	1.14691e+08	1.19101e+08
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.07393e+07	3.12758e+07	3.33566e+07	3.17541e+07	3.2272e+07	3.20114e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.02233e+06	2.02842e+06	1.79752e+06	1.71462e+06	2.14539e+06	2.00656e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.09566e+06	3.48687e+06	2.73424e+06	3.11339e+06	3.4691e+06	3.27862e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1		4.53293e+06	3.59135e+06	4.64068e+06	4.33717e+06	3.20302e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5	1.0276e+07	9.96644e+06	9.93619e+06	1.02104e+07	1.02934e+07	1.04141e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	7.01262e+06	5.65942e+06	7.03334e+06	6.82427e+06	6.30734e+06	5.97179e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.74179e+08	1.81733e+08	1.76622e+08	1.89873e+08	1.77148e+08	1.8512e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.69981e+07	1.7114e+07	1.75672e+07	1.67892e+07	1.70328e+07	1.64096e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.4792e+07	2.51109e+07	2.58651e+07	2.54564e+07	2.67706e+07	2.57078e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	33	33	5.48892e+07	5.36117e+07	5.27523e+07	5.46276e+07	5.31515e+07	5.38538e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1		695419	554670	459259		782635
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.10255e+08	1.09805e+08	1.09893e+08	1.13494e+08	1.09625e+08	1.11927e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.88486e+07	2.59178e+07	2.22477e+07	2.67509e+07	2.64882e+07	2.5847e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.12165e+07	1.20317e+07	1.16182e+07	1.16361e+07	1.12852e+07	1.2488e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1		483165			808490	469194
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	5.75529e+07	5.61305e+07	5.77396e+07	5.70543e+07	5.82748e+07	5.85144e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	6.35358e+07	6.53682e+07	6.34911e+07	6.43486e+07	6.34267e+07	6.4321e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	6	6	2.80468e+06	2.71205e+06	2.00914e+06	2.32737e+06	2.58502e+06	2.18377e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	8	8	6.10887e+06	6.67637e+06	5.90535e+06	6.2888e+06	5.75584e+06	6.50376e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.50818e+06	7.21263e+06	7.0951e+06	7.04917e+06	7.13297e+06	6.29088e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.39826e+07	2.30551e+07	2.22197e+07	2.31839e+07	2.46563e+07	2.29425e+07
