Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.17651e+07	2.319e+07	2.38454e+07	2.24193e+07	2.33173e+07	2.22675e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	28	28	1.88644e+07	1.92365e+07	1.89939e+07	1.96752e+07	1.86425e+07	1.9096e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.61986e+07	2.54515e+07	2.65879e+07	2.52503e+07	2.64884e+07	2.45083e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	1.0848e+08	1.03334e+08	1.094e+08	1.06247e+08	1.08558e+08	9.76755e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1		5.17337e+06		4.25541e+06		3.06839e+06
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.7381e+07	3.55265e+07	3.94404e+07	3.45004e+07	3.87165e+07	3.41665e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	8.0465e+06	7.24788e+06	7.78713e+06	7.63707e+06	7.77514e+06	7.28412e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	4	4	1.98937e+06	1.88355e+06	1.98946e+06	2.13256e+06	2.02442e+06	1.79129e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	9.8959e+07	1.00545e+08	9.57409e+07	9.50935e+07	1.00973e+08	1.00187e+08
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38	5.11398e+07	5.1401e+07	5.14491e+07	5.14191e+07	5.07058e+07	4.93658e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	5	5	3.56656e+06	3.15517e+06	4.06966e+06	3.74482e+06	3.95534e+06	3.13962e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.19044e+06	2.10365e+06	2.2027e+06	2.10137e+06	2.15155e+06	1.98897e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	8	8	1.18564e+06	1.18798e+06	1.40205e+06	1.33186e+06	1.15179e+06	1.17544e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4		1.13731e+07		9.01974e+06		
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		15	15		4.59646e+07		4.41809e+07		4.58969e+07
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	1	1	1.05954e+07	1.09483e+07	1.1302e+07	1.03015e+07	1.04484e+07	1.06775e+07
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5	3.4436e+06	2.51186e+06	3.18832e+06	3.05106e+06	3.023e+06	3.04205e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	10	1.65763e+07	1.63465e+07	1.67426e+07	1.7196e+07	1.69774e+07	1.70083e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	7.91563e+06	8.17886e+06	7.83374e+06	9.22433e+06	8.41583e+06	8.04446e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	3	3		1.11758e+06		1.33992e+06	1.13647e+06	1.11968e+06
P11557	DAMX_ECOLI	damX	Protein DamX	10	10	2.56268e+07	2.26339e+07	2.53139e+07	2.37482e+07	2.4847e+07	2.2847e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.93348e+07	5.87772e+07	5.9042e+07	6.11834e+07	5.75711e+07	5.9366e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.83861e+07	2.42433e+07	2.4958e+07	2.84636e+07	2.74595e+07	2.55612e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	919560	897192	1.03139e+06	1.24667e+06	1.18241e+06	1.15568e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.39536e+07	1.34649e+07	1.47947e+07	1.39289e+07	1.46922e+07	1.29852e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20		6.87388e+07		7.15454e+07		6.80945e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.28657e+07	3.07727e+07	3.24109e+07	3.07735e+07	3.18459e+07	3.06719e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	6.60941e+06	7.41875e+06	7.86269e+06	5.30393e+06	7.87795e+06	6.47206e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.28642e+07	1.43291e+07	1.37165e+07	1.34941e+07	1.35886e+07	1.47462e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.42669e+08	2.44473e+08	2.29688e+08	2.32651e+08	2.25729e+08	2.33761e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	2.07688e+06	2.26712e+06	2.19972e+06	1.94515e+06	2.09862e+06	1.91872e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	1.50784e+06	1.69811e+06	1.56661e+06	1.56685e+06	1.33014e+06	1.65566e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	1.27289e+07	1.27948e+07	1.26078e+07	1.22444e+07	1.24812e+07	1.20306e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.68935e+06	8.17678e+06	8.19752e+06	7.90149e+06	7.67426e+06	7.78348e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	2.06071e+07	2.03577e+07	2.07412e+07	2.01848e+07	1.9801e+07	1.88805e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.9465e+08	1.9308e+08	1.95506e+08	1.92058e+08	1.95363e+08	1.87777e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	5	5	2.46489e+06	2.20138e+06	2.43413e+06	2.23781e+06	2.13637e+06	2.1284e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.78308e+07	1.87541e+07	1.8229e+07	1.80817e+07	1.80571e+07	1.78788e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	15	15	2.76456e+07	2.9286e+07	2.5474e+07	2.83751e+07	2.7334e+07	2.77256e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1	2.3137e+06	2.28734e+06	2.86828e+06	2.47598e+06	2.16473e+06	2.42668e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	501545	634673	568702	584017	622161	443142
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.88454e+07	1.8324e+07	1.80403e+07	1.88594e+07	1.78332e+07	1.8457e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	7.99002e+06	7.59703e+06	7.70343e+06	7.94246e+06	7.46036e+06	7.50732e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.44722e+07	1.31676e+07	1.50974e+07	1.44801e+07	1.57016e+07	1.47587e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	6	6	1.10216e+06	533745	900639	1.34226e+06	1.05452e+06	1.08e+06
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	16	1.39137e+08	1.34658e+08	1.37013e+08	1.30388e+08	1.38586e+08	1.33133e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.10406e+07	2.02331e+07	2.09097e+07	2.02157e+07	1.98803e+07	1.93952e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.94506e+06	1.9838e+06	1.82531e+06	1.71517e+06	2.17624e+06	1.7357e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	11	11	6.66476e+07	5.97335e+07	6.42958e+07	6.13814e+07	6.35781e+07	6.09088e+07
P15038	HELD_ECOLI	helD	Helicase IV	4	4	3.01853e+06	3.51318e+06	4.35605e+06	4.74342e+06	3.54276e+06	2.30882e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	2.50233e+07	2.53958e+07	2.48389e+07	2.49396e+07	2.45499e+07	2.40476e+07
P15043	RECQ_ECOLI	recQ	ATP-dependent DNA helicase RecQ	2	2	298262		285201	321719		275319
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.91458e+06	1.83817e+06	1.60109e+06	1.85974e+06	1.68872e+06	1.78098e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	3.49537e+06	3.13343e+06	2.74605e+06	3.31496e+06	3.24025e+06	3.55449e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1		2.04792e+07	2.27823e+07	1.90974e+07	1.97212e+07	1.96288e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	1.29266e+06	1.34197e+06	1.38025e+06	1.18481e+06	1.47795e+06	1.33161e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	17	17	1.42746e+07	1.39585e+07	1.43327e+07	1.37316e+07	1.39674e+07	1.3728e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	3	3	1.10617e+06	1.11086e+06	1.05819e+06	987018		883171
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	22	22	1.44576e+08	1.34209e+08	1.42868e+08	1.3452e+08	1.37204e+08	1.33826e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		9	9		3.92973e+07		3.86996e+07		4.09061e+07
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.18765e+07	3.50098e+07	3.31539e+07	3.36185e+07	3.25476e+07	3.33334e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	6	6	1.87635e+07	2.01177e+07	1.93311e+07	1.9297e+07	1.92057e+07	2.01729e+07
P15723	DGTP_ECOLI	dgt	Deoxyguanosinetriphosphate triphosphohydrolase	1	1				2.81259e+06		2.91416e+06
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.18197e+07	1.1316e+07	1.18846e+07	1.08182e+07	1.14778e+07	1.20122e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	1	1			1.25392e+06			
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	8.94879e+06	9.24087e+06	9.49971e+06	9.02164e+06	9.70939e+06	8.72606e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		10	10		3.26402e+07		3.08738e+07		3.07626e+07
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	11	11	2.79849e+07	2.59625e+07	2.76959e+07	2.65574e+07	2.89803e+07	2.64948e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	7.61795e+06	7.18373e+06	7.37856e+06	6.76066e+06	7.30313e+06	7.39649e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	13	12	4.36901e+07	4.65358e+07	4.41486e+07	4.72688e+07	4.65526e+07	4.4308e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3		728642	725319	808317		
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	5.5463e+06	5.9482e+06	6.23135e+06	5.62894e+06	7.14305e+06	6.02332e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	7	7	3.69278e+07	3.90894e+07	3.69915e+07	3.79633e+07	3.60551e+07	3.78574e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2			308548	342927	318649	319135
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	8.45029e+06	7.48052e+06	8.07053e+06	8.26386e+06	8.22034e+06	8.2621e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.68674e+07	8.91149e+07	8.53131e+07	9.02481e+07	8.68594e+07	9.01745e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	5	5	1.83638e+06	1.58235e+06	1.97271e+06	1.87328e+06	2.01702e+06	1.8115e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	22	22	3.37101e+07	3.2387e+07	3.3989e+07	3.35919e+07	3.13513e+07	3.26444e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	1.05416e+07	1.04358e+07	9.314e+06	9.93016e+06	9.53949e+06	1.02198e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	5	5	5.27329e+06	4.72074e+06	4.51372e+06	5.44059e+06	4.70031e+06	5.02568e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	6.22095e+06	6.06236e+06	6.55026e+06	5.82198e+06	6.23303e+06	5.66154e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	6	6	1.02663e+07	1.05968e+07	1.0276e+07	1.02161e+07	9.32753e+06	1.11051e+07
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	1.56072e+07	1.91533e+07	1.73506e+07	1.79731e+07	1.66295e+07	1.50908e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36	2.20106e+08	2.19975e+08	2.18013e+08	2.20012e+08	2.19812e+08	2.14608e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	9	9	8.40095e+06	7.96548e+06	7.33291e+06	7.31307e+06	7.73507e+06	8.06782e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	8.23705e+06	7.8672e+06	8.39549e+06	8.14139e+06	7.77078e+06	8.33232e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	6	6	3.20321e+06	3.07121e+06	2.98692e+06	3.35573e+06	2.86638e+06	2.72851e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	32	32	2.79504e+07	2.77975e+07	2.69239e+07	2.80484e+07	2.73638e+07	2.76744e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.32833e+07	2.56662e+07	2.56581e+07	2.5742e+07	2.36982e+07	2.59768e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	8	8	1.36061e+07	1.34344e+07	1.38845e+07	1.31639e+07	1.38488e+07	1.24882e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	2.06949e+07	2.12138e+07	1.97803e+07	2.17007e+07	2.08484e+07	2.00808e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	5.25862e+06	5.58578e+06	5.52693e+06	5.55218e+06	5.31214e+06	5.27238e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	8.84482e+06	9.26236e+06	8.97576e+06	8.99058e+06	8.52453e+06	8.94186e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.54296e+07	1.49607e+07	1.65959e+07	1.48754e+07	1.48051e+07	1.31219e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	829159	447961	788567	558286	609523	458419
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1					2.12082e+06	2.23529e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	14	14	1.3371e+07	1.32182e+07	1.32906e+07	1.37638e+07	1.35508e+07	1.38484e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	1.03331e+07	9.60374e+06	1.0898e+07	9.83725e+06	1.02534e+07	1.00058e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	9.50569e+07	9.30043e+07	9.42068e+07	9.17709e+07	9.17818e+07	9.28703e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	2.30337e+06	2.12038e+06	2.66721e+06	1.99439e+06	2.61671e+06	1.97288e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.58677e+07	1.49642e+07	1.58233e+07	1.44819e+07	1.60162e+07	1.54711e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	3.12481e+06	3.87054e+06	4.15676e+06	4.17241e+06	3.73318e+06	3.75906e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	8.26254e+06	7.82694e+06	8.03525e+06	8.3542e+06	7.41577e+06	7.74551e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	7	7	8.53609e+06	9.05004e+06	8.61073e+06	8.43003e+06	9.40328e+06	9.16473e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.86507e+06	4.18151e+06	2.27712e+06	4.04254e+06	1.58514e+06	3.09581e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.39164e+06	2.01692e+06	1.64752e+06	2.05102e+06	2.21668e+06	2.1221e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.47723e+07	7.54533e+07	7.20889e+07	7.09152e+07	6.99849e+07	7.29644e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.20923e+07	1.45422e+07	1.26771e+07	1.39149e+07	1.25577e+07	1.36303e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.06575e+08	1.04325e+08	1.04325e+08	1.03987e+08	1.03312e+08	1.02296e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	1	1				441106		
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.34091e+07	3.70815e+07	3.4562e+07	3.68639e+07	3.4113e+07	3.65263e+07
P21179	CATE_ECOLI	katE	Catalase HPII	7	7	2.09897e+06	2.12718e+06	2.10841e+06	2.3303e+06	2.1651e+06	2.25124e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	4.61177e+06	4.26813e+06	4.30197e+06	4.35909e+06	4.16715e+06	4.02611e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.47819e+06	5.42112e+06	4.92876e+06	5.16263e+06	5.23801e+06	5.37307e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	7	7	1.03624e+07	1.127e+07	1.14818e+07	1.12263e+07	1.01433e+07	1.06178e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	6.48627e+06	6.59128e+06	5.2711e+06	8.19932e+06	6.6283e+06	7.36282e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	9	9	2.1113e+08	1.97983e+08	2.10603e+08	1.89247e+08	1.87727e+08	1.90764e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.97585e+07	2.0092e+07	1.92069e+07	1.93237e+07	2.02835e+07	1.98053e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.65213e+07	2.7128e+07	2.58926e+07	2.81371e+07	2.55034e+07	2.68117e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	33	33	6.42637e+07	6.30483e+07	6.32795e+07	6.08053e+07	6.19163e+07	6.10897e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1			1.10516e+06	1.0376e+06	1.13021e+06	
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.20733e+08	1.18835e+08	1.20528e+08	1.16093e+08	1.20915e+08	1.1615e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.6342e+07	2.64768e+07	2.5329e+07	2.71014e+07	2.55767e+07	2.52868e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.22044e+07	1.13229e+07	1.20312e+07	1.18527e+07	1.20541e+07	1.12279e+07
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.93044e+07	6.00681e+07	5.59496e+07	6.24806e+07	5.97989e+07	5.93331e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	33	33	6.90908e+07	7.21711e+07	6.95907e+07	7.152e+07	7.10407e+07	7.16624e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	4	4	2.59759e+06	2.22443e+06	2.10694e+06	2.37597e+06	2.00473e+06	2.58787e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	8	8	6.20187e+06	7.31895e+06	7.32202e+06	7.51751e+06	7.34093e+06	7.61108e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	6.85959e+06	6.8166e+06	6.40935e+06	6.8451e+06	6.93266e+06	7.4031e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.56293e+07	2.63519e+07	2.55858e+07	2.65797e+07	2.53117e+07	2.68583e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	6	6	2.74714e+07	2.94057e+07	2.89657e+07	2.84565e+07	2.83866e+07	2.93115e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	1.76951e+07	1.78469e+07	1.66227e+07	1.70901e+07	1.5273e+07	1.66653e+07
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	17	17	6.94984e+07	6.25388e+07	6.76606e+07	6.32363e+07	6.76049e+07	6.32392e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	13	13	7.52881e+07	7.66479e+07	7.53454e+07	7.65505e+07	7.44402e+07	7.33781e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	40	40	3.57097e+07	3.39137e+07	3.61149e+07	3.5107e+07	3.42266e+07	3.44985e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.23402e+07	2.1822e+07	2.06503e+07	2.28109e+07	2.06684e+07	2.27514e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	4.9218e+07	4.95234e+07	4.64897e+07	4.64329e+07	4.79336e+07	4.67104e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	404042	782721	377033	677672	327218	732249
P22634	MURI_ECOLI	murI	Glutamate racemase	6	6	5.10074e+06	3.8253e+06	5.31134e+06	3.8233e+06	5.49162e+06	3.61514e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.23476e+06	2.51942e+06	2.07443e+06	2.3695e+06		2.27821e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.21344e+07	1.22572e+07	1.19529e+07	1.13676e+07	1.12635e+07	1.3063e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	1.12537e+07	9.70308e+06	1.08423e+07	1.08654e+07	1.02621e+07	1.04306e+07
P23256	MALY_ECOLI	malY	Protein MalY	1	1	2.18964e+06	1.77761e+06	2.03364e+06	1.77951e+06	2.39057e+06	2.15876e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	4.94538e+06	4.2797e+06	4.8661e+06	4.71965e+06	4.9874e+06	4.64423e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.80816e+07	1.9579e+07	1.73329e+07	1.82485e+07	1.72322e+07	1.90159e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2	1.21433e+06	1.76866e+06	1.30375e+06	1.46263e+06	1.37467e+06	2.00048e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	17	17	2.53496e+07	2.48586e+07	2.4799e+07	2.46622e+07	2.55678e+07	2.54268e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	5.34352e+07	5.44025e+07	5.2965e+07	5.60301e+07	5.40944e+07	5.40983e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	5.30135e+07	5.24296e+07	5.5485e+07	5.01485e+07	5.3863e+07	5.2109e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	12	12	8.44358e+06	8.53068e+06	7.27892e+06	8.22407e+06	8.77367e+06	8.36224e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.24924e+07	6.11769e+07	6.25995e+07	6.06561e+07	6.07115e+07	5.93514e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	4	4	2.64737e+06	2.84234e+06	2.8202e+06	3.07936e+06	2.65493e+06	3.01401e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	2.93265e+07	2.673e+07	2.95704e+07	2.65101e+07	2.98723e+07	2.70926e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	20	20	2.91909e+07	2.82111e+07	2.83413e+07	2.77969e+07	2.8512e+07	2.62868e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	12	12	1.40985e+07	1.42881e+07	1.37039e+07	1.40992e+07	1.44196e+07	1.38544e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.69735e+06	1.53442e+06	1.70713e+06	1.74551e+06	1.80964e+06	1.10555e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.42296e+07	2.22548e+07	2.23888e+07	2.24879e+07	2.10675e+07	2.18583e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	23	23	2.57638e+07	2.63302e+07	2.60447e+07	2.68059e+07	2.6069e+07	2.67667e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.46903e+08	2.48802e+08	2.4804e+08	2.43595e+08	2.46935e+08	2.44996e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	5	5	9.82102e+06	1.06026e+07	1.04789e+07	1.19041e+07	1.04459e+07	1.14613e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.46679e+07	4.37515e+07	4.2908e+07	4.5154e+07	4.10407e+07	4.62086e+07
