Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.03697e+08	1.96823e+08	2.05193e+08	2.10252e+08	1.92864e+08	2.15154e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.72794e+06	1.55207e+06		1.75285e+06	1.95179e+06	1.94363e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.6587e+07	1.72806e+07	1.67598e+07	1.61191e+07	1.6789e+07	1.57019e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	2	2	2.55711e+06	2.36545e+06	2.73623e+06	1.98836e+06	2.49557e+06	2.02364e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.53969e+08	3.49069e+08	3.77932e+08	3.334e+08	3.86011e+08	3.44047e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.15703e+07	4.7167e+07	4.50744e+07	4.63292e+07	4.26844e+07	4.50995e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.96448e+07	2.05821e+07	2.0842e+07	2.09025e+07	2.04009e+07	2.05761e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2	823474	976013	842034	1.00191e+06	731666	971742
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5	1.57313e+07	1.68253e+07	1.57145e+07	1.5878e+07	1.48469e+07	1.58333e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8	4.78854e+06	5.08493e+06	4.5766e+06	4.82593e+06	4.13224e+06	4.78427e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.23203e+07	2.33439e+07	2.25056e+07	2.35007e+07	2.22829e+07	2.25025e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	9.35362e+06	9.32792e+06	8.84138e+06	9.56876e+06	9.16937e+06	9.33331e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.20131e+07	2.02092e+07	2.16969e+07	1.90756e+07	1.97428e+07	2.18157e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.34655e+07	2.43306e+07	2.30531e+07	2.33223e+07	2.3641e+07	2.46726e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.18284e+07	4.40516e+07	4.12395e+07	4.37269e+07	4.22443e+07	4.32518e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3	3.96947e+06	2.48142e+06	3.69688e+06	2.24982e+06	2.90961e+06	4.04835e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1	239033		294392		275765	288881
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14	8.29093e+07	7.69155e+07	7.72064e+07	7.5696e+07	7.5806e+07	7.54474e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	322101		407703	168855		305826
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	10	10	6.61836e+06	7.03757e+06	7.22843e+06	7.28808e+06	7.90788e+06	7.14484e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	7.52156e+09	8.13622e+09	7.54125e+09	7.53012e+09	7.60969e+09	7.46123e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	1.94948e+07	2.18409e+07	2.15198e+07	2.14817e+07	2.15695e+07	2.1813e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	26	26	1.86298e+07	1.93553e+07	1.91359e+07	1.88844e+07	1.86644e+07	1.86882e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.66888e+07	2.53266e+07	2.71101e+07	2.67759e+07	2.69141e+07	2.54468e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22	2.41122e+08	2.36284e+08	2.47088e+08	2.32898e+08	2.43628e+08	2.35439e+08
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.57907e+07	3.84148e+07	3.81076e+07	3.38799e+07	3.84317e+07	3.59241e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	8.06593e+06	8.04391e+06	7.75563e+06	7.9337e+06	7.32617e+06	8.13052e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	5	5	1.64653e+06	1.55995e+06	1.50004e+06		1.8732e+06	1.55492e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	12	12	9.52602e+07	9.78295e+07	9.40723e+07	9.73994e+07	9.66066e+07	9.06199e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	37	37	4.99514e+07	5.03329e+07	5.15972e+07	5.05079e+07	5.01546e+07	4.9497e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	5	5	3.379e+06	3.09396e+06	3.92883e+06	3.30101e+06	3.71717e+06	3.34776e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	1.97661e+06	1.63706e+06	2.10726e+06	1.75981e+06	2.01445e+06	1.62323e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	916680	998695	1.10295e+06	879803	880065	967069
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	9.69347e+06	9.53013e+06	9.91983e+06	8.53065e+06	9.07216e+06	1.02398e+07
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	3.44432e+06	3.55365e+06	3.43799e+06	3.03046e+06	3.18971e+06	3.44033e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	13	10	1.65431e+07	1.77972e+07	1.68557e+07	1.71631e+07	1.72909e+07	1.65765e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	7.36917e+06	7.51693e+06	7.36142e+06	7.52473e+06	7.67167e+06	7.09271e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	2	2					1.72747e+06	
P11557	DAMX_ECOLI	damX	Protein DamX	10	10	2.37498e+07	2.274e+07	2.41594e+07	2.36759e+07	2.33683e+07	2.3115e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	27	27	6.38719e+07	6.51259e+07	6.30641e+07	6.37371e+07	6.17567e+07	6.40115e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.59811e+07	2.37211e+07	2.4273e+07	2.39088e+07	2.5808e+07	2.40576e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	862365	914004	948283	1.00338e+06	1.07094e+06	982145
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.41046e+07	1.40689e+07	1.51349e+07	1.37136e+07	1.49862e+07	1.37034e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		3	3		1.48811e+06		1.90165e+06		2.02613e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.25406e+07	2.97027e+07	3.27093e+07	3.02973e+07	3.18243e+07	3.09738e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	5.39254e+06	7.85698e+06	7.26946e+06	7.01488e+06	7.39264e+06	7.54748e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.22437e+07	1.43622e+07	1.29708e+07	1.34441e+07	1.29027e+07	1.3352e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.49346e+08	2.63486e+08	2.42658e+08	2.55155e+08	2.39932e+08	2.45859e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.9535e+06	2.07755e+06	2.14099e+06	1.72331e+06	1.99538e+06	2.1286e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	1.20012e+06	1.52802e+06	1.38477e+06	1.47899e+06	1.37361e+06	1.33695e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	9.4024e+06	9.41906e+06	9.37016e+06	9.15347e+06	9.12071e+06	9.26171e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.60709e+06	7.90798e+06	8.00815e+06	7.67552e+06	7.83545e+06	7.74462e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.90301e+07	1.89575e+07	1.92659e+07	1.88007e+07	1.90434e+07	1.92929e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.89143e+08	1.88643e+08	1.93845e+08	1.93327e+08	1.91915e+08	1.94014e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	5	5	2.32924e+06	2.2965e+06	2.25276e+06	1.76848e+06	2.16897e+06	2.09426e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.85615e+07	1.92489e+07	1.88318e+07	1.87043e+07	1.86355e+07	1.91522e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.60255e+07	2.59561e+07	2.42033e+07	2.55649e+07	2.60542e+07	2.59459e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1	1.98168e+06	1.68235e+06	2.41115e+06	2.55608e+06	1.82054e+06	2.39293e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	641567	760989	773717	791798	855920	714129
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.79121e+07	1.73989e+07	1.75799e+07	1.76125e+07	1.69718e+07	1.78048e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	11	11	9.83643e+06	9.71869e+06	9.07919e+06	8.87517e+06	8.86284e+06	8.7668e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	5	5	1.56701e+07	1.35026e+07	1.61275e+07	1.61858e+07	1.63372e+07	1.57998e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	1.01344e+06		1.02148e+06	798266	910655	897252
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	16	1.2731e+08	1.29734e+08	1.26901e+08	1.28381e+08	1.27182e+08	1.29971e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.15548e+07	2.10283e+07	2.21566e+07	2.15481e+07	2.07033e+07	2.1379e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.74642e+06	1.97272e+06	1.53868e+06	1.57187e+06	1.75927e+06	1.58923e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	12	12	6.27093e+07	5.82139e+07	6.31882e+07	6.08376e+07	6.06883e+07	6.0872e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	2.09515e+06	1.88657e+06	3.47353e+06		2.88227e+06	3.41896e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	2.13098e+07	2.15666e+07	2.13077e+07	2.18573e+07	2.12984e+07	2.10799e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.95942e+06	1.66173e+06	1.66419e+06	1.82165e+06	1.72124e+06	1.73436e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	3.157e+06	2.65919e+06	2.67305e+06	3.48781e+06	3.05355e+06	3.73795e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1		2.07504e+07	2.18486e+07	2.07258e+07	1.89039e+07	1.98051e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	4	4	1.90378e+06	2.10464e+06	2.03458e+06	1.82732e+06	2.2129e+06	2.21178e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	16	16	9.94363e+06	9.73874e+06	1.00371e+07	9.64534e+06	9.87822e+06	9.57322e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	1	1	1.06051e+06		1.04154e+06	699433	1.01873e+06	989478
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.4136e+08	1.4492e+08	1.43611e+08	1.43507e+08	1.39105e+08	1.42956e+08
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	2.97244e+07	3.15223e+07	3.21148e+07	3.04481e+07	3.10415e+07	3.10399e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	1.75731e+07	1.86146e+07	1.77086e+07	1.72892e+07	1.76934e+07	1.9257e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.17918e+07	1.24813e+07	1.19668e+07	1.2902e+07	1.23156e+07	1.21989e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	3	3			1.24997e+06	1.00186e+06		910595
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	8.57693e+06	9.2162e+06	9.57145e+06	8.31217e+06	9.66878e+06	8.88397e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	2.62395e+07	2.8839e+07	2.60489e+07	2.52965e+07	2.80204e+07	2.47917e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	7.2623e+06	6.6251e+06	7.19692e+06	7.17241e+06	6.98124e+06	6.36138e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	4.93831e+07	5.09621e+07	4.93838e+07	5.08214e+07	5.15274e+07	5.01035e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3			1.07038e+06	770282		
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	4.86454e+06	5.51196e+06	5.78065e+06	5.73186e+06	6.4016e+06	5.05736e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.66011e+07	3.78221e+07	3.72753e+07	3.76095e+07	3.62305e+07	3.87791e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	3	3			706776	651592	735666	794215
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	8.05069e+06	7.93075e+06	8.00529e+06	7.10121e+06	8.11163e+06	7.87466e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.22153e+07	8.57573e+07	8.24747e+07	8.41508e+07	8.36893e+07	8.32299e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.7223e+06	1.78122e+06	1.78273e+06	1.70801e+06	1.79863e+06	1.57004e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	20	20	3.33341e+07	3.17153e+07	3.43229e+07	3.50471e+07	3.22455e+07	3.44262e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	1.02098e+07	1.0315e+07	9.3162e+06	1.01442e+07	9.7419e+06	1.06362e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	7	7	4.64657e+06	5.00868e+06	4.07111e+06	4.15918e+06	4.20228e+06	4.77018e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	5.24144e+06	5.31805e+06	5.54143e+06	5.1574e+06	5.14836e+06	5.11962e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	6	6	1.00603e+07	1.05864e+07	1.0024e+07	9.89782e+06	9.08623e+06	9.80629e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.55122e+07	1.82723e+07	1.80843e+07	1.80869e+07	1.81477e+07	1.87938e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35	2.17534e+08	2.23553e+08	2.20176e+08	2.22461e+08	2.20505e+08	2.20196e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	10	10	8.39904e+06	8.09336e+06	7.00874e+06	7.47515e+06	7.73323e+06	7.73766e+06
P17411	CHBF_ECOLI	chbF	6-phospho-beta-glucosidase	1	1		129195				152256
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	7.81456e+06	7.64673e+06	8.17833e+06	7.77306e+06	7.62489e+06	7.9502e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	3.63154e+06	3.72796e+06	3.38017e+06	3.38389e+06	3.14911e+06	3.55511e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	32	32	2.70424e+07	2.62989e+07	2.62432e+07	2.6648e+07	2.67512e+07	2.65195e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.42407e+07	2.66774e+07	2.70729e+07	2.64355e+07	2.49758e+07	2.71924e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.39091e+07	1.36236e+07	1.45902e+07	1.37622e+07	1.43405e+07	1.40094e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	2.08245e+07	2.18256e+07	2.05009e+07	2.11828e+07	2.15779e+07	2.1111e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	5.24806e+06	5.25401e+06	5.47888e+06	5.37409e+06	5.36346e+06	5.36361e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.59655e+06	8.8506e+06	9.7486e+06	9.90954e+06	9.0689e+06	9.49022e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.5109e+07	1.59638e+07	1.54174e+07	1.48645e+07	1.4358e+07	1.36842e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	784401	739875	768451	772830	748863	
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1		2.01425e+06		1.79405e+06	2.25288e+06	1.85107e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	14	14	1.34839e+07	1.39842e+07	1.38292e+07	1.36222e+07	1.39647e+07	1.41669e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	4	3	9.90433e+06	9.72046e+06	1.03776e+07	9.60466e+06	9.89776e+06	9.53489e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	9.24319e+07	9.14397e+07	9.26791e+07	9.3328e+07	9.07436e+07	9.11462e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	1.67647e+06	2.03185e+06	2.12268e+06	1.94813e+06	2.03574e+06	1.70553e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.5081e+07	1.51836e+07	1.52668e+07	1.47325e+07	1.51104e+07	1.51366e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	3.52066e+06	3.89944e+06	4.59962e+06	4.14075e+06	4.12934e+06	4.14468e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	8.78477e+06	8.22192e+06	8.46525e+06	8.46174e+06	7.83797e+06	9.22239e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.16879e+06	8.09667e+06	8.3783e+06	8.30232e+06	8.90751e+06	8.38829e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.20957e+06	1.12714e+06	1.22794e+06	1.33316e+06	859960	1.26518e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.2797e+06	1.90307e+06	1.59462e+06	2.21748e+06	2.15003e+06	1.97828e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.50317e+07	7.78024e+07	7.44814e+07	7.50709e+07	7.21817e+07	7.62918e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.11216e+07	1.21708e+07	1.15994e+07	1.21392e+07	1.16571e+07	1.23511e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.01964e+08	1.04515e+08	9.92344e+07	1.03139e+08	1.01227e+08	1.01394e+08
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.26125e+07	3.55602e+07	3.45907e+07	3.59837e+07	3.33585e+07	3.60535e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.01688e+06	2.14894e+06	1.96336e+06	1.78175e+06	1.96555e+06	2.03202e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	4.07878e+06	4.05881e+06	3.89957e+06	3.55429e+06	4.10136e+06	3.82037e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.13695e+06	5.3663e+06	5.07055e+06	5.35058e+06	5.065e+06	3.5788e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	1.03311e+07	1.17749e+07	1.15743e+07	1.1254e+07	9.91572e+06	1.18327e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	6.1234e+06	6.51905e+06	5.1848e+06	6.96095e+06	6.05241e+06	6.21867e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.05451e+08	1.94024e+08	2.00778e+08	1.95433e+08	1.75837e+08	1.89225e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.90123e+07	1.97968e+07	1.86213e+07	1.94061e+07	1.94973e+07	1.87826e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.50497e+07	2.56933e+07	2.46295e+07	2.48795e+07	2.43201e+07	2.49159e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	33	33	6.44191e+07	6.20808e+07	6.42692e+07	6.34681e+07	6.2979e+07	6.28339e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2		1.49328e+06	1.58742e+06	813776	1.64469e+06	1.68778e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.17771e+08	1.19823e+08	1.19828e+08	1.16115e+08	1.19796e+08	1.15198e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.74921e+07	2.66168e+07	2.77533e+07	2.7675e+07	2.73361e+07	2.72683e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.17977e+07	1.21365e+07	1.20838e+07	1.14322e+07	1.19404e+07	1.22732e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1		1.66831e+06		1.95864e+06	2.07127e+06	2.00433e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.88009e+07	6.03142e+07	5.85378e+07	5.88756e+07	6.07763e+07	6.21842e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	7.00818e+07	7.46646e+07	7.22961e+07	7.27453e+07	7.18961e+07	7.27704e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.72812e+06	2.42647e+06	2.25033e+06	2.41447e+06	2.17261e+06	2.26762e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	8	8	6.13287e+06	8.07296e+06	7.35784e+06	7.92037e+06	7.55261e+06	7.73361e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	6.81256e+06	6.96353e+06	6.36531e+06	7.22178e+06	6.95325e+06	6.67377e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.48523e+07	2.60986e+07	2.53828e+07	2.55584e+07	2.5146e+07	2.58228e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.67419e+07	2.82084e+07	2.81103e+07	2.74279e+07	2.83658e+07	2.75303e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	1.00758e+07	1.03958e+07	9.65288e+06	9.05544e+06	9.02247e+06	7.993e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	17	17	6.80397e+07	6.46174e+07	6.78095e+07	6.49834e+07	6.67793e+07	6.42856e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.4902e+07	7.73266e+07	7.51846e+07	7.49766e+07	7.46975e+07	7.51816e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39	3.25083e+07	3.21022e+07	3.26778e+07	3.24931e+07	3.15509e+07	3.25455e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.39012e+07	2.23772e+07	2.27602e+07	2.41159e+07	2.22635e+07	2.23493e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	4.8483e+07	4.80373e+07	4.63487e+07	4.4925e+07	4.8037e+07	4.71265e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	411684	502227	386132	487173	309675	470372
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	5.2664e+06	5.25102e+06	5.67964e+06	5.06334e+06	5.58595e+06	4.94159e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	1.83073e+06	2.1599e+06	1.89682e+06	1.9149e+06		2.41693e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.11678e+07	1.11342e+07	1.16945e+07	1.15672e+07	1.06226e+07	1.15151e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.24583e+06	8.52962e+06	9.19814e+06	8.48255e+06	9.27794e+06	9.49853e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.81999e+06	1.86694e+06	1.89035e+06	1.7347e+06	2.14195e+06	1.70399e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	4.94076e+06	5.34699e+06	5.06149e+06	4.62107e+06	4.96851e+06	4.60771e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	5	5	1.86277e+07	1.97816e+07	1.81245e+07	2.03188e+07	1.83042e+07	1.85018e+07
