Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.34352e+07	9.43314e+07	9.02278e+07	9.43177e+07	9.17855e+07	8.91888e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	39	39	4.84921e+07	5.06446e+07	5.17748e+07	5.01375e+07	5.10719e+07	5.02489e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	3.10738e+06	3.41484e+06	3.49728e+06	3.42333e+06	3.15252e+06	3.53943e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.07532e+06	1.82489e+06	2.03977e+06	1.63977e+06	2.4244e+06	1.76527e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	7	7	1.23127e+06	1.12182e+06	1.18125e+06	991234	1.09532e+06	1.09423e+06
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		5	5	6.44095e+06	838563	6.14743e+06	1.38846e+06	6.46724e+06	776616
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	7.30149e+06	8.25652e+06	7.86458e+06	8.00807e+06	8.26432e+06	8.54929e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	2.4692e+06	2.47136e+06	1.98414e+06	1.9524e+06	2.10009e+06	2.30139e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	13	10	1.63277e+07	1.6774e+07	1.63551e+07	1.63806e+07	1.44671e+07	1.55777e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	7.96547e+06	7.7703e+06	8.00608e+06	7.43958e+06	7.20174e+06	7.3836e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	4	4	3.81093e+06	3.2019e+06	3.73763e+06	3.59321e+06		3.64405e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	2.92052e+07	2.78709e+07	2.91604e+07	2.9009e+07	2.99147e+07	2.73476e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.97353e+07	6.11099e+07	6.06179e+07	5.92899e+07	6.04802e+07	5.96077e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.61994e+07	2.3875e+07	2.66712e+07	2.32491e+07	2.40054e+07	2.46934e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.5644e+06	1.19094e+06	1.37088e+06	1.08494e+06	1.13665e+06	1.26499e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.42482e+07	1.32871e+07	1.34306e+07	1.32423e+07	1.40397e+07	1.30039e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		14	14	1.60648e+07	2.81526e+06	1.53184e+07	3.13162e+06	1.50716e+07	2.92458e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.17434e+07	2.99237e+07	3.09786e+07	3.06235e+07	3.1177e+07	3.13524e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	7.37749e+06	8.49771e+06		7.72036e+06	6.2767e+06	8.2065e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.25152e+07	1.25606e+07	1.29106e+07	1.21147e+07	1.34221e+07	1.16575e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.65463e+08	2.74295e+08	2.64388e+08	2.66498e+08	2.59832e+08	2.59194e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.44742e+06	2.34068e+06	2.12258e+06	2.00836e+06	2.05908e+06	2.52109e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	3.01619e+06	3.26819e+06	4.14848e+06	2.7748e+06	3.93816e+06	2.46658e+06
P13009	METH_ECOLI	metH	Methionine synthase	25	25	9.96789e+06	9.26455e+06	9.34582e+06	9.57658e+06	9.4645e+06	9.29045e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.1542e+06	9.06388e+06	7.81966e+06	8.59327e+06	7.70404e+06	9.03818e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.87852e+07	1.9893e+07	1.94234e+07	1.94464e+07	1.90197e+07	2.00635e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.92641e+08	1.96405e+08	1.94761e+08	1.96084e+08	1.9102e+08	2.00824e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	2.54897e+06	3.06215e+06	2.65409e+06	2.47055e+06	2.28631e+06	3.03626e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.74552e+07	1.96526e+07	1.80349e+07	1.86622e+07	1.83537e+07	1.99233e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.89517e+07	2.65267e+07	2.91073e+07	2.62756e+07	2.95472e+07	2.61084e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	3	3		2.6142e+06		3.04479e+06		2.8176e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	879511	1.03768e+06	1.02936e+06	985404	763134	958366
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.99467e+07	1.82599e+07	1.81524e+07	1.8614e+07	1.76058e+07	1.86214e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	1.05243e+07	1.00418e+07	1.10498e+07	9.69625e+06	1.03238e+07	9.65923e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.35476e+07	1.3869e+07	1.56047e+07	1.51509e+07	1.54932e+07	1.5468e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	858638	782583	830531	611882	566548	753927
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	16	1.22979e+08	1.26866e+08	1.21144e+08	1.25686e+08	1.23149e+08	1.28411e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.21457e+07	2.262e+07	2.25251e+07	2.27166e+07	2.21574e+07	2.28413e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.46895e+06	2.29009e+06	1.94764e+06	2.11678e+06	1.6932e+06	2.2677e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	6.36023e+07	6.40514e+07	6.13405e+07	6.35245e+07	6.1351e+07	6.56678e+07
P15038	HELD_ECOLI	helD	Helicase IV	2	2	1.70619e+06	1.04513e+06	1.33736e+06	1.23579e+06	1.21261e+06	1.65318e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	21	21	2.63775e+07	2.59419e+07	2.56035e+07	2.59521e+07	2.59452e+07	2.48694e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	3.21526e+06	3.09015e+06	3.57718e+06	3.34426e+06	3.17622e+06	3.05131e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	2.79216e+06	2.67244e+06	3.00756e+06	2.86889e+06	2.76167e+06	3.06073e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.11245e+07	1.91417e+07	2.35174e+07	1.90115e+07	2.31849e+07	2.06913e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	1.72331e+06	1.95471e+06	1.72312e+06	1.58376e+06	1.42201e+06	2.25707e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	19	19	1.97005e+07	1.84486e+07	1.97894e+07	1.85614e+07	1.94085e+07	1.78998e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	1.0546e+06	989027	953595	783791	1.10498e+06	1.04251e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	19	19	1.42358e+08	1.45882e+08	1.43434e+08	1.44548e+08	1.42433e+08	1.47963e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		6	6	6.53996e+06	1.16168e+06	7.46234e+06	1.03409e+06	6.83636e+06	1.35239e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	15	15	4.04703e+07	3.73232e+07	3.90914e+07	3.78697e+07	3.81379e+07	3.76723e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	9	9	1.76804e+07	1.98616e+07	2.00235e+07	1.9216e+07	1.88947e+07	1.98825e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.09884e+07	1.23004e+07	1.16219e+07	1.24921e+07	1.1937e+07	1.18725e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2	1.21328e+06	1.68949e+06		1.41483e+06		1.12324e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	1.0288e+07	9.5595e+06	1.01846e+07	9.19244e+06	9.62712e+06	9.5657e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		3	3	4.26181e+06	1.20393e+06	4.50368e+06		4.74809e+06	1.11984e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	2.75871e+07	3.10498e+07	2.7508e+07	2.9115e+07	2.59552e+07	2.69106e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	5.37291e+06	5.34156e+06	5.24323e+06	5.74e+06	4.906e+06	5.1606e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	17	16	1.23093e+07	1.22516e+07	1.25737e+07	1.21826e+07	1.23943e+07	1.17767e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	2	2	487871	518645	476001	444035		511794
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	2	1	5.61308e+06	5.46461e+06	5.02591e+06	5.32874e+06	4.76244e+06	4.86187e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.9413e+07	3.75254e+07	3.8398e+07	3.72633e+07	3.82057e+07	3.76229e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	3	3	557637	438568	586749	490210		559123
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.38171e+06	7.49526e+06	7.12494e+06	6.70614e+06	6.57449e+06	7.37783e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	9.22758e+07	9.11866e+07	9.06037e+07	9.04392e+07	9.00648e+07	9.20801e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.67246e+06	1.80979e+06	1.6497e+06	1.7284e+06	1.72368e+06	1.59303e+06
P16681	PHNB_ECOLI	phnB	Protein PhnB	1	1		3.42702e+06				
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21	3.59622e+07	3.46333e+07	3.6333e+07	3.6203e+07	3.6828e+07	3.70437e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	8.79906e+06	1.04509e+07	1.03134e+07	9.81158e+06	9.84986e+06	1.13055e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	7	7	4.81791e+06	4.5454e+06	3.94205e+06	4.05129e+06	4.52597e+06	4.46002e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	8	8	6.31082e+06	6.49004e+06	6.06585e+06	6.46765e+06	5.45254e+06	6.0294e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	8.6722e+06	9.90385e+06	8.7131e+06	9.2331e+06	9.05163e+06	9.07753e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.86514e+07	1.91849e+07	1.9116e+07	1.61702e+07	2.06531e+07	1.73343e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	34	34	2.43294e+08	2.51701e+08	2.44658e+08	2.42253e+08	2.40768e+08	2.42515e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	12	12	8.56146e+06	8.17791e+06	8.45045e+06	8.46767e+06	8.08666e+06	7.86249e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	7.87723e+06	7.99329e+06	8.094e+06	8.043e+06	8.07196e+06	8.11709e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	5	5	2.19694e+06	2.49246e+06	2.41456e+06	2.62894e+06	2.52623e+06	2.4765e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	30	30	2.69027e+07	2.72793e+07	2.7977e+07	2.75278e+07	2.70159e+07	2.76404e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	12	12	2.79674e+07	2.68343e+07	2.59599e+07	2.61961e+07	2.60291e+07	2.59831e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.48649e+07	1.42919e+07	1.46717e+07	1.3923e+07	1.44939e+07	1.46087e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.98324e+07	2.00625e+07	1.9842e+07	2.00004e+07	1.95461e+07	1.98896e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	6.08231e+06	5.96317e+06	6.09143e+06	5.8246e+06	6.15199e+06	5.79917e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.55842e+06	9.5669e+06	9.616e+06	1.02807e+07	9.70264e+06	1.0147e+07
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	1.28595e+07	1.36175e+07	1.25149e+07	1.30391e+07	1.26908e+07	1.24715e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	3	3	674939	484740	686000	535198	505469	389765
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1	1.70352e+06	2.26138e+06	2.19324e+06	1.89285e+06		2.01284e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.35967e+07	1.41264e+07	1.33778e+07	1.44805e+07	1.32481e+07	1.42995e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	8.44009e+06	8.89672e+06	8.63521e+06	9.12748e+06	9.30508e+06	9.28825e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	9.61218e+07	9.59319e+07	9.51336e+07	9.57641e+07	9.49281e+07	9.42542e+07
P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	1	1	1.52431e+06	1.50409e+06	1.6772e+06	1.23113e+06	1.45347e+06	1.24435e+06
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	5	5	2.70871e+06	3.0734e+06	2.47317e+06	3.03512e+06	2.80883e+06	2.54927e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.45988e+07	1.55238e+07	1.46426e+07	1.49775e+07	1.47858e+07	1.51616e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	1	1	4.3181e+06		5.75048e+06		5.66019e+06	5.17338e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.71322e+06	4.43838e+06	5.0051e+06	4.42008e+06	5.01578e+06	4.93625e+06
P19932	HYAF_ECOLI	hyaF	Hydrogenase-1 operon protein HyaF	1	1	3.54236e+06	4.50887e+06				3.4015e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	8.01931e+06	7.936e+06	8.28224e+06	8.59446e+06	9.33875e+06	8.66242e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.3736e+06	8.0213e+06	8.29718e+06	8.59304e+06	8.35752e+06	8.41601e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.94539e+06	1.12523e+06	2.01477e+06	1.62897e+06	2.2708e+06	1.66428e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	1.5758e+06	1.56087e+06	1.62875e+06	1.83363e+06	1.75048e+06	1.62664e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.38555e+07	7.84246e+07	7.32626e+07	7.50733e+07	7.56602e+07	7.63431e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	7	7	1.10809e+07	1.22887e+07	1.25841e+07	1.18624e+07	1.20005e+07	1.19759e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.05959e+08	1.09494e+08	1.05843e+08	1.10858e+08	1.06043e+08	1.09363e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	2	2	2.16062e+06		1.57699e+06	1.78225e+06	1.8298e+06	
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.72477e+07	3.70255e+07	3.68708e+07	3.71012e+07	3.64831e+07	3.75365e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	1.99399e+06	2.10394e+06	2.10526e+06	1.95203e+06	1.86915e+06	2.21917e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	2.92038e+06	3.37512e+06	3.28102e+06	3.81642e+06	3.67886e+06	3.60591e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	4.43016e+06	5.03093e+06	4.03201e+06	5.1361e+06	4.11187e+06	4.2134e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	7	7	1.0317e+07	1.08686e+07	1.07294e+07	1.08659e+07	1.11588e+07	1.15193e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	3	3	7.26163e+06	6.19244e+06	7.12009e+06	6.74881e+06	7.28121e+06	6.12722e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.81371e+08	1.82963e+08	1.8414e+08	1.84435e+08	1.82557e+08	1.83789e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.89624e+07	1.96384e+07	1.95349e+07	1.92872e+07	1.93915e+07	1.88785e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.49973e+07	2.55376e+07	2.54675e+07	2.52595e+07	2.62881e+07	2.50738e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	6.09293e+07	6.28666e+07	6.0867e+07	6.35187e+07	6.23362e+07	6.26642e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2	1.6295e+06	1.52589e+06	1.41335e+06	1.4642e+06		1.72283e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.19373e+08	1.18549e+08	1.17862e+08	1.21437e+08	1.201e+08	1.19336e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.94925e+07	2.7367e+07	2.9141e+07	2.73446e+07	2.97216e+07	2.7529e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.18892e+07	1.32051e+07	1.26562e+07	1.28893e+07	1.28863e+07	1.34908e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1		1.48589e+06				1.68698e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	6.64566e+07	6.44292e+07	6.70859e+07	6.41786e+07	6.66258e+07	6.82511e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	7.05559e+07	7.43536e+07	7.06505e+07	7.15662e+07	6.97277e+07	7.19977e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	6	6	3.09523e+06	2.83182e+06	2.52482e+06	2.77799e+06	2.82014e+06	2.53604e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	6.70681e+06	7.33758e+06	7.33373e+06	7.72756e+06	7.41126e+06	7.37562e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	6.72316e+06	6.85727e+06	7.1401e+06	7.00778e+06	6.54801e+06	6.61483e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.44411e+07	2.45684e+07	2.49803e+07	2.36068e+07	2.4255e+07	2.35744e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.73051e+07	2.95227e+07	2.9445e+07	2.8349e+07	2.82916e+07	2.91408e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	6	6	2.5722e+07	2.68783e+07	2.32311e+07	2.4387e+07	2.40793e+07	2.32533e+07
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.02943e+07	6.08418e+07	6.21228e+07	6.05116e+07	6.18559e+07	6.0778e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.20259e+07	7.49266e+07	7.18854e+07	7.30269e+07	7.1919e+07	7.30703e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39	3.186e+07	3.03581e+07	3.16968e+07	3.18446e+07	3.19868e+07	3.1876e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.43451e+07	2.11173e+07	2.42582e+07	2.24918e+07	2.4072e+07	2.19542e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.05156e+07	1.04338e+07	1.10761e+07	1.03201e+07	1.03677e+07	1.01567e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	743464	534700	725685	542914	748337	524834
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	5.6721e+06	5.4784e+06	5.63346e+06	5.49265e+06	4.9939e+06	4.95321e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.10317e+06	1.68035e+06	1.94383e+06	1.60957e+06	1.77694e+06	1.81952e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	3	3	1.29372e+07	1.17761e+07	1.20114e+07	1.15166e+07	1.25104e+07	1.08092e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.07622e+06	9.18295e+06	8.79668e+06	8.87392e+06	9.40224e+06	9.23422e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1		1.97512e+06		1.91466e+06		1.78651e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	6.1966e+06	6.66338e+06	6.46274e+06	5.78359e+06	5.86445e+06	5.90713e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	4	4	1.83181e+07	1.78132e+07	1.57553e+07	1.77081e+07	1.73645e+07	1.67652e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.41036e+06	1.09419e+06	1.36006e+06	1.2039e+06	1.23335e+06	1.22294e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.7623e+07	2.74209e+07	2.75554e+07	2.66092e+07	2.65403e+07	2.66034e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	18	18	4.96573e+07	5.07691e+07	4.87555e+07	5.06348e+07	5.03905e+07	5.07684e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	5.04594e+07	5.22129e+07	5.04332e+07	5.10157e+07	4.91045e+07	5.05614e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	10	10	6.4043e+06	6.4416e+06	6.31521e+06	6.32285e+06	5.97376e+06	5.89193e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.2407e+07	6.43369e+07	6.02606e+07	6.36295e+07	6.11271e+07	6.25659e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	4	4	2.29232e+06	2.19266e+06	2.20575e+06	2.18233e+06	2.40378e+06	2.42345e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	13	13	3.02671e+07	3.08747e+07	3.04845e+07	3.03397e+07	3.08216e+07	3.03878e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.70667e+07	2.68511e+07	2.60909e+07	2.76082e+07	2.69503e+07	2.75695e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	13	13	1.38702e+07	1.41203e+07	1.42314e+07	1.3696e+07	1.31444e+07	1.37142e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.17923e+06	1.17518e+06	1.29545e+06	1.06453e+06	1.22754e+06	1.20802e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	1.20356e+07	1.33858e+07	1.37196e+07	1.35518e+07	1.22331e+07	1.27048e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	26	26	2.76815e+07	2.75902e+07	2.83232e+07	2.78863e+07	2.79157e+07	2.73113e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	2.15025e+08	2.43994e+08	2.29293e+08	2.35805e+08	2.29426e+08	2.34865e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	7	7	1.02379e+07	1.03013e+07	1.04435e+07	9.31545e+06	9.58163e+06	1.02609e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	10	10	4.83749e+07	4.57622e+07	4.63256e+07	4.44694e+07	4.37524e+07	4.3759e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	2	2	1.69812e+06	1.53872e+06	1.7604e+06	1.77461e+06	1.8352e+06	1.7694e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	881736	632820	897469	657922	711924	911493
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	9.81446e+07	9.72946e+07	9.7031e+07	9.62742e+07	9.7514e+07	9.69957e+07
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.64846e+07	1.63912e+07	1.53111e+07	1.70671e+07	1.71278e+07	1.72221e+07
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2	1.18983e+06	1.21489e+06	2.02165e+06		1.18235e+06	
