Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00887	AROH_ECOLI	aroH	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	4	4.0	8136400.0	7380460.0	8266000.0	7238390.0	7708450.0	7805990.0	0	0.3664335647976484	-0.06357597241455115	False	0.02399372713016205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	5	5.0	6368620.0	6157400.0	6561220.0	6427050.0	6314490.0	6410460.0	0	0.36657564120513314	-0.02513511637666	False	0.02401986408782018	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03018	UVRD_ECOLI	uvrD	DNA helicase II	10	10.0	9746020.0	10523900.0	10752600.0	10967700.0	10708400.0	11010400.0	0	0.3690492769798221	-0.055885049098497626	False	0.024046001045478306	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1.0	6500450.0	6770930.0	5478740.0	5839380.0	6803250.0	4499870.0	0	0.37007451999245317	0.18748252855744452	False	0.024072138003136435	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31069	KCH_ECOLI	kch	Voltage-gated potassium channel Kch	7	7.0	4598730.0	4456480.0	4744940.0	4811990.0	4358580.0	3560530.0	0	0.37024708636178266	0.13093765822445907	False	0.024098274960794565	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	6	6.0	2044470.0	2001750.0	2311600.0	2186090.0	1972740.0	2410040.0	0	0.370484393865573	-0.10318345056605871	False	0.024124411918452694	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7.0	110297000.0	106743000.0	107714000.0	109658000.0	108195000.0	107018000.0	0	0.3709194067075402	0.016749552767632493	False	0.024150548876110824	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3.0	39748600.0	38432400.0	39265500.0	38518200.0	36123100.0	38095400.0	0	0.37118183103485025	0.04030576340343168	False	0.02417668583376895	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8.0	7094290.0	7453460.0	7496720.0	7456750.0	7435740.0	7484480.0	0	0.37131372101861276	-0.026790767780023036	False	0.02420282279142708	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33224	AIDB_ECOLI	aidB	Putative acyl-CoA dehydrogenase AidB	3	3.0	3838580.0	3396200.0	3609020.0	3504880.0	2798400.0	3452080.0	0	0.3727214525647749	0.12336192980725201	False	0.02422895974908521	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46851	GPR_ECOLI	gpr	L-glyceraldehyde 3-phosphate reductase	2	2.0	2391460.0	2681720.0	2430840.0	2279810.0	1918960.0	2386150.0	0	0.37275955248686243	0.126449593351313	False	0.024255096706743338	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05719	T1SK_ECOLI	hsdS	Type-1 restriction enzyme EcoKI specificity protein	4	4.0	12938600.0	12573400.0	12891700.0	12778600.0	12460600.0	11155500.0	0	0.37297900343268814	0.068785533870789	False	0.024281233664401464	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77739	YNIA_ECOLI	yniA	Uncharacterized protein YniA	6	6.0	4100640.0	3815940.0	4056170.0	4363690.0	4486920.0	4350700.0	0	0.3729872695495424	-0.07033411089329487	False	0.024307370622059593	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	8	8.0	11047800.0	11269600.0	10940700.0	10925700.0	11094700.0	10821100.0	0	0.3741680843052447	0.01687611612489988	False	0.024333507579717722	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3.0	1617890.0	1586630.0	1801390.0	1595800.0	1737200.0	1534920.0	0	0.3742999408851387	-0.07985360823061402	False	0.024359644537375852	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02925	RBSB_ECOLI	rbsB	D-ribose-binding periplasmic protein	12	12.0	42339700.0	42050400.0	42210300.0	40739200.0	42392700.0	42200700.0	0	0.3745320274310047	-0.019177195091704964	False	0.02438578149503398	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1.0	2423470.0	2493710.0	2865070.0	2784500.0	2685830.0	2572150.0	0	0.37460465970557044	-0.0768483433612657	False	0.024411918452692107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05020	PYRC_ECOLI	pyrC	Dihydroorotase	12	12.0	20140700.0	19458700.0	19468000.0	19359300.0	19372700.0	19283700.0	0	0.37518553364213697	0.020560795625275546	False	0.024438055410350237	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10.0	13146100.0	13172900.0	13419500.0	13734800.0	13041700.0	12814400.0	0	0.3764495496667197	0.028305805813309232	False	0.024464192368008366	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	17	17.0	13123600.0	14306800.0	13875500.0	13237200.0	14828300.0	13559300.0	0	0.37741447478146845	-0.055518740282300284	False	0.024490329325666492	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	5	5.0	2869890.0	2742630.0	2931870.0	2885260.0	2577540.0	2593990.0	0	0.37752288172471676	0.06855863740461075	False	0.024516466283324625	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10.0	29011200.0	28978500.0	29370800.0	28721900.0	27731600.0	27807500.0	0	0.3777470954257706	0.030292232049729344	False	0.02454260324098275	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	16	16.0	17282700.0	17931300.0	18231500.0	17838200.0	17699300.0	17886300.0	0	0.37826182662446006	-0.020652072781331795	False	0.024568740198640877	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1.0	3152330.0	130841.0	2365770.0	3059940.0	134244.0	123784.0	3	0.37838832350044777	1.2735339339909273	False	0.02459487715629901	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1.0	649218.0	130841.0	640619.0	498199.0	585303.0	570112.0	1	0.378694698505561	-0.49063560623411445	False	0.024621014113957135	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1.0	4876270.0	4413620.0	4509220.0	108673.0	5275260.0	4706310.0	1	0.37977055471797394	-0.624624152126187	False	0.02464715107161527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	1	1.0	19080000.0	19657500.0	20282700.0	108673.0	20587100.0	19515700.0	1	0.3798350294822921	-0.6364296896594465	False	0.024673288029273394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2.0	2968550.0	3065050.0	2799100.0	2966600.0	3097540.0	2709880.0	0	0.3804616707333947	0.0645270514173636	False	0.02469942498693152	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3.0	1792470.0	130841.0	1643490.0	1596530.0	1801050.0	1828140.0	1	0.38102327995394636	-0.5830261817250841	False	0.024725561944589653	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADZ7	YAJC_ECOLI	yajC	UPF0092 membrane protein YajC	5	5.0	228001000.0	222441000.0	206516000.0	212821000.0	216350000.0	221816000.0	0	0.38125678879616876	0.04099334471950828	False	0.02475169890224778	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V0	RS2_ECOLI	rpsB	30S ribosomal protein S2	18	18.0	500472000.0	499185000.0	509407000.0	497044000.0	498676000.0	499961000.0	0	0.38154713631706527	-0.01089248344562034	False	0.02477783585990591	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7I4	RF3_ECOLI	prfC	Peptide chain release factor 3	21	21.0	36992800.0	37080300.0	36177000.0	37161800.0	36535500.0	37358000.0	0	0.38249584054732705	0.015181641364779697	False	0.024803972817564038	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6.0	14968800.0	14829900.0	15569900.0	16269600.0	14065400.0	14567900.0	0	0.3844130635338447	0.059623546634822056	False	0.024830109775222164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	11	11.0	15924200.0	15306000.0	15542300.0	14981000.0	15736200.0	15854100.0	0	0.3850674447571083	-0.02848271417412408	False	0.024856246732880297	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7.0	67408000.0	69297400.0	69300500.0	68835200.0	66795800.0	65997300.0	0	0.3861339668532887	0.024399760094272985	False	0.024882383690538423	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4.0	1599650.0	1459380.0	1811140.0	1213360.0	1873300.0	1262310.0	0	0.38614067063630286	-0.21143764235781357	False	0.024908520648196552	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1.0	4265970.0	4608530.0	5033500.0	3990400.0	4074950.0	4760150.0	0	0.386181709804427	-0.10838191568628489	False	0.02493465760585468	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5.0	36905800.0	37820600.0	37012900.0	41014700.0	37035900.0	37586800.0	0	0.3865398746012083	0.052104092290670326	False	0.024960794563512807	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2.0	11712200.0	11098300.0	11157300.0	12195600.0	11076700.0	11671900.0	0	0.3878319567349855	0.046070001252839325	False	0.024986931521170937	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	3	3.0	1845080.0	2767280.0	2741290.0	2769330.0	2880600.0	2770440.0	0	0.3879457374181684	-0.1851202564160264	False	0.025013068478829066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1.0	53737600.0	53502200.0	55943200.0	54281700.0	53133300.0	55220300.0	0	0.38800331165259355	-0.024578167562396242	False	0.025039205436487195	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1.0	2760440.0	2980000.0	3154030.0	3063960.0	2313460.0	2490230.0	0	0.3885909831816767	0.14586955367570206	False	0.02506534239414532	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00963	ASNA_ECOLI	asnA	Aspartate--ammonia ligase	10	10.0	100419000.0	100212000.0	95006700.0	96740900.0	98260800.0	99098700.0	0	0.38865741424179845	0.024491793919126682	False	0.02509147935180345	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	4	4.0	1214850.0	1092090.0	1209920.0	1228710.0	932651.0	1115660.0	0	0.38884894763647276	0.11788657619496998	False	0.02511761630946158	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62556	SOPA_ECOLI	sopA	Protein SopA	8	8.0	72669700.0	73748100.0	70632000.0	70880600.0	71535500.0	72263400.0	0	0.38955928699308506	0.019164735238210148	False	0.02514375326711971	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	45	45.0	123227000.0	123223000.0	122763000.0	124176000.0	123270000.0	123472000.0	0	0.3895865490717624	0.004370205754131922	False	0.02516989022477784	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27247	PLSX_ECOLI	plsX	Phosphate acyltransferase	1	1.0	1546770.0	130841.0	1143160.0	1344320.0	134244.0	123784.0	3	0.3901597103317983	1.1088201818713113	False	0.025196027182435965	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1.0	1115620.0	562495.0	1144480.0	108673.0	643552.0	979223.0	1	0.39123267361983444	-0.631087122391512	False	0.025222164140094094	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	10	10.0	14575700.0	14594400.0	15222100.0	15108900.0	15630400.0	14523000.0	0	0.39162627378609033	-0.035290899924073596	False	0.025248301097752224	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3.0	6649730.0	6491440.0	6581200.0	6735460.0	6560980.0	6500050.0	0	0.39169965787755107	0.017114445272188684	False	0.02527443805541035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	8	8.0	2789970.0	2823670.0	2889250.0	3067260.0	3131300.0	2983790.0	0	0.39333274853427247	-0.052775910253292924	False	0.025300575013068483	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4.0	39508000.0	39759200.0	39059700.0	37367100.0	37592700.0	37259700.0	0	0.39335637391452866	0.03407111947778946	False	0.02532671197072661	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5.0	41578400.0	42749800.0	44423200.0	44090500.0	43664000.0	42838800.0	0	0.39453539726605735	-0.02789632470344559	False	0.025352848928384734	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33927	CCMF_ECOLI	ccmF	Cytochrome c-type biogenesis protein CcmF	2	2.0	671157.0	695443.0	674387.0	108673.0	754641.0	664157.0	1	0.39513968983722925	-0.5047178749751459	False	0.025378985886042867	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4.0	13788600.0	13061000.0	14489100.0	13419700.0	13115400.0	14011900.0	0	0.39539892826387435	-0.04747177688301337	False	0.025405122843700993	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEM6	FLIA_ECOLI	fliA	RNA polymerase sigma factor for flagellar operon	7	7.0	12336400.0	11536100.0	12255700.0	11168300.0	11673600.0	12279700.0	0	0.39578510486778995	-0.0473126210099279	False	0.025431259801359126	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4.0	17448500.0	18134000.0	18257700.0	18608300.0	18346100.0	18683900.0	0	0.396265493182315	-0.028910610709689658	False	0.025457396759017252	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8.0	17477000.0	18519600.0	18936300.0	18750800.0	18235400.0	18901000.0	0	0.39726838931873	-0.03450808826123855	False	0.025483533716675378	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3.0	74893500.0	72055000.0	75639200.0	80592000.0	72309000.0	71237900.0	0	0.39814213924636604	0.05396704324805437	False	0.02550967067433351	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46863	YGIS_ECOLI	ygiS	Putative binding protein YgiS	1	1.0	587931.0	391068.0	48988.9	108673.0	134244.0	403773.0	3	0.39862028189705684	0.8897966518353468	False	0.025535807631991637	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26.0	271851000.0	269498000.0	275596000.0	275989000.0	272391000.0	275722000.0	0	0.3994551975566975	-0.011201941545621397	False	0.025561944589649766	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE12	AMN_ECOLI	amn	AMP nucleosidase	11	11.0	4219390.0	4840990.0	4947980.0	4867080.0	4756920.0	4898830.0	0	0.4000746850271737	-0.06840472842407222	False	0.025588081547307896	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	24	24.0	210284000.0	208425000.0	210333000.0	209693000.0	208093000.0	205212000.0	0	0.4009822969481849	0.01097893413000305	False	0.02561421850496602	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33667	SELU_ECOLI	selU	tRNA 2-selenouridine synthase	1	1.0	2685610.0	2519070.0	2573040.0	2902790.0	2756400.0	2259370.0	0	0.4010965579984535	0.09537810568580393	False	0.025640355462624154	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4.0	66261300.0	67648100.0	66819900.0	67540300.0	69225800.0	67784100.0	0	0.4015919003806756	-0.016945332509130717	False	0.02566649242028228	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4.0	5158900.0	4623980.0	5203140.0	4709720.0	4749590.0	5159400.0	0	0.40188028976958134	-0.060390577128000326	False	0.02569262937794041	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36771	LRHA_ECOLI	lrhA	Probable HTH-type transcriptional regulator LrhA	2	2.0	7521930.0	8130100.0	7232230.0	8456750.0	7696000.0	8123910.0	0	0.40202935926349254	0.06465796006650221	False	0.02571876633559854	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5.0	8483410.0	8810550.0	8362300.0	8397040.0	8534430.0	8387720.0	0	0.4023371692283546	0.0230126504083205	False	0.025744903293256665	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7.0	16521300.0	16865300.0	16456400.0	16843000.0	17366700.0	17390500.0	0	0.4023448316404464	-0.027989188956917772	False	0.025771040250914794	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEI4	RIMO_ECOLI	rimO	Ribosomal protein S12 methylthiotransferase RimO	10	10.0	23281500.0	23588800.0	24318500.0	24763800.0	22221100.0	22928300.0	0	0.40254863754794895	0.04430003189013727	False	0.025797177208572924	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2.0	6349960.0	7615060.0	7116960.0	6667150.0	134244.0	6376940.0	1	0.4026901126377684	0.5983064687851313	False	0.025823314166231053	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	4	4.0	9405120.0	9956010.0	10139400.0	10074600.0	10031300.0	9920850.0	0	0.4028619379020598	-0.0317900144199493	False	0.02584945112388918	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	15	15.0	28521300.0	28768900.0	28755200.0	28186000.0	28340600.0	29397600.0	0	0.4028703989070993	-0.017067278293827943	False	0.02587558808154731	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3.0	12390700.0	11688800.0	11353700.0	11545000.0	11333800.0	11986600.0	0	0.403484399466494	0.03901132918973212	False	0.025901725039205438	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8.0	47487400.0	48030600.0	47477700.0	49756700.0	48533400.0	46898100.0	0	0.40425649660562324	0.023684680283142086	False	0.025927861996863567	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2.0	59055.4	2702610.0	2558940.0	2545040.0	2563300.0	2879210.0	1	0.4043127809642506	-0.5924450045484392	False	0.025953998954521697	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77748	YDIJ_ECOLI	ydiJ	Uncharacterized protein YdiJ	6	6.0	4096350.0	3724370.0	3930140.0	3885120.0	3708500.0	3693500.0	0	0.4044863232978785	0.04680813425292854	False	0.025980135912179823	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5.0	12036200.0	11584200.0	14320000.0	14283900.0	13039600.0	13247800.0	0	0.40471974447081005	-0.0993811355279515	False	0.026006272869837952	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1.0	148096.0	132316.0	48988.9	116386.0	137094.0	123784.0	1	0.4049802665112683	0.35675609967044636	False	0.02603240982749608	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	17	17.0	5741230.0	5673740.0	5817000.0	5873500.0	5642360.0	5559930.0	0	0.40524980642259173	0.022639345750009806	False	0.026058546785154207	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02942	MCP1_ECOLI	tsr	Methyl-accepting chemotaxis protein I	16	14.0	65741700.0	66746000.0	69092200.0	66268600.0	67386600.0	65523800.0	0	0.4058580449016239	-0.02337327181672606	False	0.02608468374281234	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6.0	248355000.0	234769000.0	253359000.0	245683000.0	244641000.0	245026000.0	0	0.4063208536276578	-0.02787587858461052	False	0.026110820700470466	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9.0	13619600.0	14021500.0	12743200.0	13965900.0	14106800.0	13511900.0	0	0.40642385744380555	0.04383217951954959	False	0.026136957658128592	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5.0	250772000.0	257389000.0	252933000.0	250972000.0	252346000.0	242015000.0	0	0.4065224509115614	0.02267672876982161	False	0.026163094615786725	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46893	ISPD_ECOLI	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	5	5.0	6399100.0	7031120.0	6653860.0	6020430.0	6815050.0	6906290.0	0	0.40696188710931525	-0.06699585283311406	False	0.02618923157344485	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31068	FLIH_ECOLI	fliH	Flagellar assembly protein FliH	1	1.0	8383540.0	9017020.0	7844960.0	8170010.0	8686800.0	8041890.0	0	0.4077421546394864	0.05737215885699133	False	0.026215368531102984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	14	14.0	35352700.0	36736500.0	35784700.0	36062200.0	35305000.0	35796700.0	0	0.40891831485107566	0.016974041580158767	False	0.02624150548876111	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1.0	1573890.0	1921020.0	48988.9	2146750.0	1599640.0	2079510.0	1	0.4090875427200911	0.5976641113912058	False	0.026267642446419236	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2.0	2177090.0	1912480.0	2175500.0	1976810.0	2167350.0	1997850.0	0	0.4104026334475496	-0.06380624799246354	False	0.02629377940407737	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5.0	13891600.0	14469700.0	13991400.0	13631200.0	13690100.0	13500500.0	0	0.4106577713806929	0.02811778475001754	False	0.026319916361735494	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8.0	12519400.0	13300800.0	13658100.0	13356800.0	13036500.0	13391200.0	0	0.4109553869639344	-0.03308433998242724	False	0.026346053319393624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77376	YDGJ_ECOLI	ydgJ	Uncharacterized oxidoreductase YdgJ	9	9.0	11863600.0	11111000.0	11839600.0	11723900.0	11487300.0	12250500.0	0	0.4111046977553894	-0.036087785040869486	False	0.026372190277051753	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	9	9.0	34934300.0	36235900.0	34876300.0	34975800.0	33780300.0	35607900.0	0	0.411741504759773	0.02580197349154172	False	0.02639832723470988	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7.0	11279500.0	10676100.0	12246600.0	12204700.0	11430600.0	11915100.0	0	0.4121614477449707	-0.059244518909031034	False	0.026424464192368012	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
