protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64483	13433825.727950549	15496600.352403777	15324198.599016692	13224396.308895068	14791072.475401342	13056190.758864293	0	0.2873942679129091	0.10768498493336093	False	0.020952380952380955	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P61887	9161779.980498372	7710898.887933155	7961883.245971412	8229739.6805524975	7433687.033541983	7082946.990517808	0	0.2875919954719472	0.12671274439412217	False	0.020977443609022556	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C093	41287824.32539547	44500095.55622317	42019876.2686535	38470623.7775446	39887861.336663455	43139553.17374916	0	0.28828416364992954	0.07304282174328076	False	0.021002506265664165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31142	174479559.88731304	169370390.60756627	171987910.51721218	176826657.61972928	170830221.65545973	179017108.34632584	0	0.2884380199199323	-0.029992540008949416	False	0.021027568922305766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P29217	51543634.183095045	32955626.51959148	32447890.93863854	30363054.310576048	28574920.134125806	31081923.80938012	0	0.2885713128828801	0.37754088469762304	False	0.021052631578947368	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09148	19930990.109004628	17263827.582753602	19703133.08424983	17683672.80524086	17655183.524536204	17902648.032170277	0	0.28906820265223343	0.09582535787861332	False	0.021077694235588973	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C058	1197734.2405855595	1336691.1608168737	976036.0549660895	1102747.0140551704	837274.6995704903	1074611.6323485873	0	0.2897470859069155	0.21967814243875497	False	0.021102756892230578	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADT5	109852591.93154508	120363837.7316334	107876812.6588479	113246908.560706	122700913.9653404	119889132.86470205	0	0.28994692992104415	-0.07379516876666976	False	0.021127819548872183	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P28304	51219948.44335965	51913588.97337112	53195827.72914953	55137584.76398879	51531036.78503475	54448148.70898853	0	0.2903220101054078	-0.04351786669993741	False	0.021152882205513784	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64585	2091260.8835513976	2084074.8284640703	1948981.4354845053	2088527.298349532	2154805.488398828	2080836.440387687	0	0.29032372415561675	-0.0463269783181356	False	0.02117794486215539	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9V1	105174461.93944444	104029777.1756086	98353037.12338208	101131201.36559296	98683336.74369872	98763038.49375752	0	0.2903506697921576	0.042749285775988216	False	0.021203007518796994	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37128	4938233.879008328	5022694.233595108	5622619.335095447	4892146.090293689	4885623.123355649	4885187.758764788	0	0.29035809896798914	0.08784761603487884	False	0.021228070175438596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77475	11874555.535076115	13714649.103180956	11639172.67654756	13888279.155651478	13581694.806873234	12630342.374173751	0	0.29057611691892776	-0.10721088326808159	False	0.021253132832080204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9I8	35343471.83257703	31984459.972390167	35807720.05299292	39130414.13632125	33967786.6068662	37109146.51155281	0	0.2909236509894566	-0.09567727936405876	False	0.021278195488721806	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAB8	24239122.596441705	24183776.253983665	22532518.2838048	23801979.312456585	24402479.72565177	25458169.762033276	0	0.2910206406030178	-0.05402005173577538	False	0.021303258145363407	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEL6	30153900.771333635	32320956.788925536	32196044.365101904	31577296.02476077	33552522.57180825	32875645.0392455	0	0.29151748690829765	-0.0499411125554693	False	0.021328320802005016	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08201	163973352.36147085	163658294.8616023	159887864.92547637	155004023.41457686	159538854.35827696	162957715.677309	0	0.2924348432943905	0.02995743529198852	False	0.021353383458646617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69924	131854279.81295052	124423827.03743336	122159205.4996154	127677810.40394352	118613454.61774644	112499349.48192738	0	0.2929647863658867	0.076912187717065	False	0.021378446115288222	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P05041	12175109.889649352	14074143.865353102	12406748.441759272	14202549.802276753	13650585.098505717	13337064.858028192	0	0.29347018596866087	-0.09160868105390987	False	0.021403508771929827	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76015	38168226.795347705	39595588.17101637	39140879.84870458	44005368.98092648	39219506.80122493	39947025.90920992	0	0.29367051638422237	-0.075340313346505	False	0.02142857142857143	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69346	4898431.64406421	5495203.500000004	5854443.47052773	5279330.641571578	6244918.922604798	6285533.677257895	0	0.29540964129353875	-0.13240083276449385	False	0.021453634085213034	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P10903	10092254.334183836	9270108.310330326	9212014.873677596	8954624.242165474	7867799.509113123	9589174.220361276	0	0.29631396809376986	0.11355047920906111	False	0.02147869674185464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAN1	2328866.0454450566	2569988.282252573	2593596.51189982	2316362.6139567	2239476.902265978	2514666.001047437	0	0.2984859479181131	0.08362434623312835	False	0.021503759398496244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6L0	428885359.7955063	439136190.4784605	425904044.0484508	456695102.0647392	433260494.0611196	435628863.4823639	0	0.298878205375816	-0.03487393521705625	False	0.021528822055137845	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06983	197344940.15971303	201403122.7081404	200939828.0799915	208240664.92330423	204985854.2147835	198476726.99086052	0	0.2991226211645194	-0.028620090225183928	False	0.02155388471177945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADZ4	2311844803.0010405	2419595292.290768	2323793496.501728	2360675630.08764	2432710894.513182	2409346967.249904	0	0.30000964833054033	-0.029850674339809154	False	0.021578947368421055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21170	227508205.0297088	230721628.6695657	227137579.0596972	216293870.16378263	224162239.78967896	229308664.9448657	0	0.3014386317548949	0.03322309547660448	False	0.021604010025062657	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q57261	85262913.81682728	86284967.30442172	87439236.83358485	91852627.2876357	87064020.69568829	86832433.82707058	0	0.30180240855414486	-0.03718436720888841	False	0.021629072681704265	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P32162	1704014.3053945848	1196528.147096874	1473969.107415986	1166976.5122539557	1359191.7957549326	1242848.3647659095	0	0.3022478434525215	0.21493376352136837	False	0.021654135338345867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06129	319192779.47674274	313670591.8888822	321791624.9621518	300413762.8913056	308936564.54268706	320853313.1651656	0	0.30311410879715556	0.037432864166506805	False	0.021679197994987468	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P28305	1780645.8562518824	1847841.993649876	1744470.8149820026	2060086.038155541	2247598.7932108524	1710246.304572446	0	0.3041787406956617	-0.16355085861557692	False	0.021704260651629073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27302	1611646286.8067913	1627039062.1081083	1702828641.1720395	1671477704.325037	1695011256.8259912	1690262232.6141503	0	0.3044543220122633	-0.033257670519813494	False	0.021729323308270678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39408	3905651.806012299	3982210.565029349	3988127.356594048	3919325.3525338112	3556485.389514674	3911279.440625502	0	0.3047983478781648	0.06064861767091029	False	0.021754385964912283	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P23331	43309503.06593553	43726724.9926048	47321973.98396848	39697813.30953296	44840121.019616805	42864714.90849084	0	0.3051932313490966	0.07668911731453737	False	0.021779448621553885	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P25736	69463657.03030728	81290091.23756985	64588651.07362806	79129771.27249831	72603191.22472268	85791937.33796304	0	0.3064278080754324	-0.14144635613747494	False	0.02180451127819549	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52108	37862896.026578814	38875918.25337402	36806628.77264918	35553832.222534634	37613606.31946012	37302079.487930514	0	0.30720430169460194	0.03962146699768049	False	0.021829573934837095	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27250	12487026.948988937	16217767.987166872	14046232.370856658	10201834.854741696	14963181.468753058	11161159.621351449	0	0.30771602004587956	0.23494958707624022	False	0.021854636591478696	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27240	599948.9396993364	622948.6250000001	553949.4172775133	455412.7114013198	150984.4671818267	616739.113658953	1	0.3082464445746414	0.5387342749319249	False	0.021879699248120305	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9J6	28259705.075798765	28520193.859549075	26281438.298793446	25869582.871096466	24893851.256657053	28106060.97584812	0	0.30859395970485803	0.07470969136191201	False	0.021904761904761906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39396	30242599.22577176	30706197.18105286	32166178.89780215	29808291.280428063	29629074.335172974	31081697.700748462	0	0.3094552399872944	0.04079155345315994	False	0.021929824561403508	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6W5	680130458.7889572	690595621.5275491	679921531.41597	673465095.3504888	685847987.4018226	670844119.8419402	0	0.30961457675807025	0.014488151937532208	False	0.021954887218045116	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAN9	3749384.9136113934	3805769.9047142384	3403302.355344495	3747807.386703048	3278241.5792722134	2688389.6785378647	0	0.3096254944883842	0.1738421613048236	False	0.021979949874686718	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24232	12543902.777309485	12954522.711751642	13399047.468910262	12975172.624878868	10348684.79685051	12371962.035759274	0	0.31005014054907154	0.12392130921942814	False	0.022005012531328322	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P25714	92296070.60050952	87472182.05217151	86269161.36586851	90328981.81160738	91229789.34520663	91886777.74091232	0	0.3105736468284945	-0.03962442575247375	False	0.022030075187969927	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6S7	102187069.97026151	106621151.01713468	107598929.7015026	101555061.47146358	102496442.33753656	105252605.1323628	0	0.3110918453542887	0.03275620557872434	False	0.02205513784461153	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7B1	25267173.81176117	24662867.746606115	24370838.500578515	23833599.80478031	22755038.409594208	25043683.892067973	0	0.31134979051446615	0.05276858822595964	False	0.022080200501253134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76116	91175900.51456822	95921647.50436528	95823622.44986852	92447932.00893883	92285451.29808246	91886603.78878644	0	0.31137572133272795	0.03249473321908937	False	0.02210526315789474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07762	84172428.28989255	75988725.7264646	74905886.8082331	74765257.32057214	71887640.93878673	76537840.34929131	0	0.311982720459483	0.07479510710100563	False	0.022130325814536344	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG03	2418487.5404824726	2216255.9849827583	2279382.124108599	1641827.1042039783	2198212.8370602047	2274901.646320522	0	0.31226144953603885	0.1772081041547782	False	0.022155388471177945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30126	892576.4543883831	1120410.6482586532	1014257.3275558992	894038.427079771	666870.1655618936	1026509.6270459342	0	0.3136937529197639	0.2264919038737662	False	0.02218045112781955	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACI6	1354089.6002142848	1221349.5783481123	935598.3124583611	1665047.4485675013	1027974.9769306108	1756036.7645702038	0	0.3138724277072724	-0.3416028907211272	False	0.022205513784461155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABI8	18450765.464353714	17595796.17812935	18592408.1628859	18801892.060015354	16400823.76034524	15647296.151144218	0	0.3147602908821072	0.10368216874726566	False	0.022230576441102757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P23865	230015171.79102603	227188081.6206974	223033210.05839983	215051156.2119425	224888283.8415266	225963974.9522718	0	0.31490310859085413	0.03072340363962115	False	0.022255639097744365	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75874	67177946.25633486	57667034.605205454	62398503.92040119	67314388.46295568	64325686.13517326	66535617.8279711	0	0.314914487048662	-0.08186449682244025	False	0.022280701754385967	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69902	27252280.21712109	26635210.59400641	27279690.842801783	26915553.946664	26858773.92021567	25374785.911345683	0	0.31552377418541583	0.0363233232796529	False	0.02230576441102757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P33934	133899.59386150897	384021.5312500002	142127.12958748278	314080.0042341156	328304.8133899225	343691.06502368883	2	0.31596376143707944	-0.5791271716317582	False	0.022330827067669173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P03023	5209471.465970709	5577313.160674663	4966049.249397878	5551355.372454035	5652386.473221281	5284892.558079004	0	0.31717268013754324	-0.06586053164410494	False	0.02235588972431078	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AC51	18726836.26693069	19034427.163188968	18180213.511540625	15954369.219596718	19160714.508695018	17130735.21308368	0	0.31780926780507596	0.09860275596019588	False	0.022380952380952383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37648	77138316.95494859	75321452.85826412	71808481.46650404	76104761.60233188	78971337.51412791	75731559.9475402	0	0.31788430490211866	-0.041465700247601774	False	0.022406015037593985	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24171	73709578.00024317	72322267.08487193	69876131.59066932	70515987.87511918	71408367.98888384	69478079.88124463	0	0.3180748146532867	0.03042454509733232	False	0.02243107769423559	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09372	367975558.5277414	381491222.50179946	406520446.8918259	416512257.6599099	392508091.7953144	394505360.3662393	0	0.3185275467790711	-0.058141503000612174	False	0.022456140350877195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6A3	2368360666.372453	2310308687.933119	2479631864.9199696	2331658634.067386	2368696540.935575	2244998079.4227605	0	0.3194374943818171	0.04356917881710288	False	0.022481203007518796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00959	429728938.3687914	427673694.5189568	431887257.3617826	431326500.08631736	429964726.3378827	433370748.1374635	0	0.31967109954349304	-0.0059987886526203455	False	0.022506265664160405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07821	3694020.2236972647	3461329.1074367343	142127.12958748278	4066444.1232391368	4564895.1551980665	3174201.5547612035	1	0.32052559552191107	-0.6939945783680858	False	0.022531328320802006	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64636	20691425.35989187	15081311.15392365	14334798.27659319	14453961.802742932	13025231.959823197	14794426.306356616	0	0.3218155315651999	0.2452698995146433	False	0.022556390977443608	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P22106	25277818.770591862	28977751.08054433	28110693.74022066	29665110.86967352	28772442.13527617	28297610.840254966	0	0.3225336540303367	-0.07456345931871512	False	0.022581453634085216	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A752	2321528.581349625	2819267.495492457	2920926.213553789	2546977.658960666	2165003.323606323	2571066.868915478	0	0.32327711680533505	0.1465457621407807	False	0.022606516290726818	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69425	48836019.19861409	51394267.03304172	45107513.96276944	44948933.51247862	46393992.12351948	46896502.18560242	0	0.32389606391623005	0.07224082398445945	False	0.022631578947368423	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64493	1348284.7222634566	821154.6875000001	796193.5057852553	764696.3708051463	710490.0021325343	791234.8826671581	0	0.32421766268059743	0.38792399563505736	False	0.022656641604010028	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P35340	597949989.1260406	620795352.0256569	600876405.8692374	592075647.6424695	599346563.4231858	600258039.077303	0	0.3243334154269061	0.02232539036960161	False	0.02268170426065163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76440	2802851.126284353	2966867.777116327	3078454.903846952	2724706.347770029	2943801.7780292346	2833667.62374929	0	0.3245456050433511	0.05754764371192227	False	0.022706766917293234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG48	1262895327.4484484	1286719292.388128	1263130522.3397863	1268724345.90887	1262457297.6532884	1214951778.6979764	0	0.32572665446449156	0.025427815764428662	False	0.02273182957393484	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P45795	4437149.93855623	3562273.2500000014	3438690.263979593	4950714.252629669	3727807.977471102	4346247.009361261	0	0.3265726874438125	-0.1874086918738911	False	0.022756892230576444	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P06709	15377628.655835658	15156001.660418082	14952442.839483112	15494498.321112458	13967210.94477987	14192174.764476469	0	0.32730235776968064	0.059314870229008824	False	0.022781954887218046	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P18392	828137.9827866709	770532.5800818119	907885.6530618968	804425.7282931847	1080143.523308192	934305.6465506812	0	0.32827757567342253	-0.16941286182383908	False	0.02280701754385965	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76245	5811695.638851864	5504367.651545898	7573206.88980282	6094918.075650242	5007918.330627552	5258155.935061396	0	0.32893879399258874	0.20730670722588088	False	0.022832080200501256	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P38051	1597169.3551456034	1319435.066121052	1297597.6481089666	1142779.9385279445	1431289.6070251616	129970.63810743076	1	0.32938600581978805	0.6401429013947283	False	0.022857142857142857	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31678	1507729.1639420437	1672108.3666448144	1469440.5704985156	1317194.0617742285	1532552.7063709418	1496915.2377643832	0	0.3307339381542347	0.09709880785298097	False	0.022882205513784466	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8P6	2350575.104781825	1886408.89458834	1914150.1262433587	1893786.4202049077	1888434.8546785985	129970.63810743076	1	0.33076306680095685	0.6528752906963414	False	0.022907268170426067	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFJ7	14432234.573694162	12256042.94953224	15513426.479643462	14386952.376757868	12136248.321534904	11238103.958458232	0	0.3312263042052789	0.1603926418345513	False	0.02293233082706767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AED5	28676010.016031764	28271957.789759714	29016322.382615685	27897477.504736684	28896392.962228835	26345825.15354444	0	0.33175560639109153	0.04820001843891261	False	0.022957393483709277	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEW6	65534847.09062782	65490022.17531312	62409009.353745565	61181195.620057695	64054081.34145191	63653378.49207159	0	0.3319820581198976	0.03430443822982153	False	0.02298245614035088	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6W3	4935656.741369886	5455714.831263633	4668000.360580943	5029754.33149731	5498195.851451448	5465381.220479948	0	0.3320116086861658	-0.08680888065538211	False	0.023007518796992484	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P51024	2230419.4911381924	2849068.7500000005	3413623.463894292	2149285.3231878807	2979742.6106537734	129970.63810743076	1	0.33304213153949214	0.6915051199678496	False	0.023032581453634085	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q47319	2054617.6202693311	1608055.8144692115	1287677.913142224	1401326.6877044558	1352408.918482866	1352964.8125301902	0	0.3332968642293311	0.2695512157079842	False	0.02305764411027569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27832	1725800.325582231	1166304.5449853868	142127.12958748278	1793327.9068180171	1549775.7067678545	1444994.306747451	1	0.33383351143813245	-0.6581212572355659	False	0.023082706766917295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A823	3193460.462321407	3381978.8552822	3573698.025465799	3095495.0575119634	3424931.441546796	3129465.996868404	0	0.33418708568903777	0.07277233102803685	False	0.023107769423558897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P46837	393968248.8481764	394667387.2473793	391805568.3793413	390037438.3763297	405159871.3017678	403077182.0373717	0	0.3352781063529265	-0.02163224225514361	False	0.023132832080200505	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8C1	133899.59386150897	18149570.00000001	17001253.916654088	17303555.473954286	20688018.889189277	19199820.53967576	1	0.33599500068441723	-0.6967543882780657	False	0.023157894736842106	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75830	498910.0905301012	631404.3320503823	464043.71882099897	417121.6216302252	564125.0453693876	129970.63810743076	1	0.33624702340835544	0.5208347671292716	False	0.023182957393483708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A964	94361966.10516565	87137970.18005328	97049524.39332636	94359294.6083766	96474616.05675144	99000071.73451488	0	0.3364798917079352	-0.057293234963586515	False	0.023208020050125316	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C0T5	6336167.169502542	6344361.995606194	142127.12958748278	5970098.561335839	6419618.457739719	8208128.617542992	1	0.33685116783663804	-0.683798295036028	False	0.023233082706766918	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07026	10014749.869925804	7671934.130999451	7773370.592039668	7277657.379933631	7853001.309240547	7462693.5794806145	0	0.3371864486105338	0.17233716754188777	False	0.023258145363408523	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEH5	92942357.81736642	85466269.17782636	90074360.6867242	93361570.50579137	91249806.07918411	92041530.24889866	0	0.3372675929696641	-0.04324640716758239	False	0.023283208020050128	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08190	6344494.058687529	6983347.359992443	6972479.84044257	6666994.80653816	7171888.14315717	7537392.495455654	0	0.33873180034665284	-0.07450794426437618	False	0.02330827067669173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEN8	44032525.208425455	46525307.0667728	45678192.49711349	43654670.08441857	44230332.78036999	45397322.43513789	0	0.338970737432739	0.031622768474668606	False	0.023333333333333334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB89	219946358.2224688	215836807.63741836	214430201.8850285	220121075.4020244	218610088.2045844	217720005.468778	0	0.3394738260987995	-0.013774481752036572	False	0.02335839598997494	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB26	68263360.4731043	66806196.007441774	65802129.29179905	65473755.78277473	66476899.22066838	66230260.43410386	0	0.3397793709008157	0.019456181171482994	False	0.023383458646616544	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE74	10406338.83696584	11621371.323586216	10612022.723746471	10530111.88933948	10108475.061057763	10591498.123500315	0	0.34015062135649665	0.06369275127901818	False	0.023408521303258146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P38506	5080090.331543981	6298554.303924034	5399650.046205029	4892183.337871814	4769220.338712386	5630925.913180028	0	0.3408220933397479	0.1337878905956224	False	0.02343358395989975	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7X6	146005874.16312164	145952677.11722317	138479783.44967932	151151037.75905058	149989322.21872643	141820789.85384765	0	0.3413251407020016	-0.04137360223655017	False	0.023458646616541356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P32132	1592480394.3630686	1672052609.6594143	1605388475.4274144	1605594304.782543	1584477972.3181548	1588593407.4548924	0	0.3423247238588078	0.027290670919911334	False	0.023483709273182957	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEJ2	133899.59386150897	148916.62499999997	4941802.128368708	8732854.295546906	150984.4671818267	6319944.644985966	3	0.3425873099186831	-1.5410328190735822	False	0.023508771929824566	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6F1	199387426.8521234	215649957.61760703	204398108.9992181	213672883.02265197	208726918.2863081	214942227.39450383	0	0.34297453697661856	-0.04111374918658416	False	0.023533834586466167	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAT6	53294350.8803221	52322056.77432735	50825591.06997677	52741271.35165919	64387361.227358006	53284897.88123585	0	0.34409571479251094	-0.12341201355809617	False	0.02355889724310777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
Q00037	4449164.829345134	148916.62499999997	142127.12958748278	7536750.191706845	5817194.846803454	129970.63810743076	3	0.34431508915240333	-1.508217061680537	False	0.023583959899749377	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P25772	3660135.7948646415	3505239.25	4159098.811594302	3958043.786968941	4052041.581763007	4040294.9763473663	0	0.3443965231274424	-0.08963465969276335	False	0.02360902255639098	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7Y0	251769403.30961248	265145060.9833266	251938113.4557112	260260035.026298	258862239.44220304	266531256.27990252	0	0.3446607868428328	-0.03118623373340623	False	0.023634085213032584	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9E5	115440613.24038298	126657632.25649248	119947586.57838498	128074202.95601396	122900861.10824148	123353613.1617574	0	0.34501462366288854	-0.04813323457906358	False	0.023659147869674185	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AE22	13697832.231555546	13513284.90378129	12826105.535953224	13506615.01533902	13761000.41294505	13742219.456106097	0	0.34652416875903885	-0.034628035219218506	False	0.02368421052631579	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64499	35065559.65397697	33774071.584356695	34426189.388746455	36009393.15672497	34652209.5946713	34541076.23900622	0	0.3465427855822785	-0.02680861968884712	False	0.023709273182957395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
