Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3.0	8239350.0	7979830.0	8245170.0	8205130.0	8210910.0	8350410.0	0	0.18517337740682605	0.02573374713947248	False	0.01949868073878628	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00803	LEP_ECOLI	lepB	Signal peptidase I	5	5.0	13955900.0	13415000.0	13618100.0	13444200.0	12986100.0	13363000.0	0	0.18530621672957226	0.03899582129392212	False	0.019525065963060684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7.0	58892100.0	59740000.0	57095600.0	58190900.0	58744000.0	56729400.0	0	0.18727795834252886	-0.03268616726170928	False	0.019551451187335096	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13.0	30717100.0	29712300.0	30060800.0	30192100.0	30139500.0	30436500.0	0	0.18758711978306358	0.018633055911009833	False	0.019577836411609498	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3.0	16749900.0	16932600.0	16576700.0	16618700.0	16843400.0	16336800.0	0	0.18794506536613265	-0.02108898070331926	False	0.019604221635883903	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	3	3.0	2732730.0	2472940.0	2667720.0	2705140.0	2628430.0	2798990.0	0	0.18853318978358258	0.07084766359886968	False	0.019630606860158314	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	6	6.0	2768690.0	2863330.0	2558620.0	2720170.0	2745200.0	2635130.0	0	0.18880418417448458	-0.06488073137709995	False	0.01965699208443272	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5.0	11779200.0	13103100.0	13310400.0	12835100.0	14176600.0	12048900.0	0	0.18903906762064945	-0.1112190575137063	False	0.019683377308707128	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17.0	44836800.0	47934400.0	47483700.0	49197200.0	50976800.0	48780700.0	0	0.18943010888383366	-0.06992320827215201	False	0.019709762532981533	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10.0	4574750.0	4589490.0	4439650.0	4794950.0	4497900.0	4326660.0	0	0.1895772845548062	-0.057377469432824894	False	0.019736147757255938	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	5	5.0	2118030.0	3230220.0	2950050.0	2808870.0	2871990.0	2463630.0	0	0.19016894592001077	-0.24262284159997957	False	0.019762532981530346	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	5	5.0	12350600.0	11697900.0	11490900.0	11386900.0	11124500.0	11828900.0	0	0.19047347284761795	0.06033881036993235	False	0.01978891820580475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33916	YEJF_ECOLI	yejF	Uncharacterized ABC transporter ATP-binding protein YejF	2	2.0	568756.0	333699.0	462968.0	445432.0	468965.0	471932.0	0	0.1910790648448833	0.2687456446782228	False	0.01981530343007916	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37651	GUN_ECOLI	bcsZ	Endoglucanase	5	5.0	7192040.0	7503150.0	7189310.0	7240910.0	7244110.0	7112310.0	0	0.19127822298257713	-0.03281636883254888	False	0.019841688654353564	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7M2	RL28_ECOLI	rpmB	50S ribosomal protein L28	6	6.0	829278000.0	819316000.0	840219000.0	804578000.0	839701000.0	872119000.0	0	0.1915681986937877	0.044980972001957845	False	0.01986807387862797	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	2	2.0	5405330.0	6186460.0	6079720.0	6516990.0	6753550.0	6356030.0	0	0.19165814373953508	-0.12508633301097757	False	0.019894459102902377	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2.0	296640.0	319074.0	273053.0	295378.0	289630.0	280121.0	0	0.19220883511252118	-0.08930651955254926	False	0.019920844327176782	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11.0	25068900.0	26399100.0	25822000.0	26013300.0	25539300.0	25502400.0	0	0.1926368198894226	-0.029134372457004936	False	0.01994722955145119	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	6	6.0	7659900.0	7482310.0	7069030.0	7858750.0	7622240.0	7218160.0	0	0.1937499452071173	-0.06530031992528648	False	0.019973614775725596	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7Z4	RPOA_ECOLI	rpoA	DNA-directed RNA polymerase subunit alpha	19	19.0	532715000.0	531558000.0	535409000.0	527999000.0	533378000.0	533688000.0	0	0.1942117451061799	0.008017434142673422	False	0.02	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3.0	4545680.0	3449160.0	5184170.0	4042350.0	4825040.0	4818570.0	0	0.194576651740949	0.2402642828321246	False	0.02002638522427441	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12.0	23509300.0	23749100.0	23661800.0	23603100.0	24098400.0	23459600.0	0	0.1955290705866897	-0.01665073157703072	False	0.020052770448548814	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32177	FDHD_ECOLI	fdhD	Protein FdhD	2	2.0	1748290.0	2048860.0	1868890.0	2030830.0	1749920.0	1660320.0	0	0.19555655611604275	-0.14354469700837266	False	0.020079155672823222	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	14	14.0	4599760.0	4631380.0	4795130.0	4652760.0	4514940.0	4912370.0	0	0.19629428146520908	0.05217532218486487	False	0.020105540897097627	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5.0	14424100.0	13755100.0	14898900.0	13904900.0	13705000.0	13810600.0	0	0.19876089731731117	0.06040154860592255	False	0.020131926121372032	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7.0	10416000.0	11131200.0	11044300.0	10767900.0	11258700.0	9958320.0	0	0.19911512096214254	-0.07772847353305434	False	0.02015831134564644	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7F3	PYRI_ECOLI	pyrI	Aspartate carbamoyltransferase regulatory chain	7	7.0	11204700.0	11667600.0	11767400.0	10527700.0	10562600.0	11869900.0	0	0.1993081259705382	0.08898456631105721	False	0.020184696569920845	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37052	YCHJ_ECOLI	ychJ	UPF0225 protein YchJ	1	1.0	1641910.0	1643400.0	1712230.0	1538760.0	1656040.0	1690890.0	0	0.1998898632455346	0.060392440038362055	False	0.020211081794195253	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7M9	RL31_ECOLI	rpmE	50S ribosomal protein L31	2	2.0	107849000.0	127554000.0	122031000.0	122620000.0	123863000.0	119841000.0	0	0.20001713825895673	-0.09697656017184236	False	0.02023746701846966	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3.0	25651000.0	27148100.0	26467200.0	29485800.0	25944400.0	24733000.0	0	0.20038264156804977	-0.10369493156254067	False	0.020263852242744067	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	5	5.0	87108000.0	91221000.0	86656800.0	90882800.0	85990600.0	85045200.0	0	0.20076494977486056	-0.05084772257204216	False	0.02029023746701847	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	12	12.0	28497800.0	30034700.0	29374400.0	29180600.0	29821100.0	29374600.0	0	0.20101599668991046	-0.02929304375802585	False	0.020316622691292877	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	13	13.0	32481100.0	34485200.0	34610400.0	35746300.0	34358900.0	33907700.0	0	0.20145031727190704	-0.05040657190617592	False	0.020343007915567285	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1.0	5510660.0	5952860.0	5008160.0	5588850.0	5183750.0	4820320.0	0	0.20230732268713764	-0.12482829046067309	False	0.02036939313984169	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77285	RNFG_ECOLI	rnfG	Electron transport complex protein RnfG	3	3.0	6428130.0	6226440.0	6884110.0	6041280.0	6492100.0	6392330.0	0	0.20241762352921427	0.07088428152767752	False	0.020395778364116098	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7.0	12969700.0	13908200.0	13498000.0	13626200.0	14452200.0	13880500.0	0	0.20278553186886283	-0.05742465210657989	False	0.020422163588390503	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2.0	4069250.0	3964430.0	4466720.0	3867920.0	3887310.0	3994120.0	0	0.20311064293743145	0.09646606093151011	False	0.020448548812664908	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32176	FDOG_ECOLI	fdoG	Formate dehydrogenase-O major subunit	32	32.0	26815800.0	26953400.0	26442500.0	26931300.0	26988600.0	25594300.0	0	0.20313888534558086	-0.03650515554326805	False	0.020474934036939316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	14	14.0	21674400.0	21971700.0	22136000.0	22187800.0	22170400.0	21538100.0	0	0.20471804517267705	-0.021505229859366804	False	0.02050131926121372	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	29	29.0	418710000.0	432916000.0	413464000.0	416462000.0	425618000.0	383417000.0	0	0.2060479862239195	-0.06883482239682992	False	0.02052770448548813	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1.0	1912900.0	3639130.0	3097980.0	3200370.0	2990100.0	155419.0	1	0.20639689562248795	-0.9280015675991216	False	0.020554089709762535	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	15	15.0	149815000.0	146019000.0	149240000.0	147000000.0	150250000.0	151112000.0	0	0.20653915432472456	0.02227783106965745	False	0.02058047493403694	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36928	YEGD_ECOLI	yegD	Uncharacterized chaperone protein YegD	9	9.0	3156020.0	3618420.0	3194250.0	3294140.0	3284530.0	3251000.0	0	0.2070420820362301	-0.08686034620979949	False	0.020606860158311348	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	5	5.0	2102870.0	1972270.0	2212370.0	2035160.0	2206060.0	2332520.0	0	0.20747023833976497	0.09746446764762486	False	0.020633245382585753	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE72	MAZE_ECOLI	mazE	Antitoxin MazE	2	2.0	129682.0	5209850.0	5081800.0	4305620.0	4836370.0	155419.0	2	0.20814240186196187	-1.4190745307834418	False	0.02065963060686016	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2.0	5975200.0	5043500.0	5595800.0	5064010.0	5625340.0	5348050.0	0	0.20842484942427694	0.10486852569816003	False	0.020686015831134566	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2.0	6057900.0	6754020.0	7515960.0	107901.0	113624.0	5330590.0	2	0.2084971258123499	1.4383480322693358	False	0.02071240105540897	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18.0	25873500.0	24820800.0	25703400.0	25076600.0	24313900.0	24677000.0	0	0.20858337598354781	0.03917224623958891	False	0.02073878627968338	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1.0	3828350.0	3743470.0	5354440.0	3729980.0	113624.0	4865860.0	1	0.20927944602889922	0.8888159877129918	False	0.020765171503957784	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13.0	8314770.0	7822300.0	8000430.0	7796000.0	7872390.0	7877610.0	0	0.21134765443758602	0.042489257641468686	False	0.020791556728232193	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2.0	785397.0	813354.0	827645.0	733398.0	774883.0	835708.0	0	0.2125951797298553	0.0769043183434973	False	0.020817941952506597	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1.0	16008300.0	14915500.0	17986200.0	107901.0	11857200.0	17214000.0	1	0.21266611744511973	0.9298179058231114	False	0.020844327176781002	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77499	SUFC_ECOLI	sufC	Probable ATP-dependent transporter SufC	6	6.0	4035140.0	4359800.0	4319420.0	4391500.0	4510560.0	4362860.0	0	0.21278873136972815	-0.06047711141155771	False	0.02087071240105541	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	34	34.0	43903500.0	43781300.0	44499500.0	43510100.0	44122300.0	44114500.0	0	0.2130091177761221	0.012067205926382591	False	0.020897097625329816	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2.0	34519200.0	36792400.0	33804800.0	35804600.0	33449400.0	30106100.0	0	0.21396047935962592	-0.10752418055210619	False	0.020923482849604224	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46893	ISPD_ECOLI	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	5	5.0	6535840.0	6311610.0	6947950.0	6733290.0	5925770.0	6722890.0	0	0.21436590273562497	0.0910616710735704	False	0.02094986807387863	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2.0	4626080.0	5808720.0	5494460.0	5672620.0	5329360.0	5295750.0	0	0.21531893297366053	-0.1249241839287188	False	0.020976253298153034	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	2	2.0	977185.0	709055.0	820564.0	611097.0	917835.0	918028.0	0	0.21533348524012635	0.2791633647213476	False	0.021002638522427442	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5.0	11243900.0	10709500.0	10919900.0	10314500.0	11207100.0	11451200.0	0	0.21548445026298785	0.06065172327363986	False	0.021029023746701847	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1.0	1033630.0	1116760.0	1111810.0	1449290.0	1343590.0	155419.0	1	0.21629133742340226	-0.7648631943486527	False	0.021055408970976255	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	5	5.0	18780800.0	19486100.0	18221300.0	19372400.0	21769500.0	19524200.0	0	0.21649861992759037	-0.10106196484864824	False	0.02108179419525066	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3.0	8173760.0	8239060.0	8706110.0	7765580.0	7958100.0	8120440.0	0	0.21651854314808294	0.06115310284609415	False	0.021108179419525065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00892	ILVG_ECOLI	ilvG	Acetolactate synthase isozyme 2 large subunit	1	1.0	129682.0	498477.0	469368.0	602777.0	548350.0	461617.0	1	0.216559021579019	-0.6371479477647448	False	0.021134564643799474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1.0	1014280.0	1930410.0	873219.0	1040590.0	1346930.0	1053190.0	0	0.21710820429241945	-0.5541856389092826	False	0.02116094986807388	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	32	32.0	65552700.0	66101900.0	64925800.0	66502400.0	68517200.0	66606000.0	0	0.21753691438586767	-0.02925299681575482	False	0.021187335092348287	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32685	YJBD_ECOLI	yjbD	Uncharacterized protein YjbD	2	2.0	2562310.0	2494470.0	2460000.0	3272560.0	3110090.0	2603880.0	0	0.21777933065530722	-0.21912922456420428	False	0.021213720316622692	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	5	4.0	17235100.0	18283800.0	16449700.0	16873700.0	17965500.0	17175500.0	0	0.21895347061710277	-0.06279665008566253	False	0.021240105540897097	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6.0	24716200.0	25424100.0	24465100.0	25755500.0	26735800.0	26010600.0	0	0.21951538011775773	-0.05133124867782121	False	0.021266490765171505	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2.0	2456750.0	2252730.0	2760180.0	2116800.0	2000130.0	2116220.0	0	0.2199279559336995	0.20321668379373284	False	0.02129287598944591	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	4	4.0	1414680.0	1427970.0	1371290.0	876491.0	1145490.0	1494770.0	0	0.22018777905376694	0.31128434169899033	False	0.02131926121372032	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5.0	4770480.0	4728790.0	4314500.0	5014640.0	4669800.0	4586430.0	0	0.22250396533845643	-0.07623163633998599	False	0.021345646437994723	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	14	14.0	10991000.0	10756100.0	10856500.0	10637500.0	10598100.0	10651500.0	0	0.2240650694995507	0.0226976692924252	False	0.021372031662269128	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9.0	21152700.0	20624900.0	22464200.0	21206600.0	20347800.0	20978000.0	0	0.22585952203821497	0.0549858881986805	False	0.021398416886543536	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	15	15.0	41068700.0	41074600.0	41723400.0	42534300.0	42041500.0	39903900.0	0	0.22604733196444798	-0.034327047342116335	False	0.02142480211081794	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14.0	2155390000.0	2088660000.0	2074480000.0	2028060000.0	2064490000.0	2086180000.0	0	0.226166065109319	0.031133312210086417	False	0.02145118733509235	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	1	1.0	6469990.0	6032380.0	6344890.0	5996920.0	5791370.0	5894750.0	0	0.22627890693481256	0.07022944966737132	False	0.021477572559366755	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7.0	32570400.0	33948800.0	33112200.0	32358300.0	34201300.0	31773500.0	0	0.22699826969523873	-0.044491684829895885	False	0.02150395778364116	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	6	6.0	19943700.0	18351300.0	18687300.0	18254900.0	19369200.0	19537400.0	0	0.22805138959618396	0.055442688837945	False	0.021530343007915568	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	4	4.0	3298860.0	3406460.0	3224250.0	3221400.0	3359370.0	3172230.0	0	0.22814270878896603	-0.042793103778571026	False	0.021556728232189973	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2.0	405683.0	332214.0	403392.0	107901.0	432584.0	552384.0	1	0.22859893340861412	0.6415974875013306	False	0.021583113456464385	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14.0	88170500.0	84869800.0	86383100.0	86751400.0	84856600.0	85905800.0	0	0.22867595129689675	0.022224549409840116	False	0.021609498680738786	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	6	6.0	12608600.0	12401300.0	12585800.0	13116800.0	13110500.0	12224500.0	0	0.22896578637650436	-0.04590224310443616	False	0.02163588390501319	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	5	5.0	18733600.0	20657400.0	19940100.0	20564200.0	21126600.0	20737400.0	0	0.22974408075246772	-0.06961540950994256	False	0.021662269129287603	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4.0	24055800.0	24204000.0	26166800.0	23828500.0	24666700.0	25694700.0	0	0.2298552493859832	0.062489195340272516	False	0.021688654353562008	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	30	30.0	87198000.0	90837500.0	88916600.0	88813400.0	92254900.0	90171500.0	0	0.23005409403079957	-0.030129803137687587	False	0.021715039577836416	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	6	6.0	12452300.0	13807300.0	13321600.0	13537000.0	13102300.0	10566700.0	0	0.2301765709707599	-0.15443619338308925	False	0.02174142480211082	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02413	RL15_ECOLI	rplO	50S ribosomal protein L15	13	13.0	797659000.0	808483000.0	813399000.0	816608000.0	833350000.0	809399000.0	0	0.23131231280886133	-0.02246426780688862	False	0.021767810026385226	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A877	TRPA_ECOLI	trpA	Tryptophan synthase alpha chain	7	7.0	5400170.0	5332420.0	5489330.0	5402390.0	5439980.0	5459510.0	0	0.23172476386211238	0.015456295643313581	False	0.021794195250659634	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38.0	45312900.0	45281800.0	44782600.0	46200900.0	45484800.0	45406000.0	0	0.23182570601833946	-0.015524785126114233	False	0.02182058047493404	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3.0	5796060.0	6522380.0	6170700.0	6158550.0	6978520.0	6425460.0	0	0.23556920437251805	-0.09612733269303461	False	0.021846965699208448	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5.0	219240000.0	216562000.0	205121000.0	217107000.0	221270000.0	210171000.0	0	0.23609496001521346	-0.045667620269313786	False	0.021873350923482852	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A817	METK_ECOLI	metK	S-adenosylmethionine synthase	16	16.0	93261300.0	94985500.0	101324000.0	91927700.0	93736800.0	97569000.0	0	0.23623734904935365	0.057958464085520495	False	0.021899736147757257	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
