protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P33650	20020695.221219715	18451707.592906717	20002733.330017515	23032691.334938843	19799667.90505068	20590916.073050868	0	0.23015356805717707	-0.1171890676889624	False	0.02024154589371981	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AF36	215914146.414781	231660980.1949596	211741642.93455225	233763715.91837892	228848780.37738067	227160869.09923205	0	0.23076377763512232	-0.06515064589735109	False	0.02026570048309179	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07003	36631854.22249026	39739854.76014629	37541717.83250734	39170208.595199935	39080415.47674811	40291238.47802688	0	0.2311387021292387	-0.05745882516636111	False	0.020289855072463767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P64530	2407198.2164101014	3601002.4816190256	2584064.694733132	3883449.44381272	3438515.080416838	3161387.453451127	0	0.2321745486188652	-0.2869896219513116	False	0.02031400966183575	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07604	48000381.56327375	48739118.55552343	47371834.52580433	49373498.471641324	52110498.031830594	48293469.650405	0	0.23286232628262302	-0.05563677750176104	False	0.02033816425120773	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AB01	140389.397996856	513504.7499999997	264039.7856896319	137819.40351159484	103576.81998457928	122296.58100160578	3	0.23358395800171997	1.3356699395251892	False	0.020362318840579714	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P13035	120140665.62042314	122280992.01690924	114976497.29983544	118202582.0582412	114668649.56697708	105844315.3337208	0	0.2339756811359851	0.07745797881264041	False	0.02038647342995169	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P12994	6674163.4270653445	6694948.759907378	6659193.872638034	6080353.865468997	6241971.836417789	3916865.746035531	0	0.2340018033564503	0.3025606047524632	False	0.02041062801932367	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AD01	4116199.0070743742	4321750.648831446	4176669.6317648487	3687517.038717656	2919174.3893672368	4174090.769336916	0	0.23406315133343095	0.22663480975004802	False	0.020434782608695655	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AB46	31826459.73351894	30177734.86776333	29313089.457442585	29400237.29248073	29975301.766691	27089054.190365177	0	0.23425297209194082	0.07877847343226772	False	0.020458937198067635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AC98	5017180.983804808	3961750.500000004	5585480.506668496	137819.40351159484	5464099.008035982	122296.58100160578	2	0.23501185813814998	1.3472976931146594	False	0.020483091787439615	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9C9	93048443.21296132	99126040.04140528	95192426.22793512	92735972.69730917	86635656.42549464	94954534.81263632	0	0.23527280776103587	0.06700171773490765	False	0.020507246376811596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23882	95228098.3330506	89025567.25914802	90280631.929483	76699644.00232643	89748490.3625303	87866354.47526243	0	0.23578405382893866	0.11037273833822242	False	0.020531400966183576	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG40	29122366.096777357	28711598.6825123	27698096.333695453	30270292.732292023	31841583.15489354	28376239.06661364	0	0.2360731018733845	-0.08126300986678123	False	0.020555555555555556	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23886	1776667.287791019	1977458.733247728	2164809.503018296	2159922.763057762	2440873.863205322	2018126.264878392	0	0.23629445828495718	-0.1612587225016323	False	0.020579710144927536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37685	20118369.14323636	16851222.466241006	20308334.908487063	21472536.84728395	21910184.042199127	19612836.66432658	0	0.2363673908588832	-0.13727082590189343	False	0.02060386473429952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0C0T5	5661384.168504299	4933030.465896472	5167108.18845343	4896525.182920231	5066031.313759024	3768130.1134436745	0	0.23695055418485744	0.19900315964038665	False	0.0206280193236715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P14900	79253505.82733367	80345712.59628695	83194528.09430781	86145188.86175004	87845399.39241473	80237826.47495382	0	0.2379264805302582	-0.06639402371290742	False	0.020652173913043477	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33235	65485867.47243339	62192974.82041071	64381287.4299076	62156943.029843055	63351389.82654102	61762824.63012765	0	0.23798096721714343	0.03642933672602538	False	0.02067632850241546	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P36979	58628167.2085992	52909151.4591569	54523029.64295507	50400406.471537225	52643526.25349989	54300083.88660749	0	0.23822375638131743	0.07778531174640374	False	0.02070048309178744	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P22186	9921612.56852598	10627609.008677348	11065929.58905425	10305025.491447557	10053252.474513294	8688089.279518435	0	0.238662385966376	0.12225837695215953	False	0.020724637681159425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AA53	4753426.347542883	5087399.188234829	5106445.537354864	5358450.656563311	5056026.8506797785	6180970.277901283	0	0.2387528130583772	-0.15090544204327924	False	0.0207487922705314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P67660	18260619.265450027	16123247.141542494	18468104.04470441	18224254.850891832	23994041.403845884	19312187.495705854	0	0.23925852266470665	-0.21934407516300028	False	0.02077294685990338	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7A7	86701106.08636418	81909585.73996472	85795353.07310708	82404106.62892051	81838043.45596708	82944117.03616938	0	0.24004672812850508	0.041534356721472786	False	0.020797101449275365	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07017	84204298.80714957	84744172.6542073	82163551.67600922	90979811.7236841	85459839.56871559	84517248.937596	0	0.2401673352088449	-0.055480444356348614	False	0.020821256038647342	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15723	98531.47287410776	2227718.825427347	2394442.558431817	3440811.0475805704	2253668.038107974	2646553.695538698	1	0.24090719536255487	-0.82122740861192	False	0.020845410628019326	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00962	644978325.0601025	673118250.0324985	669594985.3608549	681174432.4135201	698416555.0492276	663511202.5726451	0	0.2416252432197837	-0.03966746086851945	False	0.020869565217391306	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AA86	4357520.446377485	6276312.16217516	6702237.335005786	7021046.53904264	7292282.471301145	6532144.8501356505	0	0.2416437422262488	-0.26595728873588154	False	0.020893719806763286	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P12758	988937918.465071	1042380856.6887716	1006761651.2671047	1015992245.8082552	1042747635.7570546	1073719404.1541988	0	0.24192994434225845	-0.044135695687896825	False	0.020917874396135266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8N5	789328628.6497823	758864379.7376148	784601614.7158397	778287703.3578935	798020709.3942633	815709036.3238177	0	0.24255565993748313	-0.03616861412802372	False	0.020942028985507247	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P02925	250890204.1437812	243268061.78074893	252599141.2528439	232453055.68116376	243281952.6855225	248020541.62766856	0	0.2435853324904066	0.045137136672400165	False	0.02096618357487923	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8V6	128449986.8590864	128626655.25136596	128859284.95299938	132792060.74709643	128413648.19318636	137297079.72126037	0	0.24380707348482755	-0.04622846832160497	False	0.02099033816425121	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P64602	7266216.331262713	7636607.719940466	6599829.623238104	6206161.448597968	7207651.800453763	5008070.605748453	0	0.24503630973059554	0.22309411439164667	False	0.021014492753623187	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P67910	1595141423.3489463	1621237032.8952873	1659525100.9625587	1590365049.6196475	1613360722.181007	1581204999.4804523	0	0.24507177088112275	0.02717153864776799	False	0.02103864734299517	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00888	46669846.63301421	49385462.22496384	49963946.68775696	51223818.79836961	49178403.86976957	50634661.94128352	0	0.24532659374051247	-0.048742282387818844	False	0.02106280193236715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06986	66936379.175872825	62568377.63616821	61928477.36475235	64459485.78799684	66569347.85098923	68514605.06510702	0	0.24566682242147903	-0.05986152786066592	False	0.02108695652173913	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEJ2	6695401.02299878	8658859.659560487	6843764.950228651	137819.40351159484	8490893.350918055	122296.58100160578	2	0.24587842918007094	1.3429100330086394	False	0.021111111111111112	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0CK95	200020093.9731749	200568499.24017453	197070047.1564296	183709118.801405	190134185.58742148	200423440.27596387	0	0.24731476767600796	0.057600688924035325	False	0.021135265700483092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P38135	519529.2411602873	397221.6394529066	157500.21388486156	137819.40351159484	103576.81998457928	310022.77927551634	3	0.24735727887894993	0.9621103561266331	False	0.021159420289855076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76223	34861649.23469585	31783407.096016977	32393517.26361748	26093334.38999852	31535372.209348813	32141223.877753757	0	0.24748028062554356	0.14175825850111393	False	0.021183574879227052	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39406	133669546.01953456	131163979.8741658	134338529.78558546	133415255.2326366	136856149.48759985	134574894.72489864	0	0.24769388292258895	-0.020363563099689425	False	0.021207729468599036	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75883	16940522.82095237	13519691.49690646	14725902.22169952	14030172.33966037	14179830.677239891	10007359.106005432	0	0.2482791470174596	0.24165136923015104	False	0.021231884057971016	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABH9	346803303.60909843	346386243.8751811	352750607.8794092	342311608.77197105	343152118.804436	348776355.09278363	0	0.24830487870251688	0.016229184902281795	False	0.021256038647342997	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75767	5445757.229943017	5543946.535537287	5718072.442019861	5438794.739125979	6491953.6373615125	6366325.214543926	0	0.2484072987550888	-0.13109319973709474	False	0.021280193236714977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06993	8752967.235773852	8488026.745806057	9013311.935315644	8440982.692346172	7491658.953927662	8635446.43088753	0	0.2490835169546761	0.09576846621973498	False	0.021304347826086957	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AF98	12251616.326733246	12578583.626304828	12208758.70909691	11856126.099791585	11703985.233378422	12423524.762590438	0	0.2498205455201671	0.041702562024557556	False	0.02132850241545894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07024	118503100.249934	118557187.9061289	118487653.59867616	116467767.43731278	115411037.39942215	118822167.19716267	0	0.25017383601418336	0.019802675324782356	False	0.02135265700483092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6L0	428273634.7720665	453260231.43760747	449685076.7205941	441749608.5266879	465178430.6420045	477256633.5686561	0	0.2518145168191167	-0.056288566840879094	False	0.021376811594202898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P27248	116430480.0833201	134573338.26768643	122048657.42822084	133099995.33358777	137753524.37984315	127898136.63288508	0	0.2518159265237518	-0.09611192878180734	False	0.02140096618357488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77433	14104676.05707704	14116835.532383384	14023279.18988596	15020752.296190094	14290451.10784065	14182117.863406396	0	0.2539194704793081	-0.04202042798952244	False	0.02142512077294686	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6R3	76450586.12773868	77485259.84184209	66945289.304284245	65782726.60907287	73865403.68790838	56169109.011468425	0	0.25417663629944015	0.1737624259968911	False	0.021449275362318842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15082	3114083.4926487585	2824223.1112538227	2942861.021262053	3157884.405136031	2985893.7837495906	3599888.465152322	0	0.2543035902020389	-0.13371541415639546	False	0.021473429951690822	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6F1	225060218.3554421	222610836.26291355	208296185.9253779	232042683.8973817	217805915.31784776	237653293.4706545	0	0.2544867495509111	-0.06773991779790238	False	0.021497584541062802	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7V8	5081341228.228467	5545731948.856044	5395030270.816002	5877240045.527187	5463787540.038057	5458129974.459754	0	0.2545053458548946	-0.06832532376315341	False	0.021521739130434786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P08395	48948060.61100304	47642166.22323473	46733711.21320829	50121002.587343216	47539533.51612569	49853850.26704792	0	0.25469723659456733	-0.04157607097362822	False	0.021545893719806763	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31475	28926502.961197637	25008644.008604404	30874705.96971556	30330190.15602261	31971408.151175067	30585408.44916485	0	0.2551323526278383	-0.1312449210348909	False	0.021570048309178746	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P61316	269665704.5684284	264846008.77103183	268947755.8620255	269243140.7144932	257887467.7345132	249405569.02597213	0	0.25535641769707174	0.04917210963136448	False	0.021594202898550727	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEL0	515145.3618205362	105299.54687499988	861555.3424566219	924410.9563925108	815958.0798083312	766181.9994063963	1	0.2559443756924708	-0.7581579168378615	False	0.021618357487922707	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P62517	2258687.657201833	2082031.059450593	2360728.072812236	1881643.953127877	1915987.2384885317	122296.58100160578	1	0.2566641973123866	0.7736455237375478	False	0.021642512077294687	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P22707	2419949.1817321526	2322151.103801728	2482189.560239457	1951728.1429916236	2264201.937807575	2395558.377163059	0	0.25701780373544647	0.12788067116147642	False	0.021666666666666667	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8K1	59228407.7957055	61773816.97452164	63735250.81828228	59700645.08842155	59443413.77633141	59454989.41927883	0	0.2570359603370327	0.048752166459802085	False	0.02169082125603865	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9B6	28811936.30113662	27137417.216121174	27739966.513036117	25428810.861390613	28345590.29566553	24995641.713644736	0	0.2576644298694791	0.0873964648230418	False	0.021714975845410628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9F1	16453453.4849676	16994031.960457172	17212372.064693972	17181500.497023445	15211435.019060312	14206721.046639103	0	0.2582224540991001	0.12052369689496463	False	0.021739130434782608	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P24203	34440211.98654876	29464516.423638795	27660325.00959991	35205796.74434971	34786113.07959024	31288292.321312137	0	0.25831819751363877	-0.14548319769004436	False	0.021763285024154592	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEN8	45974152.43719839	40872788.49912229	46253198.6214466	44251207.81243653	49448869.86240895	48888916.68901277	0	0.25858233767311767	-0.09935054868638041	False	0.021787439613526572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76445	10853345.42824982	9888824.902898986	7192531.110333186	10203583.233794823	11167544.039704887	11625707.26255332	0	0.2599464159520424	-0.24026922873994053	False	0.021811594202898552	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76272	3446078.786514722	3576112.415503759	3183208.3078054176	137819.40351159484	103576.81998457928	3978668.027944992	2	0.26041075340321085	1.2739957909509725	False	0.021835748792270532	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07762	78090834.03148735	73520911.09309709	79532362.24315031	71897321.54290207	73625384.97416486	76588384.95218186	0	0.2604595588616287	0.05751114600020179	False	0.021859903381642513	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8W8	521541995.2062236	553880008.7619079	559762309.118062	556432387.8002659	561285807.360762	572243217.7656946	0	0.26094864646983684	-0.047537044510420116	False	0.021884057971014496	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77522	5891726.627197521	4529198.672978839	9945741.539500896	4670858.040197481	4336813.071607581	3832563.908407764	0	0.2615270623521588	0.6655382826232807	False	0.021908212560386473	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P28861	98531.47287410776	470196.0597670418	714913.7128573939	1978340.34214694	2348102.060386992	122296.58100160578	2	0.2620564064908927	-1.7931544035418723	False	0.021932367149758457	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9T8	6301476.622115879	5370319.201214523	5612081.598137203	5176009.035474357	5327157.684241047	5502359.106045876	0	0.26264778762764496	0.11085683019537444	False	0.021956521739130437	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AC62	396745874.4519131	402942887.58947206	377802964.38347554	383643990.5799857	377853737.3904278	381263595.8275424	0	0.26284970332410906	0.043192807963186586	False	0.021980676328502414	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69801	15549888.43466517	105299.54687499988	17053715.009559102	17237187.432992626	19817448.49799713	20554224.159618605	1	0.2631199527834773	-0.8166073370761895	False	0.022004830917874398	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P13656	984197.4814958778	1120352.8974357932	1041835.958252832	810580.3638248865	1058296.68306157	943532.2041790752	0	0.26335256209692987	0.16188928150696424	False	0.022028985507246378	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31119	23153887.3934882	25062504.70162165	27843096.14510916	23553634.810051013	24066227.219247155	22212423.146275222	0	0.2640775211979795	0.12323404803662616	False	0.02205314009661836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00954	331546922.0466416	337871393.4577574	348426781.458604	339803342.63051075	328676105.9766077	318425383.1052014	0	0.2647447704310329	0.04453514246426489	False	0.022077294685990338	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37194	689795036.4612457	641725778.4748687	670944975.8088952	718857565.586402	718090912.9033372	660084460.3539059	0	0.265340673331067	-0.0665719260679439	False	0.02210144927536232	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAX8	275851098.8438697	272331155.12804866	267785656.274764	265760425.01214197	272140682.49235564	265813617.7133156	0	0.26537997519054274	0.02182890171417489	False	0.022125603864734302	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGJ2	22632257.30904268	20538938.547078434	21018637.140649583	22256679.26452842	23388284.15712056	21691170.21778708	0	0.2666566513820494	-0.06903607818977503	False	0.022149758454106282	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AB83	8288999.725213231	8876535.831108307	8325169.418041439	1984536.43039308	7530441.535013427	7533774.319125117	0	0.2667956015646245	0.5803051140178416	False	0.022173913043478263	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76372	65117133.34207073	72227119.55610114	69856984.2669049	71506007.4773597	70720017.9790135	74698101.27362156	0	0.2670276508989379	-0.06615790417827154	False	0.022198067632850243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A996	118435268.30392888	112297569.965922	113664341.59557828	124287601.58205733	114091636.78351408	119913032.77958868	0	0.26722741728070903	-0.057063593862529495	False	0.022222222222222223	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFD1	61661994.41868111	76104173.1031084	72827953.2619349	66202447.53878426	63498059.07662429	61139451.49400203	0	0.26769978348268453	0.14210188604180216	False	0.022246376811594203	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACJ8	580793620.6766273	566966109.8777653	627797401.8944091	552635677.1300348	583783412.4340948	554274150.4613842	0	0.2679376834713486	0.0706568625880335	False	0.022270531400966184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ADT8	100866622.13153678	100287449.614399	101831313.93805976	101870685.081151	103185864.35750356	111297830.25449488	0	0.268336263617555	-0.06229336118259098	False	0.022294685990338167	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P19636	937958.4857151768	105299.54687499988	157500.21388486156	1834299.8896359955	1849941.3661312973	122296.58100160578	3	0.2685167434090096	-1.6645337019405253	False	0.022318840579710147	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AD59	67674848.25625245	67463565.55576846	57841125.99557211	59958190.127865314	62796468.938449465	54321662.53200554	0	0.2688671510936113	0.12407658752888913	False	0.022342995169082124	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG48	1412294394.9658206	1412952424.276032	1413189758.0800362	1472832960.511235	1520743712.7686486	1401834765.971183	0	0.26902287650176027	-0.05246601817806789	False	0.022367149758454108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75914	78102503.76760387	68340840.42594102	75640721.9790952	78872803.72543322	76478996.41990606	79920692.86495027	0	0.26930913215139113	-0.08322676927526927	False	0.022391304347826088	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A948	982455.2260341132	960702.4999999998	1050584.3444617533	1292501.195964863	1134816.9725578926	976518.4331941194	0	0.26958325315337817	-0.1852118537394142	False	0.022415458937198072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P04846	17214158.000316348	15591021.077054936	16346962.56816528	16120374.34862559	15879039.812890409	14575321.12245458	0	0.2696219365163053	0.07770670933483463	False	0.02243961352657005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P03023	6489073.64325915	4895652.75889284	5860057.95271561	5314091.701292758	5015164.371723671	4834193.5283645885	0	0.2698868451131718	0.1855620920513615	False	0.02246376811594203	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P02358	3190623292.5698237	3225405637.2596827	3065338997.6174035	3082257815.532735	3146704783.116517	3011613782.73688	0	0.2702689600222965	0.03711237681822521	False	0.022487922705314013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEV9	2994543.633635443	2346276.071784161	2349621.8708764645	2142406.137788841	2247531.163638764	2332522.4960393906	0	0.27029199502625845	0.19407721612227263	False	0.022512077294685993	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG07	232134020.45361125	206237315.39444605	211911533.05120957	210766301.65309703	209546071.681279	190604621.4136601	0	0.2704822815182175	0.09009104333342688	False	0.022536231884057973	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7T7	1660688772.1583624	1691282723.252184	1697209168.7190516	1637836638.3376777	1622085886.0359285	1692363158.4135711	0	0.2715704944007345	0.02795475742727845	False	0.022560386473429953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77348	73875611.56550133	76161129.11749646	72225638.71973854	70671074.40864003	73323564.7609271	72824713.35412394	0	0.271937275858655	0.035770243172189575	False	0.022584541062801933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P30126	836390.8860611768	986474.805511854	157500.21388486156	559346.0071607871	1402854.0797425043	1566769.8879266134	1	0.27202908013811095	-0.8334801386581322	False	0.022608695652173914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACZ4	84523784.22577982	80681131.09457108	79663826.90805845	80102372.71182974	78326329.97319514	79830460.37600885	0	0.2722923589571143	0.03947692508938104	False	0.022632850241545894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AB96	3203951.834001983	3110464.5277724937	3043665.599606307	137819.40351159484	3718837.921714874	122296.58100160578	2	0.27255328539302404	1.2338236780054213	False	0.022657004830917878	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6D0	15225746.658379557	14923374.181304688	14060621.441906	14150594.328353418	14529252.41807983	13959077.262110565	0	0.2728054502808736	0.05219329199256327	False	0.022681159420289858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09348	4983413.718539497	4542995.927357514	5153653.15209452	4045947.300355014	5068811.370758042	3952882.916198053	0	0.27352560571776235	0.1678593487991001	False	0.022705314009661835	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P32157	51519860.83767106	51932760.76901284	54132578.20931962	56130156.85156877	56274510.2904651	51821468.36409949	0	0.2737510507680813	-0.05955169555187694	False	0.02272946859903382	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P10408	426689049.4426916	433382162.8511967	429679293.9532228	423142671.48446006	428239453.7372542	400647860.8667696	0	0.27386585257373763	0.042822897574585024	False	0.0227536231884058	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6T9	42621377.40989172	41448628.66793627	41923789.41634837	46634882.22595197	42460482.939056754	42825497.07687271	0	0.27433828030830826	-0.06632004282301156	False	0.022777777777777782	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P04825	625535904.0439543	615080286.4179102	613344915.0944182	592081712.5849988	622720053.3149881	596998380.1102366	0	0.27517416919028104	0.03318715283402418	False	0.02280193236714976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6K1	2623866.498388841	2126993.489089764	2527208.9764111503	2320487.46922776	3147068.7159398994	2951391.838748131	0	0.2762302206568524	-0.2100842533095854	False	0.02282608695652174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75782	3869257.118343511	105299.54687499988	157500.21388486156	2730583.699585447	3631647.696022738	3268508.8510435526	2	0.2770765923810267	-1.220786578554441	False	0.022850241545893723	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE12	35630280.50737912	34700217.10726477	35615911.21477603	33357636.796942294	34971699.9094397	27323043.23523781	0	0.27738696762793136	0.14746191674806114	False	0.0228743961352657	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75954	4019028.358770202	4166177.908754841	4287198.214740026	3677487.224190353	4222907.273175934	3858727.2740784464	0	0.27747515189180855	0.08495930406331648	False	0.022898550724637683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33012	395010.4110427773	480861.5937499996	157500.21388486156	204797.0319937598	103576.81998457928	289900.17735610105	2	0.2779341516154736	0.7884816607209112	False	0.022922705314009664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P67087	88952983.67962314	84313669.4582219	84795440.52727066	94488932.27745125	91601513.30607273	84793604.82192591	0	0.27798804933776183	-0.06995720867751741	False	0.022946859903381644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
