protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB46	36982819.17530159	33641722.14157035	37142509.64140707	36418178.35769195	29110458.387895677	30668014.7831599	0	0.22072822519178453	0.16385756954631206	False	0.021002979145978155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62517	3008613.363762031	2692047.9671663363	2595697.648336312	3009048.556335856	134954.10362563297	148701.47263152126	2	0.2215591357120996	1.3332054364408465	False	0.02102780536246276	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADB1	308195808.4771042	312524015.0080092	310236067.75306565	312288973.3757319	265015997.1183352	281002856.9052743	0	0.22246699081835064	0.11721765919882303	False	0.02105263157894737	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76223	32324407.875658665	33579733.48389312	33001997.932204325	33213087.0238	30593689.68350093	29818640.792713672	0	0.22254439909226992	0.07915982764570427	False	0.021077457795431978	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37095	410258781.17982286	412756582.7985053	418657256.2854784	448049869.9374167	413060390.29308194	432911114.5865036	0	0.2228565210504628	-0.05957660582185473	False	0.021102284011916585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABB0	4516507933.73419	4463386289.47316	4456026968.917968	4474632570.577481	4407454560.453049	4436041156.530251	0	0.22290209491496607	0.012703896468683102	False	0.021127110228401195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFD6	115310891.61833157	102005970.06406106	117260409.53854962	110127182.3588367	90963328.84822167	101691479.63325946	0	0.2231498363728124	0.14406004448950296	False	0.0211519364448858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG80	1162168.180344191	1191564.2921146222	1070964.2600232137	127957.23024210798	1241574.6221746153	148701.47263152126	2	0.22527903628407955	1.173582714638809	False	0.02117676266137041	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37636	117999443.02996106	113376736.65197566	113715155.53704724	119206273.862586	115353480.17238908	118882681.5569116	0	0.22555471950778366	-0.034497015444621484	False	0.021201588877855015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8U6	101336316.3734458	107128610.08329123	104382703.87637848	113908011.257376	114496877.40198591	103178217.8322265	0	0.22651012952710292	-0.0839103298520531	False	0.02122641509433962	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75915	160599149.99457324	168958956.29560712	172458717.63142622	176495095.1433663	172430818.9517346	170984387.5695082	0	0.22735715125313471	-0.05052702796951786	False	0.02125124131082423	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46859	144568.49227550605	5237155.173995002	116821.21025967156	5455092.543452263	4049508.140304587	4636891.978438561	2	0.22867275126326503	-1.3628126250194739	False	0.021276067527308838	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I8	36777991.915795065	36620514.125948064	38912547.58631971	36915497.57157708	25007758.62497668	32669956.64745069	0	0.22884878844896211	0.2476913468367357	False	0.02130089374379345	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09546	42993526.74465335	42344872.45133604	44204611.03381945	43618558.34303288	39613817.76919702	38665279.873149626	0	0.22948564845565222	0.08776078980725707	False	0.021325719960278055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB24	146944454.7161752	147836254.030225	144680952.64944658	148478368.59093854	147537349.10861868	148184109.12952507	0	0.22960957597349477	-0.015471520206179607	False	0.02135054617676266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU0	148645356.17513222	150666586.6383981	140902642.34913898	146163299.86396977	138934445.43621975	127756431.5042179	0	0.22966601563854253	0.09257464441182935	False	0.02137537239324727	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03023	5926441.860319786	5910723.630937569	4367864.339549516	5693837.828980864	6616347.773699513	6537841.107494311	0	0.2304946871142326	-0.21797181235071325	False	0.02140019860973188	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8R4	2252232.067718366	2380574.9180334206	2219387.506542063	1972174.0897626048	2093699.796688308	2300737.714387212	0	0.23066175868384006	0.10604034699193915	False	0.02142502482621649	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75691	8916568.197592115	9431489.984924754	8605529.242654245	9145832.65464766	10026748.884960616	11963213.22115383	0	0.2310047641478795	-0.20809680212586287	False	0.021449851042701095	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7C2	84905998.34095676	93639805.20340766	90416677.51977757	95566836.81963998	92177117.3476622	93993325.23488753	0	0.23130151935204735	-0.06694553537501506	False	0.0214746772591857	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABC7	377828546.147187	360605446.1324245	372870625.6482977	353827500.66514987	361053258.7745039	368332761.2962927	0	0.23240335149643812	0.03693667381762056	False	0.02149950347567031	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08839	2260356664.026381	2290383163.191567	2267452318.958135	2255125484.9949374	2251427297.173911	2165853118.993238	0	0.23244885416604716	0.031182202574545747	False	0.021524329692154915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12994	6865648.794212704	5624810.96448955	6524822.531631805	3890492.4648045623	6547223.529255187	4596472.203328754	0	0.23254688742218876	0.33891238791580114	False	0.021549155908639525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52644	5771419.16699116	4795679.184496702	5014893.898056205	4283115.62711318	4797960.901589401	4954680.736552508	0	0.23261615020654014	0.15077279919273615	False	0.021573982125124132	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19931	4172364.869415652	5561598.956985943	5792090.6503846925	5993614.405882493	5471831.694678866	6729261.411248522	0	0.233664502965132	-0.22882760467665295	False	0.02159880834160874	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76187	14686283.248110265	14402759.44887472	14771537.51241543	18356287.073061947	17574251.163124207	14261430.504252937	0	0.23400205416466088	-0.19453163896416575	False	0.02162363455809335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17117	17429826.992127273	21765938.764096867	23906676.40731057	22937215.205199126	22887722.900736373	28121933.83655852	0	0.23405155086949095	-0.2287932797194677	False	0.021648460774577955	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32703	6481259.959656672	5110772.157077068	4936789.809497956	4124181.825113562	5357980.560236636	4441116.32796767	0	0.23425316263369883	0.24748491857546628	False	0.021673286991062565	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8G3	25430620.10852322	31270458.6543081	28343615.12886909	32448607.99241931	31575135.24948358	29472418.607042577	0	0.23477111948345275	-0.13668591545107314	False	0.021698113207547172	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEE1	326409679.9935031	310516862.86473966	301809440.992065	337910726.4460144	317013324.5959532	323675720.3332688	0	0.2351993897779511	-0.05999948363395163	False	0.02172293942403178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P26612	3819279.982209672	4422281.254354419	3534460.023209692	127957.23024210798	4036870.6551655736	1991760.4137854471	1	0.2353329181228958	0.9356491794815783	False	0.02174776564051639	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A805	463626611.1506279	491378133.0063786	470552859.8182018	499098784.7749423	482056072.06581926	486768447.1422479	0	0.23584183908256848	-0.04225025533984098	False	0.021772591857000995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG51	1360056362.637257	1451983055.4860294	1496254800.1440368	1447474892.7783792	1543602043.2179265	1529183147.370804	0	0.2363199593754302	-0.06928900722768778	False	0.021797418073485602	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77150	17392743.509802807	19252558.536377016	16963707.72822084	18226161.406665683	14056301.583908126	14997410.252127772	0	0.23675900718870357	0.1812493193046198	False	0.02182224428997021	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61316	232772080.1559488	223156864.73670968	224244314.49197668	226669696.6361308	218415050.95584467	217526373.74521512	0	0.23677862332054536	0.03773987047301178	False	0.021847070506454815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31460	10680616.978567531	10646826.31707428	12745350.410945373	9607993.299004871	9598998.959010642	11198574.757829463	0	0.23911574899961782	0.1642847484000111	False	0.021871896722939425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61714	732328974.6843044	713668296.2010252	696824116.4045347	687866487.2238339	693658302.4539644	709444723.1350911	0	0.23935628394163996	0.035339573640034885	False	0.021896722939424032	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75849	34504875.942550465	34681876.61604221	34887433.794692606	29653096.431805853	33057328.856820405	34378642.34700726	0	0.23941071737751618	0.1002315191759131	False	0.021921549155908642	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37344	1207048.0486809677	5831265.736495952	4237994.958902106	920974.7937690368	3252163.594632518	148701.47263152126	1	0.24038156255196735	1.3835773628828185	False	0.02194637537239325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00934	89774998.38323	85382968.054546	84128767.61438334	86636680.68356308	75493415.78162253	81264990.67115736	0	0.24067350782504557	0.0912483471970818	False	0.021971201588877855	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9R7	36631318.17480209	38611245.49657492	44683133.586560525	43854202.32321181	44481502.32302217	43507956.0030607	0	0.2415912313328743	-0.1366873772154673	False	0.021996027805362466	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEF0	2572802.068247363	3498040.990739752	2851285.4397627385	127957.23024210798	3380270.8215960464	148701.47263152126	2	0.24207591761456726	1.2867551026696875	False	0.022020854021847072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77318	1286818.335021126	1173358.2865564472	823851.7081363125	821443.6639978881	1019928.6342091544	148701.47263152126	1	0.2427859693553945	0.7226446609990537	False	0.022045680238331682	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGK8	18432636.47268233	17669863.467871483	17740912.767431263	20253039.848158468	20232417.097321413	17611113.397885527	0	0.24332864311120492	-0.10968314461736292	False	0.02207050645481629	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68688	17547476.894457147	15632900.137645507	14497826.031114798	14881629.000898916	14014898.97602149	14469575.026045589	0	0.2434645531758849	0.13676205881356102	False	0.022095332671300892	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEV4	9588676.665333608	9459199.438675292	9516465.130564542	127957.23024210798	9557837.528100733	5502159.376555952	1	0.2441246156529316	0.9112877107590529	False	0.022120158887785502	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADH5	13695757.594343586	15668295.297001649	14286156.31542153	13049975.245130092	9910035.019436434	14334951.232742764	0	0.24469990882261794	0.22700783107349387	False	0.02214498510427011	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31473	15325282.92850522	15098445.386682983	14545682.065798502	14250428.870626217	11699423.543696294	14600995.32541768	0	0.24486467930066064	0.1492118929908027	False	0.02216981132075472	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32176	357778069.974432	369433916.3055477	375064649.1797058	365524623.2387463	350445373.05149233	358853119.3913063	0	0.24553257893430977	0.03638708460357636	False	0.022194637537239326	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31120	289143065.3030384	274077644.9376056	284577503.2265899	298133520.6195856	282965031.06977564	292195201.69515	0	0.24704227295723805	-0.04274609445142538	False	0.022219463753723932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF67	55082109.81087916	54912909.153269656	58912696.39972406	54405608.04559358	55707225.637587726	50656279.73957344	0	0.2477991889985752	0.07124496302518371	False	0.022244289970208542	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37773	238197801.01816803	224360786.18793887	220540746.41558808	241109293.42627728	236216100.36145693	231622655.68138415	0	0.24857351538843894	-0.0535845282352687	False	0.02226911618669315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEW4	5044863.493098266	105410.93749999993	116821.21025967156	5559630.399559788	3938521.892050754	3607411.702623062	2	0.24868441846112943	-1.315099879419567	False	0.02229394240317776	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29217	34361078.00235349	27238573.41516876	34559431.14051652	33085249.561758555	35649675.873241015	40778919.50052279	0	0.24933962311747293	-0.18761823278376302	False	0.022318768619662366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76503	144568.49227550605	2115176.678114132	116821.21025967156	1977008.5054312416	1906362.49123446	1663243.507612588	2	0.2498146923218944	-1.2227287614900768	False	0.022343594836146972	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27250	6098006.55057051	7876287.744548645	7918584.628982653	9196462.053606356	9477973.041842991	7111310.615917454	0	0.2499307373278054	-0.23611208610218481	False	0.022368421052631583	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A796	1014094572.521542	1008347163.2108368	1003984291.9001008	1037512872.3399258	1009315295.9998416	1084131263.611147	0	0.24998438665955983	-0.048989726595961874	False	0.022393247269116186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00892	1775546.872858912	1688140.3604786692	1497814.9666820476	1509033.2567397656	1294362.2695245373	148701.47263152126	1	0.2511644212743476	0.7490368675638981	False	0.022418073485600796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABG4	829108.7584112475	619182.5000000003	731772.6641396404	389185.928705416	340444.4410955366	784531.8261879283	0	0.25192528729433195	0.5258506833981441	False	0.022442899702085402	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75818	106465400.25401811	100959531.884833	100812318.17461772	114822729.62855455	106383239.86538504	103425389.17764176	0	0.2520434007964332	-0.0747611464252432	False	0.02246772591857001	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23367	1801601.2263625867	2469039.266424548	1883710.0639030696	3354481.4529194725	2383901.996657834	2167896.795050988	0	0.25434535278730935	-0.36139247051416973	False	0.02249255213505462	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE22	15210196.060767189	16486028.306098528	17981593.622295927	16492769.33292329	18816377.570521303	18807195.288436238	0	0.2546078087487215	-0.12346252149189511	False	0.022517378351539226	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60723	3120155852.5774045	2973487308.0244675	2822049548.9083195	3022201738.211783	3129039651.75638	3171336000.1198053	0	0.25600149537461975	-0.06438197521489912	False	0.022542204568023836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J5	3179978.6039228947	2853462.2211024286	2628864.208583814	2821212.0578769096	2655885.0474826307	2323544.3361899247	0	0.2564125344664294	0.15115821552501885	False	0.022567030784508443	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF36	228344200.160662	240267557.15806592	252187474.0995112	221927066.76818672	240752008.25681823	220530522.1401345	0	0.25701708967874587	0.0772692319282507	False	0.02259185700099305	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADK8	138311138.22078398	121017129.92462564	112075886.74962647	116624578.1258886	117103721.48142073	98080070.34901448	0	0.2570790751728368	0.16263967565308332	False	0.02261668321747766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD61	3642253620.8551097	3633571770.677385	3525280193.0048766	3514086724.4086742	3554440154.1028867	3557438141.3417253	0	0.2571970903723961	0.02358512333875553	False	0.022641509433962266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22188	132151378.25452	132181584.41791426	132509117.17476222	135312354.36185545	132329470.80415577	140652641.77012855	0	0.2572502087930255	-0.04104500425721406	False	0.022666335650446876	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABF4	144568.49227550605	2421593.0	116821.21025967156	2166524.4276306843	2137335.7611725824	1960504.4554420784	2	0.2579199777786381	-1.2233304399080318	False	0.02269116186693148	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29012	2498684.951830313	3043595.550504682	2438575.782379228	2916952.3986978936	3072687.3873158325	2883360.5896021985	0	0.2585998664667407	-0.1528784846907773	False	0.022715988083416086	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEQ6	10047596.798879571	10954992.924844204	9996256.66002782	10109481.439923266	11792799.549135936	13067359.787667828	0	0.25860409668211803	-0.17388844925096206	False	0.022740814299900696	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77781	17681995.8609966	16357515.361132087	17459289.617801007	127957.23024210798	20093286.93066104	148701.47263152126	2	0.25885501785801146	1.3380967094179899	False	0.022765640516385303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC30	24881010.858537786	25279601.165420327	26467955.17027212	24026008.83406259	24697141.126017258	25428110.078310624	0	0.2588911163391849	0.04741112201850493	False	0.022790466732869913	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15640	51696878.22795071	54197691.72453238	50651731.48049341	49829498.83826095	40730723.63026499	50997814.96907859	0	0.25984074192603457	0.14519575825594855	False	0.02281529294935452	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9K3	194889514.5222676	197213084.7171406	194869812.9399044	192246297.69456545	186220006.5079955	195706474.06571895	0	0.26016538139154344	0.03180776448221491	False	0.022840119165839126	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39321	16391432.190259667	15374950.174564736	17790774.550803155	16073767.733419685	20072025.6504023	19117963.50420884	0	0.2602123681735829	-0.15724021868191806	False	0.022864945382323736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39280	8370026.466206498	9966623.159885086	7816218.224055621	10028928.04354768	9971414.853968011	9140268.422690105	0	0.26026512461626755	-0.15606198595613674	False	0.022889771598808343	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16659	748421088.1280967	753857857.1317219	757373585.2348318	787289329.6169901	782503322.755754	747663196.5688503	0	0.26037197630607767	-0.03644090884567644	False	0.022914597815292953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07395	930038146.5599782	901210928.3102672	929667527.9558566	933455252.427784	927426028.8499948	944727531.432636	0	0.2607398498693747	-0.02316655731299377	False	0.02293942403177756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P66948	30468601.14446815	32182582.654977925	28872165.34217541	33356444.079977416	30294141.337272413	33372887.5449118	0	0.26092678725402696	-0.08419397577066202	False	0.022964250248262166	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31119	20978239.980249856	21187480.613099065	24885477.154516917	20510719.858459987	20416950.91269844	20222710.337492447	0	0.2609524771545836	0.13290161337087608	False	0.022989076464746776	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11454	8865987.927607259	8211618.247929458	9880337.520324975	10581399.285229515	134954.10362563297	148701.47263152126	2	0.26185998251058223	1.3110149952846573	False	0.02301390268123138	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF50	44701470.93760744	50069600.87329621	44801377.49210105	40871555.06596415	43177398.9177369	46261654.9797804	0	0.262384085467031	0.09905964833647647	False	0.02303872889771599	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A862	1231213846.1344817	1250338976.130665	1306248470.5536182	1313196914.1571882	1332906210.702852	1262246840.147288	0	0.26258075823473437	-0.045199006851838315	False	0.023063555114200596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAA1	60427727.97061277	63409237.10113245	61837408.27309907	62589835.38169178	57834187.43631608	57988819.74498394	0	0.2643599883988489	0.057555241717707956	False	0.023088381330685203	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24173	6985187.388013306	6467769.070795689	4334783.387905645	7406869.316987342	7500665.638792049	6578110.670916057	0	0.26461940302789655	-0.27248991968489017	False	0.023113207547169813	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGL5	1714562.3644934818	1687653.6552670444	1530576.7818257806	2007437.7188750524	1576343.3540305214	1996539.9428123727	0	0.26495096073428465	-0.17794342824038686	False	0.02313803376365442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62615	7798195.358003471	11556119.2645405	11098998.165708393	9302191.0625206	5894871.762858936	9006649.673910001	0	0.2655668631998853	0.33137082365990134	False	0.02316285998013903	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q47319	971894.3246167536	945621.7500000012	929653.6968005706	946014.8348576712	134954.10362563297	672924.7865735296	1	0.2655693692906338	0.6989671886831479	False	0.023187686196623637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30130	16265423.01936497	15488759.587979604	16385166.332631422	15796071.570859045	15213869.155734006	12468377.362317258	0	0.26604533396302754	0.14692049786530798	False	0.023212512413108243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37325	814112.4555230599	877262.2935977019	909188.0053907528	849031.3785204928	650577.3093297142	148701.47263152126	1	0.2660456468006025	0.6578361140074753	False	0.023237338629592853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA43	62601553.14396698	66115461.747834645	65920248.78961134	66541379.20556869	70917068.2719058	65305219.02324704	0	0.26605516029466664	-0.059011213674475003	False	0.02326216484607746	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05055	2147033807.6428769	2048563314.366633	2062614237.8295949	2058200273.936339	2010550593.1619	2048740621.1608813	0	0.2661335216589812	0.03281019486086617	False	0.02328699106256207	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB4	18220670.77298896	17460056.648544297	18901577.806370158	18661251.953394275	19717202.072847225	18427043.418836165	0	0.26721276699913277	-0.057597229012379764	False	0.023311817279046673	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07822	2145320.512298549	2070552.7115037865	2065297.678237098	1847255.5103453377	134954.10362563297	1758320.904812772	1	0.2673489289742447	0.7477906218161815	False	0.02333664349553128	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7V3	5130077259.770793	5251679387.601035	5207681221.918943	5148040017.619136	5654023621.879649	5453524451.501187	0	0.2675329330108412	-0.06036684281790601	False	0.02336146971201589	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG48	1481169003.618558	1495940906.735789	1539244602.1207125	1453540010.750372	1512033751.4521103	1390322972.3818984	0	0.26810869698934137	0.0521889828630973	False	0.023386295928500497	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23837	5378190.616969503	4824662.796745099	6458907.905015175	5054920.553384176	5037342.597213133	4393269.190370557	0	0.2687012441697512	0.2019282120071391	False	0.023411122144985107	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23830	35895933.803227	36777775.448685296	39203716.32375413	38313476.94106446	41868073.3323269	37896946.9094585	0	0.2700573822974031	-0.07782730376875968	False	0.023435948361469713	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADP9	147496292.33914053	151343611.64946502	145857413.94743276	145423983.12842026	161668509.8034218	162736731.0731367	0	0.27034506394133967	-0.07931275018324349	False	0.02346077457795432	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00956	1036806463.6850914	1024071508.113388	1079495879.670664	1053217674.1421666	1082020527.8370123	1082149536.71918	0	0.27113364671483553	-0.03495349314128566	False	0.02348560079443893	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG44	3709807202.479872	3686026234.3989086	3630385076.64614	3435502746.662309	3723837902.1615834	3439410870.0629325	0	0.2714536603509559	0.05704376524810006	False	0.023510427010923537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60595	13049774.885011865	9956812.188644888	14586558.5872354	14120157.238820609	14005435.780909743	15546066.095252434	0	0.27229931748639385	-0.21622770106221725	False	0.023535253227408147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6C1	35504980.494619906	35921620.892349154	35450292.433864176	35996782.21429884	33945328.00582328	33426799.23575168	0	0.2727638307488883	0.04814765663268763	False	0.023560079443892754	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36548	6832834.4134042645	6500865.5703735165	7708934.439453858	7236898.012352593	7440052.422790647	8071058.108854035	0	0.27290700331775414	-0.11242491776979677	False	0.02358490566037736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23721	375360367.8274688	363666009.1670661	360046797.6076362	365412110.7370194	357776382.32111967	353670745.7825485	0	0.27330271016246654	0.029457760913958846	False	0.023609731876861967	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76339	144568.49227550605	2251669.362298054	1319058.7729094625	2205023.2815637747	2298299.43513972	1928263.577120394	1	0.2740467784876526	-0.7916972099663055	False	0.023634558093346573	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFY8	507949869.66862607	533255522.9272908	517783073.15775394	519020669.8810904	507244542.8726678	491456270.9140669	0	0.27455781962356335	0.0387031874547784	False	0.023659384309831184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFI2	114643608.39702588	115828366.94160526	123615253.03210329	124863597.84125052	128215713.75103042	117301786.2195954	0	0.2746468654068007	-0.06490566549060964	False	0.02368421052631579	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB43	22090687.913309056	21226956.848028973	20952613.748330865	23265424.841046125	20999841.128262103	23896243.367749125	0	0.2760401174656489	-0.08480600705633472	False	0.023709036742800397	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02931	734084987.4105388	768592346.5818369	782218482.9765666	773338902.1505717	774876955.6900437	846053445.0971197	0	0.2762452204875168	-0.06745704797261753	False	0.023733862959285007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11880	55889147.38358718	49791514.33092326	50737301.99358861	53886353.74233948	56051045.95010095	54838134.52753662	0	0.2764899051499081	-0.075095840431924	False	0.023758689175769614	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
