Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P0AEN8	FUCM_ECOLI	fucU	L-fucose mutarotase	3	3	2.675e+07	2.18768e+07	2.72801e+07	2.57692e+07	2.49031e+07	2.5738e+07
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	12	12	2.85006e+08	2.70756e+08	2.61543e+08	2.80646e+08	2.75562e+08	2.75216e+08
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	16	16	1.64214e+08	1.58793e+08	1.65927e+08	1.58584e+08	1.55227e+08	1.61043e+08
P0AEQ6	GLNP_ECOLI	glnP	Glutamine transport system permease protein GlnP	4	4	3.86616e+06	3.60995e+06	4.06139e+06	3.12278e+06	3.26932e+06	3.64637e+06
P0AES0	GSP_ECOLI	gsp	Bifunctional glutathionylspermidine synthetase/amidase	10	10	1.15679e+07	1.25811e+07	1.26697e+07	1.26932e+07	1.35244e+07	1.2803e+07
P0AES2	GUDD_ECOLI	gudD	Glucarate dehydratase	7	7	6.55769e+06	6.25711e+06	6.11992e+06	6.84854e+06	6.05298e+06	6.75997e+06
P0AES4	GYRA_ECOLI	gyrA	DNA gyrase subunit A	33	33	5.50616e+07	5.24588e+07	5.19453e+07	5.24866e+07	5.41025e+07	5.39292e+07
P0AES6	GYRB_ECOLI	gyrB	DNA gyrase subunit B	36	36	3.60845e+07	3.5624e+07	3.57784e+07	3.57838e+07	3.59248e+07	3.49608e+07
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2	2.38869e+08	2.30321e+08	2.31592e+08	2.28825e+08	2.40813e+08	2.3245e+08
P0AET8	HDHA_ECOLI	hdhA	7-alpha-hydroxysteroid dehydrogenase	1	1	4.19192e+06	6.78788e+06	8.60236e+06	4.4654e+06	5.13209e+06	
P0AEU0	HISJ_ECOLI	hisJ	Histidine-binding periplasmic protein	11	11	2.13814e+07	2.26509e+07	2.27097e+07	2.26629e+07	2.23562e+07	2.17954e+07
P0AEU7	SKP_ECOLI	skp	Chaperone protein skp	6	6	4.00872e+08	4.46249e+08	4.27002e+08	4.43487e+08	4.28188e+08	4.16446e+08
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3	5.84355e+06	6.52562e+06	3.13003e+06	7.18111e+06	6.22316e+06	
P0AEV7	HYCH_ECOLI	hycH	Formate hydrogenlyase maturation protein HycH	1	1	2.23877e+06	2.39683e+06	2.90473e+06	2.82404e+06	2.51727e+06	2.61579e+06
P0AEV9	HYCI_ECOLI	hycI	Hydrogenase 3 maturation protease	2	2	891664	826986	765986	816646	922879	894071
P0AEW4	CPDA_ECOLI	cpdA	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	1	1	3.36995e+06					4.63094e+06
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	12	12	1.22978e+07	1.19314e+07	1.23306e+07	1.21783e+07	1.18958e+07	1.22371e+07
P0AEW9	K1PF_ECOLI	fruK	1-phosphofructokinase	12	12	8.41286e+07	8.70695e+07	7.83098e+07	8.28839e+07	8.5338e+07	8.47963e+07
P0AEX5	KPPR_ECOLI	prkB	Probable phosphoribulokinase	4	4	6.35073e+06	5.73632e+06	5.9427e+06	6.04811e+06	6.48346e+06	6.13887e+06
P0AEX9	MALE_ECOLI	malE	Maltose-binding periplasmic protein	18	18	4.07812e+07	3.8819e+07	4.21152e+07	3.99023e+07	3.91237e+07	4.00242e+07
P0AEY3	MAZG_ECOLI	mazG	Nucleoside triphosphate pyrophosphohydrolase	5	5	1.08354e+07	1.17005e+07	1.11079e+07	1.11804e+07	1.2457e+07	1.06405e+07
P0AEY5	MDAB_ECOLI	mdaB	Modulator of drug activity B	8	8	1.10698e+07	1.03599e+07	1.05883e+07	1.01281e+07	1.11749e+07	1.10991e+07
P0AEZ3	MIND_ECOLI	minD	Septum site-determining protein MinD	18	18	6.78037e+07	6.78557e+07	6.73833e+07	6.84193e+07	6.74913e+07	6.75846e+07
P0AEZ9	MOAB_ECOLI	moaB	Molybdenum cofactor biosynthesis protein B	7	7	4.43297e+07	4.27888e+07	4.55567e+07	4.0929e+07	4.19671e+07	4.53455e+07
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	6	6	5.42265e+07	4.70293e+07	5.48609e+07	5.08071e+07	4.72353e+07	5.19355e+07
P0AF06	MOTB_ECOLI	motB	Motility protein B	3	3	1.32037e+06	1.16218e+06	1.21707e+06	1.51202e+06	1.19936e+06	1.04805e+06
P0AF08	MRP_ECOLI	mrp	Protein mrp	8	8	3.82988e+07	3.36712e+07	3.70781e+07	3.6086e+07	3.5196e+07	3.77153e+07
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	4	4	7.98016e+07	8.06451e+07	8.20985e+07	8.066e+07	7.85313e+07	8.21118e+07
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	5	5	1.44674e+07	1.43445e+07	1.34652e+07	1.36438e+07	1.40524e+07	1.31584e+07
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	7	7	6.34219e+06	6.22489e+06	6.34891e+06	5.93459e+06	5.31592e+06	5.64336e+06
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	9	9	1.0422e+07	1.00982e+07	1.02601e+07	9.75982e+06	9.64432e+06	9.9046e+06
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	2	2				4.69818e+06	4.33856e+06	3.2513e+06
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	11	11	3.70149e+07	3.72966e+07	3.50915e+07	3.74229e+07	3.80874e+07	3.62718e+07
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8	8.70197e+07	9.17527e+07	8.84407e+07	8.8319e+07	9.45176e+07	8.63222e+07
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	2	2	3.45866e+06	3.71434e+06	3.25442e+06	3.68414e+06	4.13849e+06	3.09725e+06
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4	2.78422e+07	2.90658e+07	2.95316e+07	2.69641e+07	3.01043e+07	2.90376e+07
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1	1.03326e+06	919590		878442	1.0507e+06	1.06215e+06
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2	2.64733e+06	2.99841e+06	2.57169e+06	3.04961e+06	3.52214e+06	2.58931e+06
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	7	7	4.72209e+06	4.84506e+06	4.60807e+06	4.9331e+06	4.89479e+06	4.42661e+06
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4	1.62382e+07	1.53663e+07	1.59601e+07	1.55842e+07	1.60192e+07	1.65901e+07
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1	2.00641e+06	2.56823e+06	2.01953e+06	2.37582e+06	2.88303e+06	2.67032e+06
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	6.83154e+07	6.84814e+07	6.18051e+07	6.36905e+07	6.44064e+07	6.43798e+07
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5	4.31882e+08	4.1204e+08	4.14237e+08	4.06864e+08	4.20874e+08	4.0123e+08
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	3	3	3.42336e+06	3.42081e+06	3.69906e+06	3.79921e+06	3.35352e+06	2.99709e+06
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2	4.85476e+06	3.69595e+06	3.62271e+06	4.17858e+06	3.30596e+06	3.4671e+06
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	8	8	8.53088e+06	8.49838e+06	1.03698e+07	9.30823e+06	9.25966e+06	8.50701e+06
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	3	3	1.97994e+06	1.79854e+06	1.74755e+06	1.72305e+06	1.45963e+06	1.66107e+06
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	12	12	1.28167e+07	1.3731e+07	1.26723e+07	1.3805e+07	1.33842e+07	1.28376e+07
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1	1.26008e+06	1.301e+06	1.27066e+06	1.27734e+06	1.26851e+06	950342
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4	8.64596e+06	9.11043e+06	1.02532e+07	8.64256e+06	8.95809e+06	8.83538e+06
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9	5.64529e+07	5.55624e+07	5.19111e+07	5.34543e+07	5.3491e+07	5.62652e+07
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3	2.26069e+07	2.29815e+07	2.0081e+07	2.19889e+07	2.14147e+07	2.14605e+07
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2	8.73342e+06	8.04215e+06	8.97682e+06	8.3748e+06	8.63552e+06	8.70149e+06
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	7	7	2.6231e+07	2.90003e+07	2.7972e+07	2.93626e+07	2.86485e+07	3.02505e+07
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3	3.101e+06	2.50901e+06	2.26476e+06	2.53596e+06	2.31651e+06	3.18448e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30	1.52253e+08	1.54157e+08	1.49999e+08	1.51237e+08	1.49891e+08	1.48943e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10	1.66048e+08	1.65825e+08	1.63822e+08	1.63708e+08	1.72582e+08	1.62149e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	28	28	3.28496e+07	3.19661e+07	3.27835e+07	3.08835e+07	3.2475e+07	3.2715e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	19	19	7.39386e+07	7.13197e+07	7.24732e+07	7.00506e+07	7.29399e+07	7.16943e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	52	52	4.71684e+08	4.72384e+08	4.61152e+08	4.69031e+08	4.63973e+08	4.6214e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	1	1				379786	386361	387546
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.1621e+08	1.21619e+08	1.26454e+08	1.19856e+08	1.21944e+08	1.251e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	10	10	5.30526e+06	4.2923e+06	4.44715e+06	4.01228e+06	4.05926e+06	4.30262e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	15	15	2.64542e+07	2.49851e+07	2.43047e+07	2.56482e+07	2.64472e+07	2.56601e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	3.96807e+06	3.99545e+06	4.29262e+06	5.01111e+06	4.42748e+06	5.57913e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11	2.42067e+07	2.24211e+07	2.33832e+07	2.34432e+07	2.32729e+07	2.42569e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.70254e+07	1.97102e+07	1.58095e+07	1.76123e+07	1.85808e+07	1.63785e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	1	1	967797	990864			1.30809e+06	
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.8542e+06	6.67731e+06	7.01365e+06	7.06581e+06	6.35247e+06	7.09479e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	20	20	2.93848e+07	2.85121e+07	2.83077e+07	2.88254e+07	2.92566e+07	2.82237e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	16	16	3.43725e+07	3.39244e+07	3.31371e+07	3.37734e+07	3.43795e+07	3.48493e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	5.07902e+07	5.07103e+07	5.14522e+07	5.12609e+07	4.97667e+07	5.08714e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	8	8	2.52825e+06	2.32199e+06	2.18479e+06	2.58829e+06	2.45309e+06	2.58615e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.16907e+07	1.46793e+07	1.20617e+07	1.4406e+07	1.50297e+07	1.25181e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	5	5	1.70452e+07	1.62799e+07	1.3622e+07	1.49441e+07	1.63927e+07	1.42025e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	1	1	1.61446e+06	1.93497e+06	1.30802e+06	1.72238e+06	1.67858e+06	1.59496e+06
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	1	1		1.9543e+06	1.45723e+06		1.64592e+06	
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	2.0468e+06	3.06872e+06	2.87372e+06	2.64287e+06	3.02366e+06	2.56669e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.7364e+07	4.51333e+07	4.49362e+07	4.54045e+07	4.53185e+07	4.61367e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1				644511	632996	
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7	2.45322e+07	2.27865e+07	2.53574e+07	2.5077e+07	2.4646e+07	2.41459e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	2	2	6.91612e+06	6.59458e+06	6.06044e+06	6.95859e+06	6.43494e+06	6.31625e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6	2.76778e+07	2.75206e+07	2.75909e+07	2.62416e+07	2.70873e+07	2.6517e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	1.66988e+06	992697	1.72907e+06	1.51685e+06		1.59811e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	3	3		1.02047e+06		1.59364e+06	1.24333e+06	1.22999e+06
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	2	2	856133	883131	684366	839599	581296	647871
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	6	6	5.36218e+07	5.58272e+07	5.07302e+07	5.1956e+07	5.48916e+07	5.37255e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	2	2	2.71021e+06	2.94889e+06	3.38933e+06	2.9902e+06	2.06456e+06	2.90703e+06
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1	619256	660738	604712		531655	
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	3.26875e+07	3.28625e+07	3.44068e+07	3.13779e+07	3.38992e+07	3.26134e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	7.02266e+06	6.37287e+06	6.51915e+06	7.11087e+06	7.24919e+06	6.98087e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	2	2	4.232e+06	4.19395e+06	4.61841e+06	4.36956e+06	4.86849e+06	4.48034e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	1.0689e+07	1.05628e+07	1.17053e+07	1.01836e+07	1.03325e+07	1.13021e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	9.853e+07	9.90263e+07	9.93501e+07	9.93926e+07	9.91971e+07	9.97051e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	4	4	1.58294e+07	1.75638e+07	1.785e+07	1.79863e+07	1.76105e+07	1.77527e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	4.1146e+07	4.15769e+07	4.26746e+07	4.17221e+07	4.09441e+07	4.2174e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5	1.63881e+07	1.46999e+07	1.45124e+07	1.38909e+07	1.51148e+07	1.49998e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	875744			771763	883965	
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	6.92874e+07	6.63618e+07	7.12018e+07	6.46183e+07	6.93034e+07	7.09137e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.15958e+07	1.33434e+07	1.17027e+07	1.18988e+07	1.34212e+07	1.16698e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	10	10	3.22453e+06	3.78653e+06	3.16124e+06	3.37961e+06	3.89907e+06	3.36514e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	3	3	9.74861e+06	6.31653e+06	9.46002e+06	9.68994e+06	9.7759e+06	1.04074e+07
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	13	13	7.91442e+07	8.29172e+07	7.88076e+07	8.3315e+07	8.15732e+07	8.31218e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	8	8	1.03387e+07	9.67628e+06	1.00539e+07	8.95101e+06	1.0048e+07	9.986e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.12699e+08	1.05967e+08	1.1102e+08	1.0646e+08	1.04515e+08	1.02949e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	28	28	1.35795e+08	1.33633e+08	1.32019e+08	1.31649e+08	1.31491e+08	1.33503e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	8	8	9.35741e+06	8.54631e+06	9.23883e+06	9.59856e+06	8.96284e+06	9.33852e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.20323e+09	1.25397e+09	1.20797e+09	1.25254e+09	1.25048e+09	1.16781e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	7	7	6.60617e+08	6.64852e+08	6.37574e+08	6.77743e+08	6.64563e+08	6.83117e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	5.05908e+08	4.82787e+08	4.71856e+08	4.89742e+08	4.97195e+08	4.65984e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.21824e+09	1.22666e+09	1.21275e+09	1.25511e+09	1.15735e+09	1.19622e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	8.23211e+08	7.79967e+08	7.97428e+08	8.02526e+08	8.14276e+08	8.13409e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.05061e+09	1.10001e+09	1.10262e+09	1.10859e+09	1.1556e+09	1.07473e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	44	44	1.72191e+09	1.76949e+09	1.72854e+09	1.71678e+09	1.74517e+09	1.69111e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3	2.74813e+06	2.10777e+06		3.06886e+06	2.46174e+06	
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	2	2		1.57596e+06			1.66471e+06	1.85455e+06
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	3.30208e+06	3.06601e+06	3.50092e+06	3.07741e+06	3.36744e+06	2.9421e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	938466	968012				
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	15	15	1.56079e+07	1.51053e+07	1.45845e+07	1.54757e+07	1.5643e+07	1.50316e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	1.13702e+06	1.5935e+06	1.45249e+06	1.19228e+06	907909	1.69293e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.60069e+08	3.79374e+08	3.6113e+08	3.82482e+08	3.36474e+08	3.64222e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.59918e+07	2.53996e+07	2.67114e+07	2.584e+07	2.54343e+07	2.65325e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	7.62815e+06	6.98039e+06	7.3666e+06	6.52528e+06	6.23591e+06	6.78936e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	4.43964e+06	4.34792e+06	4.19572e+06	4.34935e+06	4.5385e+06	4.38539e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.49831e+07	4.29797e+07	4.51412e+07	4.2905e+07	4.1523e+07	4.51504e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.46529e+07	2.65009e+07	2.66102e+07	2.66898e+07	2.61294e+07	2.59661e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	5	5	9.20946e+06	8.94853e+06	9.02011e+06	9.14318e+06	9.2381e+06	9.1872e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.42886e+07	1.23114e+07	1.33199e+07	1.31512e+07	1.33977e+07	1.49953e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	12	12	5.67306e+06	5.77555e+06	5.02061e+06	5.52493e+06	5.92272e+06	5.32782e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	584382		472311	487582	553813	706525
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	4.06503e+06	4.09603e+06	3.56227e+06	3.62159e+06	4.08433e+06	3.90909e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.41669e+08	3.29525e+08	3.34662e+08	3.16386e+08	3.12327e+08	3.27548e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	14	14	3.69018e+07	3.75822e+07	3.78221e+07	3.7608e+07	3.78389e+07	3.67075e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	2.08276e+08	1.95465e+08	2.02419e+08	1.94347e+08	1.92967e+08	2.0418e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	7	7	3.71229e+07	3.61269e+07	3.80808e+07	3.73866e+07	3.76912e+07	3.76243e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.21142e+07	4.21798e+07	4.38985e+07	4.22055e+07	4.03235e+07	4.17976e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	3.68691e+06	3.88852e+06	3.77993e+06	3.80817e+06	4.2085e+06	4.42771e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	8.54019e+06	7.89307e+06	7.48377e+06	8.25172e+06	8.23259e+06	8.56612e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	5.22899e+06	6.61865e+06	6.8351e+06	5.31885e+06	6.51509e+06	6.1475e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	4	4	8.88887e+06	7.83828e+06	9.22801e+06	8.7575e+06	8.65065e+06	7.56833e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	15	15	2.27383e+07	2.31191e+07	2.31241e+07	2.24949e+07	2.19662e+07	2.22115e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	1.81379e+06	1.69506e+06	1.98623e+06	1.65433e+06	1.71832e+06	1.89253e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5	1.03725e+07	1.00777e+07	1.04174e+07	9.95319e+06	1.12317e+07	1.13406e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	4.83374e+07	5.05652e+07	5.08205e+07	5.01034e+07	5.02495e+07	5.06487e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	1.01513e+07	9.25254e+06	9.91764e+06	9.49388e+06	9.8588e+06	9.3174e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	17	17	1.0026e+08	1.03014e+08	1.00677e+08	1.03496e+08	1.02934e+08	9.68669e+07
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.48438e+07	6.0308e+07	6.79319e+07	6.06117e+07	6.14575e+07	6.17994e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	5	5	8.22409e+06	1.00237e+07	7.86189e+06	7.90537e+06	8.84833e+06	1.0098e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.18246e+08	2.16014e+08	2.19985e+08	2.16229e+08	2.13572e+08	2.08662e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.25625e+06	1.30626e+06	1.59165e+06	1.19765e+06	1.10553e+06	1.49691e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.53155e+07	1.55098e+07	1.57979e+07	1.62774e+07	1.55646e+07	1.54862e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	2.21753e+06	2.10644e+06		2.14097e+06	2.1625e+06	2.17228e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.74038e+08	3.12777e+08	3.14371e+08	3.10113e+08	2.90004e+08	3.63384e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.7015e+07	4.30846e+07	4.46327e+07	4.2508e+07	4.22403e+07	4.63121e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.54262e+07	1.58981e+07	1.53421e+07	1.56191e+07	1.69726e+07	1.61682e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		765267		588563	1.00195e+06	604209
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	6	6	1.56805e+07	1.44707e+07	1.63418e+07	1.37124e+07	1.55527e+07	1.54445e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	10	10	4.04284e+06	4.27531e+06	3.80617e+06	4.53641e+06	4.86804e+06	4.38816e+06
