protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q47157	296056.69622905046	376021.7500000002	339101.24716378684	323218.21527302306	314733.9448018254	268493.00817161	Q47157	Q47157		yafO	0	0.29597574131490734	0.15774773888958202	False	0.023481998925308976	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P24173	1056349.8668515028	1030233.7110973636	953719.9692756722	930144.4448478152	761392.9430473342	1025214.014075543	P24173	P24173		rfaC	0	0.2965574083595759	0.16233281421625073	False	0.023508866200967222	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8G3	12452835.025912857	12687067.621088209	12554901.319169069	12776262.269737436	11810018.747251095	11546423.57009425	P0A8G3	P0A8G3		uxaC	0	0.29700515482264517	0.061060422449299594	False	0.02353573347662547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76014	7984494.654474727	6691001.634260645	6338082.693452501	6507289.675029083	6507838.105945939	5901419.454198536	P76014	P76014		dhaL	0	0.29706694991505533	0.15167311617149012	False	0.023562600752283717	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6Z3	217814002.45308787	227133124.9140454	220693105.14162576	215607769.9082469	218363159.38681024	220044089.08124495	P0A6Z3	P0A6Z3		htpG	0	0.29711924487211366	0.025418870015803452	False	0.02358946802794197	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76536	53198468.6609185	54253521.65532064	57118302.88056617	52525653.55396058	54174481.85318458	52956824.01092999	P76536	P76536		yfeX	0	0.2971812268018598	0.04372849535929379	False	0.023616335303600217	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P05020	21028889.69788689	20810324.834962305	20578756.186135825	20638103.13420828	21930238.019116294	21416806.76865474	P05020	P05020		pyrC	0	0.2973932287278065	-0.035775614761392946	False	0.023643202579258463	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ABF1	14849265.465206929	15169762.482098794	15685424.218797112	15154435.436583346	14740041.617084889	14771773.564355427	P0ABF1	P0ABF1		pcnB	0	0.2984592775544502	0.03314955129241521	False	0.023670069854916712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6W3	1430759.473541452	1569994.2500000005	1389106.4610549891	1456571.4224599805	1577349.0418057733	1618305.8685116132	P0A6W3	P0A6W3		mraY	0	0.29864483176491313	-0.08374629504665158	False	0.023696937130574962	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P33235	10874255.254320314	12392198.5716246	12214554.751534857	10370599.90226715	11436438.37315276	11498769.71820392	P33235	P33235		flgK	0	0.2997171767567209	0.09127323815058068	False	0.02372380440623321	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P19934	2553363.504948462	2800078.961431325	2744176.045682767	2738606.56544012	3013884.76850102	2760038.5286043715	P19934	P19934		tolA	0	0.299774912074441	-0.07209027658247547	False	0.023750671681891457	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9C3	35940067.673698395	38503985.861494906	37638673.98761287	37202888.71024726	38962923.85810434	39658738.65940548	P0A9C3	P0A9C3		galM	0	0.30039296636650265	-0.04737712337636597	False	0.023777538957549704	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23845	20754701.618810512	19527572.31535213	19141579.34269076	19745995.163387325	18946175.71751222	18569542.22602429	P23845	P23845		cysN	0	0.3005586224238872	0.053471325940696424	False	0.023804406233207957	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9N4	19214369.30417567	18641828.069328457	19767997.996698957	19626441.54872037	19694082.38048837	19650927.949819557	P0A9N4	P0A9N4		pflA	0	0.30108304862182295	-0.033342013043050935	False	0.023831273508866203	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P07822	431419.5054291716	397850.06250000006	335859.5560114743	478246.3742633281	392455.6050615545	427866.05181142094	P07822	P07822		fhuD	0	0.30155455484078103	-0.15643174928594664	False	0.023858140784524452	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AD57	3530395.765806874	3503532.2245778814	3372165.027771855	3579658.112634461	3829188.9731129897	3454190.213319912	P0AD57	P0AD57		ispB	0	0.3027154981310298	-0.06199902778867685	False	0.0238850080601827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6Y5	14301644.360581242	14415677.825280922	14584850.537914837	13642945.612584049	14183754.068316575	14474010.801143656	P0A6Y5	P0A6Y5		hslO	0	0.3027465252666999	0.03375752020209033	False	0.023911875335840944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P22634	4573177.9951944165	4378633.981946684	3893598.481872537	4428530.849882693	4640196.357564207	4605855.407792122	P22634	P22634		murI	0	0.30341258987102115	-0.09024380829683068	False	0.023938742611499197	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AB80	33622350.34426804	34586107.30151053	34583279.20073181	33681061.12996481	33953838.596396625	33843032.5373563	P0AB80	P0AB80		ilvE	0	0.30388667978440526	0.01855826663957962	False	0.023965609887157444	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8I8	9012803.06474206	8764078.619146032	8444604.466805696	9449395.958843982	9058981.94995886	8690077.457858404	P0A8I8	P0A8I8		rlmH	0	0.3051802047664865	-0.05277526613970979	False	0.023992477162815693	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEX5	3666358.016530752	3581868.724570754	3487593.5785493287	3762360.7673357306	3547057.1901368126	4172710.010502656	P0AEX5	P0AEX5		prkB	0	0.30651468844534113	-0.0969576084568586	False	0.02401934443847394	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P15067	2009071.55997899	1661633.1799667636	1662499.9486041924	1492991.6410250205	1637552.230534922	1717542.1095162877	P15067	P15067		glgX	0	0.30688277622785304	0.13758741444577233	False	0.024046211714132185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
Q46868	23452837.757955298	24309125.678466115	22378722.892095752	22978434.30931107	24976007.0594247	25778826.717580702	Q46868	Q46868		yqiC	0	0.30695816216795274	-0.07206415561990723	False	0.02407307898979044	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P39274	3897167.1492456095	4093540.6777512697	4157740.463863438	3905015.210163192	4537724.41458954	5058547.380108911	P39274	P39274		yjdJ	0	0.3075177113905302	-0.15232488656214813	False	0.024099946265448684	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23908	3846230.4618275007	3695631.7222511377	3540749.1629689094	3738066.493375113	3226835.595484976	3495049.784493588	P23908	P23908		argE	0	0.3075586922059746	0.08342164363575018	False	0.024126813541106934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P52061	18697497.172113158	18555496.09871555	17199917.944438178	17719737.20839872	17458985.415128835	17338651.940579753	P52061	P52061		rdgB	0	0.3076076311525292	0.05221438661801465	False	0.02415368081676518	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P30864	479927.91340529127	606503.9374999994	54369.24139359069	344054.6100526056	30121.843538232297	65127.24567499205	P30864	P30864		yafC	3	0.30890786419809313	1.376756715086515	False	0.02418054809242343	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P14081	7432789.948372687	7746520.668301124	7449914.614399997	7758539.191419575	7512914.3983703805	7869856.3180697	P14081	P14081		selB	0	0.30905026141250036	-0.03228333901011058	False	0.02420741536808168	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AG90	57430546.87994468	57550362.40242637	57207699.89996411	57767555.59772303	55746830.755014576	56197940.552014485	P0AG90	P0AG90		secD	0	0.30914473047857677	0.020898349515642383	False	0.024234282643739925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P31460	1280177.5759372516	1455964.875	1489430.705473198	1311078.5122663898	1301475.5249786256	1350997.653344286	P31460	P31460		dgoR	0	0.309246600523643	0.09235325031002957	False	0.024261149919398175	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AAB6	62872620.072954886	64397800.690146126	61891566.55073949	69498262.65489914	62483700.00991349	65406743.80198194	P0AAB6	P0AAB6		galF	0	0.30953228105750263	-0.06141724503498901	False	0.024288017195056424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P06612	36075996.85803628	37373362.71663784	35838014.527304605	35912563.78287296	35851238.77253977	35600508.71876871	P06612	P06612		topA	0	0.3100384450401601	0.02561222699034104	False	0.02431488447071467	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P14175	2643711.786582049	2712451.205778572	2884034.204676636	2848312.9297690946	2743945.387180387	3063401.208711009	P14175	P14175		proV	0	0.3103756941938931	-0.07096488809895862	False	0.02434175174637292	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P04995	23802290.828701586	22577809.208485533	23271365.66865076	23653775.92609242	23714890.55234676	23710552.09179556	P04995	P04995		sbcB	0	0.311404630597466	-0.029274108372239135	False	0.024368619022031166	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AG16	2841365.1431010985	2655809.6036999333	2441862.004774776	2623436.989410215	2521548.301451203	2122672.9159223987	P0AG16	P0AG16		purF	0	0.3119011309908764	0.12747340270878751	False	0.024395486297689416	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P36928	3349947.48182296	3031361.3814760763	3592320.0083169783	3374366.650092866	3500893.9127036403	3840276.31506626	P36928	P36928		yegD	0	0.3132789555789898	-0.10351370977835311	False	0.024422353573347665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7C2	17139402.24312562	17314445.845997263	16810935.78133981	15991341.391824445	16702082.108201789	17180384.67504651	P0A7C2	P0A7C2		lexA	0	0.31342423592216284	0.03968574679595062	False	0.02444922084900591	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0C0L2	21813122.667690035	21165623.644043736	23549419.389170825	21002894.05378786	20977797.120389752	21705575.645014275	P0C0L2	P0C0L2		osmC	0	0.31394580158667784	0.06298295050695245	False	0.02447608812466416	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8X0	28686113.691731147	29149382.730747946	27658890.32567901	29452466.52784075	29108435.96040637	28716030.797552686	P0A8X0	P0A8X0		yjgA	0	0.31442419489283435	-0.029770708532847676	False	0.024502955400322407	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A873	21527317.18920357	24840805.06597617	22952373.368759707	23641142.18571517	24250330.14918438	25310469.195055038	P0A873	P0A873		trmD	0	0.3164403178014398	-0.07859994407790531	False	0.02452982267598066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P45799	5024147.936914464	5655768.894166285	5737366.725250778	5192286.948434815	5204230.698367207	5126592.065009031	P45799	P45799		nudE	0	0.3165571416039559	0.08079783650137132	False	0.024556689951638906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P45523	205605765.34113905	207704812.33035773	209642617.85012704	206431251.9319294	207390149.1094505	201359012.98400867	P45523	P45523		fkpA	0	0.31662306191188494	0.018114201166616134	False	0.024583557227297152	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P17952	8767673.095379421	8977593.2256174	9834598.168799303	9719203.81645604	9222607.08444503	10036378.21349347	P17952	P17952		murC	0	0.3177088608115191	-0.0713520734102565	False	0.024610424502955402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P41409	2273967.5066294256	2280557.2931970223	2230263.9890645253	2346661.9606794035	2239731.196963124	2332715.7841344154	P41409	P41409		rihA	0	0.3181040088651376	-0.028282351239818242	False	0.024637291778613648	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEC3	5005983.070076355	4548934.475971799	4357853.762662024	4425237.347017176	4567585.811379322	4102325.172768592	P0AEC3	P0AEC3		arcB	0	0.3194128959913924	0.08737741994315358	False	0.0246641590542719	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P69741	5162913.961495545	5161832.505156339	5372026.3010801645	5621187.779432555	5202934.110080039	5367688.585706089	P69741	P69741		hybO	0	0.31974613928232815	-0.04479633480070567	False	0.024691026329930147	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76316	5232726.813732219	5838467.730930865	5469120.3973443685	5731583.574424751	5976523.218943529	5569001.022515858	P76316	P76316		dcyD	0	0.3202536014204106	-0.06287502593379093	False	0.024717893605588393	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AF98	1034915.9404163142	963482.124999999	947010.9350982668	1027349.9839030984	1026839.8418139633	997258.8228243042	P0AF98	P0AF98		lptF	0	0.3208171908102431	-0.05102633104923439	False	0.024744760881246643	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P00490	48915454.30556577	50276624.165050976	49138420.22714462	49019753.77922874	50831622.47612979	51404876.18306333	P00490	P00490		malP	0	0.32090159134735297	-0.02817951457843006	False	0.024771628156904892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P26602	2057461.8171944984	1871522.489232494	2050297.215123132	2207215.4922372787	2156143.184323204	1953208.67278381	P26602	P26602		ubiC	0	0.32104314256056465	-0.07916862012925577	False	0.024798495432563142	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7D4	172736428.94947058	183650869.5303004	181129596.33845177	184207619.8033036	181227792.5657617	185020050.93182293	P0A7D4	P0A7D4		purA	0	0.32120558509460756	-0.034315740668409825	False	0.024825362708221388	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A998	55340373.000000365	56548045.43068394	63098513.81043563	53933437.13466152	56761039.53370372	54845416.4778343	P0A998	P0A998		ftnA	0	0.3213190274913987	0.0800682565164334	False	0.024852229983879634	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7V8	599660210.1425053	620927985.7286986	624978553.2151512	599138763.0615233	599670320.3120213	614423839.479893	P0A7V8	P0A7V8		rpsD	0	0.32202782367472615	0.02549965527410263	False	0.024879097259537884	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P39099	32553101.185850203	31779909.07856468	33696533.92585005	33014838.68238775	34332887.640907794	33081530.421484627	P39099	P39099		degQ	0	0.32231808307034876	-0.03489109205177164	False	0.024905964535196133	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P68919	210150941.1238364	239050227.56514803	219749628.0654928	221179529.23929307	236440615.868248	256812208.58547324	P68919	P68919		rplY	0	0.3223221205123268	-0.09489731522323518	False	0.024932831810854383	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P00961	127602829.3959766	124330408.5064283	127815738.81252894	126030852.19499686	125652957.29900396	123128013.41682284	P00961	P00961		glyS	0	0.32237824619317484	0.018879615698268657	False	0.02495969908651263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P18196	2748246.6756521086	2766398.240613877	2233942.1622008206	2710034.07945297	2932591.3376034177	2788963.105310944	P18196	P18196		minC	0	0.32266971164509906	-0.12187119728614475	False	0.024986566362170875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P33913	1459482.9445673418	1460715.430483664	1573871.7015997584	1257996.5828022866	1454155.606300097	1492349.331948968	P33913	P33913		yejA	0	0.3231587111529807	0.09608785382314398	False	0.025013433637829128	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A832	13325607.762987878	13876193.788973024	12957505.314396726	12980065.392497431	13099736.803814149	13040806.734710632	P0A832	P0A832		smpB	0	0.32357406578008113	0.03780554245725787	False	0.025040300913487374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACB0	9580672.966781972	10121422.822903708	10173329.974265868	10088897.286068097	10518596.623038908	10079645.120576965	P0ACB0	P0ACB0		dnaB	0	0.3239783288521032	-0.038674875688883704	False	0.025067168189145624	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P03004	11840776.799878476	10738626.704033842	10450645.394465448	10642599.086241463	10145004.058638472	10594153.735834096	P03004	P03004		dnaA	0	0.32491497369580136	0.07385298281094299	False	0.02509403546480387	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P25524	6088346.822935173	5878477.485567314	6339896.227781286	6370122.66769788	6162388.217895948	6297882.247911516	P25524	P25524		codA	0	0.3249528586450301	-0.04068975021829759	False	0.025120902740462116	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P12008	7122102.012197956	7400952.980858255	8071952.4891975215	7508662.738458293	7086720.150442741	6818400.206905308	P12008	P12008		aroC	0	0.3250579332253591	0.07746434078394594	False	0.02514777001612037	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37388	827365.4508262341	901688.0625	772905.4417481011	100963.63880373628	811021.9398840442	726620.2252934751	P37388	P37388		xylG	1	0.32681032624154943	0.6105892921124171	False	0.025174637291778615	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACP1	15465085.076194204	15313054.020980006	15317045.760913968	15547111.056660436	14858404.599493396	14606466.525331885	P0ACP1	P0ACP1		cra	0	0.32695838040984176	0.03430695565818546	False	0.025201504567436864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P30870	2395897.509769886	2701814.006380537	2790420.005814984	2620057.592083894	2820913.123159192	2977015.7383133	P30870	P30870		glnE	0	0.3273853570628825	-0.09379158151167451	False	0.02522837184309511	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P75914	19340929.11971336	20114087.35659381	19772060.460203998	20452808.92429461	19504928.88319686	21565884.4122858	P75914	P75914		ycdX	0	0.32851220420746063	-0.054883559016664946	False	0.02525523911875336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P11557	21698639.7372998	22716271.655103955	22030586.554297525	21884555.590370987	22965863.50302876	23610821.51770916	P11557	P11557		damX	0	0.32871574346449445	-0.04311598401502106	False	0.02528210639441161	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8V6	25675085.52372234	25208037.66538728	27431135.09539112	25051984.972840235	25483364.051256623	25188122.943154912	P0A8V6	P0A8V6		fadR	0	0.32934232098904404	0.04853443468227354	False	0.025308973670069856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACK2	2113914.8768020724	2152692.828172968	2228232.147098867	2066578.964038043	2148644.760871668	2137640.9779376187	P0ACK2	P0ACK2		agaR	0	0.32963329090092947	0.03188665819927815	False	0.025335840945728105	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AA53	3892046.518674472	3761746.036152184	3619426.6264009946	4482435.478564613	3686029.308324048	3992557.415892523	P0AA53	P0AA53		qmcA	0	0.3303906222631261	-0.10936495012998322	False	0.02536270822138635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0C0L9	1646166.3018933649	1674158.3749999993	1580483.729861158	1635253.511444447	1511498.3132276505	1599606.3190773695	P0C0L9	P0C0L9		iscX	0	0.33079751057432805	0.046198781412452226	False	0.0253895754970446	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AD01	1034090.2584520984	885657.9374999995	909211.8746692135	1034749.8097182418	929503.2347096722	1074257.5783147498	P0AD01	P0AD01		dcuR	0	0.33093552917360836	-0.10309252165804264	False	0.02541644277270285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEV9	258489.1006832996	342956.5624999997	379303.9044525414	331018.95243911364	391530.016175622	401084.8663421229	P0AEV9	P0AEV9		hycI	0	0.3317965000971177	-0.19621527338385944	False	0.025443310048361097	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P21829	7149740.299639461	7333060.360314351	6994387.193287718	7562780.098988324	7142702.421854297	7294686.689398849	P21829	P21829		ybhA	0	0.332044887046282	-0.034709515694754216	False	0.025470177324019346	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P25746	12671372.482852098	13888492.030913915	12960138.893253269	12697313.032578915	12757011.6533178	12672491.448683038	P25746	P25746		hflD	0	0.33322539232905873	0.0517770106932045	False	0.025497044599677596	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P61887	3377570.203592631	2871892.907066777	3072363.013630683	3132505.0009975936	2861682.601316613	2673977.153445053	P61887	P61887		rmlA2	0	0.33414002395123293	0.1048860282158961	False	0.025523911875335842	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P15770	10811775.509584896	10957468.999887668	11865562.298441809	10246423.050634958	10896691.378235592	11103884.43033994	P15770	P15770		aroE	0	0.33460149367518544	0.06079007255466355	False	0.02555077915099409	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AGG4	12957895.59205024	11801039.850200051	11561396.677150438	13647310.430400277	12755341.505827831	12017086.573530244	P0AGG4	P0AGG4		trxC	0	0.33525486623876766	-0.08107030490562556	False	0.025577646426652337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AF93	228787206.8544008	232913376.11273643	225078077.49388763	236274352.3551685	241021965.3723525	226280259.2347736	P0AF93	P0AF93		ridA	0	0.3356968239717941	-0.03486224157926273	False	0.025604513702310587	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6H8	1011998.6977286356	947031.3422191282	758263.9977981382	807041.0039664517	818168.2641614617	806902.2476749886	P0A6H8	P0A6H8		cls	0	0.3379059792171139	0.15996130776070847	False	0.025631380977968837	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEB7	13948226.459192645	14128306.095565252	13234362.159649316	13312966.628789354	13249129.483871875	13700466.876845904	P0AEB7	P0AEB7		yoaB	0	0.33808771163890194	0.037083293867449955	False	0.025658248253627083	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ADU5	18460642.79255137	17704274.134118535	18096546.322773512	18240822.265253343	17193763.719019942	17588813.82848991	P0ADU5	P0ADU5		ygiW	0	0.3392149448711422	0.033298775303814684	False	0.025685115529285332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P78055	1701859.2535601514	1539431.7728025622	1046034.0295019462	1657105.218424969	1701381.7336332125	1664565.1167237167	P78055	P78055		fsaA	0	0.33949811333114066	-0.22848642664315225	False	0.02571198280494358	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37631	3245750.4747850266	3387758.9170126542	3115976.0990836965	3185670.430418999	3121009.503404192	3150652.096131543	P37631	P37631		yhiN	0	0.33997258139256953	0.04389283755257275	False	0.02573885008060183	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ABN5	4351071.999758471	4541248.631084355	4289478.114218476	3838303.81326786	4346005.913713476	4354044.195373185	P0ABN5	P0ABN5		dcuA	0	0.3403163604327966	0.07219929054520031	False	0.025765717356260077	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACR9	38520007.48636594	40434449.45512085	42500145.0692465	41457532.08687048	41034834.146795474	43497001.6793515	P0ACR9	P0ACR9		mprA	0	0.3428796158295184	-0.05288483574797013	False	0.025792584631918324	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37648	22117371.3641679	21772832.77489365	21633550.496760253	21357164.676837344	21851669.7937692	21658995.426641595	P37648	P37648		yhjJ	0	0.3429973900810108	0.014514853134558208	False	0.025819451907576573	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0C0T5	539495.1488242329	682819.9999999994	534919.6619574581	589309.3934424727	733563.3465666956	642035.0802689228	P0C0T5	P0C0T5		mepA	0	0.34333079140134987	-0.16115464833556983	False	0.02584631918323482	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P37655	5167561.19684893	5451663.339776678	5217998.447085224	5339622.858862746	5301919.561242899	5714868.317424429	P37655	P37655		bcsQ	0	0.343980985856309	-0.04653681224724796	False	0.025873186458893072	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76193	7631330.5648235455	7406184.900042194	7567526.193592724	7660998.682029158	7230091.002652891	6964323.93393144	P76193	P76193		ynhG	0	0.34422244284332104	0.04865389466848239	False	0.02590005373455132	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AE39	4408522.784424707	4580785.976586936	4412915.649696535	4701174.743923622	4461614.796585484	4533342.048301928	P0AE39	P0AE39		ypdB	0	0.34431341825104045	-0.031295998613512906	False	0.025926921010209564	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23893	58821607.82091865	58538041.40561772	61105252.172438666	62200772.20473401	59423848.326763175	60521600.11267044	P23893	P23893		hemL	0	0.3444226598689192	-0.029456692826292766	False	0.025953788285867814	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P75713	502592.9104337407	666808.2499999993	534297.9397584425	504309.3834140002	474328.8856585061	538896.5404092877	P75713	P75713		ylbA	0	0.34448922379409525	0.16694094598365733	False	0.025980655561526064	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P13024	22230024.606346525	21891839.054793656	22086941.59210977	21899589.190770604	22594533.83767938	22553506.994950768	P13024	P13024		fdhE	0	0.3447334384552504	-0.018163240193680166	False	0.026007522837184313	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEV1	222030.2978681334	255104.85940000025	203887.2114428993	214250.0550900126	206713.19464919943	204993.23115787952	P0AEV1	P0AEV1		hnr	0	0.3450447013957102	0.121639826986291	False	0.02603439011284256	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACF4	103308248.61228284	109078674.94695912	101101613.29882044	111093453.70086756	111410671.5578572	102823088.40369648	P0ACF4	P0ACF4		hupB	0	0.34573745686617696	-0.05347881919658775	False	0.026061257388500805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ADA1	3386205.553149071	3306470.558917024	3453434.954208421	3421267.9740590164	3273699.950071984	3185450.57689175	P0ADA1	P0ADA1		tesA	0	0.34611779025541833	0.03828280250878439	False	0.026088124664159055	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
