Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q01080	Q01080		RPA49		3.52587e+06	1.66206e+06	3.21361e+06	1.41741e+06	3.09367e+06	1.66919e+06	3.27182e+06	3.03422e+06	1.61812e+06	2.99458e+06	2.99614e+06	3.25405e+06	1.74923e+06	1.736e+06	1.47279e+06	1.71467e+06	1.64327e+06	2.94438e+06
Q01081	Q01081		U2AF1		3.04107e+07	2.64125e+07	2.9974e+07	2.85527e+07	2.99366e+07	2.4767e+07	3.15436e+07	2.99802e+07	3.05884e+07	2.71507e+07	3.01157e+07	3.07726e+07	3.1638e+07	2.82944e+07	2.82712e+07	2.33968e+07	3.01008e+07	3.21673e+07
Q01082	Q01082		SPTBN1		1.70276e+06	1.80805e+06	1.65104e+06	1.70212e+06	1.43641e+06	1.87133e+06	1.79606e+06	1.63851e+06	1.8509e+06	1.68411e+06	1.71501e+06	1.70578e+06	1.67732e+06	1.71781e+06	1.70061e+06	1.50669e+06	1.71176e+06	1.65363e+06
Q01085	Q01085		TIAL1		1.43089e+07	1.51501e+07	1.38182e+07	1.46505e+07	1.28904e+07	1.3519e+07	1.4151e+07	1.41928e+07	1.39811e+07	1.22339e+07	1.3352e+07	1.42816e+07	1.4009e+07	1.39048e+07	1.38987e+07	1.25086e+07	1.37862e+07	1.40297e+07
Q01105	Q01105		SET		1.0761e+08	1.16407e+08	1.05973e+08	1.10022e+08	9.69666e+07	1.10608e+08	1.11471e+08	1.11521e+08	1.14305e+08	1.0324e+08	1.12472e+08	1.0957e+08	1.12916e+08	1.09997e+08	1.04919e+08	1.05378e+08	1.09102e+08	1.05225e+08
Q01130	Q01130		SRSF2		7.26726e+07	8.61346e+07	6.51282e+07	8.56948e+07	7.1352e+07	7.63826e+07	6.22372e+07	7.63472e+07	8.18249e+07	5.06189e+07	7.91693e+07	7.10868e+07	7.99426e+07	8.33724e+07	7.22114e+07	5.6631e+07	8.07484e+07	5.89439e+07
Q01415	Q01415		GALK2		3.53193e+06	3.03953e+06	3.49575e+06	3.12866e+06	2.96867e+06	2.76582e+06	3.27593e+06	3.09079e+06	3.49929e+06	2.90375e+06	3.19605e+06	3.29797e+06	3.42556e+06	3.35294e+06	3.19345e+06	3.08277e+06	3.24272e+06	3.03188e+06
Q01433	Q01433		AMPD2		366747	482629	352006	221367	246866	186529	384191	271400	424569	290441	235620	298420	352753	226492	200876	194769	291516	242184
Q01469	Q01469		FABP5		9.59452e+06	1.01743e+07	9.14567e+06	9.2529e+06	8.32114e+06	1.00437e+07	9.52449e+06	9.22878e+06	9.48485e+06	9.01042e+06	9.25066e+06	9.13838e+06	9.37703e+06	9.4174e+06	9.20502e+06	9.19555e+06	9.43418e+06	9.31238e+06
Q01476	Q01476		UBP2		930060	406051	897559	326136	750477	447944	892217	751272	366664	1.03492e+06	774474	968115	403575	317702	333080	302104	414489	793276
Q01477	Q01477		UBP3		2.44366e+06	1.07986e+06	2.41937e+06	1.11408e+06	2.41698e+06	1.28061e+06	2.18461e+06	2.14786e+06	1.17561e+06	2.17957e+06	2.30091e+06	2.22476e+06	1.19703e+06	1.20127e+06	1.02904e+06	864457	1.18067e+06	2.17202e+06
Q01484	Q01484		ANK2		1.20635e+06	1.14952e+06	1.3612e+06	1.35303e+06	2.67207e+06	2.29363e+06	1.52955e+06	1.23421e+06	1.49292e+06	1.411e+06	2.01649e+06	1.74246e+06	1.7509e+06	1.67403e+06	1.30093e+06	1.19262e+06	2.15967e+06	1.22892e+06
Q01518	Q01518		CAP1		7.53295e+07	7.8949e+07	7.56638e+07	7.95772e+07	6.56691e+07	7.70774e+07	7.38581e+07	7.58574e+07	7.76313e+07	6.7877e+07	7.01822e+07	7.16773e+07	7.34779e+07	7.65063e+07	7.45663e+07	7.18942e+07	7.03971e+07	7.10484e+07
Q01532	Q01532		LAP3		6.7819e+06	3.11612e+06	6.86321e+06	3.18562e+06	6.71937e+06	3.72516e+06	6.00208e+06	6.20984e+06	3.1702e+06	5.37734e+06	6.66273e+06	6.85413e+06	3.49619e+06	3.41537e+06	3.11326e+06	2.17188e+06	3.53747e+06	5.92816e+06
Q01560	Q01560		NPL3		1.89422e+07	8.50884e+06	1.99551e+07	8.80127e+06	1.64978e+07	8.37276e+06	1.7874e+07	1.72455e+07	9.00641e+06	1.72416e+07	1.60874e+07	1.80767e+07	9.12396e+06	9.19544e+06	8.97859e+06	9.28522e+06	8.51778e+06	1.8284e+07
Q01581	Q01581		HMGCS1		1.47822e+07	1.59783e+07	1.50468e+07	1.60306e+07	1.30063e+07	1.55716e+07	1.43608e+07	1.437e+07	1.48572e+07	1.36498e+07	1.41375e+07	1.43694e+07	1.52429e+07	1.53834e+07	1.48414e+07	1.22936e+07	1.48864e+07	1.43443e+07
Q01628	Q01628		IFITM3		952286	288067	871218	370454	619507	221348	852694	983805	738841	700702	687856	957994	786097	805023	699428		507379	1.09293e+06
Q01650	Q01650		SLC7A5		7.05507e+06	7.09632e+06	6.72341e+06	6.96057e+06	5.37025e+06	6.66762e+06	6.96336e+06	6.88261e+06	6.62151e+06	7.29815e+06	6.26015e+06	6.8403e+06	6.95631e+06	6.91484e+06	6.85822e+06	7.73911e+06	6.79323e+06	6.69128e+06
Q01658	Q01658		DR1		1.24025e+07	1.25288e+07	1.28404e+07	1.19545e+07	1.18945e+07	1.30642e+07	1.31642e+07	1.15058e+07	1.34998e+07	1.17044e+07	1.18148e+07	1.24826e+07	1.36188e+07	1.32831e+07	1.2554e+07	1.1887e+07	1.3374e+07	1.26181e+07
Q01662	Q01662		MAP1		5.08997e+06	2.50323e+06	5.03475e+06	2.50961e+06	4.39361e+06	2.62898e+06	4.94765e+06	4.70696e+06	2.43007e+06	4.53053e+06	4.40342e+06	4.74949e+06	2.60911e+06	2.54835e+06	2.49405e+06	2.32534e+06	2.59346e+06	4.76628e+06
Q01664	Q01664		TFAP4		445929	541087	631631	649419	350605	407561	393056	474170	485779	619926	386268	514195	503058	497765	492112	723438	497061	428193
Q01780	Q01780		EXOSC10		6.11217e+06	6.69414e+06	6.20544e+06	6.64974e+06	5.77147e+06	6.94015e+06	6.15135e+06	6.2153e+06	6.43498e+06	5.45633e+06	6.35664e+06	6.41162e+06	6.77036e+06	6.64184e+06	6.39621e+06	5.75336e+06	6.66502e+06	6.29428e+06
Q01813	Q01813		PFKP		1.223e+07	1.26576e+07	1.18488e+07	1.25724e+07	1.05346e+07	1.22229e+07	1.2483e+07	1.15902e+07	1.23624e+07	1.20926e+07	1.12571e+07	1.18904e+07	1.16048e+07	1.19122e+07	1.18724e+07	1.28731e+07	1.15763e+07	1.12127e+07
Q01844	Q01844		EWSR1		3.7389e+07	2.75198e+07	3.46831e+07	6.69038e+07	3.31136e+07	7.12476e+07	3.5024e+07	3.78753e+07	3.66444e+07	2.62991e+07	3.48795e+07	3.75511e+07	3.73526e+07	3.51147e+07	3.59242e+07	2.17037e+07	3.39584e+07	3.68968e+07
Q01852	Q01852		TIM44		4.30291e+06	2.16191e+06	4.30928e+06	1.95734e+06	4.31142e+06	2.0933e+06	4.35696e+06	3.92388e+06	2.18832e+06	3.91472e+06	4.09615e+06	4.20078e+06	2.0204e+06	2.08844e+06	1.95392e+06	1.76882e+06	2.04793e+06	3.85782e+06
Q01855	Q01855		RPS15		8.2652e+07	3.90634e+07	7.92294e+07	3.46873e+07	9.40516e+07	3.18305e+07	8.08288e+07	7.8866e+07	3.74704e+07	7.38511e+07	7.70178e+07	7.29502e+07	3.96515e+07	4.66748e+07	3.54094e+07	3.47228e+07	4.16438e+07	7.12805e+07
Q01939	Q01939		RPT6		1.03726e+07	4.70673e+06	1.05612e+07	5.08688e+06	8.13145e+06	3.99428e+06	9.55264e+06	9.61269e+06	4.86325e+06	9.81015e+06	8.02745e+06	8.99204e+06	4.37462e+06	4.70133e+06	4.61691e+06	5.54378e+06	4.08759e+06	9.24805e+06
Q01970	Q01970		PLCB3		1.42614e+06	1.54382e+06	1.1003e+06	977473	1.6134e+06	1.81231e+06	1.62701e+06	1.20655e+06	1.49509e+06	1.51703e+06	1.19316e+06	1.26022e+06	1.06506e+06	1.51932e+06	1.24762e+06	1.50088e+06	1.06171e+06	1.42207e+06
Q01976	Q01976		YSA1		2.21626e+06	653334	2.42494e+06	1.13802e+06	1.72523e+06	642529	2.3465e+06	2.24516e+06	1.03239e+06	2.10571e+06	1.83877e+06	2.29626e+06	770398	807687	1.05706e+06	948304	679752	2.19807e+06
Q02046	Q02046		MTD1		1.15114e+07	5.72271e+06	1.10744e+07	5.45026e+06	1.08916e+07	5.86262e+06	9.76309e+06	1.0246e+07	5.60496e+06	9.45074e+06	1.03833e+07	1.05742e+07	5.77707e+06	5.94426e+06	5.7219e+06	4.94545e+06	5.97597e+06	1.01863e+07
Q02127	Q02127		DHODH		1.15491e+06	1.0802e+06	1.28977e+06	1.1483e+06	1.39113e+06	1.30082e+06	1.03865e+06	1.11955e+06	1.10603e+06	1.08452e+06	1.10354e+06	1.27112e+06	1.28748e+06	1.2117e+06	1.03008e+06	1.00519e+06	1.41877e+06	1.13155e+06
Q02201	Q02201		OSH6		726318	349072	531748	383623	433113	264794	800522	551494	311583	672255	530528	561879	332585	301251	384644		273367	659346
Q02218	Q02218		OGDH		4.4657e+06	4.51593e+06	4.45892e+06	4.58531e+06	4.08019e+06	4.44713e+06	4.38518e+06	4.27864e+06	4.50943e+06	4.17873e+06	4.47912e+06	4.36491e+06	4.58791e+06	4.48504e+06	4.44065e+06	4.19013e+06	4.46339e+06	4.15823e+06
Q02326	Q02326		RPL6A		7.4182e+07	3.22857e+07	7.13972e+07	3.03527e+07	6.74329e+07	2.96388e+07	6.94869e+07	6.62901e+07	3.36263e+07	6.75141e+07	6.62625e+07	7.22716e+07	3.4124e+07	3.55818e+07	2.90369e+07	2.85476e+07	3.08068e+07	6.4977e+07
Q02447	Q02447		SP3		145347	197489	151031	125708			148912	156975	152441				142275	130417	206662			165512
Q02455	Q02455		MLP1		732734	286266	823272	227791	835805	370842	751101	741475	301074	567476	775957	795573	301395	278698	223876	164351	363996	731620
Q02457	Q02457		TBF1		1.34032e+06	677321	1.21995e+06	442237	1.30912e+06	609811	1.19857e+06	1.24362e+06	494426	872705	1.19292e+06	1.14528e+06	562014	585223	580724	579191	682252	1.30422e+06
Q02486	Q02486		ABF2		3.65566e+06	1.74137e+06	4.07696e+06	1.70841e+06	3.29076e+06	1.85116e+06	3.62832e+06	3.68586e+06	1.77221e+06	3.20205e+06	3.281e+06	3.42426e+06	1.70075e+06	2.0273e+06	1.86814e+06	958186	1.76928e+06	3.59407e+06
Q02543	Q02543		RPL18A		5.15403e+07	4.86782e+07	5.15596e+07	5.01015e+07	4.77568e+07	5.79527e+07	5.56603e+07	5.10077e+07	5.29199e+07	4.98806e+07	5.33054e+07	5.35903e+07	5.17987e+07	5.68574e+07	4.91413e+07	4.32962e+07	5.17952e+07	4.87016e+07
Q02642	Q02642		EGD1		1.8181e+07	8.76213e+06	1.43886e+07	6.51109e+06	2.90843e+07	1.83205e+07	2.15162e+07	1.14522e+07	8.04476e+06	1.39176e+07	1.15565e+07	1.43136e+07	7.72704e+06	1.49894e+07	6.71067e+06	4.56279e+06	7.97226e+06	1.25135e+07
Q02647	Q02647		DYN2		562992	326307	991020	604158	897877	456594	1.08668e+06	597192	329564	797045	827931	985096	523008	435960	343377		379442	655267
Q02725	Q02725		VTC3		1.26826e+07	5.87648e+06	1.26804e+07	5.91524e+06	1.10851e+07	5.95344e+06	1.20072e+07	1.16211e+07	6.16376e+06	1.06352e+07	1.09936e+07	1.15883e+07	6.00288e+06	6.14168e+06	6.33171e+06	4.6159e+06	5.85309e+06	1.22458e+07
Q02750	Q02750		MAP2K1		1.90612e+07	2.0108e+07	1.95042e+07	1.9235e+07	1.84181e+07	2.15549e+07	2.04525e+07	2.01287e+07	2.09245e+07	1.92033e+07	2.04591e+07	1.9723e+07	2.00491e+07	2.01738e+07	1.87113e+07	1.62821e+07	1.97663e+07	1.99555e+07
Q02753	Q02753		RPL21A		7.52204e+07	3.55378e+07	7.81438e+07	3.61922e+07	7.60088e+07	3.57818e+07	6.86006e+07	6.98307e+07	3.47636e+07	6.62733e+07	7.62269e+07	7.8788e+07	3.6793e+07	3.73051e+07	3.46863e+07	3.43412e+07	3.63615e+07	7.0855e+07
Q02776	Q02776		TIM50		7.23903e+06	3.11338e+06	7.53461e+06	3.36359e+06	6.67628e+06	3.11061e+06	7.32335e+06	6.70995e+06	3.48251e+06	6.2827e+06	6.85232e+06	7.1032e+06	3.1363e+06	3.18256e+06	3.29225e+06	2.9228e+06	3.06482e+06	7.07226e+06
Q02784	Q02784		GRX5		1.90029e+06	1.10325e+06	1.95363e+06	958409	1.89552e+06	1.23227e+06	1.98498e+06	1.87317e+06	1.27363e+06	1.95604e+06	1.93735e+06	1.56126e+06	1.25816e+06	1.09835e+06	1.0942e+06	1.27836e+06	1.16291e+06	1.92563e+06
Q02790	Q02790		FKBP4		3.56905e+07	3.45522e+07	3.33628e+07	3.42785e+07	3.13829e+07	3.57941e+07	3.45249e+07	3.45028e+07	3.51046e+07	3.11156e+07	3.4662e+07	3.59528e+07	3.46576e+07	3.51217e+07	3.30426e+07	2.94367e+07	3.42608e+07	3.46814e+07
Q02795	Q02795		SWP1		7.56102e+06	3.21464e+06	7.29846e+06	3.15146e+06	5.41683e+06	2.90122e+06	7.04524e+06	7.28027e+06	2.93097e+06	6.62359e+06	6.87728e+06	7.44199e+06	3.07188e+06	3.12015e+06	2.22146e+06	3.22765e+06	2.84544e+06	7.4592e+06
Q02809	Q02809		PLOD1		587860	659195	510407	609094	615449	619236	393841	575489	466721	447509	529857	590636	669525	650635	667533	247993	565553	492150
Q02821	Q02821		SRP1		3.94351e+06	1.86955e+06	4.10248e+06	2.01501e+06	3.40001e+06	1.64343e+06	3.65412e+06	3.73454e+06	1.88086e+06	3.53652e+06	3.6551e+06	3.90453e+06	1.987e+06	1.8703e+06	1.81391e+06	1.80082e+06	1.88636e+06	3.66248e+06
Q02878	Q02878		RPL6		9.14482e+07	9.59015e+07	9.56694e+07	9.91173e+07	7.61974e+07	9.77617e+07	9.09285e+07	9.06475e+07	9.29928e+07	9.34269e+07	8.80919e+07	8.91073e+07	9.32178e+07	9.8716e+07	9.54067e+07	8.78547e+07	8.98705e+07	9.37879e+07
Q02892	Q02892		NOG1		1.49556e+06	786815	1.63935e+06	642883	1.45773e+06	840417	1.52528e+06	1.47408e+06	715341	1.40341e+06	1.52763e+06	1.39325e+06	835902	767527	767367	714711	760561	1.4509e+06
Q02896	Q02896		YDC1		576133		675449	70096.5	479130	315387	573669	510789		628525	449319	488647	234676	205684	216921		78711.1	517483
Q02978	Q02978		SLC25A11		4.50201e+06	4.60144e+06	4.52796e+06	4.67769e+06	3.54791e+06	4.26036e+06	4.70047e+06	4.52286e+06	4.70954e+06	4.62361e+06	4.00108e+06	4.30253e+06	4.47483e+06	4.59219e+06	4.67724e+06	4.78421e+06	4.32581e+06	4.5093e+06
Q03020	Q03020		ISU1		1.45044e+06	615271	1.34854e+06	442535	1.43132e+06	684374	1.55555e+06	1.12572e+06	1.13851e+06	3.30409e+06	1.32377e+06	1.55573e+06	690549	597043	566626		678113	1.13937e+06
Q03048	Q03048		COF1		8.01267e+07	4.02398e+07	8.27066e+07	3.77829e+07	7.89287e+07	3.61254e+07	8.11483e+07	7.20825e+07	3.91439e+07	7.6593e+07	7.25196e+07	7.92324e+07	3.86258e+07	3.86836e+07	3.79543e+07	3.6777e+07	3.72072e+07	7.87914e+07
Q03063	Q03063		DIG1		753513	287532	716292	277050	856372	466651	545273	656692	311907	493186	779170	780780	307804	349428	260602	57996.8	340331	694573
Q03088	Q03088		SVL3		2.40596e+06	1.11972e+06	2.32168e+06	1.35901e+06	1.59487e+06	915738	2.4747e+06	2.06458e+06	864137	2.3239e+06	1.81047e+06	2.00298e+06	1.07679e+06	1.02732e+06	1.09482e+06	1.04864e+06	1.05896e+06	2.22919e+06
Q03102	Q03102		YML131W		3.55757e+06	1.48711e+06	3.48749e+06	1.40033e+06	2.55528e+06	1.09036e+06	3.21571e+06	3.12713e+06	1.59609e+06	3.29582e+06	2.57835e+06	3.08582e+06	1.56554e+06	1.51733e+06	1.63368e+06	1.72756e+06	1.36885e+06	3.32581e+06
Q03103	Q03103		ERO1				1.232e+06	549905	1.21265e+06	531479	569033		33516		1.1027e+06	1.02334e+06	568228	530855	555574		537341	808366
Q03104	Q03104		MSC1		7.02549e+06	2.82731e+06	7.18337e+06	3.24994e+06	5.95929e+06	2.77644e+06	7.74157e+06	6.57141e+06	3.28563e+06	6.88899e+06	5.90869e+06	7.09705e+06	3.06241e+06	3.04762e+06	2.69621e+06	3.50409e+06	2.66205e+06	7.54868e+06
Q03111	Q03111		MLLT1		3.86009e+06	3.20205e+06	4.04044e+06	3.83964e+06	3.29345e+06	3.40082e+06	2.20715e+06	3.66998e+06	2.82502e+06	1.30112e+06	3.52797e+06	3.78865e+06	4.02882e+06	3.75132e+06	3.36146e+06	2.39947e+06	3.82012e+06	3.65823e+06
Q03154	Q03154		ACY1		6.51196e+06	6.72362e+06	6.75544e+06	6.98509e+06	5.73016e+06	6.45167e+06	6.54962e+06	6.65414e+06	6.81476e+06	6.53796e+06	6.37119e+06	6.58196e+06	6.84873e+06	6.91434e+06	6.67116e+06	6.67785e+06	6.62258e+06	6.70352e+06
Q03161	Q03161		YMR099C		7.42582e+06	3.65157e+06	7.92393e+06	3.91031e+06	6.66038e+06	3.15077e+06	7.56305e+06	6.8929e+06	3.76977e+06	6.70385e+06	6.59762e+06	7.15635e+06	3.50559e+06	3.67236e+06	3.3831e+06	3.55692e+06	3.11282e+06	7.29733e+06
Q03195	Q03195		RLI1		4.19117e+06	2.04378e+06	4.44108e+06	2.14362e+06	3.59836e+06	1.9087e+06	4.05962e+06	4.05708e+06	2.25224e+06	3.97788e+06	3.56546e+06	4.00695e+06	1.98481e+06	1.98758e+06	2.13719e+06	2.16385e+06	1.88009e+06	4.01159e+06
Q03219	Q03219		FPY1		2.21412e+06	989581	2.23865e+06	1.07384e+06	2.51074e+06	1.09983e+06	2.25879e+06	1.94157e+06	1.05326e+06	2.23667e+06	2.23545e+06	2.11936e+06	1.15183e+06	1.10623e+06	1.09544e+06	1.02775e+06	1.18042e+06	2.28645e+06
Q03252	Q03252		LMNB2		1.48846e+07	1.56571e+07	1.50885e+07	1.60977e+07	1.36035e+07	1.65142e+07	1.52484e+07	1.45034e+07	1.55534e+07	1.42862e+07	1.4356e+07	1.48534e+07	1.56458e+07	1.5657e+07	1.51021e+07	1.53066e+07	1.55552e+07	1.44128e+07
Q03323	Q03323		SDC1		409720	242242	622649	382295	672730	328553	444587	572493	185210	408859	566448	642308	214307	377078	323302		340649	511964
Q03435	Q03435		NHP10		1.01309e+06	460239	884703	321646	739800	351699	626571	994852	406747	564286	916853	971115	465389	485603	353125	336558	460252	922082
Q03497	Q03497		STE20		466724	83928.5	470280	189891	583244	149003	387096	404257	206287	375968	486829	439540	128927	81813.7	70137.2		175244	380933
Q03529	Q03529		SCS7		3.05349e+06	1.62757e+06	3.01741e+06	1.45906e+06	3.12792e+06	1.65126e+06	2.84072e+06	2.83965e+06	1.50417e+06	2.66493e+06	3.09884e+06	3.10242e+06	1.71612e+06	1.64476e+06	1.33473e+06	1.24909e+06	1.45432e+06	2.74431e+06
Q03532	Q03532		HAS1		2.79192e+06	1.26033e+06	2.63654e+06	1.088e+06	2.76784e+06	1.5129e+06	2.41106e+06	2.55639e+06	1.13272e+06	2.52298e+06	2.98378e+06	2.74808e+06	1.46698e+06	1.25631e+06	1.3462e+06	1.40694e+06	1.53909e+06	2.33688e+06
Q03533	Q03533		TDA1		592912	741554	691507	934100	617526	1.02112e+06	360579	707828	384871	503645	722875	467010	475092	367271	501426	563709	570511	456536
Q03558	Q03558		OYE2		8.37542e+07	3.83868e+07	8.0636e+07	3.71164e+07	7.47504e+07	4.02842e+07	7.94149e+07	7.5558e+07	3.98068e+07	6.95976e+07	7.59997e+07	8.05052e+07	4.03133e+07	3.99812e+07	3.68285e+07	3.21283e+07	3.89297e+07	7.16587e+07
Q03579	Q03579		LIP1		1.34051e+06	536927	1.16938e+06	397997	827004	428575	1.22416e+06	1.22849e+06	387753	1.25384e+06	1.02888e+06	1.01432e+06	367150	553331	562334		451593	1.05068e+06
Q03629	Q03629		YML079W		2.20809e+06	1.11113e+06	2.44454e+06	1.04429e+06	2.03113e+06	1.36333e+06	2.0276e+06	1.37787e+06	1.1339e+06	2.09699e+06	2.24569e+06	2.37503e+06	1.09407e+06	1.0261e+06	1.05734e+06	650641	1.21221e+06	1.99e+06
Q03640	Q03640		TCB3		1.00846e+07	4.77897e+06	1.04983e+07	4.84643e+06	9.02299e+06	4.81679e+06	9.48291e+06	9.31199e+06	4.85675e+06	9.5773e+06	8.84831e+06	9.25925e+06	4.90564e+06	4.53965e+06	4.55266e+06	4.81264e+06	4.75205e+06	9.52684e+06
Q03655	Q03655		GAS3		3.64095e+06	1.72907e+06	3.61826e+06	1.60546e+06	3.14026e+06	1.77462e+06	3.17626e+06	3.23408e+06	1.58777e+06	2.9034e+06	3.27974e+06	3.04603e+06	1.70081e+06	1.73616e+06	1.66244e+06	1.09844e+06	1.75307e+06	3.2165e+06
Q03690	Q03690		CLU1		1.01233e+07	4.75744e+06	1.01236e+07	4.73576e+06	8.99094e+06	4.20426e+06	9.52631e+06	9.17283e+06	4.80929e+06	8.8136e+06	8.5712e+06	9.23456e+06	4.70819e+06	4.68135e+06	4.71913e+06	4.72945e+06	4.55608e+06	9.17105e+06
Q03701	Q03701		CEBPZ		4.73572e+06	4.83045e+06	4.78938e+06	5.06387e+06	4.08182e+06	4.84576e+06	4.86505e+06	4.59273e+06	4.93368e+06	4.31522e+06	4.67535e+06	4.93813e+06	4.96445e+06	4.91745e+06	5.11665e+06	4.69266e+06	4.8468e+06	5.01365e+06
Q03761	Q03761		TAF12		964764	468615	906113	388315	1.09364e+06	563324	1.01617e+06	817056	459002	858001	1.11961e+06	972977	510999	310386	421201	277310	524415	811568
Q03768	Q03768		GIR2		2.3738e+06	1.21796e+06	2.33743e+06	1.06524e+06	2.33209e+06	1.12483e+06	2.54717e+06	2.41281e+06	1.19583e+06	2.03466e+06	2.45777e+06	2.04929e+06	1.2528e+06	1.10366e+06	1.13185e+06	1.10998e+06	1.18826e+06	2.18089e+06
Q03769	Q03769		ENT5		1.26408e+06	499701	1.19614e+06	549624	862087	483982	1.29092e+06	1.08527e+06	555118	1.07739e+06	912243	1.19248e+06	522185	490481	556107	415235	397412	1.13799e+06
Q03774	Q03774		TRM82		1.16199e+06	531225	1.29954e+06	590824	1.37078e+06	738132	1.06581e+06	973894	613154	429215	1.21e+06	1.28109e+06	621630	698894	602652	567211	686660	1.16659e+06
Q03835	Q03835		GRX3		3.42089e+06	1.63126e+06	3.62003e+06	1.56982e+06	3.47914e+06	1.64357e+06	3.13891e+06	3.09957e+06	1.73084e+06	2.47065e+06	3.15342e+06	3.32229e+06	1.76422e+06	1.671e+06	1.61935e+06	1.36782e+06	1.47811e+06	2.9409e+06
Q03862	Q03862		ARX1		3.57612e+06	1.75741e+06	3.53086e+06	1.68348e+06	3.39668e+06	1.95574e+06	3.19505e+06	3.05281e+06	1.77361e+06	2.95394e+06	3.27798e+06	3.25154e+06	1.76786e+06	1.79814e+06	1.65184e+06	1.68605e+06	1.88222e+06	3.09461e+06
Q03940	Q03940		RVB1		6.62005e+06	3.29819e+06	6.8951e+06	3.21713e+06	5.76548e+06	3.1035e+06	6.05998e+06	6.08986e+06	3.2022e+06	6.1389e+06	5.55028e+06	6.07187e+06	3.23753e+06	3.27786e+06	3.1066e+06	3.22904e+06	3.20849e+06	6.18435e+06
Q03954	Q03954		SPC19		1.02489e+06	555449	1.38604e+06	625460	1.26734e+06	521070	1.05733e+06	1.04821e+06		1.63922e+06	1.20111e+06	1.25684e+06	589396	571047	569961		602850	1.16257e+06
Q03973	Q03973		HMO1		2.54213e+07	1.37824e+07	2.81412e+07	1.46283e+07	2.94484e+07	1.54006e+07	2.41211e+07	2.40004e+07	1.31284e+07	2.46145e+07	2.6992e+07	2.64934e+07	1.48267e+07	1.37515e+07	1.31817e+07	1.32513e+07	1.49286e+07	2.39481e+07
Q04062	Q04062		RPN9		5.42421e+06	2.70089e+06	5.65089e+06	2.73623e+06	4.46785e+06	2.50361e+06	5.36625e+06	5.04881e+06	2.65879e+06	5.21309e+06	4.70843e+06	5.10058e+06	2.69636e+06	2.6832e+06	2.69078e+06	2.44033e+06	2.61674e+06	5.20448e+06
Q04067	Q04067		TIF35		1.45407e+07	7.38106e+06	1.41459e+07	7.24991e+06	1.30966e+07	6.51883e+06	1.25242e+07	1.35764e+07	6.86887e+06	1.22237e+07	1.2532e+07	1.32037e+07	6.87615e+06	6.9727e+06	7.11094e+06	6.5733e+06	6.886e+06	1.34102e+07
Q04080	Q04080		GPI17		1.12426e+06	530241	1.13982e+06	619886	1.1133e+06	476584	1.07782e+06	1.06105e+06	518112	1.18587e+06	1.17549e+06	1.16507e+06	609911	554443	582197	620465	581128	958018
