Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q96B49	Q96B49		TOMM6		4116000.0	7970380.0	3847660.0	7919850.0	4317390.0	8219930.0	3231770.0	3956640.0	3750330.0	2776070.0	4357420.0	4406380.0	4249250.0	3969440.0	3490620.0	3842340.0	3712440.0	4083610.0	0	0.09900341798997551	-0.4252989421151115	False	0.029445381300356007	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q99719	Q99719		SEPTIN5		3551260.0	3463860.0	3391760.0	3455770.0	3064050.0	3461430.0	3422170.0	3335330.0	3596300.0	3177320.0	3191230.0	3274400.0	3440270.0	3451940.0	3496520.0	2959920.0	3399610.0	2989920.0	0	0.09925088207074789	-0.06375159529129142	False	0.029454749859471618	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UI10	Q9UI10		EIF2B4		3081080.0	3154970.0	3064530.0	3240000.0	3288760.0	3372760.0	2813500.0	2791380.0	3133260.0	2589840.0	3113520.0	3256030.0	3508580.0	3420110.0	3068610.0	2503420.0	3563700.0	2885690.0	0	0.09945971764241256	-0.10756556841417435	False	0.02946411841858722	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9Y6W5	Q9Y6W5		WASF2		2854740.0	2925310.0	2844420.0	2876180.0	2711930.0	3162040.0	2928130.0	2791430.0	2942500.0	2506900.0	2833190.0	3181310.0	3011800.0	3132060.0	2915180.0	2583920.0	3148260.0	2693920.0	0	0.09947759122279892	-0.07493476459736766	False	0.029473486977702832	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NRP4	Q9NRP4		SDHAF3		6531670.0	6190400.0	6016960.0	5949890.0	4709880.0	5858950.0	5406740.0	6000760.0	4881710.0	4393950.0	5107790.0	4744950.0	6535010.0	5790010.0	5801160.0	5265210.0	5976310.0	4594900.0	0	0.10004996727265544	-0.13723543515210146	False	0.029482855536818443	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96FK6	Q96FK6		WDR89		599580.0	514188.0	569437.0	322056.0	515200.0	596300.0	785591.0	705638.0	618913.0	532230.0	506963.0	662668.0	613422.0	414580.0	488530.0	737896.0	391348.0	681950.0	0	0.10012737885965843	0.24308091992391664	False	0.029492224095934046	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O76003	O76003		GLRX3		18329400.0	18537400.0	18784600.0	19242500.0	14960200.0	17968800.0	18297600.0	18005200.0	18391600.0	16861600.0	17246000.0	17855800.0	18173400.0	18947900.0	18872700.0	18637600.0	17061400.0	18387500.0	0	0.1001463538701843	-0.06317799836784123	False	0.029501592655049657	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P55081	P55081		MFAP1		4677820.0	5164260.0	5020830.0	5583790.0	4380460.0	5298010.0	4929770.0	4761730.0	4755600.0	4365730.0	4683170.0	5022140.0	5227600.0	5082490.0	4875940.0	4214810.0	4961570.0	4884820.0	0	0.10016141159738781	-0.08004537316887048	False	0.02951096121416526	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13616	Q13616		CUL1		4649540.0	4909910.0	4538150.0	4885740.0	3776810.0	4275460.0	4374590.0	4592620.0	4498560.0	4148720.0	4200850.0	4407890.0	4452700.0	4552050.0	4754670.0	4604170.0	4227800.0	4539540.0	0	0.10018102361061415	-0.06937024121010896	False	0.02952032977328087	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q969Q0	Q969Q0		RPL36AL		40704800.0	43085400.0	37872400.0	39814400.0	36704300.0	38665500.0	42801000.0	40923200.0	42513900.0	41920300.0	34971800.0	37066200.0	40927000.0	41873800.0	40397500.0	40138500.0	42122200.0	40379700.0	0	0.10066073294057931	-0.06465132026951675	False	0.029529698332396482	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q8NFF5	Q8NFF5		FLAD1		932002.0	46780.9	1152270.0	1184500.0	1173410.0	992076.0	1112340.0	1145190.0	854609.0	303456.0	1350610.0	1277610.0	1021420.0	1122600.0	283240.0	230119.0	985050.0	1070260.0	1	0.10074332348790567	0.5019832961274304	False	0.029539066891512086	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P51610	P51610		HCFC1		13677700.0	14263600.0	13588600.0	14244000.0	12888800.0	14402000.0	13286400.0	13034200.0	13631100.0	12154400.0	13406400.0	13533600.0	14058200.0	13761200.0	13064900.0	12000700.0	13708400.0	12841000.0	0	0.10080503707692376	-0.05642602095465825	False	0.029548435450627696	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O75131	O75131		CPNE3		7882140.0	8233380.0	8248240.0	8467060.0	5995650.0	7472860.0	7454830.0	7900700.0	8204980.0	8201020.0	6661860.0	7175620.0	7964420.0	7992160.0	8161600.0	7690120.0	7397200.0	7633250.0	0	0.10089620445080537	-0.09217421551951366	False	0.0295578040097433	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q15691	Q15691		MAPRE1		25166800.0	25733900.0	24959500.0	26583500.0	22157300.0	26265600.0	24746700.0	24956700.0	25533000.0	22840100.0	23869200.0	26016400.0	25847700.0	25649900.0	25505600.0	22556600.0	25620900.0	25595100.0	0	0.10106768193257129	-0.05769501746455452	False	0.02956717256885891	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9Y295	Q9Y295		DRG1		8081910.0	8412690.0	8756790.0	8491380.0	6824970.0	8027320.0	7641620.0	7895260.0	8073900.0	7671260.0	7492950.0	7795780.0	8324540.0	8477520.0	8293260.0	7315470.0	7782450.0	7678720.0	0	0.10112523352396156	-0.06777640346518801	False	0.02957654112797452	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O60264	O60264		SMARCA5		8018320.0	8307150.0	8090690.0	8513870.0	7254260.0	8920920.0	7885310.0	7921330.0	7987200.0	7096850.0	7631650.0	8256560.0	8484910.0	8182550.0	8138320.0	6859510.0	8310180.0	7940300.0	0	0.1013151124020759	-0.07243776329310085	False	0.029585909687090125	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13485	Q13485		SMAD4		705310.0	699290.0	746493.0	631763.0	668345.0	679368.0	626366.0	693036.0	762366.0	526123.0	702702.0	680755.0	864560.0	782920.0	785700.0	594911.0	698803.0	580175.0	0	0.10134270624640172	-0.13250590333995838	False	0.029595278246205736	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9P2I0	Q9P2I0		CPSF2		6984430.0	7403640.0	7073320.0	7061020.0	6571210.0	7425250.0	6663460.0	6733630.0	6762790.0	5837770.0	6952660.0	7009330.0	7465190.0	7168790.0	7112710.0	6048490.0	7286670.0	6853310.0	0	0.10142404588241817	-0.07087549518338394	False	0.029604646805321343	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UJS0	Q9UJS0		SLC25A13		9020570.0	9153660.0	9058620.0	9137170.0	7948080.0	8413120.0	9034860.0	8765160.0	9107390.0	8637300.0	8161890.0	8677190.0	8820080.0	9185820.0	9011120.0	9097760.0	8677410.0	8820150.0	0	0.1014259197656301	-0.04508052836896159	False	0.029614015364436953	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9H0R4	Q9H0R4		HDHD2		626664.0	678685.0	701969.0	871555.0	406099.0	503526.0	604136.0	736096.0	707059.0	644820.0	462441.0	569496.0	716764.0	683944.0	788603.0	740458.0	567931.0	695505.0	0	0.10150197343170166	-0.2003009605601093	False	0.02962338392355256	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q6NVY1	Q6NVY1		HIBCH		2311260.0	2452290.0	2751920.0	2575790.0	2232110.0	2764210.0	2058010.0	2380870.0	2127540.0	1822150.0	2517020.0	2637230.0	2680360.0	2533250.0	2432480.0	2604730.0	2638720.0	2308410.0	0	0.10175687254398158	-0.11793393911860385	False	0.029632752482668168	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q12888	Q12888		TP53BP1		5086760.0	5077640.0	5035840.0	5097680.0	5078420.0	5799960.0	5056740.0	4804250.0	5182530.0	4464270.0	5200800.0	4967890.0	5460440.0	5305480.0	5011340.0	4343850.0	5553550.0	4601640.0	0	0.10184345116148599	-0.08031283530019859	False	0.02964212104178378	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P09661	P09661		SNRPA1		23897800.0	24592100.0	24658700.0	24659200.0	20004200.0	23344000.0	23947800.0	23854200.0	24235700.0	24724700.0	21131800.0	23140700.0	24454800.0	24620500.0	24080100.0	25697700.0	23016600.0	23801300.0	0	0.10216548569631727	-0.06434258570458636	False	0.029651489600899382	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13263	Q13263		TRIM28		142170000.0	139697000.0	132899000.0	133541000.0	124090000.0	140139000.0	134491000.0	136254000.0	143218000.0	123072000.0	135224000.0	137561000.0	142603000.0	139258000.0	133055000.0	125390000.0	141228000.0	127348000.0	0	0.10266766144371697	-0.05343578528522497	False	0.029660858160014993	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O95218	O95218		ZRANB2		8878130.0	9854570.0	8525460.0	9195440.0	7727870.0	9454740.0	9196620.0	8864270.0	9534670.0	8466100.0	8346130.0	9065560.0	9409000.0	9096770.0	8986590.0	7597980.0	9100090.0	9048180.0	0	0.1027077516646638	-0.07400127399644611	False	0.029670226719130603	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q5QJE6	Q5QJE6		DNTTIP2		4113350.0	4375830.0	3909070.0	4076520.0	4105890.0	4968540.0	4108920.0	3922720.0	4231710.0	4029790.0	4344350.0	4291090.0	4559370.0	4067540.0	4056460.0	3840900.0	4488470.0	3801600.0	0	0.10277022962145027	-0.07814202551066934	False	0.029679595278246207	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O95602	O95602		POLR1A		3947930.0	4055060.0	3640230.0	3705550.0	3698980.0	4164040.0	3686540.0	3778500.0	3889600.0	3217990.0	3878270.0	3596360.0	3993180.0	3939160.0	3788990.0	3245180.0	4101860.0	3626590.0	0	0.10277415444527745	-0.07692471993038788	False	0.029688963837361818	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P21964	P21964		COMT		14860600.0	14755900.0	13871900.0	12935900.0	12790100.0	13444300.0	15737200.0	15409000.0	14844000.0	16082600.0	14866000.0	15104100.0	14244900.0	14320900.0	13785200.0	14818700.0	13938700.0	14620000.0	0	0.10290714895245001	0.0692923721634028	False	0.02969833239647742	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P00734	P00734		F2		12052800.0	13690100.0	11763400.0	13259400.0	10687700.0	12964000.0	12433300.0	11791200.0	12315200.0	11513500.0	11531200.0	12346300.0	12391600.0	12514400.0	12053900.0	11891500.0	11342600.0	13127600.0	0	0.10298414279554469	-0.06799607687552185	False	0.029707700955593032	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P68371	P68371		TUBB4B		134495000.0	125587000.0	105840000.0	115724000.0	109471000.0	127672000.0	132032000.0	124234000.0	131249000.0	120659000.0	118804000.0	127095000.0	105887000.0	111537000.0	86268000.0	82338100.0	88409100.0	114170000.0	0	0.10311473222902509	0.1570989499094439	False	0.029717069514708642	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q5T6F2	Q5T6F2		UBAP2		5121490.0	5839280.0	5110670.0	5762350.0	5424240.0	6611560.0	5226520.0	5305290.0	5249120.0	4648960.0	5364940.0	5148270.0	5608660.0	5408140.0	5452370.0	4141620.0	5960890.0	4881120.0	0	0.10319890443312593	-0.11403233360603815	False	0.029726438073824246	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q15435	Q15435		PPP1R7		3545610.0	3702170.0	3667970.0	3549890.0	3012080.0	3797480.0	3598920.0	3495500.0	3704090.0	3516600.0	3185470.0	3623530.0	3545290.0	3552730.0	3609520.0	3397370.0	3560960.0	3472000.0	0	0.10366264679942265	-0.059127337392010225	False	0.029735806632939857	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13564	Q13564		NAE1		3343750.0	3355230.0	3336160.0	3511090.0	3397060.0	4064890.0	3827430.0	3309290.0	3789780.0	3720050.0	3535460.0	3508370.0	3624520.0	3482040.0	3405580.0	3701600.0	3820590.0	3190440.0	0	0.1046992434438099	-0.07166319755476504	False	0.02974517519205546	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P18621	P18621		RPL17		47001200.0	47674200.0	47387700.0	49557600.0	39394600.0	45203000.0	46124300.0	45488900.0	48005200.0	45432200.0	41892500.0	43407700.0	47042900.0	48617200.0	47222400.0	41559200.0	44039900.0	44265000.0	0	0.10545427177670458	-0.06525955734008275	False	0.02975454375117107	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q14690	Q14690		PDCD11		3065410.0	3122520.0	3114200.0	3128780.0	2714310.0	3004440.0	3080260.0	3056040.0	3041760.0	3012270.0	2917140.0	2910710.0	3060710.0	3136660.0	3152340.0	2998530.0	2984880.0	3023680.0	0	0.1054835238140483	-0.03898251591751201	False	0.029763912310286682	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O14949	O14949		UQCRQ		7263000.0	7044080.0	7044090.0	7253800.0	5770070.0	6845600.0	7154400.0	6481780.0	7285140.0	7512800.0	6259050.0	6862880.0	6887460.0	7599480.0	7113480.0	7662230.0	6718940.0	6752620.0	0	0.10550569646010781	-0.07610072336733496	False	0.029773280869402285	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96MX6	Q96MX6		DNAAF10		1792390.0	1404910.0	1748920.0	1503110.0	1248970.0	1159030.0	1656250.0	1451030.0	721636.0	1520880.0	1579500.0	1557680.0	1553830.0	1370730.0	1562760.0	1549130.0	1443890.0	1389070.0	0	0.10553401887234995	0.184695140172092	False	0.029782649428517896	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P10768	P10768		ESD		37420500.0	38875600.0	39008600.0	40695900.0	37072100.0	38547700.0	39409300.0	37746400.0	39098800.0	37689700.0	37404300.0	39807200.0	39861600.0	41046300.0	38611200.0	36869500.0	37969100.0	37481300.0	0	0.10589090004875504	-0.035461071054350805	False	0.029792017987633503	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P09104	P09104		ENO2		1954140.0	2150080.0	1867180.0	1939660.0	2146940.0	2424820.0	1773020.0	1923220.0	1979330.0	1659690.0	2096660.0	1970440.0	2169990.0	2168050.0	2096100.0	1566120.0	2285300.0	1899850.0	0	0.10599723044563085	-0.11912182232640164	False	0.02980138654674911	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q8TDD1	Q8TDD1		DDX54		1909440.0	2136530.0	1707930.0	2092320.0	2110080.0	2320460.0	1919820.0	1872540.0	2172080.0	1739840.0	2210600.0	2062960.0	2342730.0	2286230.0	2000460.0	1486620.0	2073530.0	1757240.0	0	0.10606995529333146	-0.12924718547939024	False	0.02981075510586472	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13895	Q13895		BYSL		13893800.0	14296800.0	13508400.0	13457500.0	12736000.0	13727300.0	14165400.0	13842500.0	14450500.0	13375100.0	12886900.0	13571300.0	13690300.0	14561100.0	13948300.0	14238700.0	13070000.0	13916300.0	0	0.10625471398171663	-0.041355980833323334	False	0.029820123664980328	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P61289	P61289		PSME3		21265100.0	21433800.0	21385800.0	22359800.0	19097900.0	22498400.0	22128900.0	21040200.0	21933600.0	20071700.0	19955200.0	20830200.0	21654100.0	22386700.0	21370000.0	19583100.0	20209800.0	20725400.0	0	0.10655610167943047	-0.05262762108342746	False	0.02982949222409594	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UBU9	Q9UBU9		NXF1		3760130.0	3687810.0	3657050.0	3809340.0	3129430.0	3493900.0	3591060.0	3593140.0	3723180.0	3440110.0	3458380.0	3498040.0	3681780.0	3708160.0	3743560.0	3360530.0	3557430.0	3469470.0	0	0.10663756584284483	-0.052407001305623556	False	0.029838860783211543	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13347	Q13347		EIF3I		23829400.0	26213800.0	23418500.0	25635400.0	20010300.0	24220900.0	23654600.0	24256400.0	23863000.0	20807600.0	21939000.0	23182200.0	23864100.0	24112400.0	23614100.0	21554600.0	22868500.0	24254100.0	0	0.10687154118432757	-0.07257623729837472	False	0.029848229342327153	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P23588	P23588		EIF4B		21414500.0	21225800.0	20745800.0	21295400.0	15903100.0	18630500.0	20675900.0	20855700.0	21107800.0	19322900.0	18006800.0	19334000.0	20791900.0	21105300.0	21170800.0	21182000.0	19845200.0	19939700.0	0	0.10712033334386095	-0.08085038165918933	False	0.029857597901442764	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9BUR5	Q9BUR5		APOO		5568920.0	5563030.0	5750560.0	5919760.0	5593410.0	6392690.0	5741810.0	5327740.0	6079880.0	4818480.0	6005380.0	6034610.0	6133900.0	6318870.0	5626960.0	5101860.0	6129940.0	5583620.0	0	0.10730898914226189	-0.07911331952398787	False	0.029866966460558367	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P62879	P62879		GNB2		10897900.0	11687000.0	10599700.0	10829200.0	10507300.0	12219900.0	10438300.0	9959100.0	11153600.0	8959220.0	10512000.0	11041800.0	11074500.0	10574100.0	11201000.0	8737940.0	11169800.0	9768180.0	0	0.10731839537484267	-0.0899632365208377	False	0.029876335019673978	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O43913	O43913		ORC5		1695510.0	1695240.0	1877310.0	2138920.0	1583120.0	1778270.0	1610920.0	1804300.0	1628730.0	1528140.0	1621710.0	1628130.0	1785330.0	1744980.0	2000790.0	1647690.0	1589030.0	1542870.0	0	0.1074294329001028	-0.10434290049013561	False	0.029885703578789582	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q92878	Q92878		RAD50		5072250.0	5239410.0	5124220.0	5272420.0	4056210.0	5107020.0	5157030.0	5106800.0	5198000.0	4883370.0	4703370.0	5017460.0	5061840.0	5153000.0	5085200.0	5044100.0	4900540.0	4997970.0	0	0.10743383996254907	-0.062172705968429255	False	0.029895072137905192	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9H269	Q9H269		VPS16		1792110.0	1833370.0	1883110.0	1896650.0	1462660.0	1821230.0	1942010.0	1734860.0	2060200.0	2098850.0	1592710.0	1359550.0	1735420.0	1744960.0	1684130.0	2154910.0	1911710.0	1441110.0	0	0.10752403678209531	-0.1379244209474027	False	0.029904440697020803	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UBN7	Q9UBN7		HDAC6		2614050.0	2018910.0	2371080.0	1938050.0	2360290.0	2001310.0	3189180.0	2751230.0	2583970.0	3079080.0	2589280.0	2796820.0	2792610.0	2826210.0	2629570.0	2767700.0	2469230.0	2642610.0	0	0.10759606112060602	0.1471941730951194	False	0.029913809256136407	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P02545	P02545		LMNA		63680600.0	65170000.0	63144300.0	64950000.0	53487100.0	62597700.0	63672100.0	62036000.0	64186300.0	61501800.0	58806000.0	62083500.0	62857000.0	63484600.0	63453700.0	59493900.0	61927800.0	60703900.0	0	0.107715403430895	-0.049089122026970966	False	0.029923177815252017	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q86Y56	Q86Y56		DNAAF5		5282080.0	5355570.0	5408460.0	5629890.0	4704330.0	5078580.0	5306750.0	5124160.0	5279520.0	5513740.0	4976400.0	5314290.0	5397970.0	5441630.0	5324510.0	5461430.0	5314880.0	5174760.0	0	0.10809081758608523	-0.04488286994319709	False	0.02993254637436762	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q8WUM4	Q8WUM4		PDCD6IP		24351100.0	24988100.0	24472100.0	25452200.0	18912800.0	22836000.0	24248500.0	23992600.0	24720400.0	24476000.0	21552600.0	23141600.0	24076100.0	24827900.0	25145000.0	25362700.0	22915100.0	24126800.0	0	0.10841542683054035	-0.07422960996712424	False	0.02994191493348323	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UJX2	Q9UJX2		CDC23		2569580.0	2827700.0	2978450.0	3029440.0	2404790.0	2758420.0	2569970.0	2782160.0	2575740.0	2393540.0	2430160.0	2795290.0	2905110.0	2530720.0	2767190.0	2547350.0	2834340.0	2482250.0	0	0.10849617732288673	-0.08205375508410881	False	0.029951283492598842	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P06730	P06730		EIF4E		10263600.0	9464560.0	10305600.0	9783370.0	8909870.0	9182820.0	10382900.0	9667530.0	10033400.0	9832660.0	9256530.0	10432700.0	9612670.0	10083700.0	8909530.0	7503630.0	9294300.0	9690660.0	0	0.10854142360600852	0.08149777226218274	False	0.029960652051714446	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13310	Q13310		PABPC4		15363700.0	16137100.0	16054300.0	16853700.0	12786000.0	14798600.0	15487500.0	15601800.0	16112600.0	15389000.0	13961900.0	15087100.0	15646700.0	16073700.0	16131200.0	14990900.0	14975000.0	15638700.0	0	0.10871540453248647	-0.06613022889709862	False	0.029970020610830057	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NQX3	Q9NQX3		GPHN		1480680.0	1510010.0	1340890.0	1271180.0	1287020.0	1377080.0	1254970.0	1448730.0	1302220.0	1132450.0	1251530.0	1164160.0	1442160.0	1606950.0	1428250.0	1129650.0	1522680.0	1273230.0	0	0.10872121268326901	-0.11399386285626552	False	0.029979389169945664	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P46782	P46782		RPS5		83085300.0	52678100.0	84061100.0	82412200.0	65871300.0	66417600.0	87239000.0	83002300.0	81303500.0	86417300.0	71387800.0	76250900.0	74208000.0	80357600.0	73115000.0	85568400.0	52948400.0	86338500.0	0	0.1090458744793949	0.15706103087954537	False	0.02998875772906127	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P14550	P14550		AKR1A1		7255630.0	7551940.0	7097080.0	7513510.0	6256350.0	6903940.0	7392480.0	7228500.0	7420840.0	6680750.0	6503660.0	6915000.0	7068100.0	7152100.0	7158510.0	6901360.0	6989270.0	6997640.0	0	0.10904678790082677	-0.05300455717513774	False	0.02999812628817688	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9Y697	Q9Y697		NFS1		1741200.0	1970900.0	1834930.0	1903670.0	1604090.0	2098750.0	1770480.0	1860580.0	1818180.0	1522820.0	1754870.0	1751230.0	1895120.0	1858170.0	1855380.0	1420780.0	2111130.0	1885190.0	0	0.10922281310760987	-0.10666341283888775	False	0.03000749484729249	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q8TAE8	Q8TAE8		GADD45GIP1		1087200.0	666212.0	1179590.0	294654.0	1662740.0	758458.0	1646470.0	1720480.0	1395740.0	1345860.0	1250310.0	1026510.0	891134.0	1563930.0	1393010.0	1261740.0	1131550.0	1014180.0	0	0.10948915215794029	0.35096812985685255	False	0.030016863406408096	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q92734	Q92734		TFG		10948900.0	10832500.0	10605000.0	11617500.0	9541050.0	10606300.0	10336700.0	11008100.0	10694000.0	9517280.0	9970670.0	10460700.0	10953500.0	10536500.0	11310000.0	9742770.0	10608400.0	10634800.0	0	0.10957752856359351	-0.058927982104766	False	0.030026231965523703	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q86U38	Q86U38		NOP9		560520.0	525986.0	915526.0	886790.0	904983.0	938910.0	785610.0	762259.0	891553.0	693743.0	973348.0	849338.0	965825.0	1027570.0	998517.0	861259.0	1036870.0	629258.0	0	0.10958782548110271	-0.2011917606802636	False	0.030035600524639314	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NVR5	Q9NVR5		DNAAF2		31081.2	46780.9	107059.0	183541.0	97270.2	45203.9	79907.4	63617.3	122270.0	73924.5	93354.5	87526.2	178442.0	182319.0	155340.0	12023.0	198366.0	92800.1	3	0.10970325673416484	-0.6298938959737903	False	0.030044969083754924	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P48729	P48729		CSNK1A1		3688200.0	3926350.0	3954900.0	4087010.0	2895080.0	3256490.0	3599670.0	3811960.0	3843240.0	2681810.0	3212660.0	3389540.0	3906480.0	3744830.0	3993660.0	3302460.0	3511450.0	3658380.0	0	0.10982561152303044	-0.12001458001609387	False	0.030054337642870528	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NR19	Q9NR19		ACSS2		3323320.0	3089790.0	3604430.0	3093140.0	3204250.0	3393820.0	3447870.0	3339720.0	3133490.0	3339310.0	3463540.0	3435730.0	3435760.0	3444480.0	3187960.0	3146470.0	3482730.0	3292060.0	0	0.10999172563512119	0.050262114510776904	False	0.03006370620198614	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96HA7	Q96HA7		TONSL		1540660.0	1707750.0	1457190.0	1802560.0	1520130.0	1915600.0	1611980.0	1509190.0	1719850.0	1587380.0	1793640.0	1471780.0	1673190.0	1525370.0	1531120.0	1368750.0	1701300.0	1455400.0	0	0.11022365984650526	-0.09971916204526585	False	0.030073074761101742	False	False	Human	True	False	False	False	umpire	manual	min	0.5
