protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10408	71026560.79515731	69322999.83525735	68982636.57208309	73012786.42327113	69988104.54870291	69497657.33912076	P10408	P10408		secA	0	0.4628803015951852	-0.02165875715320775	False	0.028916408668730652	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7T3	491664449.4972262	518402656.366338	501353528.5313273	501789869.6264818	507972621.2018927	529675368.55025136	P0A7T3	P0A7T3		rpsP	0	0.46307145748122047	-0.026498408865087725	False	0.02894736842105263	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADK8	17501078.205050465	18901815.599479456	18328721.1421215	18063117.53052696	18636705.875000708	19393821.89490876	P0ADK8	P0ADK8		yibL	0	0.46325692907652594	-0.03546291474307731	False	0.028978328173374614	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30178	3310364.4655423523	2960299.514046796	2767184.1834086943	3063497.2716652583	2859525.363530802	2613902.974482204	P30178	P30178		ybiC	0	0.46343591282453617	0.08226271199422952	False	0.029009287925696594	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13029	279631275.7619813	274482370.83239055	270444454.77197576	273064802.4014564	272944438.45798856	271364799.15763015	P13029	P13029		katG	0	0.46437509587926373	0.012624731022508653	False	0.02904024767801858	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6I6	1131908.7576074277	1228373.3749999993	1177708.5718795003	1181381.982798532	1164542.798064608	1103495.8475226904	P0A6I6	P0A6I6		coaD	0	0.46564079861882923	0.03657619329640853	False	0.02907120743034056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06710	1729694.4311575557	1709451.962122637	1806231.959243486	1604852.185650805	1750073.2127668045	1750403.108576293	P06710	P06710		dnaX	0	0.46573971086313715	0.03904304346860082	False	0.02910216718266254	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAJ3	17840113.742736608	17512530.767525367	18195300.6132642	18421109.395267397	18137922.921380814	17688363.342167355	P0AAJ3	P0AAJ3		fdnH	0	0.46743054518732696	-0.01872266414549104	False	0.029133126934984523	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A707	147026984.21348253	148251098.80110872	157588338.75593698	152590369.0347903	153513305.4190107	155744279.85716534	P0A707	P0A707		infC	0	0.46770001618137125	-0.028332404607497343	False	0.029164086687306502	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76192	4272398.077727158	4052242.608035668	4228625.924511241	4247825.464305688	4022026.981474803	4047746.323820663	P76192	P76192		ydhV	0	0.4682105071273431	0.02734179098974697	False	0.029195046439628485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25516	5141352.7227753	5118471.939847376	5124097.482727695	5094938.0002998365	5174293.752025851	4885088.13578689	P25516	P25516		acnA	0	0.46880795856737584	0.021694259892904043	False	0.029226006191950465	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFI0	1330373.6079810562	1322468.9999999995	1311633.9640734198	1287527.781807655	1357792.8914699077	1192063.621209477	P0AFI0	P0AFI0		oxc	0	0.47119475696366003	0.04700714943241619	False	0.029256965944272444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6R3	9035123.845397476	9245758.010935863	9880701.55356884	8860976.045061033	9428472.336954528	9139042.454135029	P0A6R3	P0A6R3		fis	0	0.4714614116785539	0.03805320830960277	False	0.02928792569659443	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77774	49639308.99898461	48430231.721553445	48075340.68049252	47750258.306270845	48168663.752898045	48846389.20014155	P77774	P77774		bamB	0	0.47166770903390765	0.013683356392209299	False	0.02931888544891641	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16703	8161705.308354314	7923875.415036272	8613122.180065861	8163235.208476904	8937604.176950958	8336642.675060646	P16703	P16703		cysM	0	0.47192997809526643	-0.042520593844234456	False	0.029349845201238393	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9H1	1600091.509107479	1692460.615820533	1684485.6247656087	1767979.5612544883	1728669.622404039	1613528.9690592843	P0A9H1	P0A9H1		mug	0	0.47213091493767595	-0.03808625818190306	False	0.029380804953560373	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7F9	4647791.841820742	5148552.397567592	5106638.238242656	5368391.76918264	5284338.21329894	4811914.203575106	P0A7F9	P0A7F9		queA	0	0.4723366789425661	-0.05337255926881525	False	0.029411764705882353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33363	24931151.415887453	24052102.49421381	23392674.60523044	22941403.10046315	24410399.78932184	23558198.953921948	P33363	P33363		bglX	0	0.47238470749974193	0.02952081793818962	False	0.029442724458204336	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8V6	21523690.24216408	20878462.76974656	21616957.380924724	21226710.7883831	21466950.06324665	20299623.10984372	P0A8V6	P0A8V6		fadR	0	0.47288336555320815	0.02330460572571548	False	0.029473684210526315	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76440	880032.7126962781	876955.4375000005	806207.9134463612	863334.3129046686	761468.750007931	844099.2599923692	P76440	P76440		preT	0	0.473082424979091	0.05407407696500499	False	0.0295046439628483	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76938	1511248.1359289067	1600822.8749999986	1636929.8938114892	1718871.5557260655	1559656.8830050598	1613231.7245003434	P76938	P76938		epmC	0	0.47318500052225393	-0.042729641052808555	False	0.02953560371517028	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75821	1037082.0039041486	1081500.613487621	1643734.0446503907	1139720.7120107836	1150350.235251411	954769.2850723336	P75821	P75821		ybjS	0	0.4756855571576572	0.21347383560833716	False	0.02956656346749226	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q7	1462431940.7494297	1477631056.8515277	1470089692.824142	1467960083.2002633	1472523565.0046072	1486429072.283677	P0A9Q7	P0A9Q7		adhE	0	0.4763106355275999	-0.005472323701208607	False	0.029597523219814244	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10121	36849978.39778005	34201081.415576175	34504679.47820868	34666026.56971958	34032788.38428834	34660535.19225636	P10121	P10121		ftsY	0	0.4768158806783006	0.030336118754554362	False	0.029628482972136223	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08390	80683623.72552761	78550661.96095754	76820980.22801475	80984395.01308435	78956246.62905332	79218915.81897472	P08390	P08390		usg	0	0.47684732416863357	-0.018848779559224392	False	0.029659442724458206	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00561	8483041.380474292	8776453.038011547	9239267.369174032	9411187.29794762	8878413.456892874	8877069.644050712	P00561	P00561		thrA	0	0.47722307869962916	-0.03591280863975261	False	0.029690402476780186	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACX5	2656619.963477153	2615284.5	2342980.5730322376	2676387.145738004	2556027.969548902	2643511.8664383	P0ACX5	P0ACX5		ydhZ	0	0.4773155334793389	-0.04862747976167379	False	0.029721362229102165	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30859	12996178.639097877	13698450.285974432	13375168.38216805	13314420.330508102	13553986.166882308	13779904.644605398	P30859	P30859		artI	0	0.47881455171928283	-0.020680200456440433	False	0.029752321981424152	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AES2	4083270.801050427	4076438.822207597	3918295.449873552	3936143.1164849065	4013773.307252093	3984665.008660568	P0AES2	P0AES2		gudD	0	0.4796796221752359	0.01723421471643629	False	0.02978328173374613	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33667	1036343.61960845	970714.1875000008	1003531.9621256584	980121.5329441272	1028964.4140115698	899112.821051276	P33667	P33667		selU	0	0.4802279868431189	0.049920258916103154	False	0.029814241486068115	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39384	1166404.4873908246	1049182.0000000005	967277.8875660682	1035459.3738928124	995998.2322669674	1001858.1528184185	P39384	P39384		yjiM	0	0.4811834904201154	0.06942999763995815	False	0.029845201238390094	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6P5	23937487.6464526	23363064.15525576	23176762.151076525	23096909.48655447	22821446.085689787	23733159.150835734	P0A6P5	P0A6P5		der	0	0.48128623025817974	0.017004213291939387	False	0.029876160990712074	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P65367	5581111.381791019	5875075.471991226	4883469.890871827	5241715.015422484	4862397.942753804	5428376.209615404	P65367	P65367		yqcA	0	0.4813455195197164	0.07308862822694669	False	0.029907120743034057	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEG6	3793889.4777663536	3430468.149214983	3289752.019667123	3739701.6422131527	3554004.960718465	3613996.1655014018	P0AEG6	P0AEG6		dsbC	0	0.48213533637818257	-0.05302060762123121	False	0.029938080495356036	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABX8	8004614.934252991	8344507.398291266	8705031.575332679	8407533.241559109	7906047.313792516	8157291.48375856	P0ABX8	P0ABX8		fliL	0	0.48225610617089404	0.03398430408431812	False	0.029969040247678023	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADS9	4310464.796464123	4111468.492289015	4233600.419360828	4136269.036889195	4405204.489656242	4349657.481611176	P0ADS9	P0ADS9		yggN	0	0.48225874812030406	-0.026610494689862343	False	0.030000000000000002	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB14	7177524.04703586	6887978.558394714	7177472.778094465	7531294.084545266	7199501.978636379	6964819.378820577	P0AB14	P0AB14		yccJ	0	0.48250972807291	-0.03041766139320867	False	0.030030959752321982	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A927	38895978.17575011	34949000.71168298	36954093.951651774	39656904.604612224	36613720.8610609	37887038.22767376	P0A927	P0A927		tsx	0	0.48317435427296096	-0.04308190554888546	False	0.030061919504643965	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9J4	4056242.471994665	3878651.814503516	3643231.1550812265	3574256.0137274945	3918409.5724980175	3724132.157473544	P0A9J4	P0A9J4		panE	0	0.48360718315387485	0.04574082921156874	False	0.030092879256965945	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38038	19192969.36482054	19602157.86542981	19898859.394605435	19941720.42805014	19446116.230938207	19910180.162986077	P38038	P38038		cysJ	0	0.4840679224087301	-0.014771153248299635	False	0.030123839009287928	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F3	26544187.89657827	27706494.966010977	27467561.90134865	26243487.883578938	27233331.81211395	27143279.405975837	P0A6F3	P0A6F3		glpK	0	0.484290300169176	0.019518659970234283	False	0.03015479876160991	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9I3	5268750.34092274	5341540.853227909	5511170.801979054	5323917.316965189	5518694.664736744	5497818.273841151	P0A9I3	P0A9I3		gcvR	0	0.4848032877980421	-0.019463388696046337	False	0.03018575851393189	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABU9	6698812.792643346	6569232.454841608	7155256.757018166	6761313.605399938	6702626.906538868	6489794.851376166	P0ABU9	P0ABU9		tolQ	0	0.4860874148783302	0.033557291557209115	False	0.030216718266253873	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52108	8342670.9064949155	8931930.709251398	8630885.392542614	8089950.885887369	8636089.644863788	8613596.609780945	P52108	P52108		rstA	0	0.48694180705782475	0.031861840212627314	False	0.030247678018575853	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9M8	318627481.98954004	317414183.89906085	315878356.11698985	316102855.4093728	318497105.4804518	313294523.21462893	P0A9M8	P0A9M8		pta	0	0.4871007923776186	0.006113894003740504	False	0.030278637770897836	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05020	15281600.728575666	14545174.343890611	14411704.305607207	14738910.523676354	14445667.022645578	14347559.91505402	P05020	P05020		pyrC	0	0.4882583017992476	0.023220936955646587	False	0.030309597523219815	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADX1	11582011.8515975	13516076.158368733	12090028.947406668	11888513.899656726	12272536.280035004	11533224.44740862	P0ADX1	P0ADX1		yhfA	0	0.488431164322695	0.059149013997698376	False	0.030340557275541795	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29208	9255821.58084057	9266223.544993896	9445330.764241893	8839642.883877452	9322904.832546258	9369342.420426546	P29208	P29208		menC	0	0.48948331679114293	0.022641237493642864	False	0.03037151702786378	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17854	16638053.541714756	17275925.87535247	17416354.34385887	18109514.22083341	17403077.204598308	16833111.168588962	P17854	P17854		cysH	0	0.49131750590102163	-0.028259460317071262	False	0.03040247678018576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77285	387459.8968957711	371895.1250000001	343263.908760556	370177.0860071512	378979.9664622874	386508.9837837723	P77285	P77285		rnfG	0	0.49231249846914454	-0.04260436975347574	False	0.030433436532507744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7F3	4769591.704978419	5065946.666064071	5052342.383256839	5012726.655069201	4961277.620565375	5182633.641224095	P0A7F3	P0A7F3		pyrI	0	0.4931467088200272	-0.02581136162172703	False	0.030464396284829724	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60595	1400642.0004643393	1550153.2499999986	1507902.4443178475	1483126.1939784172	1557905.030971319	1533913.2785856463	P60595	P60595		hisH	0	0.4934450557377364	-0.03713185639925441	False	0.030495356037151703	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADZ4	301151630.63761115	311089452.31530666	304002552.16134053	300452394.0069372	315295202.1028078	313096317.93861663	P0ADZ4	P0ADZ4		rpsO	0	0.49372776605969093	-0.019704910523263886	False	0.030526315789473686	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAR3	4653509.286597546	5210587.723725691	4671459.985582924	4811407.172325261	4939226.134199482	5324923.221381766	P0AAR3	P0AAR3		ybaK	0	0.494749681540318	-0.05262490556195561	False	0.030557275541795666	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABA0	176713009.23499295	182257751.55561528	185399401.55828503	181871792.06905815	186169911.0443668	182953395.9156804	P0ABA0	P0ABA0		atpF	0	0.4952393234473342	-0.01745149344386835	False	0.030588235294117652	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A729	7521054.944225192	7097662.623077787	6827531.582242193	7371519.498487219	6605787.336589379	6778776.923517007	P0A729	P0A729		yceF	0	0.49655985855963003	0.047191086234640904	False	0.030619195046439632	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38506	641580.4088096533	574902.8749999995	472815.99451569055	605742.1168146257	492015.6172308138	435276.3957102109	P38506	P38506		ygdG	0	0.49898134745374967	0.14003512449788816	False	0.03065015479876161	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A800	146133187.09369403	142691034.2252283	146932498.78033724	145194995.7966106	145559626.95582965	148896230.54204196	P0A800	P0A800		rpoZ	0	0.5009703500121182	-0.012835355500816435	False	0.030681114551083594	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFR4	19870452.63145528	21397807.88243041	21888781.939777117	20881313.770615734	22337966.82352388	21594734.6128919	P0AFR4	P0AFR4		yciO	0	0.501181090863549	-0.03736219770162469	False	0.030712074303405574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E5	179679307.9267673	176675831.64730075	175894966.61995634	177090099.204274	174549305.69951293	177357310.5911537	P0A7E5	P0A7E5		pyrG	0	0.5012254619205061	0.008845567752165988	False	0.030743034055727557	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08244	26039787.29752801	27582727.90293283	26070684.359724425	26660632.657102723	25992875.83330439	25721360.750722878	P08244	P08244		pyrF	0	0.5025462286223643	0.02406548937719568	False	0.030773993808049536	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24205	2491916.632958771	2382053.749999997	2208307.2818554947	2404763.761876729	2239191.7955758674	2211398.193572198	P24205	P24205		msbB	0	0.5041147581550678	0.046982292437598605	False	0.030804953560371516	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75864	6847408.181995531	6767503.304181365	6571330.664017714	6920426.405114901	6587711.339614213	6067775.744121827	P75864	P75864		rlmL	0	0.504866455521332	0.044292734166769564	False	0.030835913312693503	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8B2	1562342.5832492055	1527831.000000001	1531293.7633463978	1570388.5507594517	1623079.906792319	1509063.5324938225	P0A8B2	P0A8B2		yfcN	0	0.5048861176041027	-0.02508676840429876	False	0.030866873065015482	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AES0	9117725.86221643	8817049.718226455	8622844.804599801	9063440.759290772	8819054.73678387	9045382.939922957	P0AES0	P0AES0		gsp	0	0.5049033891198393	-0.019974684684401094	False	0.030897832817337465	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF63	3471163.037854235	3599246.304293888	3684093.0412830864	3636719.7907141815	3739858.662132567	3556745.4794364343	P0AF63	P0AF63		nsrR	0	0.5058991634854844	-0.023791301581958007	False	0.030928792569659445	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21514	1655127.3797243112	1392374.9999999993	1434071.1851017654	1553870.1355428435	1419617.968356283	1242159.320336295	P21514	P21514		yahA	0	0.506925714058932	0.08825116642713832	False	0.030959752321981424	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8N3	281373875.25607896	286880363.9983783	285007478.200281	276211946.7867961	285651186.3703107	283945429.29229903	P0A8N3	P0A8N3		lysS	0	0.5069528747949392	0.012657155930144114	False	0.030990712074303407	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76658	55284915.13544242	54466811.91440687	54095754.03181487	54601926.32751471	54558765.15736078	53674894.18524131	P76658	P76658		hldE	0	0.5077666037189277	0.008937476775259388	False	0.031021671826625387	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27859	1009652.4985075888	985379.5000000003	1106578.6047897234	1134107.9804087388	1126674.1100504654	978616.3026024936	P27859	P27859		tatD	0	0.5081265648215099	-0.06270833468829513	False	0.031052631578947373	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24186	28548507.027512506	28606395.456679963	28509012.00835177	27107656.05819444	28744769.009498663	28569148.06999773	P24186	P24186		folD	0	0.5086762006909832	0.021075890860529186	False	0.031083591331269353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02925	40244593.18323094	40208290.32746531	41332279.674590096	40290462.75680385	39333379.67342575	40888485.18449172	P02925	P02925		rbsB	0	0.5093353510367755	0.015157651458947837	False	0.031114551083591332	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77488	10935340.778917449	11015170.769297916	10487437.132276213	10715640.96443829	11553755.606099697	10846193.641605113	P77488	P77488		dxs	0	0.5107672684284928	-0.029827982395771575	False	0.031145510835913316	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00959	85758120.3087538	82442538.07351479	82835618.55756448	85896817.79562649	84249202.19945021	83624140.92791514	P00959	P00959		metG	0	0.511466031819272	-0.015626581320331602	False	0.031176470588235295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69874	7239101.456948434	7575626.005488132	7541920.916563357	7541201.626374403	7355531.036039103	7099274.678736168	P69874	P69874		potA	0	0.5124353924884626	0.02346224800210727	False	0.031207430340557278	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABU2	162421302.5018853	169781488.44953573	168665736.37341058	165967725.64237964	171366450.77711123	169606006.87272087	P0ABU2	P0ABU2		ychF	0	0.51263522867067	-0.01738356464443585	False	0.031238390092879258	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36683	107633213.31670631	111074348.89641877	106337484.9214683	107695151.03463908	106103273.74424475	107809178.03743054	P36683	P36683		acnB	0	0.5126715589622248	0.01533815900507106	False	0.03126934984520124	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AED7	15092798.85421017	14142054.683725163	14335006.629021028	14885981.017148582	14604316.124226429	14774594.736227458	P0AED7	P0AED7		dapE	0	0.5128468120461743	-0.02283241445955519	False	0.031300309597523224	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P67080	3795441.5127527206	3831403.4531658823	3816835.16443812	3521134.891624646	3924559.236077455	3722371.922444305	P67080	P67080		yggS	0	0.5132038476818314	0.03517169857428646	False	0.0313312693498452	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A722	20377005.81742796	20733450.57181224	22254341.18763847	20855835.67317657	20923083.721361216	20183891.864725444	P0A722	P0A722		lpxA	0	0.5135401076474782	0.032278970348682746	False	0.03136222910216718	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62768	31984353.32102908	33127337.837303624	32304366.26432193	30706154.55049213	32456444.78642028	32684056.378557418	P62768	P62768		yaeH	0	0.5140334612021951	0.023431502066687374	False	0.03139318885448916	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23893	62390116.72759574	61694159.00700041	64569256.84766019	63701396.31157284	64031859.04199011	63004039.41052921	P23893	P23893		hemL	0	0.5143314237407517	-0.015847845435390407	False	0.03142414860681115	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6D7	36786843.98275785	36108716.8142856	37018831.98546324	36000136.05936739	35422508.469732955	37192764.7605448	P0A6D7	P0A6D7		aroK	0	0.5147770950738005	0.017151519821131948	False	0.03145510835913313	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23845	10545924.56497188	11134374.828804374	10584862.21389429	10457893.312522402	10459698.99434325	10848983.117470851	P23845	P23845		cysN	0	0.5152208323856189	0.02246768197496992	False	0.03148606811145511	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06149	18934241.146920238	21009876.207568143	20353951.575561	20111116.833863605	20313985.205478422	21487323.14565297	P06149	P06149		dld	0	0.5159160417318264	-0.03811717253209301	False	0.031517027863777095	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEM0	2440393.065772281	2330748.6795937885	2576004.8716809247	2400047.336270408	2403741.833230859	2376652.4186577927	P0AEM0	P0AEM0		fkpB	0	0.5160893058351865	0.03311149410621223	False	0.031547987616099074	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39286	9697947.035663798	10688478.17864428	10177238.444437657	10452489.05694523	10201682.699772114	10599825.774355495	P39286	P39286		rsgA	0	0.5167143373918286	-0.0322232397215433	False	0.031578947368421054	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76537	2849129.698149441	2703089.500000002	2965945.694429827	3092592.4721109467	2760316.646490881	2926956.767527372	P76537	P76537		yfeY	0	0.5173299744481932	-0.043656245028142505	False	0.03160990712074304	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEE5	3318916.8837141525	3036432.2834945708	3175647.709226245	3407261.20758822	3134709.099417897	3231672.9554626406	P0AEE5	P0AEE5		mglB	0	0.5174537751798863	-0.036269329280170765	False	0.03164086687306502	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8E7	88631290.12323833	89754306.72722779	89281719.94917144	88445587.22341393	90518109.07190464	90325850.35216495	P0A8E7	P0A8E7		yajQ	0	0.517629013749302	-0.008717236845443354	False	0.031671826625387	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69425	8466060.357751748	9190221.383832771	8740419.530295229	8259246.868169697	8691344.78055296	8858110.783380501	P69425	P69425		tatB	0	0.5184166379883428	0.03250004116125092	False	0.03170278637770898	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E3	38411205.49409439	39046681.90275371	38053875.60374623	37756099.741771646	37874813.72908808	38894620.76031774	P0A7E3	P0A7E3		pyrE	0	0.5190454480910581	0.012370481565330245	False	0.03173374613003096	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7X6	20673185.01443635	20869690.82893255	19357251.1428152	21040894.27540048	20554770.496762123	20437454.829379816	P0A7X6	P0A7X6		rimM	0	0.5199041864859005	-0.02659344246630113	False	0.031764705882352945	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52006	3569166.7775946595	3308254.078435857	3280500.012336795	3356167.613961443	3370126.0651819385	3201457.119095898	P52006	P52006		nudI	0	0.520411602444031	0.033066333135031406	False	0.031795665634674924	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30744	19384016.09741235	19045637.078876674	18068582.00522751	19821674.085716024	18999751.06146688	18755998.091354795	P30744	P30744		sdaB	0	0.5204533075637755	-0.02729742224100552	False	0.03182662538699691	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAH8	561028.0257942738	549537.4999999998	516314.034588559	579130.6660721601	508423.2117458897	452239.7340117599	P0AAH8	P0AAH8		sapF	0	0.5206290218508665	0.07937046028434246	False	0.03185758513931889	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10384	43719282.53462712	43264185.52703151	43887666.100113526	43416658.42725882	43922638.55594603	42589874.11753566	P10384	P10384		fadL	0	0.5209310773556121	0.010421547205365733	False	0.03188854489164087	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF0	766590268.585312	802154057.0491014	784818910.0261179	803496697.5987965	788830168.8125557	786329149.8900453	P0ACF0	P0ACF0		hupA	0	0.5221095941064536	-0.015300038971157684	False	0.03191950464396285	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9M5	118631352.40839316	113487540.97918291	120380834.06946284	117216014.3196271	122450648.34324606	118334184.19373548	P0A9M5	P0A9M5		gpt	0	0.5234676686685247	-0.02234085815099533	False	0.03195046439628483	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Y8	522219970.7272216	530520893.5288805	549146694.2391769	534202854.556194	542637983.1531987	543813375.5658339	P0A6Y8	P0A6Y8		dnaK	0	0.5239729864867546	-0.01680342274889614	False	0.031981424148606816	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
