protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P36673	951713.679812036	907494.7499999997	958971.9345275818	891745.0824502946	151533.9883856433	930388.7061406109	P36673	P36673		treR	1	0.38228453685938374	0.5138847828480322	False	0.0239209726443769	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38038	21915633.59586314	22499647.447209056	21911156.34644897	21748118.62162685	21993573.318075053	21927657.437460013	P38038	P38038		cysJ	0	0.38308273311242214	0.014363874347110015	False	0.02395136778115502	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45795	938238.6487677024	697219.5625000007	872558.006943665	829173.6227774698	742098.846311648	685532.7443863128	P45795	P45795		yrdB	0	0.383836604564886	0.15226477360043433	False	0.023981762917933133	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADV1	6255829.52718226	6521694.751373135	7002688.067514316	6851736.314769876	7168519.876241514	6577855.363328503	P0ADV1	P0ADV1		lptA	0	0.3842135793152951	-0.058454162522146746	False	0.024012158054711245	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24216	2117434.4146679183	2454087.0396411084	2611219.147417337	2212982.9632088025	2321529.357088289	2163232.6503258566	P24216	P24216		fliD	0	0.3849390429328566	0.1008589710839863	False	0.024042553191489364	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69411	22609454.36541533	22640838.6907193	22472718.763800103	22516444.24509352	22597766.00959091	22178615.52833516	P69411	P69411		rcsF	0	0.3856335434182471	0.009193430538378042	False	0.02407294832826748	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A884	34950688.873654395	34142963.24237506	33782911.407474935	34242051.979005046	35951141.67950571	34553584.551139936	P0A884	P0A884		thyA	0	0.3857285343726284	-0.0259915133754671	False	0.024103343465045595	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37666	34586783.04800279	34278538.211644225	34265427.89560727	36808458.44029589	34268332.95318187	34660796.95610355	P37666	P37666		ghrB	0	0.38583047919049207	-0.03601378091190917	False	0.02413373860182371	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7A5	764433.8206053436	644474.5000000005	756816.7613038513	764476.8531943912	736118.5875060107	795275.6388367525	P0A7A5	P0A7A5		pcm	0	0.38747709872098424	-0.08419151414484118	False	0.024164133738601823	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADW3	75781035.77362573	77885142.54210083	78940224.58852312	77272085.70936634	79115163.27268654	79664805.6380709	P0ADW3	P0ADW3		yhcB	0	0.387540157621782	-0.021214230254674785	False	0.024194528875379942	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46887	373204.9118440594	264007.56250000006	249498.22151728737	279874.85484445223	247977.70259655576	229215.0787867121	P46887	P46887		yecH	0	0.3882851218533142	0.22804128202976787	False	0.024224924012158054	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13001	385468.2316680889	398408.375	356715.07583683514	563021.8199010091	451105.05308611394	338868.5222534257	P13001	P13001		bioH	0	0.3883554690319921	-0.2463745119349892	False	0.024255319148936173	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45955	11567477.557412708	11541781.279803634	11494662.470827289	11186959.298946025	11710678.257878466	11037379.17046231	P45955	P45955		ybgF	0	0.3887263090462141	0.0281608087213157	False	0.02428571428571429	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGE6	28366702.067007355	28404138.320458192	30073369.064220067	29513343.31843235	28817979.09856192	30973502.292284694	P0AGE6	P0AGE6		yieF	0	0.389248516615895	-0.0403084623607501	False	0.0243161094224924	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE39	3607418.405209555	3155483.824577991	3286937.0413810904	3386492.324851887	3038405.7798915138	3132273.659687012	P0AE39	P0AE39		ypdB	0	0.3913455323702891	0.07251677582376498	False	0.02434650455927052	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45469	1096290.2628037182	982634.9375	935629.1013937016	1007229.158881208	868264.5810245962	957975.0031124268	P45469	P45469		yraR	0	0.3913529539639122	0.08937542946639551	False	0.024376899696048632	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64596	31211997.343640704	30896617.846091013	30202107.75277451	30235311.85632588	30964631.38771939	29819887.040937163	P64596	P64596		yraP	0	0.3920960727077103	0.020317346807946488	False	0.02440729483282675	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADA1	972753.1916217522	848282.6874999993	844123.8855765483	821885.4851002408	847811.9264168646	858475.846403238	P0ADA1	P0ADA1		tesA	0	0.39352331224977016	0.07612668279558858	False	0.024437689969604864	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEB2	80220062.46911849	78879737.91235235	76673778.96409392	79428015.62249467	75286288.89942157	76427219.1118315	P0AEB2	P0AEB2		dacA	0	0.39361148093715265	0.028625602402867885	False	0.02446808510638298	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02930	133477037.8987198	132474025.24632038	135423117.36156332	127070867.85202436	133193520.6954186	133954063.25821117	P02930	P02930		tolC	0	0.39364987528565215	0.02595250956845244	False	0.0244984802431611	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A780	35385018.47446085	36283001.5664966	35768718.470106326	36218456.23071794	35711707.858678885	36503550.27536192	P0A780	P0A780		nusB	0	0.3946761831670703	-0.013325977013848056	False	0.02452887537993921	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEV4	494828.0049260993	558740.9999999998	574209.1741265532	537674.5189277958	453590.30695004406	532203.6452066102	P0AEV4	P0AEV4		hycA	0	0.394686114752195	0.09554447067842935	False	0.02455927051671733	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8U0	975664.734496661	1046022.1387293184	1100062.3155163594	1057353.4967185697	1101644.1822779484	1080058.14921903	P0A8U0	P0A8U0		syd	0	0.39496951121647483	-0.05321870330777523	False	0.024589665653495442	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9H1	4635297.17406202	4551686.348090204	4637368.765515855	4909368.166175155	4733290.664093135	4532943.809741367	P0A9H1	P0A9H1		mug	0	0.3954958926581648	-0.03619818155641321	False	0.024620060790273558	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77748	2158496.891620316	2162494.343286154	1977937.7392254616	2140714.674258852	2169587.794628385	2184418.643618739	P77748	P77748		ydiJ	0	0.39640896108456347	-0.044161033070456886	False	0.024650455927051673	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31119	3737960.218418184	3770949.978379777	4023518.94371508	3769106.5289596342	3472471.253568891	3864736.323020921	P31119	P31119		aas	0	0.39672911394166555	0.054316324480413306	False	0.02468085106382979	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62517	581188.0883261139	565153.9374999995	500122.3674556375	588077.7182925896	531012.8715838135	647091.3858483726	P62517	P62517		mdoH	0	0.3968738041740692	-0.1012626841093999	False	0.024711246200607904	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AED5	6511849.85977325	7090843.826178674	7050470.679345223	7121060.274832226	7039409.227734521	7091515.27414964	P0AED5	P0AED5		uvrY	0	0.39690708861377105	-0.041234744036239016	False	0.02474164133738602	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37617	8134879.588992883	8648220.680708824	8331886.930719014	8168015.488024925	8985429.25407806	8803427.74884891	P37617	P37617		zntA	0	0.39802138047289776	-0.047568025645316356	False	0.024772036474164132	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8Z7	437046.0476630367	445045.09379999945	481630.075459908	443354.5297630621	450112.28639532544	424121.2718885311	P0A8Z7	P0A8Z7		yqiA	0	0.39819740001587556	0.04964932972471769	False	0.02480243161094225	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ5	56748214.08132205	58864155.27226486	58208589.87898179	58722108.52128204	58476823.99256199	58613770.88547584	P0AGJ5	P0AGJ5		yfiF	0	0.3997298132970262	-0.016437264618005844	False	0.024832826747720367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13033	2625961.128900183	2344082.7623606217	2445039.115703059	2484311.4585305424	2656250.9671313567	2553299.2664911714	P13033	P13033		glpB	0	0.40040744254550187	-0.053245052631273763	False	0.024863221884498483	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46871	10143332.79929748	10478690.935226329	10373585.794834454	10453008.63709046	10538995.75904621	10336634.273224464	Q46871	Q46871		yqjH	0	0.40094146134180375	-0.015418206414263823	False	0.0248936170212766	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64455	6521968.141565452	6513454.000000007	6615060.578421724	6529209.933728749	6735121.705041926	6588524.562134473	P64455	P64455		ydcY	0	0.40119095875798605	-0.01478182753630832	False	0.02492401215805471	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA43	15436505.44336735	14277493.55413983	14965830.122814937	15503220.62523498	15190448.439094365	15067202.955187444	P0AA43	P0AA43		rsuA	0	0.4020034311131753	-0.03449087619502898	False	0.02495440729483283	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16926	19080501.69685732	19835872.686723605	20175315.82142933	20602060.32234917	20054238.163938835	19637834.675776277	P16926	P16926		mreC	0	0.4024745108595157	-0.02906236445204051	False	0.024984802431610942	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30750	2983761.600908135	3170068.7512607845	3200457.000865632	2954292.592979492	3200936.895121108	2831817.6998259206	P30750	P30750		metN	0	0.40247954879438536	0.05778057014165878	False	0.02501519756838906	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76506	26835725.807105124	27775583.256932944	28004623.044308204	27585194.553143814	27767322.82406429	28596132.25170001	P76506	P76506		mlaA	0	0.40265822964332976	-0.02308709293915111	False	0.025045592705167177	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46837	78059051.87930787	78578549.04903717	77404060.97289833	75881135.59202617	77455753.6682161	78358578.61676745	P46837	P46837		yhgF	0	0.4038515097081285	0.014535543337679091	False	0.02507598784194529	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9F1	2900660.367576691	3411188.6431800947	3153287.0130441133	3206893.816959997	3255936.0493640704	3494588.6396184564	P0A9F1	P0A9F1		mntR	0	0.40510742493768925	-0.07314852815405233	False	0.025106382978723408	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33362	2225858.0675398246	2364385.589872501	2585099.611990074	2084965.7559622163	2328267.483428072	2376562.9636396267	P33362	P33362		osmF	0	0.40593583200673305	0.07967957980182357	False	0.02513677811550152	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60595	2802408.7826392986	2526373.4498455026	2103036.536945583	2288211.2104342477	2483362.9743811246	1936835.40832454	P60595	P60595		hisH	0	0.40679287481734044	0.14774454318628968	False	0.02516717325227964	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75867	6611058.81896886	6608706.7287587775	7154335.186273515	6365672.1338682575	6585894.283594932	6800631.533487387	P75867	P75867		ycbZ	0	0.406844281824614	0.0447231835561891	False	0.02519756838905775	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADS6	20918519.134601023	20359168.86983274	20756699.62410571	20475315.26738098	20763117.613451112	20066766.356081154	P0ADS6	P0ADS6		yggE	0	0.4072142755897766	0.017058736128375926	False	0.025227963525835867	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGF2	962129.1624207096	696196.1842538291	767926.2422478526	989777.3093721255	981936.2002254915	758269.4052625872	P0AGF2	P0AGF2		ygdK	0	0.4090247336630218	-0.17016276456612317	False	0.025258358662613983	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24251	9663584.676174063	10543066.390149394	10592253.545581944	10209357.562589131	10831117.224165864	10771141.904317752	P24251	P24251		crl	0	0.4102441296737896	-0.04667465141329222	False	0.0252887537993921	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07639	18537301.925033648	17774260.483556256	18309746.04901433	17762959.477689624	18090630.48974012	18049545.90396901	P07639	P07639		aroB	0	0.41117020010455374	0.019094668672106303	False	0.025319148936170217	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEI4	27584073.71466498	27932369.74793322	27623806.491911467	28612292.38455227	27366382.41514097	28333760.96330179	P0AEI4	P0AEI4		rimO	0	0.41191027467463015	-0.020198353566901018	False	0.02534954407294833	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05719	4293186.866871729	3827797.601735965	4057948.131968217	3998606.0649100826	3897862.1894233646	3865369.391035041	P05719	P05719		hsdS	0	0.41214137307155363	0.05027421502117287	False	0.025379939209726445	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6T5	14178085.00521106	14959932.564778712	14950510.15951116	14532302.331209883	15040689.068326872	15669189.181660991	P0A6T5	P0A6T5		folE	0	0.41289490461749234	-0.03726516486068577	False	0.02541033434650456	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07821	664350.2776961952	644043.6250000002	660054.2340672857	591230.4442509165	612302.3713358665	681239.162774851	P07821	P07821		fhuC	0	0.4138534814145075	0.06266870658853783	False	0.025440729483282676	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0CB39	3499018.0611697813	3232085.992796661	3195477.4873608807	3262291.9576998204	3286111.887122028	3037761.270575024	P0CB39	P0CB39		eptC	0	0.4140882491435808	0.05034318667151411	False	0.025471124620060792	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30128	3544909.008497312	3861243.773394192	3558349.004896805	3715892.853694701	3891941.318792416	3694455.7025734177	P30128	P30128		greB	0	0.41426144603757403	-0.04377483699609829	False	0.025501519756838908	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60293	13375539.285679936	13439932.139671767	13269022.351588257	14098132.877798868	13603948.439084187	13188893.07819175	P60293	P60293		mukF	0	0.414604971867548	-0.028738186698786257	False	0.02553191489361702	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69739	718463.6962458687	522013.7812000006	187789.18493729545	727675.492351167	636913.5233398078	543521.4304919045	P69739	P69739		hyaA	1	0.414623517956499	-0.417879319813943	False	0.02556231003039514	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69428	27566682.56343088	28109492.000000004	27452883.267199807	27950299.981549647	26917860.707305294	27248534.23730266	P69428	P69428		tatA	0	0.4154626923953397	0.017677298091483305	False	0.025592705167173255	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABZ1	6940523.000208336	6521683.350870512	6378026.596175095	6549952.179833806	6351584.48835112	6418113.295314501	P0ABZ1	P0ABZ1		fliG	0	0.4163271500602768	0.038360009299050965	False	0.02562310030395137	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29745	30479113.653410047	30622252.35309945	32794134.70266392	31351519.6185346	32495446.13294906	32408200.526706684	P29745	P29745		pepT	0	0.41728373338690533	-0.03580794778527688	False	0.025653495440729486	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46130	21733038.756345496	23041999.929264527	22243601.020072546	21823483.86898808	21981641.4147806	22055492.40994506	P46130	P46130		ybhC	0	0.41813986683398013	0.025146361344330216	False	0.025683890577507598	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27838	6645306.327781764	6581173.885979312	6859368.812826521	6854594.159659478	6163970.303543908	6445406.382902148	P27838	P27838		cyaY	0	0.4181740578216249	0.04537338076428046	False	0.025714285714285717	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC86	7591799.610797824	7381223.516294016	7590419.577330478	7381258.423925285	7780925.112224196	7871183.694925332	P0AC86	P0AC86		glgP	0	0.41885351966946754	-0.029738123779195096	False	0.02574468085106383	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52119	11252522.995991308	11593053.482911592	11663327.145431036	11108694.576410577	11549334.78393489	11364852.834602484	P52119	P52119		ratB	0	0.41908908883815876	0.020463277098641496	False	0.02577507598784195	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31455	2595610.0852268427	2917427.3872676897	2852639.7331234966	2803025.527533484	3039250.420129321	2853934.526945754	P31455	P31455		yidR	0	0.4208596603495188	-0.05590452652087158	False	0.025805471124620064	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52644	1927428.101548179	1812388.979624604	1639168.8533946993	1746113.7030825044	1999559.8599041968	1938271.7623801264	P52644	P52644		hslJ	0	0.4209054141525461	-0.07955846072017166	False	0.025835866261398176	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46889	1849274.238758746	1775820.1775134406	1808001.3494517128	1815877.1937010607	1953208.232644602	1809327.8915186157	P46889	P46889		ftsK	0	0.42104783768557463	-0.03808035431997806	False	0.025866261398176296	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADA7	3631799.2571952376	3515075.124163911	3486064.34543895	3425193.6930021094	3719013.60268038	3935799.9255533298	P0ADA7	P0ADA7		osmB	0	0.42297846896381397	-0.05941843826028765	False	0.025896656534954408	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39377	19690304.414834265	20618908.055988044	20970802.480743542	19441146.74152653	20700681.370705243	19687040.081230395	P39377	P39377		iadA	0	0.4230848788287111	0.03457487804856561	False	0.025927051671732527	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17952	6866152.174716141	6302516.543096085	6730098.401281567	6468993.450463631	6307006.409848073	6595332.78122088	P17952	P17952		murC	0	0.423173042674463	0.03875584067109637	False	0.02595744680851064	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A988	24158977.24047232	24265096.28506116	24177284.560073517	23226836.854799543	24261993.31894098	24135606.363223124	P0A988	P0A988		dnaN	0	0.4232719285945079	0.019544651257008078	False	0.025987841945288755	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9U3	43581555.73505088	46013986.514922224	45775309.83385781	43158005.951754935	44865208.12845622	44779700.51318023	P0A9U3	P0A9U3		ybiT	0	0.42456233959487516	0.027630323190618165	False	0.02601823708206687	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06709	2892913.067584017	2782521.850322091	2603654.982429792	2718538.794638268	2707716.1644320698	2592786.429661097	P06709	P06709		birA	0	0.42465204713116955	0.046042400067241744	False	0.026048632218844986	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76116	14842992.585854426	14442014.563730389	14362522.0930029	14556846.95238438	14865371.77909209	14697687.553629708	P76116	P76116		yncE	0	0.42561143807539276	-0.015529737039620217	False	0.026079027355623105	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7Y0	45704277.94700206	44853206.80444095	45212104.75299351	46299792.80035644	45499924.91743188	45116548.37560822	P0A7Y0	P0A7Y0		rnc	0	0.4265064627700532	-0.012133481407840369	False	0.026109422492401217	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABK5	305820495.75235623	291497570.3681393	295431128.0017507	293444707.2343739	292608818.74851274	294008133.9999567	P0ABK5	P0ABK5		cysK	0	0.42671109004176766	0.020650319303419772	False	0.026139817629179333	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39325	2297941.7210000404	2035121.75	187789.18493729545	2293293.124394266	2098804.737623108	2098602.7821447784	P39325	P39325		ytfQ	1	0.4270737204740136	-0.5217793215966595	False	0.02617021276595745	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7L0	615319415.8043717	627424840.4987895	626670010.4765233	628181147.6859887	614820218.9536799	605876232.5938102	P0A7L0	P0A7L0		rplA	0	0.4272347013177987	0.015936591730132493	False	0.026200607902735564	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7V3	590417923.903688	610106261.1709452	597198492.817673	574070167.4741613	597262688.915176	599638630.9976387	P0A7V3	P0A7V3		rpsC	0	0.42780039380758034	0.021629498630646837	False	0.02623100303951368	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36680	9929384.65659421	9857283.847633384	10211806.812911471	10102483.086846331	9957753.359092386	10362016.920709284	P36680	P36680		zapD	0	0.4282655445962666	-0.02023783987263966	False	0.026261398176291795	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16456	24436638.653212465	25330140.74639596	25001106.33644466	26187815.09145321	25012539.31467284	24886892.669558357	P16456	P16456		selD	0	0.42855438816442004	-0.025235927477551368	False	0.026291793313069908	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75914	26313312.08741158	27136178.780800685	27407914.37610463	27853269.282429453	26500341.72021662	28100074.973882947	P75914	P75914		ycdX	0	0.42973592902442703	-0.028204081237944097	False	0.026322188449848027	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13016	5737465.77263576	6027230.366170678	5942740.710075676	6192216.324378993	5796396.888835093	6113632.400379879	P13016	P13016		ampD	0	0.4304535667527767	-0.03181327999776093	False	0.026352583586626142	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A843	9443785.864098994	9928667.873591056	9878384.02485884	9376456.130026046	10528435.973656503	10472582.529051766	P0A843	P0A843		tatE	0	0.4305241352059187	-0.05452399442754979	False	0.026382978723404258	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEY3	6676216.288753656	6864204.31602454	6492835.964132012	6769813.096017255	7077863.4710805	6633123.358561381	P0AEY3	P0AEY3		mazG	0	0.43082778633377666	-0.03187510223991686	False	0.026413373860182374	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEE1	28965204.150227748	27204903.66508628	27183280.251415785	28229887.51666473	26168544.27114608	26718030.498510312	P0AEE1	P0AEE1		dcrB	0	0.4316990156706884	0.03924610787083785	False	0.026443768996960486	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P18775	15617955.054518107	15726932.76043998	15933825.243851615	15591106.23823484	15974113.03438598	16472524.836272022	P18775	P18775		dmsA	0	0.4317806915643276	-0.02297763706985431	False	0.026474164133738605	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB18	4194522.872068521	4652555.05731074	4590716.094413366	4176377.646071017	4404091.76936911	4416204.217792166	P0AB18	P0AB18		tusE	0	0.4325913153187925	0.048153894398817974	False	0.026504559270516717	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACN4	20536152.404641747	20966892.148455348	21971955.212413967	21725031.03826874	21796051.07429207	21225626.400481272	P0ACN4	P0ACN4		allR	0	0.4332553376275808	-0.028618368756231014	False	0.026534954407294836	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8D0	7927597.146970903	7598555.547294997	6965747.566040994	8387526.673173372	7686882.091779164	7455099.377252477	P0A8D0	P0A8D0		nrdR	0	0.4336253009346337	-0.0650656085515308	False	0.02656534954407295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C0L7	6728708.870520727	7054982.515809974	7130754.665110347	6691635.0676935855	6923482.678325112	6913793.328284244	P0C0L7	P0C0L7		proP	0	0.4341905052405792	0.026842682824628858	False	0.026595744680851064	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25552	5141338.641975827	4944104.499862834	5370601.823600653	4825258.60367652	5015540.845848096	5191883.703688725	P25552	P25552		gppA	0	0.43509309010679387	0.040068660489664856	False	0.026626139817629183	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62672	550464.7423371982	554841.4999999998	521030.5517639046	560236.2205936912	504939.1055650122	503923.7475410507	P62672	P62672		apaG	0	0.4353428781609824	0.051689604864965995	False	0.026656534954407295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC13	34740198.283762604	33047728.64161375	32507874.709378146	33625681.61274749	32082539.880913943	32444098.979752783	P0AC13	P0AC13		folP	0	0.43739593406378613	0.031166935483900104	False	0.026686930091185414	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60560	21059472.568832256	21147134.28135045	21507140.51703708	21029512.512437623	21201502.23337844	21080789.261183526	P60560	P60560		guaC	0	0.4376947332959581	0.009130188715948668	False	0.026717325227963527	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFI2	16631136.669004245	17922362.84686281	17575683.26667518	17374807.823672943	18332250.37863146	17669056.8592468	P0AFI2	P0AFI2		parC	0	0.4382203652344976	-0.03410306057407109	False	0.026747720364741642	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75818	16499398.50694358	16316017.161809515	16989441.093557116	17067074.05159702	17028420.407219075	16443187.217530336	P75818	P75818		ybjP	0	0.4389037023137109	-0.0211015966730425	False	0.026778115501519758	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33218	10987976.145124491	10411531.501350492	10493472.956986705	10932557.405647663	10005164.614704791	10013745.720862754	P33218	P33218		yebE	0	0.4393642294943492	0.043231108275036685	False	0.026808510638297874	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG3	58241993.39241209	58018159.30566196	57655197.56911443	57040943.97056266	58420954.64450408	57160947.90157889	P0AFG3	P0AFG3		sucA	0	0.4393825182150627	0.010761857799452837	False	0.026838905775075993	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32684	1225918.6726852865	1214134.1250000014	1141817.2824763567	1238938.6748414163	1262640.5446152252	1175167.2072329978	P32684	P32684		rluF	0	0.44154956486357466	-0.03771667241632595	False	0.026869300911854105	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA97	1435295.262794955	1483467.7029510092	1526567.8016998626	1481977.463459951	1462172.0297926092	1416696.5781088534	P0AA97	P0AA97		yaeQ	0	0.44159064048612257	0.027682703629901027	False	0.02689969604863222	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09323	3978214.473392249	3936997.4564019735	3788765.173007173	4297603.411885118	3841259.5502075846	3963560.46355848	P09323	P09323		nagE	0	0.44252903559784107	-0.04829711385986907	False	0.026930091185410336	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
