protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00562	15769103.038409073	15301148.083298728	15370174.495728666	16444684.675974015	15327682.001009954	15479519.193221526	P00562	P00562		metL	0	0.5325814638320826	-0.024990715607769137	False	0.028806954436450843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACZ4	14838396.5439077	13639248.002430134	13912574.65277154	14312483.877189493	13671449.146016432	13499603.644976333	P0ACZ4	P0ACZ4		evgA	0	0.5338508488853357	0.0311925305772658	False	0.02883693045563549	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P16433	1900570.741985237	1991116.569892431	1932037.6682108955	1896538.904543232	1968066.2931036372	1882770.2543527477	P16433	P16433		hycG	0	0.5341869061671717	0.019038929749960777	False	0.028866906474820146	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AA39	3839391.240113733	3914107.607844619	3648634.391188128	3707174.661107075	4052844.771600388	3902808.352561567	P0AA39	P0AA39		rluC	0	0.5348913503562235	-0.03261386354169225	False	0.028896882494004798	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8A8	22840208.621889707	22569145.63313393	21804897.542543408	23514081.66280954	21190081.07649705	20374917.886473324	P0A8A8	P0A8A8		rimP	0	0.5351476723496289	0.04657329763494023	False	0.02892685851318945	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6N4	108055529.90805548	108555284.27475356	103191557.93859968	104617995.5580618	107543592.00517724	103308409.1231944	P0A6N4	P0A6N4		efp	0	0.5363199399016854	0.019677838238190484	False	0.028956834532374104	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P33650	6512675.098192225	7533936.900114474	6988642.719312668	6999516.292101639	6408780.063510526	6910892.999419215	P33650	P33650		feoB	0	0.5369036179202545	0.049966441759739626	False	0.028986810551558755	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39173	116069378.41077808	117875183.28402545	119365872.54472531	116520131.70450568	120024834.24125624	119757530.1862911	P39173	P39173		yeaD	0	0.5370829050101154	-0.012166233875281329	False	0.02901678657074341	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9A6	126158247.14466327	120493019.62659572	119808921.03375028	121431345.27975252	120515062.16709036	120031738.73091818	P0A9A6	P0A9A6		ftsZ	0	0.5374489500540481	0.017753872990633083	False	0.029046762589928058	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
Q57261	18962286.733631752	18811712.862407457	18868709.00899517	19959393.02173972	18898949.357795548	18665121.024441488	Q57261	Q57261		truD	0	0.5383446863387619	-0.022260285468229862	False	0.02907673860911271	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8L7	1978785.7022634249	1997661.2500000016	2085206.13897508	2088665.4188998567	1867825.9393723025	1955276.5431473027	P0A8L7	P0A8L7		yciU	0	0.5384982104520204	0.036121659202307047	False	0.029106714628297364	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AES9	11457783.976967676	12329749.943465486	12395875.020993188	11197158.825483272	12544007.746131418	11390313.939184727	P0AES9	P0AES9		hdeA	0	0.5389969376805523	0.0425639588540729	False	0.029136690647482016	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P12008	7371624.546742273	6869065.247358077	7300764.000501727	7112035.144942579	7008528.634504855	7075181.457564551	P12008	P12008		aroC	0	0.541509354513889	0.023340926027936013	False	0.02916666666666667	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00962	114983013.3268217	112245749.17628686	117013936.55197836	115131688.7884494	114782252.20384616	117678093.48343958	P00962	P00962		glnS	0	0.5423875127752513	-0.013968964316571646	False	0.029196642685851322	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A817	39410032.70367076	39726972.20321249	39952156.51483858	40666156.71817095	38557263.13017074	38163056.19147756	P0A817	P0A817		metK	0	0.5434152373231047	0.020775909391272843	False	0.02922661870503597	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P21829	6504687.072374114	6713743.507413265	6653055.742021969	6669145.169730275	6503297.604989514	7081081.700352998	P21829	P21829		ybhA	0	0.5445642062791166	-0.027473199086894433	False	0.029256594724220625	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P29680	12887160.32503661	12695254.441544555	12731409.467181332	12703309.617767513	13469777.259135587	12700729.62826654	P29680	P29680		hemE	0	0.5447038270975585	-0.020933720476008267	False	0.029286570743405276	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P05852	4487824.077965221	4714593.7096413	4447669.623784178	4480870.4617398605	4540203.374099973	4445679.274625963	P05852	P05852		gcp	0	0.5458750066695107	0.019508136774127348	False	0.02931654676258993	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P16384	7398224.096966635	7350574.911311876	7351475.237732721	7525169.788850112	7107150.64057585	7191811.440426039	P16384	P16384		miaA	0	0.5463901867990226	0.018140005549706358	False	0.029346522781774582	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFW8	7846377.850568752	7968511.789911839	8125519.243012134	7553555.103407073	8155720.31716681	7838402.847570851	P0AFW8	P0AFW8		rof	0	0.5465830996380286	0.023862971236696118	False	0.029376498800959234	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6R0	68117430.30015573	66217024.55737626	67524690.83525486	68244670.7567508	64514703.36929007	66628788.37140244	P0A6R0	P0A6R0		fabH	0	0.5469836376741066	0.017769192192441337	False	0.02940647482014389	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P30852	1961481.107875283	2022360.7500000012	2068195.6185035296	1803580.68029666	1950592.8422522	2105905.4254052565	P30852	P30852		smf	0	0.5482986502444558	0.046500820260591914	False	0.029436450839328537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADB7	13983081.117485585	14038653.99999999	13224518.421067256	14195539.83324271	13844340.710846098	13798450.519101938	P0ADB7	P0ADB7		ecnB	0	0.5483487083983071	-0.020562220356035676	False	0.02946642685851319	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9C0	6004726.636786104	5881963.531628294	5643677.888078715	5865550.1760156825	5589190.034712448	5808608.883515682	P0A9C0	P0A9C0		glpA	0	0.5485529192238751	0.02214391144109354	False	0.029496402877697843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P25535	2188673.5619922387	2307534.2500000023	2199528.9890006133	2107890.466115692	2280422.689908234	2183871.707423204	P25535	P25535		visC	0	0.549592228131015	0.026869757691779326	False	0.029526378896882494	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8I3	15263661.8296841	14938537.819795744	14965614.824917687	14628424.910070583	15291943.062891155	14795741.353720246	P0A8I3	P0A8I3		yaaA	0	0.5507057519118627	0.014500440903321641	False	0.02955635491606715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P06610	21773820.51404288	21834951.15616712	22110068.77463026	23209340.090425342	21130923.765450347	22717496.640562207	P06610	P06610		btuE	0	0.5519878841761197	-0.029097277437131083	False	0.0295863309352518	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76015	4813821.512491981	5253483.838226017	4883906.846921808	5062421.8039215645	4976846.884633986	5219584.081387959	P76015	P76015		dhaK	0	0.5524376962808638	-0.02938403948670788	False	0.029616306954436455	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P21156	8095721.84945452	8336702.359924815	7766224.52493587	8059833.644078981	8112931.772284335	8418240.067380384	P21156	P21156		cysD	0	0.5525976337575719	-0.02320423657396753	False	0.029646282973621103	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P63284	182598818.18880463	186459294.2137713	186592793.86645427	183535543.8029648	184484905.5248257	184808696.89016688	P63284	P63284		clpB	0	0.5526183387578851	0.007345099294445342	False	0.029676258992805755	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77285	3051960.4326447416	2395611.023846155	1990135.2104552323	3047292.554253271	2422550.970490625	2679045.0532882256	P77285	P77285		rnfG	0	0.5526772291353778	-0.1317454533219642	False	0.02970623501199041	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AG24	8066698.532777334	8553462.227328613	8082336.445369909	8081921.975086524	8069259.607780322	8207865.340621139	P0AG24	P0AG24		spoT	0	0.5527034643886607	0.020199205778689094	False	0.02973621103117506	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39396	5960639.2876231205	6137004.999999998	6090792.330864921	5881364.650210005	6391090.768715394	6242529.476316966	P39396	P39396		yjiY	0	0.5550067765512842	-0.025671830634111496	False	0.029766187050359716	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00935	605218.3347605218	729862.0000000001	755003.2381393899	616842.3675463649	528561.7968898996	776336.8618455483	P00935	P00935		metB	0	0.555686374816556	0.12114669854405741	False	0.029796163069544367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76491	1818726.6119707103	1589713.9146985635	1572801.7515715086	1753366.4923353083	1555695.6114450695	1437537.3450957164	P76491	P76491		yfbR	0	0.5557213512938886	0.06961127243881925	False	0.029826139088729015	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P52643	24263678.416575424	24820802.31019776	24130242.034143385	24275463.680114064	24618258.959732477	23618103.973022632	P52643	P52643		ldhA	0	0.5557535360730756	0.013917472905552808	False	0.02985611510791367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A953	107485341.20917296	109428787.38665262	109706336.12613004	108715321.1322924	110485081.07746008	109124638.4725486	P0A953	P0A953		fabB	0	0.5558843309158241	-0.007509598331720174	False	0.02988609112709832	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60595	2006241.742111414	2322021.112211886	1516365.3733518012	1817427.7125104803	1963810.0615858657	1539709.7046380108	P60595	P60595		hisH	0	0.5569602572312343	0.13542809571062933	False	0.029916067146282976	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P06974	3480670.866897262	3567061.720796035	3551615.3714150493	3611467.0502470913	3612101.2403961327	3477650.860773538	P06974	P06974		fliM	0	0.5570873932152426	-0.013799649909767786	False	0.029946043165467628	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08189	3198871.863927123	3227872.3267320013	3193156.9554210277	3375802.619568864	3154853.5196220274	3225897.0231464426	P08189	P08189		fimF	0	0.5582091427811973	-0.02034948723575805	False	0.02997601918465228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6V1	24602165.66717007	23081573.517214924	23306914.20051261	23959083.9429404	24071419.168596104	23944248.59869537	P0A6V1	P0A6V1		glgC	0	0.5606847956344044	-0.019861814780680005	False	0.030005995203836934	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P30128	3331439.044645264	3550092.0589559004	3514768.022238852	3458489.132424211	3574840.487237844	3511445.2192134885	P30128	P30128		greB	0	0.5607137391086086	-0.02045824056170295	False	0.030035971223021582	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEU0	13281474.792785138	13035992.593980702	13201519.877218034	12470942.360672744	13594338.786027718	12747365.15432769	P0AEU0	P0AEU0		hisJ	0	0.560807859169103	0.02601917461186094	False	0.030065947242206237	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A944	1371858.5663529814	1251164.958751374	1354460.598881208	1276642.1552032605	1351607.2356164583	1490692.4429521714	P0A944	P0A944		rimI	0	0.5614972345372863	-0.05041758103328815	False	0.030095923261390888	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABD5	122738256.58177102	123978570.787227	122612628.1179439	125128277.72184592	124687335.30930825	121768499.972192	P0ABD5	P0ABD5		accA	0	0.5624339151709072	-0.008780493155522423	False	0.03012589928057554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AC59	29178119.262394533	28902241.832538582	28934167.899463546	30855400.99322158	28275372.937573496	29422841.95421437	P0AC59	P0AC59		grxB	0	0.5635814194077768	-0.025294906517827568	False	0.030155875299760194	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P15005	682189.9758578191	701311.1250000007	761661.2446845646	697716.4169996992	773572.1784392387	735001.2708452798	P15005	P15005		mcrB	0	0.5643949306549074	-0.040535512434595064	False	0.030185851318944846	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABU5	55907749.02928229	57347517.92773029	57392137.07325777	56615776.8807983	57092629.07053687	58217437.98622823	P0ABU5	P0ABU5		elbB	0	0.5651680105248822	-0.01076795977256253	False	0.0302158273381295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P46837	82839863.90865424	84663149.57603386	85097977.00284308	82175570.92490606	84003202.0860296	84556947.9947051	P46837	P46837		yhgF	0	0.5671164115695723	0.010692752142589882	False	0.03024580335731415	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P08178	2446253.5724462857	2472729.2033581445	2791423.1833917038	2547263.676535232	2581039.6765216324	2857744.634304926	P08178	P08178		purM	0	0.5693798731052054	-0.05067491978996553	False	0.0302757793764988	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8I5	16963147.82564873	15968593.76950371	16193251.822737277	16425963.917451609	16307075.94705255	15688676.225420658	P0A8I5	P0A8I5		trmB	0	0.5710531423440639	0.020803003989529733	False	0.030305755395683455	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A998	74621035.29218994	74384849.19559063	75724254.57241301	73958308.26395324	75152681.12068456	78202387.83399482	P0A998	P0A998		ftnA	0	0.5731988078975803	-0.01648896761235048	False	0.030335731414868106	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37692	8571825.118965697	7860663.008828734	8292226.546769651	8299873.95982923	7962802.419109383	8023608.118607061	P37692	P37692		rfaF	0	0.5732688974833676	0.025812079969444734	False	0.03036570743405276	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39325	1808511.045323468	1614886.1250000002	1619003.7480968505	1691716.1525445655	1513009.369369766	1679448.9191733692	P39325	P39325		ytfQ	0	0.5732872691838522	0.04599610269129525	False	0.030395683453237413	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76569	2788116.80850625	2976356.4147116635	2744860.686901501	2459583.601221603	2995646.654573485	2730259.0072526867	P76569	P76569		yfgD	0	0.5739882293365783	0.05597755364414687	False	0.030425659472422064	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AB10	515273.8730366543	554729.7499999997	599565.4478628271	569001.1642051876	574859.6079200904	574336.0276192045	P0AB10	P0AB10		ymbA	0	0.5744372132142997	-0.04141951047297424	False	0.03045563549160672	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6D0	1750315.210764355	1831874.7500000007	1749570.900846901	1704293.9294052848	1759125.505878505	1797837.9166861158	P0A6D0	P0A6D0		argR	0	0.57457550723254	0.019204454034031596	False	0.030485611510791367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8E1	31097208.80807992	30381828.48449046	30913992.028468035	31572083.06120785	30992049.37300049	30517822.07359481	P0A8E1	P0A8E1		ycfP	0	0.5747591399037257	-0.010717494088724628	False	0.03051558752997602	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77475	4051154.532745494	3835915.181003048	3671025.779446668	3752584.231962091	4177982.644286786	3930394.799381133	P77475	P77475		yqaB	0	0.5747951401236205	-0.03731729233670457	False	0.030545563549160673	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A988	22436555.364136443	23398406.617264584	23527430.79904356	21781985.80817647	23391148.05472185	23081808.806767203	P0A988	P0A988		dnaN	0	0.5761124554013525	0.02322014545449955	False	0.030575539568345324	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0C093	5960865.561499785	5548424.565122021	5697436.556613213	5563939.397397688	5729098.831466683	5666153.833284082	P0C093	P0C093		slmA	0	0.5761612470770777	0.020905231417069188	False	0.03060551558752998	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8K1	9953261.154326016	9922496.775458876	9376141.734140886	9451811.417025436	9742196.649734484	9667659.883956874	P0A8K1	P0A8K1		psd	0	0.5763324471924011	0.019375641270812774	False	0.03063549160671463	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGL7	15475127.266339758	15427570.992964556	14847666.327708146	14778948.797512118	15597753.078996308	14741601.3431034	P0AGL7	P0AGL7		rsmE	0	0.5770126839748287	0.02007042755220155	False	0.030665467625899286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9G8	8110979.898700559	8128314.630320504	8106871.573253398	8782265.121673426	8238993.534327014	7856014.202539572	P0A9G8	P0A9G8		modE	0	0.5777520637056677	-0.031133737739787674	False	0.030695443645083934	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADE6	1225100.3717224468	1300019.7905828108	1199998.617870755	1047938.78408647	1267432.8658418858	1261703.6964012	P0ADE6	P0ADE6		ygaU	0	0.5779445159620187	0.058505921381158225	False	0.030725419664268585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7Z4	695584598.5889843	695047658.9624597	693230103.1876754	692629536.2562766	707460721.8874048	693338460.7340204	P0A7Z4	P0A7Z4		rpoA	0	0.5782568050169485	-0.006607804584335511	False	0.03075539568345324	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8I1	1524653.0661142564	1500224.4999999986	1457528.3444064795	1471835.7285355567	1569963.6868056478	1504509.261820077	P0A8I1	P0A8I1		yqgF	0	0.5786352633259925	-0.02042234099084963	False	0.03078537170263789	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P05719	3573926.6490194774	3449278.767935644	3520136.6729394426	3719039.769534999	3526927.875053215	3458519.56020439	P05719	P05719		hsdS	0	0.5788184914553628	-0.02188343217506751	False	0.030815347721822546	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P63389	7979378.515901691	8013140.974064474	7869684.489724412	8175301.3228748115	7840179.172580449	7407798.2515792595	P63389	P63389		yheS	0	0.5801511429542767	0.02678426477816403	False	0.030845323741007197	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P30178	3678670.724138564	3394021.9128545634	3443650.3180075507	3938665.441020512	3531962.0454174657	3390062.9284032774	P30178	P30178		ybiC	0	0.5808305629256428	-0.04648272182002872	False	0.030875299760191845	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAA1	14096202.136373036	14261062.629761096	14838449.035685178	14029398.116845476	14232654.737748384	14460456.34426522	P0AAA1	P0AAA1		yagU	0	0.5814870177830289	0.015891782049663464	False	0.0309052757793765	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37650	3704088.070226109	4020548.735098361	3727128.512743856	3562862.397281929	4023340.455868493	4311484.662626983	P37650	P37650		bcsC	0	0.5828430029040681	-0.05511118205908481	False	0.03093525179856115	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADV1	6801847.085139201	7134821.908124033	6776286.431427236	6749645.507016742	7379951.252608309	6978492.707668979	P0ADV1	P0ADV1		lptA	0	0.5831361857635837	-0.027262584610464925	False	0.030965227817745807	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P65556	7130228.662834868	7076074.314836458	6830293.478105051	7590087.314020415	6994943.235691408	6891020.395706061	P65556	P65556		yfcD	0	0.5840670009713482	-0.02982742477429059	False	0.030995203836930458	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AD44	980004.9147734158	937167.2499999992	925541.4166928998	944261.9855215724	961816.669629858	885690.1353734757	P0AD44	P0AD44		yfhG	0	0.58454730677064	0.02608928214815681	False	0.03102517985611511	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A784	13713992.389542997	13969049.663363522	14354514.38254557	14218082.42795602	13401467.338193651	13878833.738591757	P0A784	P0A784		orn	0	0.5846113228705558	0.018623670621580775	False	0.031055155875299764	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AC69	68020482.17788702	65901619.83013527	65422573.9706156	66755326.07009669	63792440.18848781	66571234.03112649	P0AC69	P0AC69		grxD	0	0.5849717205646547	0.01619823052204239	False	0.031085131894484412	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P31224	14391798.494341947	13850105.378926829	14238054.197767578	13650712.13629385	14595382.169431563	15063397.038099224	P31224	P31224		acrB	0	0.5852258977484963	-0.027900886350957162	False	0.031115107913669067	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACL2	4691096.172128057	5006044.741684143	5037778.32899566	4846516.441215443	4961835.232283471	5193286.236933467	P0ACL2	P0ACL2		exuR	0	0.5865706115591276	-0.02588087225295164	False	0.03114508393285372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A972	279659643.5075332	289740231.4711865	290055407.9100905	286044876.9180132	282755594.2869621	283985404.3862105	P0A972	P0A972		cspE	0	0.5870009053575499	0.01123903539895834	False	0.03117505995203837	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P67910	206110660.43788847	210246662.78439736	210416677.41689003	206240452.3879737	207604867.74613923	209811585.29682764	P67910	P67910		hldD	0	0.5873423974123542	0.007192763857851626	False	0.031205035971223025	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P63020	14094143.04143775	14773519.019375026	14928848.323530825	14860265.40740628	15016833.063752385	14465240.566376746	P63020	P63020		nfuA	0	0.5874203878852337	-0.017868950258391796	False	0.031235011990407676	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P31663	15176105.889950586	15177010.369610189	14691583.79119205	15671111.899617122	16066266.761262298	14333081.4301213	P31663	P31663		panC	0	0.5878124028768796	-0.03248463689844739	False	0.03126498800959233	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEW6	11294124.462827556	11906653.48664355	12214502.270019596	12330258.200379305	11578147.408459725	12129088.31275137	P0AEW6	P0AEW6		gsk	0	0.5880995726967617	-0.025126730884271153	False	0.03129496402877698	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P29208	10267805.179786298	10637589.294882014	11176328.481517382	10069771.880922752	10717273.918309288	10695519.422459329	P29208	P29208		menC	0	0.5883696875507933	0.02719852668930223	False	0.03132494004796163	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGF2	635469.1460559085	570950.8124999995	631409.7614841037	642939.9901679022	606972.6808075598	502689.9381954063	P0AGF2	P0AGF2		ygdK	0	0.5887677838046034	0.06850419136852805	False	0.031354916067146285	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABX5	1788187.7357101194	2000108.326021108	2086580.770900793	1892213.824001064	2072860.6690025728	2105917.7997407736	P0ABX5	P0ABX5		flgG	0	0.5891335894696248	-0.04737373590546427	False	0.03138489208633093	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69425	8771770.931004941	9368011.55814704	9804004.544280862	8743801.425458193	9203155.904182697	9367511.563109986	P69425	P69425		tatB	0	0.5897047228116991	0.032862181451589034	False	0.03141486810551559	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P37773	37875159.58873006	37848714.58001383	38276298.27608322	37890470.59830982	38903732.34078048	37877899.400705	P37773	P37773		mpl	0	0.5900064355064513	-0.008478445567432895	False	0.03144484412470024	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76342	978895.7646841368	1105366.3750000002	1108917.9992744443	987556.4403784414	1049396.0220506047	1068186.1275301154	P76342	P76342		yedY	0	0.5908082440299125	0.040336281997606256	False	0.03147482014388489	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76049	2276711.3576527312	2281520.0	2243649.5095807714	2206595.408132779	2320098.6154497806	2366574.579861159	P76049	P76049		ycjY	0	0.5911826251799563	-0.019254494612135808	False	0.031504796163069546	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9L8	568810.4169015064	460039.68749999953	599151.872712227	692794.1824560977	523667.8467970785	533153.2872653004	P0A9L8	P0A9L8		proC	0	0.5915817342697354	-0.10393530355013893	False	0.0315347721822542	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8K5	4414155.165082434	3950085.339963179	3778283.814970128	4190992.906467652	3852859.628565912	3672998.3850342417	P0A8K5	P0A8K5		yaeP	0	0.5922723494405792	0.05148350004563351	False	0.031564748201438855	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9D8	275108703.83332705	277109855.67659724	275501411.31886506	272792824.2430627	278189627.7028588	281683850.10690683	P0A9D8	P0A9D8		dapD	0	0.5926256968472519	-0.008595672891304048	False	0.0315947242206235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60340	19285765.78265385	19191067.897450104	20545789.72704057	19274756.50719079	19976742.382734645	20880016.35530617	P60340	P60340		truB	0	0.5932961588241454	-0.026853266892085063	False	0.03162470023980815	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P75691	2748381.8860032624	2763086.6954656783	2913749.954292604	2939215.321145524	2936678.330084973	2711220.371868515	P75691	P75691		yahK	0	0.5933206006468574	-0.02745924075482356	False	0.031654676258992806	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9U3	36981198.22165877	38563461.24152231	38860441.15659429	36725665.54648971	38334152.65913695	38022141.0464006	P0A9U3	P0A9U3		ybiT	0	0.5952009198680421	0.01678258989258315	False	0.03168465227817746	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P45795	1711514.4140910113	1573103.3750000007	1424961.9009640894	1592350.6555592956	1513134.7125458217	1437598.714080912	P45795	P45795		yrdB	0	0.5956113061134266	0.05192630453435381	False	0.031714628297362116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9Z1	27794484.66879222	26852356.4431828	26221838.965200987	26735130.13976545	26968085.96306988	26271481.68541498	P0A9Z1	P0A9Z1		glnB	0	0.596810967486016	0.016037428625617172	False	0.031744604316546764	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
