Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AEV7	HYCH_ECOLI	hycH	Formate hydrogenlyase maturation protein HycH	1	1	3.70547e+06	3.88455e+06	3.5678e+06	4.2103e+06	4.03184e+06	2.69917e+06
P0AEV9	HYCI_ECOLI	hycI	Hydrogenase 3 maturation protease	2	2	1.72828e+06	1.73446e+06	1.71333e+06	1.79067e+06	1.92559e+06	1.66052e+06
P0AEW4	CPDA_ECOLI	cpdA	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	1	1		2.82798e+06		2.35658e+06	2.37824e+06	
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	13	13	1.1193e+07	1.17518e+07	1.15141e+07	1.16981e+07	1.19016e+07	1.20627e+07
P0AEW9	K1PF_ECOLI	fruK	1-phosphofructokinase	13	13	8.82324e+07	9.1045e+07	8.93658e+07	8.73544e+07	9.00424e+07	9.08645e+07
P0AEX5	KPPR_ECOLI	prkB	Probable phosphoribulokinase	4	4	7.0171e+06	6.58052e+06	7.08391e+06	6.73381e+06	7.32182e+06	7.1319e+06
P0AEX9	MALE_ECOLI	malE	Maltose-binding periplasmic protein	19	19	4.40315e+07	4.24474e+07	4.41467e+07	4.59999e+07	4.17318e+07	4.46297e+07
P0AEY3	MAZG_ECOLI	mazG	Nucleoside triphosphate pyrophosphohydrolase	5	5	1.18878e+07	1.18486e+07	1.12847e+07	1.17307e+07	1.255e+07	1.17232e+07
P0AEY5	MDAB_ECOLI	mdaB	Modulator of drug activity B	6	6	9.6372e+06	9.27421e+06	9.85539e+06	9.2785e+06	9.92453e+06	9.98534e+06
P0AEZ3	MIND_ECOLI	minD	Septum site-determining protein MinD	17	17	7.33464e+07	7.13472e+07	7.27503e+07	7.12728e+07	7.04989e+07	7.29715e+07
P0AEZ9	MOAB_ECOLI	moaB	Molybdenum cofactor biosynthesis protein B	7	7	4.98879e+07	4.84177e+07	4.78019e+07	4.78536e+07	4.70738e+07	4.79313e+07
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	6	6	5.53892e+07	5.19143e+07	5.49964e+07	5.50807e+07	5.06313e+07	5.47158e+07
P0AF06	MOTB_ECOLI	motB	Motility protein B	4	4	1.22508e+06	1.32178e+06	1.22823e+06	1.51304e+06	1.30403e+06	1.1194e+06
P0AF08	MRP_ECOLI	mrp	Protein mrp	7	7	3.99134e+07	3.63318e+07	4.12363e+07	3.85676e+07	3.68149e+07	4.13035e+07
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	5	5	1.0534e+08	1.04149e+08	1.08583e+08	1.06819e+08	1.0188e+08	1.0675e+08
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	7	7	1.24934e+07	1.47802e+07	1.43017e+07	1.37434e+07	1.41183e+07	1.48798e+07
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	9	9	6.27546e+06	6.35006e+06	6.37377e+06	6.21236e+06	5.79879e+06	6.26288e+06
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	9	9	1.00095e+07	1.03692e+07	9.56894e+06	1.04138e+07	1.03693e+07	1.03541e+07
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	2	2	7.42416e+06	6.17203e+06	5.02789e+06	6.14673e+06	5.17522e+06	
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	9	9	3.8538e+07	3.9495e+07	3.78005e+07	4.01903e+07	4.04655e+07	3.82891e+07
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	9	9	1.00943e+08	9.66493e+07	9.32497e+07	9.10758e+07	9.93871e+07	9.86593e+07
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	2	2	2.59191e+06	5.38251e+06	4.50083e+06	5.36846e+06	4.8451e+06	3.59733e+06
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4	2.87588e+07	3.08154e+07	2.97635e+07	2.88294e+07	3.08301e+07	3.05514e+07
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1	793529	1.33737e+06	1.45652e+06	1.64766e+06	2.04572e+06	609122
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2	3.80687e+06	3.14965e+06	3.45857e+06	3.27516e+06	3.31018e+06	3.6343e+06
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	7	7	4.94152e+06	4.91091e+06	4.48855e+06	5.20669e+06	4.94125e+06	4.54423e+06
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4	1.41501e+07	1.36629e+07	1.42652e+07	1.46138e+07	1.42781e+07	1.45033e+07
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1	4.47182e+06	4.77736e+06	4.4599e+06	4.30176e+06	4.79253e+06	4.45459e+06
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	6.90763e+07	6.76725e+07	6.11845e+07	6.58874e+07	6.30842e+07	6.39734e+07
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5	5.34374e+08	4.97857e+08	5.2575e+08	4.9801e+08	5.0115e+08	5.17485e+08
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	4	4	4.47944e+06	4.578e+06	4.20516e+06	4.3702e+06	4.69099e+06	3.91745e+06
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2	3.66077e+06	3.23256e+06	3.49534e+06	4.05841e+06	3.11736e+06	3.60632e+06
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	8	8	7.10443e+06	6.98629e+06	7.10399e+06	7.78827e+06	7.32272e+06	6.91064e+06
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	4	4	2.16265e+06	2.03145e+06	1.992e+06	2.02547e+06	1.63142e+06	2.06051e+06
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	12	12	6.54995e+06	6.94918e+06	6.28172e+06	6.84532e+06	6.91587e+06	6.65068e+06
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1	1.69155e+06	1.85344e+06	2.21299e+06	1.86945e+06	1.80177e+06	1.99055e+06
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4	1.15061e+07	1.09351e+07	1.07267e+07	1.03179e+07	1.06314e+07	1.09894e+07
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9	6.8707e+07	6.8931e+07	6.79776e+07	6.80698e+07	6.80848e+07	6.86355e+07
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3	2.03609e+07	2.2578e+07	1.92444e+07	2.30899e+07	2.2947e+07	1.94364e+07
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2	9.86933e+06	8.89273e+06	1.03066e+07	8.89144e+06	9.03066e+06	9.44517e+06
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	7	7	3.08055e+07	3.14231e+07	3.28261e+07	3.23808e+07	3.15814e+07	3.29855e+07
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3	4.27745e+06	3.96865e+06	4.04471e+06	3.85789e+06	3.94056e+06	3.87005e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	31	31	1.55879e+08	1.61156e+08	1.51687e+08	1.60873e+08	1.58901e+08	1.55043e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10	1.68705e+08	1.67203e+08	1.64512e+08	1.73316e+08	1.70707e+08	1.66225e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	28	28	3.61745e+07	3.49944e+07	3.45833e+07	3.4781e+07	3.60185e+07	3.449e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	18	18	8.63405e+07	8.21831e+07	8.25663e+07	8.09493e+07	8.14791e+07	8.2088e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	53	53	4.91335e+08	4.96838e+08	4.6639e+08	4.97626e+08	4.87287e+08	4.81128e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	1	1	958549	947935		727549	889470	665291
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.30526e+08	1.23994e+08	1.28906e+08	1.23041e+08	1.23177e+08	1.2813e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	8	8	3.62874e+06	3.86703e+06	3.63449e+06	3.69083e+06	3.95478e+06	3.60804e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	15	15	2.52736e+07	2.62846e+07	2.72386e+07	2.62498e+07	2.69682e+07	2.62942e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	5.45477e+06	5.81836e+06	6.03257e+06	5.33531e+06	6.06657e+06	6.14748e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11	2.49045e+07	2.56907e+07	2.59012e+07	2.6321e+07	2.57397e+07	2.60833e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.89731e+07	1.94892e+07	1.85818e+07	1.82507e+07	1.8646e+07	1.91912e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	3	3	1.12396e+06	1.01094e+06	1.26824e+06	967054	1.43792e+06	1.05057e+06
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.43376e+06	7.21135e+06	6.92575e+06	6.88099e+06	6.27938e+06	7.20614e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	20	20	3.40074e+07	3.33701e+07	3.3366e+07	3.39298e+07	3.41998e+07	3.45602e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.24493e+07	3.57491e+07	3.24966e+07	3.60518e+07	3.64323e+07	3.37844e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	5.0861e+07	5.34156e+07	5.11931e+07	5.31589e+07	5.20232e+07	5.12947e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	9	9	3.26285e+06	3.48523e+06	3.37647e+06	3.63768e+06	3.45492e+06	3.23867e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.43555e+07	1.69615e+07	1.50773e+07	1.62335e+07	1.66765e+07	1.54907e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6	1.82825e+07	1.81598e+07	1.81342e+07	1.84147e+07	1.86378e+07	1.81205e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	2	2	1.5873e+06	2.51622e+06	2.29322e+06	2.30581e+06	2.2619e+06	2.39184e+06
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2	2.19966e+06	2.16813e+06	2.5811e+06	2.18096e+06	1.90785e+06	2.66396e+06
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	3.93291e+06	3.97946e+06	3.73218e+06	3.81899e+06	3.92756e+06	3.86925e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.96212e+07	4.88394e+07	4.95512e+07	4.91376e+07	4.87479e+07	4.94708e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1	490047			754948	825766	
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	8	8	2.4531e+07	2.40616e+07	2.50169e+07	2.52859e+07	2.51416e+07	2.57569e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	2	2	6.68701e+06	6.98362e+06	6.3582e+06	6.1585e+06	6.68258e+06	6.77849e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6	3.27253e+07	3.24573e+07	3.36536e+07	3.23163e+07	3.31091e+07	3.2527e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	2.62462e+06	1.78269e+06	2.51024e+06	2.33031e+06	1.82008e+06	2.38547e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2		1.31434e+06		2.38565e+06	1.78753e+06	
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	2	2	1.36654e+06	1.45538e+06	1.40673e+06	1.59254e+06	1.05266e+06	1.40975e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	8	8	6.14894e+07	6.1369e+07	6.04035e+07	5.93931e+07	6.14441e+07	6.31839e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	2	2	6.73972e+06	4.64054e+06	4.22043e+06	5.90535e+06	5.34507e+06	6.53587e+06
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1	574657	725648	662955		480161	614440
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	2.38092e+07	2.57978e+07	2.55063e+07	2.45723e+07	2.59811e+07	2.66127e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	8.98214e+06	8.63531e+06	9.158e+06	8.52246e+06	8.9421e+06	8.54177e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	2	2	3.02721e+06	4.8509e+06	3.82548e+06	4.68729e+06	5.30813e+06	4.33342e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	1.1753e+07	1.11826e+07	1.10253e+07	1.1384e+07	1.11265e+07	1.13203e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	9.60089e+07	9.72416e+07	9.68172e+07	9.58208e+07	9.71964e+07	9.90891e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.94297e+07	1.95367e+07	1.97456e+07	2.03068e+07	1.9075e+07	2.08581e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	5.14718e+07	4.55684e+07	5.09801e+07	4.45275e+07	4.39149e+07	5.06369e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5	1.61835e+07	1.54655e+07	1.4925e+07	1.44084e+07	1.49784e+07	1.61284e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	3	3		649085	640525	608867	549029	710154
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	8	8	7.32856e+07	7.63704e+07	7.78069e+07	7.8369e+07	8.03401e+07	7.84849e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.32874e+07	1.49197e+07	1.31245e+07	1.38876e+07	1.46332e+07	1.32238e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	11	11	3.22861e+06	3.91283e+06	3.78105e+06	3.65561e+06	3.89673e+06	3.80404e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	4	4	9.71608e+06	1.04034e+07	9.88724e+06	9.82971e+06	1.04107e+07	1.08374e+07
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	15	15	9.86578e+07	1.03568e+08	9.35267e+07	1.08545e+08	1.064e+08	9.66981e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	11	11	1.02215e+07	1.05494e+07	9.92595e+06	1.02978e+07	1.01754e+07	9.00485e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.18954e+08	1.15187e+08	1.19226e+08	1.15763e+08	1.14807e+08	1.16462e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	28	28	1.28514e+08	1.28256e+08	1.27004e+08	1.27281e+08	1.262e+08	1.28678e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	7	7	8.75809e+06	9.37381e+06	9.76376e+06	1.00075e+07	9.67071e+06	1.00426e+07
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.19138e+09	1.31141e+09	1.29124e+09	1.22547e+09	1.28711e+09	1.27333e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	8	8	6.78569e+08	6.79613e+08	6.59886e+08	6.96093e+08	6.82133e+08	6.60423e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	5.29049e+08	4.91421e+08	5.07764e+08	4.99319e+08	4.99562e+08	5.26753e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.33399e+09	1.22862e+09	1.31541e+09	1.28976e+09	1.20805e+09	1.32376e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	9	9	8.42983e+08	8.19524e+08	8.9417e+08	8.74661e+08	8.59015e+08	8.80502e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.17903e+09	1.10965e+09	1.18927e+09	1.20318e+09	1.18027e+09	1.22654e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	44	44	1.73673e+09	1.64132e+09	1.72744e+09	1.63187e+09	1.61237e+09	1.78284e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3		1.94186e+06		2.08174e+06	1.83355e+06	
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	3	3	1.87071e+06	2.23554e+06		139173		
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.44443e+06	2.17915e+06	1.92555e+06	2.31311e+06	2.24676e+06	2.40777e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2		1.06314e+06	1.04498e+06			
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	17	17	1.57629e+07	1.58779e+07	1.55112e+07	1.59394e+07	1.5889e+07	1.59509e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	1.97786e+06	2.69242e+06	2.27099e+06	2.70925e+06	2.04995e+06	2.19956e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.88686e+08	4.10286e+08	3.78042e+08	3.99614e+08	3.60004e+08	4.00672e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.59564e+07	2.61057e+07	2.64271e+07	2.6474e+07	2.62655e+07	2.66672e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	4	4	5.59998e+06	6.46988e+06	5.80725e+06	6.01162e+06	6.26151e+06	6.23396e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	6.01488e+06	4.7953e+06	5.97168e+06	5.16167e+06	4.88339e+06	5.72761e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	5.13786e+07	5.06536e+07	4.85913e+07	4.93258e+07	4.88644e+07	4.96613e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.96479e+07	3.01082e+07	2.95421e+07	2.95051e+07	2.95103e+07	3.03129e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	1.04375e+07	1.01533e+07	9.57588e+06	1.04425e+07	9.87757e+06	1.06329e+07
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.33361e+07	1.36936e+07	1.39232e+07	1.32792e+07	1.38167e+07	1.41135e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	14	14	6.46966e+06	6.8173e+06	6.27901e+06	6.74195e+06	7.00663e+06	6.22709e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	2	2	1.03626e+06		1.00623e+06	1.00091e+06	939911	855968
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	4.68146e+06	4.19848e+06	4.36577e+06	4.13369e+06	4.63204e+06	5.06339e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.36949e+08	3.55809e+08	3.38076e+08	3.45878e+08	3.44751e+08	3.49161e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	16	16	3.74595e+07	3.87843e+07	3.9745e+07	3.83293e+07	3.84075e+07	4.00054e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	10	10	2.29452e+08	2.12864e+08	2.19855e+08	2.0871e+08	2.09634e+08	2.2248e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	4.23439e+07	4.11429e+07	4.24638e+07	4.2107e+07	4.17236e+07	4.23492e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.30261e+07	4.38853e+07	4.38783e+07	4.42337e+07	4.362e+07	4.63005e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	4.57256e+06	5.06514e+06	4.35413e+06	5.14693e+06	4.76404e+06	4.67337e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	8.75208e+06	9.31247e+06	9.42379e+06	9.72838e+06	9.51002e+06	9.27241e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	6	6	8.02588e+06	8.5931e+06	9.09237e+06	7.62648e+06	9.20611e+06	8.04359e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	8.19401e+06	9.54502e+06	1.03412e+07	1.01737e+07	9.99872e+06	9.38079e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	17	17	2.56586e+07	2.51844e+07	2.51648e+07	2.57169e+07	2.49651e+07	2.52816e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	5	5	3.77981e+06	3.21718e+06	2.9996e+06	3.47323e+06	3.63685e+06	3.51218e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5	1.04702e+07	1.06224e+07	1.12896e+07	1.07989e+07	1.20331e+07	1.12596e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	5.88249e+07	6.03397e+07	5.99512e+07	6.1101e+07	5.90318e+07	5.95933e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	1.24149e+07	1.21708e+07	1.29522e+07	1.26166e+07	1.30752e+07	1.30018e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	17	17	1.02817e+08	1.0706e+08	1.02848e+08	1.07262e+08	1.09417e+08	1.06275e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	7.15438e+07	6.29221e+07	7.60501e+07	6.26791e+07	6.55303e+07	7.83151e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	4	4	1.1328e+07	1.25358e+07	1.0526e+07	1.05688e+07	1.03969e+07	1.1352e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.33054e+08	2.22475e+08	2.31331e+08	2.31038e+08	2.26623e+08	2.45481e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2		1.48874e+06	1.27992e+06	1.47656e+06	1.18776e+06	767781
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.68416e+07	1.66487e+07	1.69697e+07	1.75721e+07	1.64328e+07	1.76512e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1		1.79399e+06	1.6502e+06	1.63301e+06	1.71192e+06	1.4442e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	4.18369e+08	2.9267e+08	3.95509e+08	3.03458e+08	2.68901e+08	4.20328e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.02293e+07	4.49209e+07	4.44863e+07	4.38828e+07	4.40899e+07	3.92882e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.93189e+07	1.80369e+07	1.93798e+07	1.82862e+07	1.95185e+07	1.9438e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		2.51028e+06		1.66908e+06	2.34394e+06	2.53573e+06
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	6	6	1.88785e+07	1.75664e+07	1.82184e+07	1.67314e+07	1.81188e+07	1.80448e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	4.49849e+06	4.75552e+06	4.73387e+06	5.051e+06	5.23737e+06	4.47849e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.2672e+07	2.48751e+07	2.17098e+07	2.30499e+07	2.48549e+07	2.32212e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	1.00464e+07	9.57323e+06	8.96491e+06	9.89674e+06	9.81419e+06	9.88654e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.3109e+07	1.91585e+07	2.10338e+07	2.14763e+07	1.64553e+07	2.26303e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	4	4	2.08376e+07	2.25566e+07	2.21573e+07	2.25087e+07	2.32032e+07	2.26423e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.13914e+07	4.0852e+07	4.12412e+07	3.94251e+07	3.67068e+07	4.11884e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	3.33519e+06	3.94482e+06	3.97089e+06	4.15856e+06	4.34142e+06	3.84949e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1		677754			755105	561210
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	8.17366e+07	8.14217e+07	8.29828e+07	7.83075e+07	7.89515e+07	8.63241e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	1.02522e+06	487521	749152	506881		582274
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	1.18601e+07	1.17551e+07	1.13757e+07	1.16285e+07	1.19586e+07	1.22222e+07
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	31	0	5.93017e+09	6.39915e+09	6.35477e+09	5.82703e+09	5.67316e+09	6.50314e+09
