Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.43971e+09	1.31001e+09	1.43354e+09	1.3208e+09	1.30711e+09	1.44094e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	9	9	7.87156e+08	7.57424e+08	8.20446e+08	7.78991e+08	7.74793e+08	8.19559e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.09229e+09	9.59244e+08	1.11538e+09	1.06147e+09	1.02183e+09	1.16039e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	40	40	1.72801e+09	1.55309e+09	1.74218e+09	1.60272e+09	1.54193e+09	1.77963e+09
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1	1.81134e+06				2.21359e+06	
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.45659e+06	2.58708e+06	2.13121e+06	3.01231e+06	2.3187e+06	2.71507e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2		1.68115e+06	1.00337e+06		1.30277e+06	
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.38124e+07	1.39446e+07	1.39564e+07	1.42663e+07	1.39237e+07	1.44525e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	4	4	893393	1.1904e+06	1.54465e+06	1.11951e+06	1.50214e+06	953710
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.67728e+08	3.84766e+08	3.71424e+08	3.7869e+08	3.80788e+08	3.88516e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.62637e+07	2.71557e+07	2.69854e+07	2.77874e+07	2.66818e+07	2.6989e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	4	4	5.79237e+06	6.69768e+06	6.1203e+06	6.22878e+06	5.91161e+06	6.20272e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	5.02516e+06	4.37395e+06	5.23296e+06	4.53177e+06	4.15142e+06	4.90946e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.61404e+07	4.6904e+07	4.53698e+07	4.78532e+07	4.72744e+07	4.51505e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.72769e+07	2.56735e+07	2.67226e+07	2.70339e+07	2.63712e+07	2.82695e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	8.95054e+06	9.44943e+06	8.78059e+06	9.6879e+06	9.96244e+06	9.77266e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.50116e+07	1.56843e+07	1.52355e+07	1.55866e+07	1.64523e+07	1.591e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	10	10	5.87848e+06	6.12473e+06	5.81925e+06	5.89186e+06	6.03849e+06	5.66843e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	842868	695695	792358	793364	861457	726435
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	2	2	3.74344e+06	3.8247e+06	3.49036e+06	3.32372e+06	3.77726e+06	4.08396e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.05624e+08	3.30353e+08	3.15497e+08	3.29772e+08	3.18759e+08	3.19868e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	14	14	3.68977e+07	3.69006e+07	3.93984e+07	3.75913e+07	3.63317e+07	3.91555e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9	2.14037e+08	2.06129e+08	2.08085e+08	2.0758e+08	2.06383e+08	2.10749e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	3.72902e+07	3.55972e+07	3.7244e+07	3.78239e+07	3.71924e+07	3.69377e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.02554e+07	4.18558e+07	4.29833e+07	4.44936e+07	4.25386e+07	4.46295e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	2	2	3.36943e+06	3.60385e+06	3.34233e+06	3.51576e+06	4.11806e+06	3.50237e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	7.37212e+06	8.93567e+06	8.76236e+06	7.77314e+06	8.62142e+06	8.42596e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	6.98775e+06	7.6259e+06	8.0625e+06	7.91883e+06	7.38082e+06	7.3492e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	8.76376e+06	9.4482e+06	1.05835e+07	8.92734e+06	9.12419e+06	8.56311e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16	2.38306e+07	2.27077e+07	2.38584e+07	2.36728e+07	2.27855e+07	2.42689e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	5	5	2.72972e+06	2.22564e+06	2.05838e+06	2.32657e+06	2.08441e+06	2.45377e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	3	3	1.01659e+07	1.08135e+07	1.09339e+07	1.05966e+07	1.07696e+07	9.94737e+06
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	2.3521e+08	2.32945e+08	2.40827e+08	2.43918e+08	2.3393e+08	2.35403e+08
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	9.85833e+06	1.05102e+07	1.04776e+07	1.11358e+07	9.96427e+06	1.05019e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	16	16	9.22604e+07	9.17086e+07	9.44885e+07	9.54517e+07	9.3821e+07	9.551e+07
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	7.02049e+07	6.54332e+07	7.37276e+07	6.88753e+07	6.24139e+07	7.44616e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	4	4	1.09701e+07	1.07633e+07	1.1062e+07	1.09698e+07	1.26478e+07	1.15373e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.17355e+08	2.14098e+08	2.21568e+08	2.14574e+08	2.21292e+08	2.29474e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	1	1		739970	634766	819451	705792	367546
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.63954e+07	1.5937e+07	1.68418e+07	1.77908e+07	1.6586e+07	1.69337e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1			1.65223e+06		1.52192e+06	1.46831e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	4.26311e+08	2.61863e+08	4.0797e+08	2.78167e+08	2.67919e+08	4.36365e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.29248e+07	4.19488e+07	4.88479e+07	4.74505e+07	5.06849e+07	4.27696e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.60092e+07	1.60023e+07	1.68647e+07	1.54422e+07	1.53389e+07	1.67159e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		293557				446013
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4	1.76724e+07	1.71166e+07	1.75752e+07	1.7758e+07	1.75755e+07	1.75556e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8	4.82831e+06	4.56471e+06	5.12638e+06	4.80142e+06	4.91167e+06	4.73071e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.00863e+07	2.10335e+07	2.09603e+07	2.08227e+07	2.05627e+07	2.14531e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	1.00065e+07	1.00231e+07	9.70481e+06	1.10148e+07	1.02621e+07	1.00837e+07
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.15421e+07	2.0731e+07	2.04474e+07	2.16621e+07	2.31504e+07	2.12613e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	4	4	1.91026e+07	2.08038e+07	2.01765e+07	2.1892e+07	2.13204e+07	2.05836e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.91091e+07	3.75526e+07	3.92538e+07	3.73826e+07	3.68435e+07	3.81708e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	2.7252e+06	3.49323e+06	3.40334e+06	4.20365e+06	3.47712e+06	3.17962e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	7.53048e+07	7.24179e+07	7.79626e+07	7.72581e+07	7.44882e+07	7.98464e+07
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	7	7	8.48814e+06	7.8004e+06	8.52712e+06	7.59315e+06	7.85238e+06	8.91996e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	5.53013e+09	5.34941e+09	6.18744e+09	6.43884e+09	5.60396e+09	6.34336e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.31413e+07	2.02676e+07	2.19738e+07	2.12933e+07	2.05238e+07	2.12595e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	26	26	1.73707e+07	1.73802e+07	1.71184e+07	1.70621e+07	1.75271e+07	1.71628e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.60972e+07	2.65606e+07	2.46193e+07	2.51789e+07	2.55488e+07	2.55021e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	4.2188e+07	3.92305e+07	4.22105e+07	4.11649e+07	4.00003e+07	4.23073e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.29873e+06	1.31189e+07	1.15999e+06	9.83611e+06	9.23746e+06	1.06649e+06
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.66806e+07	3.09109e+07	3.79294e+07	3.57468e+07	4.37873e+07	3.7609e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	9.31737e+06	8.28693e+06	9.3108e+06	8.51261e+06	9.35723e+06	8.78543e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	661643	1.23762e+06	788390	1.10487e+06	1.12921e+06	867429
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.34493e+07	9.42002e+07	9.01568e+07	9.87531e+07	9.38354e+07	9.4215e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	36	36	5.05161e+07	5.0295e+07	5.25351e+07	5.15612e+07	5.03937e+07	5.29536e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	3	3	3.24615e+06	3.26491e+06	3.54746e+06	3.53181e+06	3.74253e+06	3.39727e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.50524e+06	2.61424e+06	2.31313e+06	2.8647e+06	2.56741e+06	2.81724e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	7	7	1.46839e+06	1.33271e+06	1.43329e+06	1.36696e+06	1.37175e+06	1.36071e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		3	3		2.68616e+07		2.68735e+07	2.77076e+07	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		18	18	8.54094e+06	9.3737e+07	8.35678e+06	9.08503e+07	9.49749e+07	9.27364e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	7.30965e+06	8.59665e+06	7.7968e+06	8.16172e+06	9.13578e+06	8.25502e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	3	3	1.75372e+06	1.69309e+06	1.53877e+06	1.35372e+06	1.51386e+06	1.74719e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.46848e+07	1.44528e+07	1.49514e+07	1.49594e+07	1.51732e+07	1.37973e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	9.25143e+06	9.72666e+06	9.31938e+06	9.10195e+06	9.84604e+06	8.33437e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	3	3	1.23455e+06		993990	1.38162e+06	1.26001e+06	
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	3.05962e+07	2.75729e+07	3.08582e+07	2.84256e+07	2.69605e+07	3.12895e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.63559e+07	5.6366e+07	5.73896e+07	5.64079e+07	5.63972e+07	5.7113e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.5957e+07	2.34641e+07	2.65113e+07	2.46378e+07	2.46884e+07	2.34159e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.49731e+06	1.66614e+06	1.3153e+06	1.44079e+06	1.68013e+06	1.07555e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.52441e+07	1.43109e+07	1.46711e+07	1.54701e+07	1.42089e+07	1.54487e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		21	21	1.62835e+07	1.533e+08	1.55981e+07	1.56878e+08	1.4973e+08	1.60896e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.33536e+07	3.27082e+07	3.26025e+07	3.22321e+07	3.42855e+07	3.33729e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	5.02531e+06			6.66082e+06	6.29003e+06	5.62541e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	9.50762e+06	9.0989e+06	1.00625e+07	7.13059e+06	9.10106e+06	1.02155e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.55338e+08	2.44349e+08	2.56302e+08	2.55795e+08	2.57006e+08	2.53769e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.55625e+06	2.24499e+06	2.34644e+06	1.38582e+06	1.85049e+06	2.14761e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	4.56937e+06	7.07626e+06	7.43239e+06	6.16352e+06	6.86697e+06	6.63388e+06
P13009	METH_ECOLI	metH	Methionine synthase	22	22	1.17653e+07	1.12138e+07	1.09032e+07	1.14196e+07	1.13117e+07	1.11986e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.41728e+06	7.68853e+06	8.10368e+06	8.01416e+06	8.0206e+06	8.01795e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.8612e+07	1.9042e+07	1.86661e+07	1.92999e+07	2.01188e+07	1.88027e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.95564e+08	1.99426e+08	1.97535e+08	1.96992e+08	2.02446e+08	1.96998e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	7	7	1.95443e+06	1.95318e+06	2.02265e+06	1.83877e+06	1.96167e+06	1.80801e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.50917e+07	1.54272e+07	1.56048e+07	1.52748e+07	1.58242e+07	1.61668e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.722e+07	2.7204e+07	2.82118e+07	2.95663e+07	2.7548e+07	2.85376e+07
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	543003	525950	610097	665318	549006	496183
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	6	6	2.06821e+07	2.01097e+07	1.93115e+07	2.02352e+07	1.83677e+07	1.90919e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	7.52307e+06	7.39458e+06	7.74372e+06	6.97196e+06	7.64924e+06	7.34032e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	5	5	1.37031e+07	1.6413e+07	1.67216e+07	1.85747e+07	1.56228e+07	1.60297e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	4	4	785968	894526	681985	608303	741067	476996
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	23	16	1.08935e+08	1.07758e+08	1.0725e+08	1.09541e+08	1.06701e+08	1.1035e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.75562e+07	1.88524e+07	1.83895e+07	1.86285e+07	1.84171e+07	1.84598e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	2	2	1.27852e+06	1.4521e+06	1.50607e+06	1.47197e+06	1.46486e+06	1.39108e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	6.04614e+07	5.79728e+07	5.97539e+07	5.59314e+07	5.73595e+07	5.97644e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	1.5953e+06	1.92004e+06	1.23731e+06	1.61019e+06	1.53296e+06	985692
P15042	DNLJ_ECOLI	ligA	DNA ligase	18	18	3.11525e+07	2.95828e+07	2.99723e+07	3.30009e+07	2.95384e+07	3.11069e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	3.98315e+06	3.62274e+06	3.99291e+06	3.74384e+06	3.75204e+06	3.00907e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	2.30441e+06	2.34058e+06	2.70443e+06	2.55053e+06	2.6617e+06	2.63397e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	1.95816e+07	2.00188e+07	2.19025e+07	2.06603e+07	1.80658e+07	2.24298e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	550524	505394	522288	477454	510384	503309
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	17	17	1.91427e+07	1.78172e+07	1.89727e+07	1.84538e+07	1.83138e+07	1.89126e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	1.83284e+06	1.92245e+06	1.76021e+06	2.12736e+06	1.56348e+06	1.9022e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	18	18	1.26342e+08	1.20525e+08	1.25773e+08	1.21223e+08	1.19832e+08	1.2848e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10	7.32028e+06	6.92258e+07	7.99708e+06	6.97693e+07	6.7521e+07	7.57715e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.40568e+07	3.49239e+07	3.33273e+07	3.47789e+07	3.55899e+07	3.24709e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	1.85128e+07	1.86838e+07	2.02594e+07	1.97368e+07	2.02557e+07	1.94614e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.31099e+07	1.45001e+07	1.44897e+07	1.42156e+07	1.40906e+07	1.49354e+07
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	4	4	9.94609e+06	1.02316e+07	9.61402e+06	7.91398e+06	1.00232e+07	9.43514e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		10	10	7.66371e+06	7.4815e+07	7.77971e+06	7.70473e+07	7.22374e+07	8.38001e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	3.4396e+07	3.42354e+07	3.25275e+07	3.38213e+07	3.49431e+07	3.30962e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	11	11	5.42984e+06	5.13548e+06	5.39517e+06	5.2333e+06	5.34301e+06	4.97295e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	2.3295e+07	2.32717e+07	2.43743e+07	2.48499e+07	2.51616e+07	2.46473e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3	664538		694316	567579	582968	
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	4	3	5.17422e+06	4.52713e+06	4.68619e+06	4.45015e+06	4.47279e+06	4.46722e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.61295e+07	3.54475e+07	3.62714e+07	3.71491e+07	3.55618e+07	3.68786e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2	767177		718491			
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.24197e+06	7.03742e+06	7.38742e+06	7.7341e+06	7.16375e+06	6.97296e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	26	26	8.9958e+07	9.42018e+07	9.00074e+07	9.40221e+07	9.24106e+07	9.02109e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.55007e+06	1.45458e+06	1.52724e+06	1.63747e+06	1.27353e+06	1.58349e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	20	20	3.14968e+07	3.21376e+07	3.1743e+07	3.2041e+07	3.18418e+07	3.26231e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	6	6	8.54059e+06	1.02996e+07	1.0479e+07	1.14362e+07	1.08165e+07	1.03957e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	4	4	5.39079e+06	4.62308e+06	3.8031e+06	4.94026e+06	3.97378e+06	4.86903e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6	6.02934e+06	5.36429e+06	5.59661e+06	5.35235e+06	5.66346e+06	5.09381e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.10489e+06	9.21352e+06	8.9936e+06	9.11199e+06	1.00193e+07	9.49813e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.97396e+07	1.94039e+07	2.05398e+07	1.99861e+07	1.87466e+07	2.25541e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	34	34	2.45366e+08	2.49537e+08	2.49193e+08	2.51344e+08	2.46743e+08	2.47112e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	11	11	7.99076e+06	7.94643e+06	8.01675e+06	8.34271e+06	8.13116e+06	7.55982e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	9	9	7.76005e+06	8.62473e+06	7.93207e+06	8.23037e+06	8.36102e+06	8.0031e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	5	5	1.15292e+06	1.0578e+06	1.35194e+06	1.39912e+06	1.16539e+06	1.31669e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	30	30	2.62471e+07	2.73958e+07	2.75153e+07	2.68363e+07	2.72308e+07	2.7125e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.71382e+07	2.75364e+07	2.68481e+07	2.5891e+07	2.77425e+07	2.64548e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.44379e+07	1.30515e+07	1.38835e+07	1.349e+07	1.32731e+07	1.32882e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.77412e+07	1.79658e+07	1.81857e+07	1.85237e+07	1.81395e+07	1.8181e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	4.14412e+06	4.05784e+06	4.23403e+06	3.99132e+06	3.97864e+06	4.21406e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.82142e+06	1.11106e+07	1.01337e+07	1.15453e+07	9.40108e+06	9.96571e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	1.18375e+07	1.11193e+07	1.20961e+07	1.05912e+07	1.10534e+07	1.24537e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	3	3	463374	350759	445165	403316	433130	373437
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1	1.77676e+06	1.72114e+06	2.2085e+06		2.37268e+06	
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	17	17	3.24263e+07	3.34248e+07	3.20896e+07	3.43219e+07	3.33194e+07	3.24259e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	9.47952e+06	9.98744e+06	1.01052e+07	1.14553e+07	1.02754e+07	1.04859e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.24387e+07	8.28e+07	8.22649e+07	8.48244e+07	8.43138e+07	8.35472e+07
P19319	NARZ_ECOLI	narZ	Respiratory nitrate reductase 2 alpha chain	2	2		489438			480032	
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	2.04105e+06	2.03024e+06	1.81392e+06	1.62921e+06	1.82472e+06	2.20591e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.47356e+07	1.4036e+07	1.48258e+07	1.45635e+07	1.44113e+07	1.52972e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	1	1	4.20765e+06		5.43613e+06			5.59153e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.77028e+06	5.16826e+06	5.03782e+06	5.4052e+06	5.07682e+06	5.19997e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	7.0148e+06	7.9371e+06	7.53971e+06	7.5108e+06	7.76832e+06	8.24186e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	7.99567e+06	8.47334e+06	7.78656e+06	9.16864e+06	7.82258e+06	7.89293e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	3	3	1.84204e+06	2.8809e+06	2.08069e+06	3.04264e+06	2.20244e+06	2.35032e+06
