Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
P43321	P43321		SMD3		1.88978e+06	879628	1.91636e+06	857186	1.56978e+06	596818	1.81782e+06	1.64462e+06	901170	2.15699e+06	1.36892e+06	1.42206e+06	712202	911495	831826	1.12396e+06	719289	1.59527e+06
P43356	P43356		MAGEA2		149162	170041	97046.4	155651			134487	118630	169756	47941.1	26038.7	148598	153343	111117	159131		75267.6	112840
P43366	P43366		MAGEB1		5.01316e+06	4.91518e+06	4.96574e+06	5.4435e+06	4.44779e+06	5.3687e+06	5.46066e+06	5.03195e+06	5.45718e+06	4.87171e+06	4.72343e+06	5.17856e+06	4.9659e+06	5.35199e+06	4.72317e+06	4.91888e+06	4.8514e+06	5.10277e+06
P43487	P43487		RANBP1		2.07685e+08	1.94006e+08	1.76463e+08	2.02764e+08	1.84044e+08	2.02328e+08	2.13953e+08	2.05227e+08	2.10132e+08	1.44047e+08	2.03356e+08	2.07466e+08	2.02763e+08	2.06804e+08	1.87766e+08	9.51774e+07	1.91484e+08	1.87287e+08
P43490	P43490		NAMPT		2.07123e+07	2.04717e+07	2.17907e+07	2.19261e+07	1.8562e+07	2.16317e+07	2.11249e+07	2.06291e+07	2.13773e+07	2.05028e+07	1.99095e+07	2.14995e+07	2.15108e+07	2.24131e+07	2.12683e+07	2.01147e+07	2.08018e+07	2.1161e+07
P43535	P43535		GCN20		2.53459e+06	1.29359e+06	2.61994e+06	1.36985e+06	2.14088e+06	1.06608e+06	2.44639e+06	2.42621e+06	1.1326e+06	2.44448e+06	2.15476e+06	2.42575e+06	1.25729e+06	1.24419e+06	1.19647e+06	1.27219e+06	1.1877e+06	2.38152e+06
P43555	P43555		EMP47		6.96197e+06	3.70083e+06	6.88193e+06	3.59952e+06	6.06988e+06	3.24235e+06	6.72066e+06	6.45021e+06	3.52621e+06	6.53073e+06	5.75342e+06	6.02346e+06	3.38729e+06	3.56446e+06	3.70116e+06	3.60151e+06	3.34713e+06	6.67297e+06
P43558	P43558		OTU1		2.10416e+06	1.2819e+06	2.22759e+06	1.21739e+06	1.20441e+06	1.07458e+06	1.81046e+06	2.07073e+06	1.19029e+06	1.54081e+06	2.02111e+06	2.03037e+06	1.21217e+06	795541	1.25496e+06	583443	1.00439e+06	1.88697e+06
P43561	P43561		FET5		1.72703e+06	959504	1.70453e+06	833372	1.77934e+06	898552	1.81621e+06	1.49739e+06	830138	1.99826e+06	1.83903e+06	1.79369e+06	781372	689336	664789		684154	1.70106e+06
P43569	P43569		CAF16		645596	313550	654440	255468	814038	331542	616902	582155	303292	457716	743859	640355	355261	251311	270834	124277	325654	514349
P43582	P43582		WWM1		7.93064e+06	4.55837e+06	7.26671e+06	4.1068e+06	8.33535e+06	5.12273e+06	7.09382e+06	7.94796e+06	3.7538e+06	5.1887e+06	7.632e+06	8.5764e+06	4.05174e+06	3.6991e+06	4.02317e+06	1.63398e+06	4.38728e+06	8.23682e+06
P43585	P43585		VTC2		5.0319e+06	2.42802e+06	4.96825e+06	2.39628e+06	4.14447e+06	2.17784e+06	4.72939e+06	4.52347e+06	2.38461e+06	4.73624e+06	4.19792e+06	4.52813e+06	2.4443e+06	2.36033e+06	2.36105e+06	2.29245e+06	2.38139e+06	4.53896e+06
P43588	P43588		RPN11		7.02157e+06	3.4963e+06	6.7216e+06	3.07764e+06	6.30161e+06	3.1486e+06	6.57403e+06	6.48049e+06	3.27566e+06	6.31574e+06	5.77838e+06	6.74526e+06	3.32195e+06	3.25655e+06	3.14192e+06	3.00386e+06	3.05757e+06	6.11376e+06
P43590	P43590		YFR006W		3.00666e+06	1.62158e+06	2.89601e+06	1.54647e+06	2.85921e+06	1.73361e+06	2.85946e+06	2.65182e+06	1.45685e+06	1.92829e+06	3.06482e+06	3.05582e+06	1.63305e+06	1.68803e+06	1.5773e+06	622598	1.65119e+06	2.8065e+06
P43593	P43593		UBP6		8.55226e+06	4.38435e+06	8.71958e+06	4.3411e+06	8.92405e+06	5.15442e+06	8.44608e+06	7.95583e+06	4.31766e+06	7.5531e+06	8.09951e+06	8.18202e+06	4.39239e+06	4.39977e+06	4.28111e+06	3.70108e+06	4.59274e+06	8.02072e+06
P43597	P43597		AIP5		977169	481909	858144	406730	1.20116e+06	681430	894519	793949	428803	664514	990226	1.01287e+06	491881	461677	456900		445936	830694
P43598	P43598		IGD1		1.30212e+06	629050	1.20292e+06	822127	576517	293762	1.32277e+06	1.44526e+06	733142	868381	862520	1.07696e+06	615846	542129	853966	276006	423439	1.2202e+06
P43603	P43603		LSB3		7.15069e+06	3.45244e+06	7.20933e+06	3.21241e+06	5.87725e+06	3.26418e+06	6.96643e+06	6.74521e+06	3.55023e+06	5.92375e+06	6.17733e+06	6.44732e+06	3.44163e+06	3.47444e+06	3.43123e+06	2.84446e+06	3.28181e+06	6.68819e+06
P43609	P43609		RSC8		4.54666e+06	1.92363e+06	3.79793e+06	1.61642e+06	3.99559e+06	1.55955e+06	4.04249e+06	3.90124e+06	2.33951e+06	3.82968e+06	4.19185e+06	4.02003e+06	2.29049e+06	2.02426e+06	1.77988e+06	1.72814e+06	2.21118e+06	3.65582e+06
P43613	P43613		ERJ5		1.89676e+06	749307	2.13812e+06	724147	1.83552e+06	842165	1.5902e+06	1.80205e+06	817019	1.38178e+06	1.63982e+06	1.94413e+06	1.02663e+06	1.30978e+06	1.01626e+06	704898	910175	1.66322e+06
P43616	P43616		DUG1		5.13327e+07	2.46155e+07	5.17382e+07	2.74616e+07	4.57754e+07	2.59658e+07	4.8439e+07	4.64435e+07	2.51715e+07	4.64018e+07	4.46053e+07	4.9703e+07	2.52776e+07	2.50296e+07	2.40782e+07	2.4142e+07	2.48441e+07	4.82309e+07
P43621	P43621		RET2		6.44459e+06	3.20878e+06	6.46598e+06	3.46026e+06	3.96927e+06	3.17929e+06	6.10412e+06	6.1174e+06	3.4948e+06	6.3011e+06	3.93566e+06	5.45426e+06	3.25347e+06	3.27278e+06	3.33198e+06	3.52757e+06	2.94497e+06	6.1579e+06
P43638	P43638		MHP1		1.53415e+06	594191	1.34362e+06	569297	1.69376e+06	421614	1.40132e+06	1.41661e+06	711258	1.47533e+06	1.30851e+06	1.51159e+06	653868	590684	575951		673575	1.26809e+06
P43639	P43639		CKB1		2.27745e+06	933744	2.50135e+06	1.02853e+06	2.37799e+06	750850	2.44834e+06	2.23129e+06	1.0803e+06	1.87456e+06	2.42132e+06	2.42568e+06	1.17894e+06	1.21914e+06	1.03587e+06	560483	961108	2.25874e+06
P43686	P43686		PSMC4		3.296e+07	3.37199e+07	3.24334e+07	3.41972e+07	2.81843e+07	3.15642e+07	3.3872e+07	3.29666e+07	3.49837e+07	3.38582e+07	3.02708e+07	3.13947e+07	3.31363e+07	3.31444e+07	3.35712e+07	3.81623e+07	3.17369e+07	3.20606e+07
P43897	P43897		TSFM		7.66731e+06	7.89926e+06	7.63054e+06	8.23713e+06	6.53122e+06	8.01926e+06	7.45194e+06	7.59264e+06	7.58938e+06	7.04473e+06	7.3981e+06	7.6325e+06	8.06804e+06	7.87632e+06	7.73339e+06	6.82668e+06	7.54279e+06	7.46566e+06
P45523	P45523		fkpA		1.29747e+06	4.82374e+06	1.27899e+06	4.83432e+06	1.16189e+06	4.69021e+06	1.3151e+06	1.12827e+06	4.93373e+06	1.10507e+06	1.27142e+06	1.26271e+06	5.1466e+06	5.08214e+06	5.15644e+06	4.84181e+06	5.10506e+06	1.15359e+06
P45577	P45577		proQ			573676		420757		279852		56496.9	537313				424356	468844	543541	167404	391344	
P45880	P45880		VDAC2		5.90724e+07	5.79748e+07	5.67567e+07	5.74051e+07	5.52513e+07	5.81057e+07	6.1844e+07	5.77722e+07	6.07651e+07	5.85893e+07	5.86144e+07	6.15309e+07	6.11913e+07	5.84644e+07	5.53265e+07	5.50351e+07	6.08001e+07	5.66731e+07
P45973	P45973		CBX5		2.67208e+07	2.70898e+07	2.41268e+07	2.70139e+07	2.21562e+07	2.6742e+07	2.74171e+07	2.52826e+07	2.53634e+07	2.48653e+07	2.26387e+07	2.42022e+07	2.29376e+07	2.49384e+07	2.30927e+07	2.34065e+07	2.21382e+07	2.5824e+07
P45974	P45974		USP5		1.53071e+07	1.57369e+07	1.48026e+07	1.50444e+07	1.27784e+07	1.4069e+07	1.55177e+07	1.51197e+07	1.57396e+07	1.41922e+07	1.40507e+07	1.45277e+07	1.5093e+07	1.5592e+07	1.499e+07	1.27361e+07	1.41181e+07	1.54248e+07
P45978	P45978		SCD6		7.65283e+06	3.65153e+06	6.89145e+06	3.39546e+06	7.35404e+06	4.04725e+06	7.01247e+06	6.74296e+06	3.79043e+06	6.05939e+06	6.97598e+06	7.46749e+06	3.89601e+06	3.41975e+06	3.56247e+06	2.60948e+06	3.7161e+06	6.82348e+06
P45983	P45983		MAPK8		1.1607e+06	1.32039e+06	1.07999e+06	1.3508e+06	758510	826956	1.21574e+06	1.19182e+06	1.31508e+06	1.23436e+06	769229	713345	1.07916e+06	957278	1.2732e+06	1.39347e+06	1.0102e+06	1.15968e+06
P46060	P46060		RANGAP1		9.1262e+06	9.3832e+06	8.80476e+06	9.35996e+06	8.71936e+06	1.02072e+07	9.58428e+06	8.93268e+06	9.7367e+06	8.77364e+06	8.8873e+06	9.2342e+06	9.38183e+06	9.37911e+06	9.06064e+06	9.03114e+06	9.27529e+06	8.91753e+06
P46063	P46063		RECQL		4.07332e+06	3.96901e+06	4.24432e+06	4.19315e+06	3.21902e+06	3.62234e+06	3.82645e+06	3.99121e+06	3.95052e+06	3.50611e+06	3.37977e+06	3.88144e+06	3.85775e+06	3.66986e+06	4.00459e+06	3.62738e+06	3.59773e+06	4.14066e+06
P46087	P46087		NOP2		6.68046e+06	6.63636e+06	6.9153e+06	6.90179e+06	6.31257e+06	6.96523e+06	6.77169e+06	6.60252e+06	6.8272e+06	6.47815e+06	6.54627e+06	6.89416e+06	7.04791e+06	6.87067e+06	6.69762e+06	6.69249e+06	6.9318e+06	6.51565e+06
P46108	P46108		CRK		871801	847330	896921	707418	850878	841775	1.10994e+06	843332	1.04488e+06	752686	1.01655e+06	978509	855649	803291	813513	790341	850714	839056
P46109	P46109		CRKL		3.97527e+07	4.1084e+07	3.84465e+07	3.94015e+07	3.57824e+07	4.0448e+07	4.17267e+07	3.9173e+07	4.1505e+07	3.74798e+07	3.83228e+07	4.04393e+07	4.17963e+07	4.09861e+07	3.85206e+07	3.4268e+07	3.9956e+07	3.94353e+07
P46151	P46151		MET12		1.16627e+06	688421	1.32111e+06	548988	1.2862e+06	668586	1.27477e+06	1.0966e+06	623986	969149	1.16377e+06	1.30178e+06	625975	582717	588361	478406	668295	1.05109e+06
P46199	P46199		MTIF2		2.42248e+06	2.57937e+06	2.97817e+06	3.25669e+06	2.4143e+06	3.098e+06	2.6381e+06	2.61722e+06	2.50562e+06	2.95948e+06	2.81445e+06	2.84294e+06	2.84454e+06	2.92145e+06	2.74133e+06	2.38216e+06	3.13941e+06	2.60569e+06
P46367	P46367		ALD4		2.06538e+07	1.03581e+07	2.03844e+07	1.01977e+07	1.96424e+07	1.06237e+07	2.00538e+07	1.90617e+07	1.06914e+07	2.033e+07	1.88548e+07	2.00114e+07	1.04346e+07	1.04218e+07	9.99633e+06	1.08903e+07	1.02094e+07	1.88458e+07
P46379	P46379		BAG6		1.34234e+07	1.45695e+07	1.34077e+07	1.42971e+07	1.24006e+07	1.61882e+07	1.31074e+07	1.33328e+07	1.35686e+07	1.23683e+07	1.36037e+07	1.37466e+07	1.43882e+07	1.41699e+07	1.36542e+07	1.21204e+07	1.44905e+07	1.29083e+07
P46459	P46459		NSF		6.78362e+06	6.91044e+06	6.72575e+06	6.79391e+06	5.79208e+06	6.85735e+06	6.6402e+06	6.52392e+06	6.88438e+06	6.49098e+06	6.1662e+06	6.7227e+06	7.00103e+06	6.85295e+06	6.67056e+06	6.4981e+06	6.54209e+06	6.70593e+06
P46654	P46654		RPS0B		2.47058e+08	1.16955e+08	2.39395e+08	1.11214e+08	2.40892e+08	1.25061e+08	2.22569e+08	2.14795e+08	1.20109e+08	2.19458e+08	2.3609e+08	2.33498e+08	1.21815e+08	1.25695e+08	1.06512e+08	9.44098e+07	1.14635e+08	2.07993e+08
P46655	P46655		GUS1		2.70362e+07	1.35998e+07	2.77757e+07	1.36382e+07	2.31917e+07	1.30907e+07	2.60937e+07	2.50332e+07	1.36182e+07	2.64591e+07	2.28769e+07	2.53405e+07	1.32193e+07	1.32764e+07	1.34001e+07	1.49878e+07	1.29011e+07	2.59887e+07
P46672	P46672		ARC1		2.18567e+07	1.12214e+07	2.15323e+07	1.10993e+07	1.72625e+07	9.26456e+06	2.06708e+07	2.00505e+07	1.02527e+07	1.90385e+07	1.82555e+07	1.99984e+07	1.04442e+07	1.03494e+07	1.05068e+07	1.04367e+07	1.00085e+07	2.01263e+07
P46680	P46680		AIP1		7.20443e+06	3.70141e+06	7.54464e+06	3.71128e+06	6.66208e+06	3.87417e+06	6.82805e+06	6.97944e+06	3.48568e+06	6.69147e+06	6.81888e+06	6.9203e+06	3.77398e+06	3.71056e+06	3.68204e+06	3.28577e+06	3.8494e+06	6.98353e+06
P46683	P46683		YAR1		3.99517e+06	1.87935e+06	3.91824e+06	1.9011e+06	4.1701e+06	1.9231e+06	3.52569e+06	3.69855e+06	2.05258e+06	3.58008e+06	3.89922e+06	3.92261e+06	2.15523e+06	2.14772e+06	2.00332e+06	1.92487e+06	2.12056e+06	4.10047e+06
P46736	P46736		BRCC3		417805	469102	387434	391777	565370	375777	273151	370068	297916		422581	354921	436459	381855	473167	225717	435332	404109
P46776	P46776		RPL27A		1.10764e+08	1.01925e+08	1.06664e+08	1.00507e+08	1.03792e+08	1.23171e+08	1.09502e+08	1.04972e+08	1.08522e+08	1.07133e+08	1.05276e+08	1.12613e+08	1.10767e+08	1.13583e+08	9.90285e+07	9.84326e+07	1.04602e+08	1.04456e+08
P46777	P46777		RPL5		5.29502e+07	5.10582e+07	5.06495e+07	5.26683e+07	5.13877e+07	5.21663e+07	5.02654e+07	5.21866e+07	5.55365e+07	4.46091e+07	5.35448e+07	5.14663e+07	5.61754e+07	5.81437e+07	5.31255e+07	3.83293e+07	5.42201e+07	4.79335e+07
P46778	P46778		RPL21		2.51181e+07	2.52091e+07	2.15335e+07	3.33495e+07	2.11736e+07	3.26041e+07	2.37428e+07	2.18649e+07	2.41699e+07	2.1305e+07	2.23207e+07	2.24872e+07	2.22828e+07	2.28644e+07	1.75268e+07	1.99235e+07	2.17033e+07	1.71486e+07
P46779	P46779		RPL28		3.94395e+07	3.73284e+07	3.97715e+07	4.0344e+07	3.56317e+07	3.39417e+07	3.96696e+07	3.9533e+07	3.94313e+07	3.96589e+07	3.71317e+07	4.05538e+07	4.16248e+07	4.21351e+07	3.94034e+07	3.63383e+07	3.67382e+07	4.10874e+07
P46781	P46781		RPS9		4.94191e+07	5.13893e+07	4.9428e+07	5.14129e+07	4.10563e+07	4.79352e+07	4.9939e+07	4.7262e+07	5.05249e+07	5.37739e+07	4.53235e+07	4.78516e+07	5.02501e+07	5.03359e+07	5.05132e+07	5.56124e+07	4.85466e+07	4.86365e+07
P46782	P46782		RPS5		8.68796e+07	5.3196e+07	8.74064e+07	8.30716e+07	6.63527e+07	4.16181e+07	9.04035e+07	8.6616e+07	8.4673e+07	8.98815e+07	7.14102e+07	7.79803e+07	7.51344e+07	8.29703e+07	7.70117e+07	8.99758e+07	5.44377e+07	8.76864e+07
P46783	P46783		RPS10		6.61126e+07	7.05782e+07	7.50826e+07	7.77095e+07	5.79432e+07	6.6865e+07	6.91517e+07	6.59043e+07	7.42557e+07	6.77252e+07	5.60323e+07	6.87316e+07	6.45027e+07	8.22652e+07	7.62234e+07	7.24127e+07	5.78939e+07	6.85111e+07
P46784	P46784		RPS10B		2.4812e+07	1.19521e+07	2.22148e+07	1.0996e+07	2.01868e+07	1.13816e+07	2.15788e+07	2.15957e+07	1.12441e+07	2.02653e+07	2.09603e+07	2.22669e+07	1.18147e+07	1.08634e+07	1.06685e+07	1.09699e+07	1.09705e+07	2.09416e+07
P46821	P46821		MAP1B		3.92683e+06	4.13911e+06	4.12744e+06	4.20617e+06	3.91026e+06	4.63246e+06	3.9662e+06	3.87699e+06	4.10509e+06	3.64395e+06	4.15171e+06	4.27117e+06	4.31035e+06	4.23438e+06	4.13199e+06	3.41513e+06	4.4275e+06	3.97859e+06
P46926	P46926		GNPDA1		5.97537e+06	6.10703e+06	5.69285e+06	5.61049e+06	5.23604e+06	5.60645e+06	5.88319e+06	5.92609e+06	6.04631e+06	5.81973e+06	5.6385e+06	5.73135e+06	5.91356e+06	5.94192e+06	5.87261e+06	5.51167e+06	5.50336e+06	5.74465e+06
P46940	P46940		IQGAP1		1.16856e+07	1.21645e+07	1.18242e+07	1.21204e+07	1.06932e+07	1.2454e+07	1.18386e+07	1.14368e+07	1.19397e+07	1.13773e+07	1.13033e+07	1.17323e+07	1.20429e+07	1.18366e+07	1.17735e+07	1.12015e+07	1.18752e+07	1.13569e+07
P46956	P46956		PHO86		8.85052e+06	4.22067e+06	9.21715e+06	4.03266e+06	6.06759e+06	2.33359e+06	7.91998e+06	8.21702e+06	3.95972e+06	8.97212e+06	6.95062e+06	7.15595e+06	3.84508e+06	4.19574e+06	4.07077e+06	4.56287e+06	3.38267e+06	8.1981e+06
P46965	P46965		SPC1		4.78809e+06	2.30841e+06	5.08364e+06	2.35118e+06	3.97e+06	2.05922e+06	4.593e+06	4.26122e+06	2.5241e+06	4.36902e+06	3.77603e+06	4.3336e+06	1.86753e+06	2.2474e+06	2.37303e+06	2.27427e+06	1.9922e+06	4.47553e+06
P46969	P46969		RPE1		2.52823e+06	1.01638e+06	2.53343e+06	978976	2.54254e+06	1.36916e+06	2.21715e+06	2.28091e+06	1.10255e+06	2.19862e+06	2.05396e+06	2.07517e+06	960373	1.03304e+06	1.07127e+06	1.32135e+06	798768	2.39022e+06
P46971	P46971		PMT4		5.0122e+06	2.34542e+06	4.81178e+06	2.30441e+06	4.71181e+06	2.23441e+06	5.3512e+06	4.64665e+06	2.24597e+06	3.67447e+06	4.18672e+06	4.69372e+06	2.06779e+06	2.04924e+06	2.37014e+06	1.46114e+06	2.09735e+06	4.93631e+06
P46976	P46976		GYG1		4.47318e+06	4.75164e+06	4.5874e+06	4.91762e+06	4.34669e+06	5.30582e+06	3.84955e+06	4.38653e+06	4.27872e+06	3.58613e+06	4.46325e+06	4.43582e+06	4.74413e+06	4.55956e+06	4.54007e+06	4.27475e+06	4.79311e+06	4.33878e+06
P46984	P46984		GON7		1.07533e+06	556920	1.22949e+06	553871	1.37053e+06	644135	747576	993278	495716	909993	1.32188e+06	1.19376e+06	692705	624768	339637	246269	320862	1.11403e+06
P46985	P46985		MNN11		1.45677e+06	840738	1.49606e+06	828399	1.55115e+06	877255	1.46981e+06	1.37207e+06	737389	1.58948e+06	1.48178e+06	1.5046e+06	807344	847014	777072	647915	733506	1.41843e+06
P46988	P46988		PFD1		8.61357e+06	6.44202e+06	8.65622e+06	5.55334e+06	6.65458e+06	5.02538e+06	9.87338e+06	8.62065e+06	5.77625e+06	8.23199e+06	7.11767e+06	7.35624e+06	5.77239e+06	5.74747e+06	5.13294e+06	5.07911e+06	4.12032e+06	8.29302e+06
P46989	P46989		ATG27		2.4887e+06	1.16916e+06	2.52292e+06	1.03269e+06	1.6901e+06	865883	2.53487e+06	2.26325e+06	1.41345e+06	2.4813e+06	1.82455e+06	2.21962e+06	1.2727e+06	1.25839e+06	1.42067e+06	1.49417e+06	1.09066e+06	2.26565e+06
P46990	P46990		RPL17B		2.41755e+07	1.14809e+07	2.28581e+07	1.09301e+07	2.11269e+07	1.21447e+07	2.3419e+07	2.08769e+07	1.13436e+07	2.33699e+07	2.17063e+07	2.37555e+07	1.14978e+07	1.1993e+07	1.04913e+07	1.08103e+07	1.14441e+07	1.89891e+07
P46992	P46992		TOH1		2.00857e+06	1.11881e+06	1.97309e+06	1.06562e+06	2.21553e+06	1.23212e+06	1.84374e+06	1.69296e+06	999056	1.77358e+06	1.93406e+06	1.98321e+06	1.08095e+06	1.15056e+06	1.15459e+06	950538	1.02911e+06	2.0043e+06
P47008	P47008		SFH5		4.4242e+06	2.04032e+06	4.39795e+06	1.55194e+06	3.91702e+06	2.06719e+06	4.30852e+06	3.8969e+06	2.57384e+06	4.04015e+06	3.73998e+06	3.8624e+06	2.10891e+06	2.20382e+06	2.21288e+06	1.87288e+06	2.01561e+06	4.15904e+06
P47018	P47018		MTC1		1.07591e+07	5.51549e+06	1.0827e+07	5.20618e+06	9.12769e+06	5.47496e+06	1.07327e+07	9.72776e+06	5.77755e+06	1.08366e+07	9.58989e+06	1.00452e+07	5.44781e+06	5.16396e+06	5.48465e+06	5.33168e+06	5.59228e+06	9.50585e+06
P47031	P47031		IML2		1.72709e+06	921646	1.79268e+06	832841	1.60466e+06	794231	1.52824e+06	1.48582e+06	856868	1.72113e+06	1.58625e+06	1.56774e+06	773346	893664	818680	675360	761043	1.57846e+06
P47032	P47032		PRY1		1.1012e+06	368319	1.00678e+06	418244	823761	334824	941829	901889	354931	796516	874845	948613	466484	469598	365295	271236	373400	867031
P47035	P47035		NET1		2.54642e+06	1.29457e+06	2.40881e+06	1.27483e+06	2.43567e+06	1.28699e+06	2.3175e+06	2.41476e+06	1.30735e+06	1.75572e+06	2.20386e+06	2.46143e+06	1.45298e+06	1.36313e+06	1.356e+06	1.35452e+06	1.55656e+06	2.20712e+06
P47039	P47039		BNA3		3.39991e+06	1.59816e+06	2.80093e+06	973326	2.33534e+06	1.04522e+06	2.30462e+06	3.12875e+06	1.27872e+06	2.96992e+06	2.50242e+06	2.95434e+06	1.43577e+06	1.55277e+06	1.54147e+06	1.68268e+06	1.26294e+06	2.64463e+06
P47044	P47044		YJL055W		3.01322e+06	1.35327e+06	3.05545e+06	790989	2.87992e+06	782823	2.83352e+06	2.6078e+06	1.41428e+06	2.40627e+06	2.77985e+06	2.86111e+06	1.44245e+06	1.19972e+06	1.27131e+06	1.02265e+06	1.12488e+06	2.99501e+06
P47047	P47047		MTR4		567079	215458	535266	185857	603738	213132	524131	555733	304733	500643	599423	547781	258444	252205	216909	91439.6	282013	471633
P47068	P47068		BBC1		5.68844e+06	2.86391e+06	5.68997e+06	2.86588e+06	5.04173e+06	2.76307e+06	5.46558e+06	5.17822e+06	2.91274e+06	4.88151e+06	5.1115e+06	5.32006e+06	2.89699e+06	2.89922e+06	2.88305e+06	2.5892e+06	2.91018e+06	5.26467e+06
P47075	P47075		VTC4		2.06775e+07	1.01245e+07	2.14065e+07	1.06436e+07	1.64582e+07	8.85378e+06	1.90646e+07	1.93937e+07	9.36688e+06	1.9264e+07	1.69654e+07	1.90599e+07	9.9456e+06	9.98037e+06	1.01382e+07	9.29194e+06	9.22497e+06	1.98743e+07
P47077	P47077		NOP9		183069		186021	78142.3	245860	107828	214798	252736			266994	294012	46949.9		61813.8		75886.3	164812
P47079	P47079		CCT8		1.36221e+07	6.85729e+06	1.40356e+07	6.68146e+06	1.28919e+07	7.00498e+06	1.29484e+07	1.29058e+07	6.70019e+06	1.26792e+07	1.25494e+07	1.29415e+07	6.66683e+06	6.67083e+06	6.51349e+06	6.90394e+06	6.81304e+06	1.27057e+07
P47087	P47087		PEX39				110430		125917		55162.3	80744.5	13834.5		115244							61049.8
P47089	P47089		TMA22		6.16643e+06	3.13498e+06	6.3135e+06	3.13894e+06	5.40067e+06	2.59828e+06	5.62617e+06	5.78495e+06	2.97722e+06	5.31471e+06	5.22717e+06	5.97122e+06	3.01883e+06	2.97306e+06	3.1596e+06	2.7609e+06	2.90532e+06	5.65427e+06
P47095	P47095		MDE1		1.90456e+06	696250	1.61694e+06	102455	1.79235e+06	546670	1.55698e+06	1.53475e+06	816821	1.41845e+06	1.70594e+06	1.73514e+06	514335	792585	459731	682172	709620	1.67796e+06
P47096	P47096		BNA1		4.58242e+06	2.51355e+06	4.47642e+06	2.43095e+06	4.55926e+06	2.41077e+06	4.15066e+06	3.92181e+06	2.26098e+06	3.87511e+06	3.94135e+06	4.15892e+06	2.4034e+06	2.45902e+06	2.44764e+06	1.43801e+06	2.36974e+06	4.37215e+06
P47116	P47116		PTK2		1.42181e+06	670836	1.24703e+06	656694	1.16765e+06	598700	1.30326e+06	1.34625e+06	508904	1.13864e+06	1.2546e+06	1.37934e+06	600340	528522	530073	482345	595067	1.26849e+06
P47117	P47117		ARP3		7.15736e+06	3.72974e+06	7.53849e+06	3.78572e+06	6.95167e+06	4.12002e+06	7.02254e+06	6.63847e+06	3.65604e+06	6.37209e+06	6.76497e+06	7.04049e+06	3.61981e+06	3.7763e+06	3.62474e+06	3.46453e+06	3.66836e+06	6.86143e+06
P47119	P47119		HAM1		3.29936e+06	1.58874e+06	3.62458e+06	1.58887e+06	3.8696e+06	2.11546e+06	3.31467e+06	3.0191e+06	1.63671e+06	3.22623e+06	3.66697e+06	3.73763e+06	1.74693e+06	1.78892e+06	1.49715e+06	1.56088e+06	1.76917e+06	3.09708e+06
