Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	27	27	3.37425e+07	3.5041e+07	3.38782e+07	3.41915e+07	3.44735e+07	3.44905e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	19	19	6.81001e+07	7.38935e+07	6.97053e+07	7.14401e+07	6.96028e+07	7.15417e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	53	53	4.11938e+08	4.15954e+08	4.04624e+08	4.1855e+08	4.05708e+08	4.25881e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	2	2	704041	468955		970550	580564	
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.12903e+08	1.12455e+08	1.11421e+08	1.12706e+08	1.07123e+08	1.10926e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	10	10	3.59293e+06	3.89363e+06	3.96115e+06	3.64138e+06	3.84885e+06	3.5326e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	13	13	2.3263e+07	2.23682e+07	2.34225e+07	2.26111e+07	2.27877e+07	2.30033e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	4.28724e+06	4.61841e+06	4.53779e+06	4.3323e+06	4.45104e+06	4.45961e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	10	10	2.24627e+07	2.52827e+07	2.36492e+07	2.35219e+07	2.38467e+07	2.47822e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.45235e+07	1.5344e+07	1.53572e+07	1.64487e+07	1.46305e+07	1.71091e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	1	1	364726	734610				346069
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.46767e+06	6.50057e+06	6.04864e+06	5.5783e+06	6.49294e+06	6.19187e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	20	20	3.07128e+07	3.10056e+07	3.11945e+07	3.07755e+07	3.12458e+07	3.12547e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.06891e+07	3.18447e+07	3.00051e+07	3.02271e+07	3.11938e+07	3.01908e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	4.90951e+07	4.33578e+07	4.8631e+07	4.53467e+07	4.91758e+07	4.55453e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	6	6	2.72126e+06	2.67536e+06	2.8829e+06	2.78593e+06	2.67477e+06	2.8063e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.2142e+07	1.18641e+07	1.32085e+07	1.33192e+07	1.11547e+07	1.24966e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6	1.60586e+07	1.74623e+07	1.71601e+07	1.75307e+07	1.75967e+07	1.63314e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	2	2	2.4099e+06	2.56127e+06	2.42087e+06	2.53417e+06	2.47244e+06	2.51547e+06
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2	1.27848e+06	1.00182e+06		1.04235e+06		1.2598e+06
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	3.91021e+06	3.9137e+06	3.24273e+06	3.69838e+06	3.64192e+06	3.74699e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.10581e+07	4.11158e+07	4.04544e+07	4.32169e+07	4.19587e+07	4.30791e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1		632440		369896		357020
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7	2.18284e+07	2.19654e+07	2.26643e+07	2.27285e+07	2.25755e+07	2.3152e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	3	3	6.70285e+06	8.24817e+06	8.45593e+06	8.91297e+06	7.9014e+06	8.56255e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	7	7	2.83648e+07	2.7195e+07	2.74673e+07	2.814e+07	2.8282e+07	2.83427e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2		1.17991e+06		1.23867e+06		1.3439e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2	742091	821175	844426	801468	780172	935340
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	2	2	1.75356e+06	1.86677e+06	1.37765e+06	2.11301e+06	1.84369e+06	2.07611e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	6	6	5.67585e+07	5.36999e+07	5.7488e+07	5.54717e+07	5.49685e+07	5.46342e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	2	2	6.44695e+06	6.06205e+06	6.65804e+06	5.64296e+06	5.36129e+06	6.1567e+06
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	2.31011e+07	2.32914e+07	2.25122e+07	2.31297e+07	2.30693e+07	2.27646e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	7.66399e+06	7.37607e+06	7.61192e+06	6.14116e+06	7.23331e+06	6.39524e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1	3.75246e+06	4.80947e+06	4.4654e+06	3.30934e+06	4.47648e+06	4.67642e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	1.07822e+07	1.11222e+07	1.125e+07	1.10167e+07	1.07358e+07	1.09733e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	7.5943e+07	7.41225e+07	7.32161e+07	7.69842e+07	7.50915e+07	7.62176e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.54725e+07	1.66635e+07	1.58229e+07	1.64626e+07	1.67363e+07	1.69e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	4.35368e+07	4.6261e+07	4.73109e+07	4.6362e+07	4.63416e+07	4.47897e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5	1.43273e+07	1.51939e+07	1.5029e+07	1.51688e+07	1.54294e+07	1.54063e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	2.83146e+06			2.63232e+06	2.59738e+06	2.17686e+06
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	5.58132e+07	6.45022e+07	5.47244e+07	6.24444e+07	5.95479e+07	6.22183e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.49521e+07	1.47191e+07	1.46302e+07	1.42311e+07	1.54258e+07	1.52207e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	9	9	2.59858e+06	2.68323e+06	2.68458e+06	2.63e+06	2.62662e+06	2.58006e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	3	3	8.1614e+06	8.17845e+06	7.59324e+06	8.6311e+06	7.77898e+06	8.19079e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	15	15	6.05813e+07	6.21055e+07	6.25065e+07	6.19556e+07	6.48653e+07	6.17194e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10	6.01707e+06	5.55167e+06	5.90442e+06	6.25277e+06	6.36088e+06	6.4713e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.07814e+08	1.07949e+08	1.10445e+08	1.08646e+08	1.09819e+08	1.09454e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	30	30	1.36385e+08	1.35966e+08	1.31258e+08	1.34582e+08	1.38521e+08	1.31864e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	6	6	8.92053e+06	9.4035e+06	9.24084e+06	9.27407e+06	9.27796e+06	8.469e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.2553e+09	1.29185e+09	1.22875e+09	1.31969e+09	1.23231e+09	1.34329e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9	5.39536e+08	5.76386e+08	5.35951e+08	5.64545e+08	5.45618e+08	5.64592e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	3.54496e+08	3.84726e+08	3.80745e+08	3.90389e+08	3.51663e+08	3.97113e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.24936e+09	1.30557e+09	1.26609e+09	1.29086e+09	1.22323e+09	1.30581e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	7.93706e+08	7.91639e+08	7.71027e+08	7.98374e+08	7.83074e+08	8.07259e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.13466e+09	1.08383e+09	1.15781e+09	1.15626e+09	1.1657e+09	1.1434e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	42	42	1.48492e+09	1.53994e+09	1.4638e+09	1.54427e+09	1.5014e+09	1.53527e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	2	2		1.7915e+06	2.0907e+06	1.9053e+06		1.84607e+06
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.25196e+06	2.33918e+06	2.49808e+06	2.41265e+06	2.21622e+06	2.51468e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	583998		513072	766955		592626
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.57542e+07	1.58086e+07	1.55393e+07	1.58404e+07	1.58183e+07	1.59564e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6		1.73032e+06	1.64964e+06	1.76017e+06	1.76101e+06	1.55663e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.61997e+08	3.843e+08	3.4886e+08	3.80475e+08	3.66925e+08	3.68332e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	28	28	2.62313e+07	2.58382e+07	2.59611e+07	2.57506e+07	2.6338e+07	2.5546e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	4	4	6.46987e+06	5.82865e+06	6.15763e+06	6.39119e+06	6.29997e+06	5.95031e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	3	3	5.17754e+06	5.1094e+06	5.25104e+06	4.89317e+06	5.91636e+06	5.0078e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.37405e+07	4.17314e+07	4.2721e+07	4.18851e+07	4.09168e+07	4.13601e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	4	4	2.95998e+07	2.89305e+07	2.89211e+07	3.00552e+07	2.88595e+07	2.83984e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	8.80776e+06	9.14132e+06	8.22623e+06	8.69833e+06	8.88187e+06	9.07597e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.37314e+07	1.29896e+07	1.35568e+07	1.33322e+07	1.41645e+07	1.27353e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	12	12	5.26697e+06	5.55502e+06	5.40798e+06	5.4467e+06	5.44984e+06	5.45225e+06
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	5.31028e+06	5.19663e+06	5.47111e+06	5.17215e+06	5.09246e+06	4.60778e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.43266e+08	3.18697e+08	3.30493e+08	3.19249e+08	3.40345e+08	3.18463e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	15	15	3.58481e+07	3.57027e+07	3.66653e+07	3.48518e+07	3.67911e+07	3.55857e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	1.90776e+08	1.93259e+08	1.90121e+08	1.87894e+08	1.90272e+08	1.82933e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	3.2764e+07	3.35001e+07	3.4397e+07	3.34108e+07	3.23004e+07	3.50073e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.12055e+07	4.02098e+07	4.07413e+07	4.00435e+07	4.01024e+07	4.11143e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	9.64186e+06	8.66559e+06	1.1241e+07	1.05515e+07	9.0226e+06	1.01998e+07
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	5	5	7.55578e+06	7.85198e+06	7.91715e+06	7.97254e+06	7.97124e+06	8.3927e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	7.2165e+06	7.47923e+06	7.21269e+06	7.02296e+06	7.16332e+06	7.32075e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	9.4057e+06	1.00892e+07	9.47171e+06	1.00036e+07	9.83647e+06	9.78569e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	15	15	2.81147e+07	2.7085e+07	2.80189e+07	2.63961e+07	2.91909e+07	2.63928e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	2.21125e+06	1.97589e+06	2.14507e+06	2.09591e+06	1.81798e+06	1.83302e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5	9.94624e+06	1.02526e+07	1.06347e+07	1.02724e+07	1.04052e+07	1.04292e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	11	11	4.59093e+07	4.61937e+07	4.57471e+07	4.648e+07	4.50928e+07	4.71486e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	9.83294e+06	1.06377e+07	1.04378e+07	1.0257e+07	1.06787e+07	1.05021e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	17	17	1.03023e+08	9.9981e+07	9.88267e+07	1.02577e+08	9.98636e+07	1.03074e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.91541e+07	7.11674e+07	7.73349e+07	6.6775e+07	7.749e+07	6.94427e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3	9.60607e+06	8.83712e+06	9.93941e+06	1.06882e+07	1.02272e+07	9.60815e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.0125e+08	1.87404e+08	2.21183e+08	1.96681e+08	2.06139e+08	2.00393e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.27551e+06	1.42129e+06	1.22015e+06	1.46716e+06		1.56351e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.56348e+07	1.56474e+07	1.53917e+07	1.44249e+07	1.57424e+07	1.4607e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.5984e+06	2.27465e+06	2.08078e+06	2.1714e+06	2.41793e+06	2.03714e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.37217e+08	3.37101e+08	3.09434e+08	3.27298e+08	2.94689e+08	3.2954e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.93262e+07	4.43766e+07	3.84557e+07	4.477e+07	4.41583e+07	4.05537e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	5	5	1.74042e+07	1.68549e+07	1.82988e+07	1.78602e+07	1.696e+07	1.74399e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2	162510	263575	223676	232635	232108	200727
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5	1.39812e+07	1.3533e+07	1.40266e+07	1.25257e+07	1.32581e+07	1.30226e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8	4.18762e+06	4.19592e+06	4.41138e+06	4.34238e+06	4.56314e+06	4.34756e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.31021e+07	2.17723e+07	2.12468e+07	2.23024e+07	2.19524e+07	2.12026e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	8.89346e+06	8.37878e+06	8.87281e+06	8.51155e+06	8.55913e+06	8.60975e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	1.87395e+07	1.99609e+07	2.14026e+07	1.98157e+07	2.02494e+07	1.97956e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.19689e+07	2.25058e+07	2.22072e+07	2.21376e+07	2.26841e+07	2.22157e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.00765e+07	3.87757e+07	4.01635e+07	3.75593e+07	4.15965e+07	3.83083e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3		2.42695e+06	2.40546e+06	2.5112e+06	2.06506e+06	3.08606e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	7.59726e+07	7.45867e+07	7.6914e+07	7.48049e+07	7.04077e+07	7.32842e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	491194		518694	249145	417570	333804
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	6	6	7.71232e+06	7.31414e+06	8.33213e+06	7.41684e+06	7.483e+06	7.37991e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	29	0	6.81708e+09	7.04731e+09	6.79829e+09	6.55371e+09	6.67733e+09	6.72722e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.0573e+07	2.2023e+07	2.00104e+07	2.14472e+07	2.13769e+07	2.13434e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	26	26	1.86492e+07	1.93233e+07	1.8821e+07	1.90863e+07	1.9307e+07	1.87647e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.39805e+07	2.44164e+07	2.4955e+07	2.51603e+07	2.32452e+07	2.42136e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	8.10804e+07	7.9718e+07	7.84668e+07	7.87406e+07	8.24421e+07	8.07032e+07
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.30033e+07	3.63576e+07	3.5719e+07	3.70431e+07	3.5832e+07	3.43182e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	6.58238e+06	7.5736e+06	4.94869e+06	6.99464e+06	6.27222e+06	7.59782e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	4	4	973817	864178	1.07203e+06	1.01131e+06	970650	990114
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	13	13	9.40944e+07	8.71754e+07	8.90938e+07	8.91256e+07	9.34189e+07	8.46638e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38	4.61887e+07	4.65112e+07	4.54773e+07	4.63488e+07	4.51965e+07	4.56633e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	5	5	3.33041e+06	3.2899e+06	3.34429e+06	3.21669e+06	3.42584e+06	3.28007e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.52745e+06	2.19619e+06	2.231e+06	2.04252e+06	2.59865e+06	2.22897e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	959222	969949	1.00348e+06	892333	1.10014e+06	1.04772e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	9.31268e+06	8.545e+06	7.86403e+06	8.65553e+06	8.67129e+06	9.70754e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.69124e+06	2.05393e+06	1.83339e+06	1.63055e+06	1.79766e+06	1.91603e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.48451e+07	1.57445e+07	1.62554e+07	1.60027e+07	1.51907e+07	1.5193e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	6.3509e+06	7.09384e+06	6.77556e+06	7.18352e+06	6.77016e+06	7.01174e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	2	2			1.58158e+06		1.37498e+06	
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	2.32906e+07	2.31364e+07	2.33283e+07	2.39562e+07	2.26162e+07	2.31591e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	27	27	5.24924e+07	5.25755e+07	5.34545e+07	5.23704e+07	5.26267e+07	5.22054e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.09928e+07	2.22391e+07	2.07263e+07	2.21916e+07	2.46084e+07	2.2791e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.13962e+06	1.08243e+06	1.10829e+06	1.11053e+06	1.47712e+06	1.21757e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.37646e+07	1.36453e+07	1.37282e+07	1.36473e+07	1.32944e+07	1.30539e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		2	2		1.27129e+06		1.68601e+06		1.67223e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.01347e+07	3.00211e+07	3.03639e+07	3.12875e+07	3.06119e+07	3.18232e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	7.61153e+06	8.63389e+06	8.00875e+06	7.49859e+06	7.78892e+06	7.5102e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.17469e+07	1.25104e+07	1.23431e+07	1.19304e+07	1.24211e+07	1.14115e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.35824e+08	2.50371e+08	2.3103e+08	2.48147e+08	2.29487e+08	2.42459e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.96114e+06	2.11644e+06	2.10299e+06	1.79572e+06	2.13428e+06	2.22379e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	1.82716e+06	2.00451e+06	2.25516e+06	2.17088e+06	2.41134e+06	1.62608e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	8.80277e+06	8.85149e+06	8.78409e+06	9.03989e+06	8.97038e+06	8.93368e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.13686e+06	6.76093e+06	5.79491e+06	6.57698e+06	6.36465e+06	6.76868e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.76909e+07	1.8681e+07	1.7901e+07	1.94658e+07	1.84692e+07	1.93022e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.78543e+08	1.78525e+08	1.75303e+08	1.82606e+08	1.75582e+08	1.83737e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	1.6614e+06	2.13208e+06	1.86759e+06	1.86363e+06	1.86364e+06	2.06476e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.73875e+07	1.79362e+07	1.70937e+07	1.79665e+07	1.77868e+07	1.82892e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	15	15	2.35214e+07	2.32762e+07	2.39941e+07	2.28761e+07	2.47243e+07	2.32759e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	2	2	2.00642e+06	2.45169e+06		3.13878e+06	2.45406e+06	2.83324e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	3	3	712927	805554	789972	880066	843059	785977
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.70901e+07	1.75198e+07	1.74757e+07	1.78357e+07	1.72027e+07	1.69817e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	9.92816e+06	9.42276e+06	9.95859e+06	9.23069e+06	9.78134e+06	9.13168e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	5	5	1.26743e+07	1.19319e+07	1.32224e+07	1.37854e+07	1.27439e+07	1.26384e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	4	4		1.1395e+06	1.17631e+06	1.05742e+06	1.19158e+06	994325
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	26	17	1.2046e+08	1.19284e+08	1.18325e+08	1.2078e+08	1.19343e+08	1.19955e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.81505e+07	1.91031e+07	1.78842e+07	1.92731e+07	1.82175e+07	1.93351e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.77378e+06	2.10914e+06	1.90157e+06	1.75947e+06	2.14301e+06	1.86793e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	12	12	5.74161e+07	6.03529e+07	5.82232e+07	6.02773e+07	6.0357e+07	6.13518e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	930954	684707	845432	1.02328e+06	769632	1.04837e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	2.19454e+07	2.19455e+07	2.15726e+07	2.21699e+07	2.19695e+07	2.14707e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.64574e+06	1.62897e+06	1.77866e+06	1.76172e+06	1.67744e+06	1.44355e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	2.82461e+06	2.53322e+06	3.13771e+06	2.77376e+06	2.72012e+06	2.8682e+06
