Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A948	P0A948		rimJ		347160	411341	321571	341823	349174	361344
P0A953	P0A953		fabB		3.29206e+07	3.18644e+07	3.31509e+07	3.21735e+07	3.22994e+07	3.1217e+07
P0A955	P0A955		eda		2.82531e+07	2.5659e+07	2.81516e+07	2.56431e+07	2.69436e+07	2.37929e+07
P0A959	P0A959		alaA		2.33826e+06	2.35647e+06	2.42953e+06	2.30482e+06	2.33398e+06	2.38951e+06
P0A962	P0A962		ansA		1.80211e+06	1.82041e+06	1.81671e+06	1.81564e+06	1.72087e+06	1.86702e+06
P0A964	P0A964		cheW		1.61786e+07	1.58075e+07	1.59396e+07	1.50046e+07	1.53936e+07	1.5799e+07
P0A968	P0A968		cspD		760190	794272	766746	767045	771083	739142
P0A972	P0A972		cspE		1.70453e+08	1.53649e+08	1.67126e+08	1.5956e+08	1.67393e+08	1.56966e+08
P0A978	P0A978		cspG		8.13652e+06	8.52226e+06	8.09796e+06	8.80164e+06	7.54198e+06	8.07768e+06
P0A988	P0A988		dnaN		4.19277e+06	4.07311e+06	4.23978e+06	4.18418e+06	4.2203e+06	4.19312e+06
P0A991	P0A991		fbaB		7.40738e+06	7.27593e+06	7.49883e+06	7.51112e+06	7.63569e+06	7.20646e+06
P0A993	P0A993		fbp		1.86568e+07	1.78784e+07	1.84625e+07	1.8458e+07	1.82308e+07	1.85053e+07
P0A996	P0A996		glpC		1.61302e+06	1.63996e+06	1.58571e+06	1.60598e+06	1.66479e+06	1.71527e+06
P0A998	P0A998		ftnA		3.12235e+07	3.09756e+07	3.09739e+07	3.35957e+07	2.91805e+07	3.07182e+07
P0A9A2	P0A9A2		ftnB		703598	671454	719180	664957	675431	651834
P0A9A6	P0A9A6		ftsZ		1.40216e+07	1.3462e+07	1.39408e+07	1.38629e+07	1.40794e+07	1.34067e+07
P0A9A9	P0A9A9		fur		1.59806e+07	1.56336e+07	1.59082e+07	1.59923e+07	1.6699e+07	1.5797e+07
P0A9B2	P0A9B2		gapA		3.40285e+08	3.00658e+08	3.4054e+08	3.09236e+08	3.31245e+08	3.02635e+08
P0A9B6	P0A9B6		epd		1.62501e+06	1.55526e+06	1.57482e+06	1.58861e+06	1.60265e+06	1.50456e+06
P0A9C0	P0A9C0		glpA		3.24185e+06	3.32022e+06	3.27489e+06	3.26498e+06	3.1073e+06	3.26287e+06
P0A9C3	P0A9C3		galM		6.54649e+06	6.37382e+06	6.66031e+06	6.21223e+06	6.45346e+06	6.16635e+06
P0A9C5	P0A9C5		glnA		1.53792e+07	1.49363e+07	1.48592e+07	1.50555e+07	1.50364e+07	1.48465e+07
P0A9C9	P0A9C9		glpX		7.56646e+06	7.66792e+06	7.55456e+06	7.56772e+06	7.73127e+06	7.76713e+06
P0A9D2	P0A9D2		gstA		6.63251e+06	6.67564e+06	6.6783e+06	6.64287e+06	6.57878e+06	6.70028e+06
P0A9D4	P0A9D4		cysE		3.06058e+06	3.0126e+06	3.18645e+06	3.39534e+06	3.05004e+06	3.10261e+06
P0A9D8	P0A9D8		dapD		3.83427e+07	3.8788e+07	3.78468e+07	3.87271e+07	3.83992e+07	3.89193e+07
P0A9E5	P0A9E5		fnr		6.63252e+06	6.72902e+06	6.72292e+06	6.66274e+06	6.81624e+06	6.38512e+06
P0A9F1	P0A9F1		mntR		1.34664e+06	1.47977e+06	1.29397e+06	1.25522e+06	1.19888e+06	1.36381e+06
P0A9F3	P0A9F3		cysB		3.78865e+06	3.82387e+06	3.69204e+06	3.59525e+06	3.83907e+06	3.76507e+06
P0A9G2	P0A9G2		nhaR		1.02351e+06	1.12648e+06	1.04765e+06	1.16389e+06	978241	1.09761e+06
P0A9G6	P0A9G6		aceA		7.05024e+06	7.05811e+06	7.061e+06	6.99846e+06	7.13041e+06	7.02281e+06
P0A9G8	P0A9G8		modE		3.45105e+06	3.43155e+06	3.51389e+06	3.26845e+06	3.39328e+06	3.64784e+06
P0A9H1	P0A9H1		mug		1.0189e+06	1.09257e+06	951258	1.16781e+06	945669	1.03143e+06
P0A9H5	P0A9H5		btuR		873907	953980	928281	877137	826003	750245
P0A9H7	P0A9H7		cfa		3.26494e+06	3.12926e+06	3.24298e+06	3.12e+06	3.26739e+06	3.29611e+06
P0A9H9	P0A9H9		cheZ		2.06606e+06	1.93833e+06	1.97534e+06	2.03826e+06	1.99962e+06	1.97476e+06
P0A9I1	P0A9I1		citE		6.47523e+06	6.14086e+06	6.36263e+06	5.96378e+06	6.29636e+06	5.91938e+06
P0A9I3	P0A9I3		gcvR		2.61405e+06	2.23178e+06	2.62368e+06	2.47496e+06	2.41075e+06	2.31133e+06
P0A9I8	P0A9I8		nirD		2.50902e+06	2.43041e+06	2.54768e+06	2.55841e+06	2.54403e+06	2.7238e+06
P0A9J0	P0A9J0		rng		1.5545e+06	1.44459e+06	1.46337e+06	1.40242e+06	1.44732e+06	1.36577e+06
P0A9J4	P0A9J4		panE		2.70178e+06	2.45252e+06	2.47301e+06	2.39677e+06	2.52649e+06	2.41831e+06
P0A9J6	P0A9J6		rbsK		1.86735e+06	2.0754e+06	1.9376e+06	1.91565e+06	1.92468e+06	2.03256e+06
P0A9J8	P0A9J8		pheA		2.06125e+06	2.0635e+06	2.00652e+06	2.21141e+06	2.00237e+06	2.18419e+06
P0A9K3	P0A9K3		ybeZ		5.6372e+06	5.63065e+06	5.62031e+06	5.71164e+06	5.65257e+06	5.57789e+06
P0A9K7	P0A9K7		phoU		1.54346e+06	1.67574e+06	1.56023e+06	1.63929e+06	1.54713e+06	1.57556e+06
P0A9K9	P0A9K9		slyD		4.1729e+07	3.9742e+07	4.42857e+07	3.72204e+07	4.51827e+07	4.0116e+07
P0A9L3	P0A9L3		fklB		2.24858e+07	2.35399e+07	2.2213e+07	2.37465e+07	2.33006e+07	2.37743e+07
P0A9L5	P0A9L5		ppiC		2.43294e+06	2.50735e+06	2.44203e+06	2.53094e+06	2.20718e+06	2.48512e+06
P0A9L8	P0A9L8		proC		2.76021e+06	2.28972e+06	2.68621e+06	2.12429e+06	2.99412e+06	2.45199e+06
P0A9M0	P0A9M0		lon		9.26422e+06	8.93441e+06	9.18088e+06	9.08311e+06	9.08623e+06	8.92555e+06
P0A9M2	P0A9M2		hpt		1.32211e+07	1.2976e+07	1.31753e+07	1.29114e+07	1.3112e+07	1.29914e+07
P0A9M5	P0A9M5		gpt		8.00603e+07	7.68063e+07	7.96169e+07	7.68784e+07	7.99444e+07	7.37273e+07
P0A9M8	P0A9M8		pta		4.5873e+07	4.4659e+07	4.60971e+07	4.4805e+07	4.5708e+07	4.56313e+07
P0A9N4	P0A9N4		pflA		5.09984e+06	4.98448e+06	4.96226e+06	5.03557e+06	5.00504e+06	5.06869e+06
P0A9P0	P0A9P0		lpdA		3.54612e+07	3.37592e+07	3.54123e+07	3.46675e+07	3.55175e+07	3.38219e+07
P0A9P4	P0A9P4		trxB		1.08696e+07	1.04039e+07	1.07587e+07	1.01621e+07	1.05661e+07	1.03141e+07
P0A9P6	P0A9P6		deaD		9.34597e+06	9.2603e+06	9.27153e+06	9.05119e+06	9.30394e+06	9.33723e+06
P0A9Q1	P0A9Q1		arcA		2.63256e+07	2.4255e+07	2.61147e+07	2.4653e+07	2.60726e+07	2.51294e+07
P0A9Q5	P0A9Q5		accD		3.13293e+07	2.9745e+07	3.08913e+07	2.86468e+07	3.16659e+07	2.95353e+07
P0A9Q7	P0A9Q7		adhE		1.88543e+08	1.82288e+08	1.8538e+08	1.8405e+08	1.86167e+08	1.81726e+08
P0A9Q9	P0A9Q9		asd		1.94436e+07	1.98083e+07	1.95476e+07	1.95281e+07	1.96922e+07	2.0421e+07
P0A9R4	P0A9R4		fdx		8.27234e+06	8.1469e+06	8.43148e+06	8.24756e+06	8.53949e+06	8.63976e+06
P0A9R7	P0A9R7		ftsE		3.48291e+06	3.58954e+06	3.52078e+06	3.69958e+06	3.51782e+06	3.40359e+06
P0A9S1	P0A9S1		fucO		868477	845256	774765	778614	815722	682652
P0A9S5	P0A9S5		gldA		1.31782e+07	1.30935e+07	1.32468e+07	1.39007e+07	1.31406e+07	1.26798e+07
P0A9T0	P0A9T0		serA		6.92724e+06	7.04447e+06	6.96526e+06	7.07654e+06	6.99241e+06	7.04678e+06
P0A9T4	P0A9T4		tas		9.33014e+06	9.31365e+06	9.14734e+06	9.18214e+06	9.0417e+06	9.52208e+06
P0A9T8	P0A9T8		ybbA		600104	552118	649350	615424	617887	627164
P0A9U3	P0A9U3		ybiT		6.04665e+06	5.66635e+06	5.94842e+06	5.63447e+06	5.71374e+06	5.53524e+06
P0A9V1	P0A9V1		lptB		6.01354e+06	6.2264e+06	5.86176e+06	6.28005e+06	5.95903e+06	6.50031e+06
P0A9W3	P0A9W3		yjjK		8.60933e+06	8.33641e+06	8.50737e+06	8.66657e+06	8.41241e+06	8.4339e+06
P0A9W6	P0A9W6		yrbA		6.7055e+06	6.15456e+06	6.58857e+06	5.92549e+06	6.88537e+06	6.6104e+06
P0A9W9	P0A9W9		yrdA		4.79396e+06	4.54369e+06	4.78334e+06	4.41688e+06	4.95659e+06	4.67632e+06
P0A9X4	P0A9X4		mreB		2.29115e+07	2.23757e+07	2.29722e+07	2.25458e+07	2.27236e+07	2.229e+07
P0A9X9	P0A9X9		cspA		2.46407e+07	2.91941e+07	2.47001e+07	2.94377e+07	2.45927e+07	3.06802e+07
P0A9Y6	P0A9Y6		cspC		1.67295e+08	1.71977e+08	1.67458e+08	1.76021e+08	1.66819e+08	1.71374e+08
P0A9Z1	P0A9Z1		glnB		1.3685e+07	1.37845e+07	1.345e+07	1.40364e+07	1.40917e+07	1.3862e+07
P0AA04	P0AA04		ptsH		7.42802e+07	5.44846e+07	7.64997e+07	5.99056e+07	7.27211e+07	5.61978e+07
P0AA10	P0AA10		rplM		7.09391e+07	7.02208e+07	7.28227e+07	7.10407e+07	7.3652e+07	7.4015e+07
P0AA16	P0AA16		ompR		8.90887e+06	8.3272e+06	8.99493e+06	8.28681e+06	8.79435e+06	8.12601e+06
P0AA25	P0AA25		trxA		2.96362e+07	2.99014e+07	2.95628e+07	3.04989e+07	2.97339e+07	2.97617e+07
P0AA31	P0AA31		yedF		3.68949e+06	3.48598e+06	3.62566e+06	3.75862e+06	3.67181e+06	3.31498e+06
P0AA39	P0AA39		rluC		987810	1.10356e+06	974864	998651	1.02553e+06	1.10889e+06
P0AA43	P0AA43		rsuA		4.22627e+06	4.32215e+06	4.30722e+06	4.18486e+06	4.4306e+06	4.35235e+06
P0AA86	P0AA86		dsbE		452283	394338	370541	378957	419166	344488
P0AA91	P0AA91		yeaY		1.48742e+06	1.44387e+06	1.50042e+06	1.46244e+06	1.48176e+06	1.51127e+06
P0AA95	P0AA95		yacC		988890	1.12329e+06	971874	999769	1.0678e+06	1.03332e+06
P0AA97	P0AA97		yaeQ		709144	604833	718007	653923	670475	682426
P0AAA1	P0AAA1		yagU		6.69018e+06	6.60902e+06	6.53375e+06	6.98483e+06	6.90598e+06	7.17629e+06
P0AAB4	P0AAB4		ubiD		2.38242e+06	2.36802e+06	2.17092e+06	2.02267e+06	2.21468e+06	2.42369e+06
P0AAB6	P0AAB6		galF		1.63032e+07	1.55419e+07	1.61972e+07	1.57478e+07	1.68056e+07	1.55906e+07
P0AAB8	P0AAB8		uspD		1.91294e+06	1.99102e+06	1.9539e+06	2.05887e+06	1.9848e+06	2.20808e+06
P0AAC0	P0AAC0		uspE		5.4705e+06	5.64527e+06	5.53578e+06	5.59134e+06	5.37607e+06	5.45212e+06
P0AAC8	P0AAC8		iscA		6.41971e+06	6.36717e+06	6.46103e+06	6.56192e+06	6.36857e+06	6.52276e+06
P0AAF6	P0AAF6		artP		654130	732580	677821	701630	719656	633280
P0AAH0	P0AAH0		pstB		1.04438e+06	1.05715e+06	1.04785e+06	1.04385e+06	1.02143e+06	951724
P0AAI3	P0AAI3		ftsH		1.95539e+07	1.88716e+07	1.91636e+07	1.88659e+07	1.9359e+07	1.90101e+07
P0AAI5	P0AAI5		fabF		3.64104e+07	3.55501e+07	3.67399e+07	3.69012e+07	3.6399e+07	3.64666e+07
P0AAI9	P0AAI9		fabD		1.02231e+07	9.56772e+06	9.93459e+06	9.92152e+06	1.03835e+07	9.90459e+06
P0AAJ3	P0AAJ3		fdnH		4.32723e+06	4.08023e+06	4.04402e+06	4.18869e+06	4.1094e+06	4.23219e+06
P0AAJ5	P0AAJ5		fdoH		3.70547e+06	3.79947e+06	3.72868e+06	3.87022e+06	3.60908e+06	3.79272e+06
P0AAJ8	P0AAJ8		hybA		1.90919e+06	1.87423e+06	1.88969e+06	1.88154e+06	1.86914e+06	1.91837e+06
P0AAK1	P0AAK1		hycB		1.46733e+06	1.46336e+06	1.51119e+06	1.36531e+06	1.53544e+06	1.40595e+06
P0AAN3	P0AAN3		hypB		2.73488e+06	2.74287e+06	2.67562e+06	2.80116e+06	2.73026e+06	2.80462e+06
P0AAN5	P0AAN5		yaiA		1.28754e+06	1.0663e+06	1.3743e+06	1.35732e+06	1.22252e+06	1.19425e+06
P0AAP3	P0AAP3		frmR		2.29847e+06	2.2658e+06	2.25357e+06	2.24696e+06	2.30146e+06	2.29986e+06
P0AAQ2	P0AAQ2		yajD		4.8015e+06	4.72056e+06	4.57367e+06	4.77249e+06	4.76477e+06	4.82913e+06
P0AAR3	P0AAR3		ybaK		2.14708e+06	2.0125e+06	1.98892e+06	1.86276e+06	2.01342e+06	1.82746e+06
P0AAS0	P0AAS0		ylaC		165639	286304	320294	268782	268121	283872
P0AAS7	P0AAS7		ybcJ		2.61147e+06	2.71875e+06	2.51379e+06	2.66192e+06	2.57945e+06	2.85496e+06
P0AAT4	P0AAT4		mscM		3.09996e+06	3.25364e+06	3.09596e+06	3.12054e+06	3.17572e+06	3.25942e+06
P0AAT6	P0AAT6		rsfS		2.90568e+06	2.69235e+06	2.81808e+06	2.63688e+06	2.80568e+06	2.62688e+06
P0AAT9	P0AAT9		ybeL		7.67928e+06	7.52376e+06	7.89003e+06	7.47941e+06	7.29678e+06	7.20611e+06
P0AAU7	P0AAU7		ybfE		1.03602e+06	1.07293e+06	1.09361e+06	1.05345e+06	920468	871825
P0AAX8	P0AAX8		ybiS		5.26155e+06	5.09197e+06	5.27281e+06	5.05525e+06	5.17216e+06	4.94263e+06
P0AAZ4	P0AAZ4		rarA		1.09294e+06	1.17258e+06	1.14873e+06	1.07449e+06	1.15562e+06	1.07091e+06
P0AAZ7	P0AAZ7		ycaR		5.40099e+06	5.87734e+06	5.53816e+06	6.10355e+06	5.39551e+06	5.6736e+06
P0AB10	P0AB10		ymbA		623818	587746	493153	584252	518722	588292
P0AB14	P0AB14		yccJ		2.61259e+06	2.50933e+06	2.62434e+06	2.56858e+06	2.61765e+06	2.61794e+06
P0AB18	P0AB18		tusE		1.62721e+06	1.58002e+06	1.59439e+06	1.57444e+06	1.50264e+06	1.36097e+06
P0AB20	P0AB20		hspQ		1.00562e+06	1.0491e+06	1.0645e+06	879845	966249	1.03882e+06
P0AB24	P0AB24		efeO		4.45848e+06	4.57531e+06	4.63603e+06	4.51656e+06	4.31823e+06	4.54483e+06
P0AB26	P0AB26		yceB		2.2497e+06	2.17301e+06	2.30237e+06	2.23446e+06	2.08742e+06	2.09701e+06
P0AB28	P0AB28		yceD		8.39282e+06	8.35514e+06	8.11017e+06	8.26752e+06	8.12986e+06	8.13717e+06
P0AB38	P0AB38		lpoB		5.00295e+06	5.04234e+06	4.73752e+06	5.25029e+06	4.62286e+06	4.86536e+06
P0AB43	P0AB43		ycgL		1.09031e+06	1.12702e+06	1.08926e+06	1.11416e+06	1.08648e+06	1.12065e+06
P0AB46	P0AB46		ymgD		2.13536e+06	1.98219e+06	2.10487e+06	1.95791e+06	2.09696e+06	2.07218e+06
P0AB52	P0AB52		ychN		2.10332e+06	2.0266e+06	1.88372e+06	2.20638e+06	2.07204e+06	2.14835e+06
P0AB55	P0AB55		yciI		4.09551e+06	3.766e+06	4.24732e+06	3.49191e+06	4.09109e+06	3.77119e+06
P0AB61	P0AB61		yciN		4.69196e+06	4.68912e+06	4.74026e+06	4.83103e+06	4.81755e+06	4.61445e+06
P0AB67	P0AB67		pntB		1.7071e+06	1.67584e+06	1.64007e+06	1.56665e+06	1.65186e+06	1.65963e+06
P0AB71	P0AB71		fbaA		1.30004e+08	1.33158e+08	1.30241e+08	1.37905e+08	1.2853e+08	1.34973e+08
P0AB77	P0AB77		kbl		1.6034e+07	1.50263e+07	1.60792e+07	1.49782e+07	1.66525e+07	1.52877e+07
P0AB80	P0AB80		ilvE		6.903e+06	6.7656e+06	6.8314e+06	6.68234e+06	6.95058e+06	6.77076e+06
P0AB83	P0AB83		nth		1.28303e+06	1.31058e+06	1.12505e+06	1.26169e+06	1.30274e+06	1.30707e+06
P0AB89	P0AB89		purB		8.74208e+06	8.82084e+06	8.75413e+06	8.75086e+06	8.82632e+06	8.70858e+06
P0AB91	P0AB91		aroG		2.94573e+06	2.87868e+06	2.96755e+06	2.89956e+06	2.93931e+06	2.84706e+06
P0AB98	P0AB98		atpB		508756	274601	480601	380278	498466	398254
P0ABA0	P0ABA0		atpF		2.44198e+07	2.40366e+07	2.41436e+07	2.4189e+07	2.46427e+07	2.36231e+07
P0ABA4	P0ABA4		atpH		2.23098e+07	2.15728e+07	2.26836e+07	2.1252e+07	2.17639e+07	2.10558e+07
P0ABA6	P0ABA6		atpG		2.63366e+07	2.67499e+07	2.57441e+07	2.7063e+07	2.54958e+07	2.73416e+07
P0ABB0	P0ABB0		atpA		5.55725e+07	5.51079e+07	5.46559e+07	5.36667e+07	5.50572e+07	5.45704e+07
P0ABB4	P0ABB4		atpD		5.10352e+07	4.87048e+07	4.95674e+07	4.86605e+07	5.06084e+07	4.76354e+07
P0ABC3	P0ABC3		hflC		7.00402e+06	7.04901e+06	7.05733e+06	6.95833e+06	7.02686e+06	6.87097e+06
P0ABC7	P0ABC7		hflK		1.50483e+07	1.52603e+07	1.51997e+07	1.53006e+07	1.52016e+07	1.58524e+07
P0ABD3	P0ABD3		bfr		6.62191e+06	6.42308e+06	6.58591e+06	6.60579e+06	6.81192e+06	6.58865e+06
P0ABD5	P0ABD5		accA		1.37459e+07	1.29755e+07	1.35355e+07	1.30544e+07	1.41181e+07	1.28183e+07
P0ABD8	P0ABD8		accB		3.27614e+07	2.98577e+07	3.18511e+07	3.08543e+07	3.1415e+07	3.06584e+07
P0ABE2	P0ABE2		bolA		3.66631e+06	3.96717e+06	3.84729e+06	3.89482e+06	3.80805e+06	3.64088e+06
P0ABF1	P0ABF1		pcnB		1.83e+06	1.92033e+06	1.84179e+06	1.96149e+06	1.87188e+06	2.05861e+06
P0ABF6	P0ABF6		cdd		6.76517e+06	6.50611e+06	6.62138e+06	6.58596e+06	6.91281e+06	6.67968e+06
P0ABH0	P0ABH0		ftsA		2.90433e+06	2.96071e+06	2.88462e+06	2.8516e+06	2.75905e+06	2.92286e+06
P0ABH7	P0ABH7		gltA		1.03553e+07	1.03461e+07	1.0357e+07	1.04113e+07	1.0239e+07	9.85923e+06
P0ABH9	P0ABH9		clpA		9.76112e+06	9.66178e+06	9.76279e+06	9.46125e+06	9.60459e+06	9.57888e+06
P0ABI4	P0ABI4		corA		1.36316e+06	1.38856e+06	1.26805e+06	1.27789e+06	1.41369e+06	1.47404e+06
P0ABI8	P0ABI8		cyoB		2.02965e+06	2.15619e+06	2.0923e+06	2.13011e+06	2.13012e+06	2.25591e+06
P0ABJ1	P0ABJ1		cyoA		2.25735e+06	2.09779e+06	2.12056e+06	2.10899e+06	2.26123e+06	2.09269e+06
P0ABJ9	P0ABJ9		cydA		3.93039e+07	3.92044e+07	3.90982e+07	3.93367e+07	3.88314e+07	3.86162e+07
P0ABK2	P0ABK2		cydB		5.54611e+06	5.55805e+06	5.70807e+06	5.70424e+06	5.5381e+06	5.37272e+06
P0ABK5	P0ABK5		cysK		3.45947e+07	3.32549e+07	3.45442e+07	3.43187e+07	3.55353e+07	3.3518e+07
P0ABN1	P0ABN1		dgkA		352146	313700	245710	402416	410065	339102
P0ABN5	P0ABN5		dcuA		4.77228e+06	4.80981e+06	4.79057e+06	4.36795e+06	4.91762e+06	4.6827e+06
P0ABN9	P0ABN9		dcuB		6.46914e+06	6.67015e+06	6.4692e+06	6.49474e+06	6.30776e+06	6.76396e+06
P0ABP8	P0ABP8		deoD		5.50331e+07	4.65186e+07	5.35267e+07	4.64458e+07	5.57791e+07	4.79016e+07
P0ABQ0	P0ABQ0		coaBC		703542	778743	701006	777416	679248	864518
P0ABQ2	P0ABQ2		garR		1.96763e+06	1.84506e+06	1.893e+06	1.92429e+06	1.86946e+06	1.8051e+06
P0ABQ4	P0ABQ4		folA		2.47421e+06	2.45785e+06	2.28036e+06	2.44842e+06	2.58334e+06	2.44082e+06
P0ABS1	P0ABS1		dksA		2.55696e+07	2.43474e+07	2.52541e+07	2.56132e+07	2.62465e+07	2.59416e+07
P0ABT2	P0ABT2		dps		5.36097e+07	5.28329e+07	5.33886e+07	5.35188e+07	5.33731e+07	5.40127e+07
P0ABU0	P0ABU0		menB		8.13503e+06	7.94508e+06	8.38351e+06	8.09364e+06	8.66076e+06	8.06365e+06
P0ABU2	P0ABU2		ychF		1.55563e+07	1.50446e+07	1.54284e+07	1.49857e+07	1.52216e+07	1.47329e+07
P0ABU5	P0ABU5		elbB		1.92023e+07	1.80451e+07	1.94847e+07	1.84426e+07	1.88805e+07	1.76243e+07
P0ABU7	P0ABU7		exbB		2.03155e+06	1.97935e+06	1.97834e+06	1.90793e+06	1.86137e+06	2.00509e+06
P0ABU9	P0ABU9		tolQ		2.38409e+06	2.28206e+06	2.32222e+06	2.38864e+06	2.28004e+06	2.28966e+06
P0ABV2	P0ABV2		exbD		3.00976e+06	3.21344e+06	3.00781e+06	3.2183e+06	2.94339e+06	3.13444e+06
P0ABV6	P0ABV6		tolR		5.99396e+06	7.59639e+06	6.0962e+06	7.06359e+06	6.35566e+06	7.40879e+06
P0ABX2	P0ABX2		flgC		3.01639e+06	2.94644e+06	2.34047e+06	2.65634e+06	2.46185e+06	2.55941e+06
P0ABX5	P0ABX5		flgG		1.22366e+06	1.11344e+06	1.24208e+06	1.19193e+06	1.35543e+06	1.45326e+06
P0ABX8	P0ABX8		fliL		2.62916e+06	2.46963e+06	2.34142e+06	2.63223e+06	2.35681e+06	2.39507e+06
P0ABZ1	P0ABZ1		fliG		2.39568e+06	2.39091e+06	2.4564e+06	2.5047e+06	2.4101e+06	2.34019e+06
P0ABZ4	P0ABZ4		kdsC		4.8746e+06	5.11243e+06	4.90576e+06	4.8776e+06	4.85999e+06	5.11087e+06
P0ABZ6	P0ABZ6		surA		1.31159e+07	1.21421e+07	1.3069e+07	1.22363e+07	1.29278e+07	1.24698e+07
P0AC02	P0AC02		bamD		2.15088e+07	2.08464e+07	2.17551e+07	2.0352e+07	2.14979e+07	1.967e+07
P0AC13	P0AC13		folP		6.56131e+06	6.24311e+06	6.50277e+06	6.38042e+06	6.59182e+06	6.43263e+06
P0AC19	P0AC19		folX		3.1605e+06	3.55386e+06	3.25952e+06	3.46304e+06	3.21927e+06	3.49503e+06
P0AC30	P0AC30		ftsX		5.66168e+06	5.71187e+06	5.34586e+06	5.34474e+06	5.54779e+06	5.98064e+06
P0AC33	P0AC33		fumA		6.86036e+06	6.74853e+06	6.75495e+06	7.16602e+06	7.30327e+06	7.06744e+06
P0AC38	P0AC38		aspA		1.29729e+08	1.2627e+08	1.2686e+08	1.26021e+08	1.29052e+08	1.28042e+08
P0AC41	P0AC41		sdhA		3.21478e+06	3.26462e+06	3.22145e+06	3.1111e+06	2.97622e+06	3.19318e+06
P0AC47	P0AC47		frdB		1.76089e+07	1.6585e+07	1.72423e+07	1.68902e+07	1.72906e+07	1.73107e+07
P0AC51	P0AC51		zur		1.38442e+06	1.35691e+06	1.37406e+06	1.44715e+06	1.31644e+06	1.38483e+06
P0AC53	P0AC53		zwf		1.07936e+07	1.10906e+07	1.10368e+07	1.12424e+07	1.12724e+07	1.14634e+07
P0AC59	P0AC59		grxB		6.89426e+06	6.58747e+06	7.03895e+06	6.59484e+06	6.92234e+06	6.52212e+06
P0AC62	P0AC62		grxC		1.92603e+07	1.84419e+07	1.87864e+07	1.87153e+07	1.89531e+07	1.78012e+07
P0AC69	P0AC69		grxD		2.67285e+07	2.4632e+07	2.62266e+07	2.53095e+07	2.65996e+07	2.54841e+07
P0AC81	P0AC81		gloA		1.51764e+06	1.49869e+06	1.40531e+06	1.66882e+06	1.3858e+06	1.62427e+06
P0AC84	P0AC84		gloB		1.66942e+06	1.78301e+06	1.56088e+06	1.74896e+06	1.57985e+06	1.64775e+06
P0AC86	P0AC86		glgP		1.91374e+06	2.05128e+06	1.94316e+06	1.97812e+06	1.86971e+06	2.07526e+06
P0AC92	P0AC92		gnsA		5.72834e+06	5.00295e+06	5.69197e+06	4.96478e+06	5.86386e+06	5.06756e+06
P0ACA1	P0ACA1		yibF		1.6022e+06	1.82246e+06	1.91251e+06	1.85235e+06	1.53101e+06	1.61967e+06
P0ACA3	P0ACA3		sspA		2.7065e+07	2.62885e+07	2.72401e+07	2.69188e+07	2.68234e+07	2.66643e+07
P0ACA7	P0ACA7		gstB		4.06244e+06	4.2291e+06	3.97853e+06	4.13816e+06	3.93971e+06	4.28893e+06
P0ACB0	P0ACB0		dnaB		2.34501e+06	2.37809e+06	2.34016e+06	2.43138e+06	2.40167e+06	2.29239e+06
P0ACB2	P0ACB2		hemB		1.27158e+07	1.2154e+07	1.28188e+07	1.13353e+07	1.32024e+07	1.20796e+07
P0ACB4	P0ACB4		hemG		633588	565884	692406	663248	629515	412152
P0ACB7	P0ACB7		hemY		5.34918e+06	5.37245e+06	5.27855e+06	5.22077e+06	5.19178e+06	5.30904e+06
P0ACC3	P0ACC3		erpA		9.14174e+06	9.02684e+06	9.30185e+06	9.02704e+06	9.39934e+06	8.89065e+06
P0ACC7	P0ACC7		glmU		1.42552e+07	1.40462e+07	1.40763e+07	1.38198e+07	1.37433e+07	1.35043e+07
P0ACD4	P0ACD4		nifU		1.52182e+07	1.55589e+07	1.5765e+07	1.55862e+07	1.49878e+07	1.49044e+07
P0ACD8	P0ACD8		hyaB		6.0414e+06	6.01301e+06	5.99764e+06	5.8653e+06	5.90804e+06	6.02947e+06
P0ACE0	P0ACE0		hybC		1.39586e+07	1.43275e+07	1.4157e+07	1.41229e+07	1.39301e+07	1.40403e+07
P0ACE3	P0ACE3		hha		3.95419e+06	3.70197e+06	3.94068e+06	3.99353e+06	3.7428e+06	3.83089e+06
P0ACE7	P0ACE7		hinT		1.274e+07	1.26792e+07	1.26534e+07	1.2829e+07	1.27865e+07	1.27425e+07
P0ACF0	P0ACF0		hupA		1.66274e+08	1.64181e+08	1.67116e+08	1.59466e+08	1.61758e+08	1.58547e+08
P0ACF4	P0ACF4		hupB		4.03717e+07	3.44716e+07	3.95775e+07	3.46659e+07	3.89304e+07	3.27632e+07
